2.49086,2.30818,2.18465,2.84453,2.56341,1.30767,0.0087
1.0902,2.16746,2.51404,2.87029,2.86492,1.71304,0.00517
1.32647,1.46099,2.48147,1.07714,1.44489,2.58393,1.09816
1.15862,2.61718,2.43966,1.7883,2.39187,1.89516,0.04302
1.25085,1.98273,1.88691,1.57336,1.84018,1.09684,0.06314
1.94138,1.24009,1.04485,2.38173,2.55701,2.54975,0.0184
1.00998,2.41112,2.18993,1.00045,1.63243,1.66549,0.50957
1.82515,1.38773,2.04691,1.72768,1.80326,1.22451,0.09101
1.47578,1.09244,2.02163,1.29131,1.53768,2.23112,0.49204
2.86127,2.97493,1.74953,2.61702,2.41527,1.32278,0.00901
2.24343,1.97982,1.20038,2.28727,1.22081,2.8004,0.01585
1.02675,2.70768,1.71291,1.95645,1.44271,2.18571,0.01417
1.83279,1.80832,2.17425,1.23287,2.44023,1.36725,0.51665
1.82833,2.05924,2.50228,1.81247,2.25607,1.00225,0.06694
1.11168,1.53048,1.4795,1.95231,2.83157,1.15933,0.02768
2.53314,1.38105,1.55378,2.36874,2.78004,2.99556,0.03729
2.54425,1.86093,1.14678,2.46204,2.43939,1.20805,0.01126
1.95172,1.381,1.91278,1.53787,2.43896,1.55981,0.2172
1.72382,1.83596,1.81406,2.8732,1.42469,2.70378,0.00635
1.82749,2.86797,2.44836,1.29046,1.91532,1.32062,0.24212
2.95697,1.63627,2.35327,1.77299,1.64656,2.17074,0.15788
1.26362,2.7047,2.67272,2.50666,1.66021,1.12571,0.00604
1.37556,1.97857,2.17423,1.47966,2.73429,2.97684,0.20565
1.38445,1.29431,1.82369,1.53186,2.50112,2.5336,0.19655
2.92931,1.48996,1.66307,2.19364,2.12102,2.62785,0.05189
1.45354,1.96097,2.92156,1.91117,2.98969,1.34308,0.06646
1.56086,2.75683,1.50917,1.24905,2.74742,2.56682,0.25228
2.39644,1.41114,1.1563,1.60147,1.24491,2.54464,0.12607
2.41931,2.03373,2.33339,1.72222,2.04205,2.87069,0.15408
1.89484,1.06268,2.69913,2.18837,2.35327,2.79881,0.08371
1.3585,2.48047,2.99183,1.24032,1.80781,2.43202,0.40382
2.25427,2.95702,1.57552,1.326,2.86912,1.24856,0.21887
1.91361,1.73669,1.53276,1.20358,2.41616,2.49378,0.55431
1.62239,1.67064,1.90057,2.1865,1.7074,1.2453,0.01863
1.78417,1.29473,2.41809,2.52724,2.14248,2.2165,0.02379
2.19201,1.05339,2.48274,1.76208,1.90825,2.99748,0.25799
2.88121,1.57255,1.26826,2.98911,1.24292,1.19804,0.00401
2.3147,1.73804,1.38544,1.39439,2.82249,1.43499,0.26459
1.75029,1.36039,2.73693,2.87811,1.95382,1.12196,0.00959
2.31577,2.43616,2.50039,1.78904,1.0358,1.10532,0.0469
1.22908,2.50565,1.3142,1.49269,1.48135,1.77036,0.04794
2.40584,1.00874,2.66562,1.83124,1.42859,1.41915,0.14841
1.8352,2.68587,2.454,2.13133,1.56034,1.05627,0.01715
2.98697,2.31422,1.85295,1.42007,1.82706,1.20836,0.21657
1.44507,2.84984,1.02807,2.46253,2.96955,2.75451,0.00557
1.95736,1.26909,2.99638,2.99309,2.84405,2.06542,0.01614
2.24114,1.563,2.01449,1.89797,2.87949,1.89062,0.09645
2.8378,2.92123,2.49988,2.47426,1.21208,2.31174,0.01632
1.02256,1.96109,1.08299,2.57299,1.45217,2.12904,0.00308
1.87194,2.86264,1.13044,2.07587,2.59984,1.01526,0.01278
2.45769,1.34349,2.35663,1.22747,2.54738,2.71982,1.37637
2.85909,1.10692,1.4825,2.21033,1.65243,2.73532,0.05537
2.30823,1.67686,1.50772,2.9928,1.92011,2.08969,0.00586
1.29078,2.7135,2.41083,1.47971,1.52093,1.88296,0.09341
1.46962,1.23745,1.91591,1.57222,1.87925,2.11351,0.15992
2.95418,2.73994,2.37462,2.92587,1.40561,2.47173,0.00811
1.73524,1.0457,2.23114,1.16669,2.3888,2.29683,1.35505
1.67717,2.99261,2.48395,2.01574,1.45431,2.81805,0.03167
2.35441,2.86581,1.34088,1.37602,2.52809,1.04115,0.14575
1.5238,2.30184,1.81306,2.48387,2.55607,2.44513,0.01072
1.6728,1.6219,1.45197,1.31389,1.02048,1.00745,0.13093
1.93742,2.39424,2.13363,2.35672,1.06348,2.81601,0.01707
1.13852,1.68431,1.19798,2.72101,1.80324,1.05726,0.00271
1.69437,1.86649,1.5785,1.63679,2.94923,1.06533,0.09131
1.62876,1.37942,2.97465,2.46091,2.37292,1.55359,0.02635
2.27423,1.78062,2.93784,2.07991,2.47616,2.28908,0.0776
2.02086,2.7727,1.65985,2.40202,2.74115,1.10176,0.01067
1.64555,2.46268,2.20897,2.10315,1.89592,2.83993,0.02924
1.16309,1.15059,2.06597,1.49933,2.22021,2.11875,0.20195
2.77501,2.35808,2.92323,1.02668,1.06407,1.10141,1.10259
1.94291,1.24094,2.18862,2.45823,2.61969,1.06907,0.02579
2.3076,1.63352,2.17868,2.27126,2.02856,2.38464,0.03806
2.22341,1.42525,1.12831,2.83142,1.81356,2.51294,0.00716
1.74574,1.61554,2.45492,1.23556,2.59911,1.6358,0.67543
2.10049,2.10753,1.90313,1.28087,1.75038,1.63965,0.31501
2.04094,2.01968,1.22051,1.9776,2.71377,2.69451,0.03723
2.61626,1.0086,2.07151,2.84581,1.93109,2.97342,0.02437
1.06804,1.46537,1.76644,2.45536,2.86226,2.36103,0.01278
2.79562,1.43173,1.33129,2.61612,2.14898,1.0156,0.01204
1.00493,2.50475,2.41663,2.50051,1.44223,2.18109,0.00619
1.60685,1.24331,1.90473,1.0484,2.26202,1.50935,1.26173
2.10978,2.33107,2.46595,1.03947,1.47714,2.1113,1.1313
1.6516,2.72278,1.32154,2.64906,1.7497,1.67074,0.00355
2.29962,2.81328,1.40436,1.48716,1.13999,1.60835,0.07427
1.39333,2.38442,2.93964,2.77997,2.62621,1.32153,0.00726
2.99129,2.84372,1.23282,2.15735,1.11864,2.40944,0.0176
1.99644,2.75799,1.49148,1.04765,2.2349,1.81295,0.58772
2.91473,2.31018,1.28609,1.01707,1.57987,1.449,0.76305
2.0893,2.41193,1.53739,2.2741,2.53267,2.24571,0.01769
2.99049,1.53917,2.9507,1.679,1.19756,2.04641,0.24321
2.78756,1.96381,1.2751,2.42482,2.81167,2.82359,0.02054
1.47458,2.53623,2.23489,2.22539,2.37376,1.4364,0.01577
1.54972,2.22119,2.3942,1.90132,1.05616,1.16203,0.0252
2.61716,1.08434,2.68064,2.4611,2.85282,2.04005,0.06
2.25365,1.1372,2.12156,1.07647,1.90466,1.52986,1.69638
2.11164,2.26692,2.67023,2.31847,2.97122,2.65931,0.03535
1.67515,2.29365,1.23819,1.48096,1.69418,2.24171,0.08515
2.40231,1.48193,2.13627,2.51618,2.01128,1.41395,0.02015
2.86583,1.61156,2.84144,2.80029,2.64884,2.58742,0.02594
1.5351,2.66423,1.68819,1.64506,1.39136,1.80558,0.04394
1.13372,2.80201,1.67709,2.24439,2.28044,2.20252,0.00902
2.45064,1.7086,1.9875,2.19476,1.67306,2.9936,0.04583
1.18909,2.13063,2.66973,2.09886,1.40683,2.05033,0.02172
1.24232,1.90573,2.79123,1.88596,1.82313,1.10136,0.03878
1.57508,2.61756,2.73168,2.04403,2.51947,2.67089,0.04038
2.07764,2.56923,1.80387,1.36817,2.77219,1.68383,0.23561
1.14618,1.91441,2.30842,2.89553,1.07508,2.00477,0.00369
1.88394,2.25622,1.75635,2.5991,1.46369,2.93681,0.00969
1.79126,1.57827,2.85857,1.83267,2.89543,2.10832,0.13418
2.94143,1.87365,2.59049,2.25792,2.03991,1.89203,0.04603
2.4562,2.40772,1.28032,2.81437,1.49657,2.42308,0.00503
1.42965,1.23733,1.79771,2.38567,1.21426,1.7579,0.01371
2.74824,1.8383,1.87936,1.05952,2.98254,1.92295,1.78271
2.72617,2.32585,2.6499,2.31963,2.08229,2.51148,0.03602
1.50453,2.07331,1.97458,2.81795,1.68639,2.95749,0.00655
1.85044,2.29615,1.7773,2.62746,1.45813,1.63417,0.00598
2.82154,2.92086,1.52,2.04472,2.89179,1.31352,0.03115
2.74336,1.61584,1.66665,1.02117,1.88088,2.46525,1.88637
2.33973,1.74902,2.11887,2.42655,1.02178,2.81268,0.02407
1.17845,2.87385,1.15055,2.6209,1.71596,2.88812,0.00306
1.32727,1.72553,1.38366,1.05697,1.38504,1.88276,0.45017
2.1466,2.97825,2.34464,2.97471,2.13657,2.42022,0.00559
2.54245,2.74211,1.94528,1.18395,1.76588,2.14019,0.51358
1.59487,2.08238,1.57862,2.99992,1.30932,2.05063,0.00289
2.53351,1.67279,2.1757,2.83107,2.16285,1.88575,0.01241
1.50256,2.13672,1.14472,1.05764,1.88043,2.72213,0.48042
2.11415,1.58372,1.82332,2.31789,2.15385,1.47516,0.02267
2.27868,1.51302,2.13986,1.37759,1.50905,1.55499,0.33602
1.56211,2.84935,2.77367,2.3783,1.4946,2.48966,0.01385
2.09446,1.42747,2.76709,2.15158,2.29212,1.11014,0.05354
2.19058,1.64838,1.27392,2.24561,2.43246,2.12512,0.02286
1.72968,2.16122,2.09103,1.07009,2.85904,1.98188,0.99053
1.92273,2.46781,2.73345,1.06636,1.61504,2.98265,1.25066
1.95888,1.37368,2.91587,2.9054,1.94729,2.67567,0.01587
1.66526,2.11094,2.66968,2.62378,2.15639,1.64673,0.01097
1.54022,1.86366,1.28653,1.382,1.87139,2.11916,0.14235
2.66077,1.81808,2.69076,1.79958,2.4779,2.28958,0.16805
1.58488,2.40215,1.48565,1.41504,1.54777,1.38567,0.08569
1.6225,1.82005,1.48167,1.17717,2.56969,2.73351,0.52335
2.04971,2.46026,1.22317,1.33308,2.3607,1.67392,0.16723
1.2586,1.80281,2.58295,2.46911,2.0993,2.73401,0.01617
