4.23853,1.34865,4.25638,4.22881,5.75355
1.97782,4.57899,2.94875,4.01192,6.65645
4.5258,1.42245,3.10316,4.52748,4.41246
4.85917,3.3623,1.7693,4.00025,7.22626
4.25153,3.12701,1.80728,1.93932,12.38948
4.50442,2.99289,3.57096,4.43774,10.8481
4.68117,2.75374,3.59742,3.99367,11.61169
1.33148,3.08858,2.0235,2.16928,3.83601
4.66878,3.14892,1.39582,2.67487,7.6717
4.7392,4.36979,4.94329,4.25266,24.07251
1.32558,1.93522,2.57738,3.83267,1.72509
4.64931,2.8214,1.85832,4.20154,5.80182
4.97231,1.42419,4.33185,3.59384,8.53575
3.51378,2.76945,1.78049,1.92808,8.98632
1.86972,3.62346,2.9756,3.31018,6.0901
1.71499,3.60916,3.99277,3.61747,6.83183
3.89058,1.02918,3.02997,1.74822,6.93985
3.10722,3.42293,2.46117,2.5725,10.17553
4.61139,4.04499,3.17943,1.43108,41.44151
1.02761,3.2105,1.90847,3.83336,1.6425
2.73359,4.18308,4.65017,4.05878,13.10094
3.42666,3.44186,4.11583,4.8453,10.01843
3.96454,3.81767,3.54523,4.83182,11.10519
3.15074,2.10685,3.36183,4.08288,5.46582
1.38857,2.62703,4.77318,4.50837,3.86206
4.11203,4.74891,1.34272,2.63229,9.96099
2.08733,4.61174,4.34217,4.21579,9.9148
3.82456,3.45719,3.03705,3.77476,10.63815
3.03093,2.02269,4.59504,4.46935,6.30305
1.9227,2.10657,1.78385,1.78643,4.04446
1.02478,4.12261,4.90572,3.1051,6.67471
1.1052,3.12314,1.75482,3.13684,1.93096
2.31186,3.46357,2.98875,3.81375,6.27513
2.9244,3.75104,4.18692,3.31972,13.83507
1.11319,3.32014,3.63141,4.44417,3.02002
1.64243,1.88335,4.21903,3.9387,3.31341
1.98838,4.56651,4.17516,2.27187,16.6869
3.52665,2.73387,1.65531,3.94642,4.04406
2.73518,4.31989,4.40946,4.87204,10.69382
3.93099,4.48057,2.74909,4.36139,11.10192
2.38413,3.22439,3.60765,1.19445,23.21855
4.82392,3.31756,3.47419,2.0328,27.35135
4.46873,2.30222,2.49152,2.30089,11.14034
2.47758,3.05097,4.50031,4.88709,6.96077
1.27946,1.76071,4.92124,2.92089,3.79554
3.57188,4.3298,3.93948,3.01053,20.23765
2.43054,3.71182,4.69354,3.20815,13.19883
3.42918,2.50376,3.14747,4.13227,6.53966
3.09007,4.30288,1.34192,2.01749,8.84394
3.15045,3.02053,2.95034,1.25536,22.36463
3.54995,2.76512,4.43209,2.05037,21.21845
4.86765,2.01473,4.74423,3.20789,14.50387
2.41591,2.52599,1.68895,3.74184,2.75451
2.34082,1.59792,2.61531,3.00674,3.25351
2.218,4.7505,2.12443,3.83283,5.84012
1.99828,3.27727,1.60492,1.21663,8.63897
4.39686,2.44715,2.31157,3.94781,6.30019
3.82434,1.97072,2.7497,1.28223,16.16213
2.89475,2.48667,1.35076,3.47469,2.79828
3.73181,3.86215,4.31303,1.25514,49.52677
3.38929,2.90752,2.79347,1.4787,18.61637
4.57618,1.46131,3.63294,1.00746,24.11435
3.7672,4.87857,2.62439,2.35917,20.44461
2.07885,4.5307,4.19585,2.88569,13.6949
2.59517,3.7686,3.7647,4.00652,9.18986
1.28677,1.42157,2.99672,2.48236,2.20827
4.40973,3.01076,3.00526,1.30222,30.6398
1.84544,3.90265,1.2567,1.94606,4.65086
1.4859,3.19192,4.98696,2.0484,11.5468
4.02151,3.15389,2.38661,3.22297,9.39204
1.53116,2.07495,4.81349,3.56012,4.29562
1.44511,4.31973,1.09944,4.99698,1.37347
1.7471,1.49601,1.00095,4.57556,0.57177
2.31139,3.89806,1.66331,1.36411,10.98614
4.87477,3.85913,1.85399,1.5794,22.08301
4.36977,3.789,2.69007,3.0067,14.81347
2.9839,4.24796,2.8789,1.76794,20.64068
2.47107,2.48711,1.00748,2.31019,2.68021
3.59697,3.3558,3.962,3.83323,12.4762
1.15914,4.43884,3.38898,2.85137,6.11535
4.002,1.04238,2.51597,1.35054,7.77141
4.91412,2.56013,3.72423,3.36755,13.91331
2.85835,3.60978,1.24192,3.88231,3.30065
4.93889,1.62888,3.71471,1.95789,15.26351
1.04051,2.57821,3.84358,2.25274,4.57708
2.66263,4.75579,1.96394,2.06154,12.06342
1.13162,3.62132,2.61043,2.68016,3.99134
2.56888,1.16306,1.50675,2.8812,1.56248
1.78349,3.93171,3.18891,3.05357,7.32296
3.4884,1.72654,2.77422,4.90637,3.40552
4.40096,4.39362,2.43478,4.17469,11.27731
3.4339,3.78195,1.12673,4.25907,3.43563
4.77396,2.15925,3.02046,4.35238,7.15364
3.20647,3.11751,4.96433,1.91553,25.9064
4.97873,4.20153,1.97054,3.85776,10.68504
1.3553,2.82699,3.90248,2.21713,6.74383
2.37199,2.65319,1.49644,4.28726,2.19665
4.57498,4.35371,4.76652,1.77537,53.4765
3.16628,2.0185,2.90099,2.36659,7.83435
3.38003,3.41134,3.52074,1.32431,30.65413
