3.90496,2.32213,2.40437,3.71771,2.61016,26.75701
2.80986,2.64096,2.58328,4.95677,1.62007,43.35656
4.50154,4.73891,4.09877,4.51081,4.85606,-61.03812
1.7467,2.01488,3.74835,3.41419,2.93548,8.09425
3.64102,4.25092,2.37959,3.91732,2.85682,25.01295
4.33105,4.65105,2.3993,1.19457,1.22287,31.81344
3.41291,4.86154,4.57412,4.65184,1.45728,88.7449
4.30898,1.3393,4.0607,1.06525,2.49741,16.96472
4.26862,4.20758,2.82516,3.19037,2.87855,27.9647
1.92204,2.66102,3.08706,3.03699,1.90775,22.12102
1.30355,2.53845,4.774,4.05483,3.95064,-14.95082
2.37959,1.32755,3.93713,2.92975,4.61878,-24.16889
1.62703,4.13694,3.87882,1.09508,4.97336,0.0539
2.72209,1.39627,2.30504,2.36081,4.19612,-9.08154
3.38326,3.00005,2.68932,3.96365,1.91702,44.07386
1.3861,1.04718,4.66475,3.84415,3.68678,-11.43808
1.93583,4.25754,4.8511,4.31181,4.83012,-31.96966
2.49303,1.25823,4.10686,1.20843,2.74576,7.90741
1.06288,2.87056,1.17988,3.91569,2.30377,6.7005
3.89425,2.46007,4.57536,4.69262,4.41791,-70.43197
3.5165,2.05486,3.74533,3.6368,3.13161,7.70429
1.0149,2.24743,3.32328,4.27206,3.53114,-3.19112
1.86594,2.35436,2.58791,4.22538,1.22486,23.58814
3.93635,1.13683,1.54622,3.54345,1.17282,24.35657
1.68901,2.13454,1.90088,3.58711,2.23941,12.64233
4.4859,4.48927,1.33791,3.88194,3.95868,3.15027
3.32802,4.23318,4.02333,2.43532,4.48206,-17.65909
4.60437,1.39166,3.17317,4.97188,4.85358,-65.51067
3.97321,3.79808,2.61061,3.85036,2.11576,49.24335
3.25612,2.518,1.06197,4.77602,4.89357,-8.04574
1.07617,1.33119,1.69183,4.43818,1.17066,8.8749
2.46362,1.22253,3.57963,1.95216,2.62926,11.45113
3.33282,4.98843,4.7509,4.22213,4.9297,-48.65481
4.48604,4.62685,3.43786,4.56639,3.47691,-2.41829
2.00032,3.88657,2.74765,2.7637,2.2347,19.73778
3.1358,3.06438,3.58076,1.23947,3.77105,1.416
4.8125,1.94002,4.886,2.70818,3.57318,-17.30153
2.92466,4.11306,2.28081,2.33034,3.15439,11.83042
3.23962,3.98668,4.87743,4.29376,4.29243,-49.03524
4.08479,1.68067,4.19754,3.08699,4.63633,-45.91146
2.12387,3.04335,1.58549,1.62273,2.23611,10.76259
3.46795,3.52867,1.75595,3.78297,4.8541,-10.56846
2.50134,4.4138,3.59334,1.50379,2.22417,21.77284
3.18165,1.17744,2.48057,3.35351,1.01831,26.27541
4.94808,4.84039,2.66271,1.51959,2.90533,28.63708
2.38193,3.07409,3.77799,2.07332,1.43245,25.80163
1.29288,1.43451,3.36148,1.83386,3.30298,0.57396
3.52924,1.70991,3.67494,2.8498,1.97527,40.01357
2.78702,4.48032,1.17669,4.22726,4.16995,0.61369
4.12741,3.0764,3.95719,2.33224,2.41645,37.96187
1.83066,3.42369,2.58836,2.71282,2.61868,12.6872
4.50709,2.24971,1.65602,4.64069,2.08369,40.32028
4.14448,2.98465,4.07181,3.13155,2.74851,32.61216
3.23378,1.87038,2.19604,4.84185,4.59588,-28.10297
4.70472,2.12225,2.6262,1.91714,1.69731,33.48257
1.65999,4.32224,2.26489,3.06624,2.05183,17.3948
2.74243,2.34608,2.9975,4.66048,2.03981,40.60797
2.2753,1.71388,4.97256,3.8122,1.09747,42.28915
3.64989,1.16621,2.573,1.6197,3.43598,-0.15692
2.80831,3.96443,1.63565,1.03522,3.85146,8.03421
2.13448,4.28766,3.0636,2.85151,2.70605,17.01899
2.16784,3.85686,3.70332,2.24312,1.16182,24.88403
1.88553,3.00597,3.92533,3.30445,2.64059,17.41478
4.12051,2.62708,3.25654,2.95964,2.73553,26.51166
1.77641,1.13131,1.33378,3.39983,4.40508,-5.6683
4.1321,2.97324,4.77533,4.96127,4.69817,-85.601
3.52009,4.10202,1.23246,1.92964,4.70303,6.06837
3.86229,4.07137,1.54616,3.21186,1.06859,32.53667
4.72883,4.32483,1.81983,1.45242,2.69755,25.82097
1.61624,1.80348,3.1872,1.79298,1.7795,11.95058
1.3251,2.9634,2.67905,1.02292,4.49679,0.37947
4.21182,3.78487,3.81427,2.12541,1.83189,48.92866
2.5579,3.18504,3.32181,2.24099,1.42012,26.97264
2.38681,2.3707,2.87345,3.12878,4.36695,-14.53238
2.32845,3.0898,3.33999,1.9188,1.62814,22.09243
2.08133,4.00169,4.67227,4.328,3.43815,-3.97053
3.31667,2.80009,4.20406,3.44742,2.24593,46.81066
3.30312,3.23737,4.6947,3.6674,1.07197,60.63422
2.95642,1.02712,3.53038,3.83119,1.31554,41.72822
1.21252,4.31544,1.90749,1.60438,3.69766,3.27385
3.11446,3.3568,2.74469,3.19719,1.15485,35.45457
4.18199,1.32619,3.56653,2.71862,1.31588,44.78453
3.55386,3.78664,3.89577,4.8379,4.14803,-43.13706
2.16085,3.59533,4.6695,1.55457,3.59895,0.8425
3.05566,4.92075,4.09664,1.01388,2.27246,24.72965
1.34888,1.24633,1.0308,1.02751,3.77814,0.83192
4.77746,4.0004,1.11694,3.84655,3.42031,13.46469
1.85728,1.60242,4.83795,2.34471,2.41038,17.04501
1.526,3.74575,1.78468,1.48075,4.4052,1.8721
2.42958,1.54125,2.51618,2.41956,2.18632,15.82138
1.86161,1.95633,4.82055,2.10249,1.51288,22.47797
2.44015,2.37805,4.2735,4.66505,3.82392,-24.87414
1.14281,3.61891,1.49079,2.01225,3.57945,2.68216
2.31358,1.05409,3.38176,1.80244,3.12196,2.71559
1.82186,3.57115,1.08216,1.74166,3.28382,6.01937
1.13406,4.08679,1.07588,4.49086,3.46588,2.88878
3.03627,2.5971,4.00398,3.92045,2.10456,48.91728
2.21058,2.79099,1.29179,2.72471,4.13023,-0.32933
4.87406,1.89397,1.67352,2.57905,3.8089,-3.78777
1.32661,2.07279,2.09824,4.51059,3.48592,-1.48854
2.61896,2.98852,4.05217,1.03585,4.18091,-1.64974
2.07449,1.9788,2.75881,3.62961,4.26372,-14.61177
4.93491,2.82731,1.99844,2.39593,4.1556,-6.10733
2.38113,2.34393,4.6616,4.6761,4.91278,-45.28419
4.4503,1.87785,2.89075,4.13427,3.00654,15.51831
4.63152,1.33692,2.23467,1.11348,3.98414,-2.40914
1.37925,2.6468,2.7806,1.53407,3.93715,-0.55161
3.12325,1.02167,2.82078,1.03966,4.31974,-5.2714
3.97594,4.63761,1.91021,3.43085,1.17806,42.51185
1.03599,1.92069,1.83917,4.70516,4.40415,-6.55265
3.9302,4.13775,3.47793,3.45821,1.53345,63.49931
2.21409,4.13545,2.23473,2.93395,1.46373,23.59006
1.55532,2.92538,4.54357,4.6146,3.43377,-4.84292
4.46299,3.35916,4.03181,2.00837,3.88566,-9.48406
