1.77054,1.06423,1.45171,1.30582,1.01096,4.10373,0.1184
1.38598,1.78805,1.14571,1.00504,1.00801,3.57436,0.10275
1.65454,1.30852,1.30218,1.06346,1.43048,3.4729,0.72607
1.76298,1.33502,1.0598,1.01324,1.36416,4.1948,0.159
1.62995,1.17198,1.45249,1.87483,1.94391,4.80121,2.28114
1.33287,1.70328,1.38228,1.05684,1.58309,4.02884,0.67664
1.84225,1.15625,1.75479,1.76511,1.83089,3.60752,10.30364
1.34483,1.21973,1.6432,1.62615,1.24728,4.13377,0.49216
1.53264,1.78453,1.22254,1.03636,1.36601,3.26465,0.82842
1.83627,1.72784,1.3047,1.3379,1.66493,4.92178,0.67616
1.05558,1.56987,1.59215,1.89286,1.47885,3.78701,2.04116
1.34635,1.35882,1.21843,1.7067,1.24367,3.09464,1.22944
1.32313,1.18141,1.18131,1.59494,1.28181,4.16408,0.25468
1.60885,1.13323,1.9021,1.00447,1.69162,3.00648,5.98228
1.10674,1.85148,1.28962,1.70845,1.05162,3.53118,0.39465
1.77465,1.84231,1.62644,1.3434,1.86009,3.45191,10.94647
1.87176,1.48265,1.96316,1.48942,1.75744,4.8712,2.22551
1.892,1.86212,1.64803,1.75778,1.15831,4.78225,0.48101
1.83122,1.44447,1.51372,1.72307,1.69709,3.80573,4.64387
1.74968,1.11081,1.69234,1.65548,1.3409,3.23101,2.76646
1.86795,1.47648,1.78592,1.62773,1.35847,4.92722,0.66074
1.77998,1.55993,1.01378,1.21563,1.16091,3.58606,0.2421
1.87453,1.0123,1.03096,1.91939,1.42916,4.73073,0.31393
1.40922,1.40139,1.91904,1.06607,1.946,4.91045,1.20184
1.78976,1.68675,1.07065,1.17211,1.40408,3.20853,1.11726
1.68756,1.26514,1.02469,1.09063,1.86016,3.99026,0.86111
1.34962,1.2624,1.03599,1.03795,1.42097,3.9012,0.19308
1.16191,1.47368,1.56743,1.15568,1.51167,4.88416,0.26415
1.31725,1.60773,1.23505,1.81332,1.85124,4.79662,1.36302
1.76168,1.36792,1.39681,1.50609,1.28763,4.66126,0.3049
1.17056,1.09922,1.90578,1.29011,1.77425,3.3638,4.84037
1.78169,1.2186,1.76426,1.64589,1.24337,3.96136,0.91583
1.47107,1.82036,1.61541,1.91492,1.48763,3.05034,10.45312
1.12733,1.69405,1.18396,1.53174,1.94644,4.32527,1.69658
1.63862,1.93063,1.39799,1.40403,1.15206,3.8588,0.48889
1.51098,1.91385,1.09025,1.53907,1.2797,4.64961,0.22909
1.79298,1.27916,1.05474,1.5576,1.31281,4.50947,0.22234
1.30739,1.97477,1.5439,1.1558,1.04177,4.51443,0.10895
1.98248,1.73343,1.69756,1.41557,1.06711,3.46707,0.91021
1.26017,1.07097,1.28728,1.09938,1.74235,4.70925,0.28479
1.41026,1.35875,1.831,1.82088,1.33436,3.0077,5.3579
1.50964,1.69391,1.69303,1.40883,1.44615,3.27946,3.55111
1.70853,1.78906,1.87192,1.26084,1.501,4.04541,1.81785
1.8947,1.22478,1.246,1.25328,1.54487,3.94396,0.77862
1.19805,1.16122,1.9499,1.34557,1.83624,4.66464,1.34901
1.70651,1.4346,1.12493,1.20715,1.45459,3.71212,0.62226
1.68297,1.46309,1.32022,1.1614,1.81232,3.92717,1.77555
1.61293,1.61851,1.80303,1.97469,1.15274,4.80856,0.51534
1.1472,1.62543,1.18445,1.20174,1.05869,4.55076,0.05181
1.50242,1.0627,1.22165,1.80649,1.1987,4.59482,0.17372
1.98769,1.64547,1.8401,1.76408,1.31493,4.88091,0.88409
1.12138,1.3618,1.03154,1.8379,1.69575,4.70837,0.51076
1.11578,1.44931,1.51897,1.96888,1.24799,4.58427,0.38816
1.69516,1.39998,1.06503,1.12472,1.10198,3.10909,0.29444
1.71183,1.17462,1.3725,1.16227,1.95584,3.01921,11.20588
1.03727,1.21346,1.47726,1.35262,1.42608,3.73301,0.61467
1.662,1.04424,1.8732,1.57112,1.17672,4.59632,0.30977
1.16739,1.3881,1.13945,1.44073,1.26009,4.23758,0.17212
1.20081,1.1449,1.97611,1.23826,1.36395,4.27428,0.44319
1.87028,1.38989,1.5505,1.68131,1.39683,4.82147,0.62117
1.5642,1.8548,1.90243,1.08652,1.41238,3.0336,3.97698
1.35399,1.58172,1.75447,1.04722,1.23143,4.60396,0.1798
1.76559,1.18367,1.01838,1.81278,1.0479,3.663,0.23704
1.35213,1.01622,1.39662,1.31036,1.94748,3.95734,1.9687
1.64915,1.17814,1.15002,1.7515,1.02006,3.54639,0.26862
1.16408,1.49355,1.12697,1.91273,1.8066,3.40277,5.21368
