1.56197,2.28965,3.20625,2.88999,3.94994,4.74752,31.59479
1.47008,1.8537,2.94999,1.72188,4.20745,2.31239,17.53389
1.27225,3.16937,2.74042,3.11034,2.22233,2.24382,17.54239
1.94048,1.62724,1.74281,2.75681,1.09645,3.85703,12.19124
1.67259,2.96275,1.298,4.88805,2.93845,3.60369,21.8894
4.03487,1.7001,1.22055,1.17783,3.92827,2.95412,19.90185
3.28113,3.11206,3.92061,3.43512,2.27167,3.37657,31.34931
2.32191,1.49414,1.92993,3.88956,3.25467,3.3174,21.77287
1.5816,2.90941,2.54091,4.79629,1.44524,1.61326,19.12
1.85741,2.89622,4.22469,3.22282,3.72474,1.63689,25.09189
2.2369,4.90369,4.45043,2.81474,3.31785,4.50574,38.44521
1.03951,3.86157,3.40922,4.33845,1.1246,2.40591,21.51057
4.23843,3.58952,3.02407,1.37737,2.31026,2.76059,25.75685
3.27117,3.74448,2.2999,4.16528,3.88205,2.23127,30.49045
1.01953,2.62572,4.81124,3.1161,4.70177,1.75748,25.93253
4.97565,4.68866,3.7415,3.0039,1.15012,2.91428,37.92004
4.19648,3.06928,2.91534,3.27333,4.90139,3.78974,40.99808
3.39549,3.73235,2.40186,3.38156,2.56185,2.99076,28.45707
1.10943,3.14836,2.44969,4.588,2.14239,3.31618,21.83665
3.04953,4.42573,1.55553,4.52898,4.07321,1.4458,26.43041
4.12378,1.01994,3.88995,3.49997,2.89991,2.43559,24.88371
2.24543,1.25249,3.19937,1.28474,4.56687,4.97025,29.62123
4.52754,4.87923,3.81692,1.90459,1.29409,3.23654,33.54893
2.98801,4.86558,2.26231,1.88412,3.47411,3.59543,31.29177
4.79369,1.96652,4.43988,1.98739,3.54904,3.2195,29.67677
4.46084,3.97021,4.04997,1.88201,2.96065,1.01169,28.32783
4.76109,1.28625,2.96869,4.73889,4.28852,2.83539,32.35182
1.61653,1.75268,2.978,3.79598,3.82595,3.38978,27.10682
1.02875,1.30613,3.51247,3.1747,2.75149,3.62263,22.46234
2.15806,1.75122,3.71373,3.97498,3.36211,2.29638,26.26189
1.66812,2.44245,4.94969,3.1584,3.99106,4.22211,36.55807
2.42996,4.63003,1.90446,4.24795,3.39392,2.10262,26.47695
3.16615,2.97293,4.69985,1.6677,3.00196,3.3999,27.45703
1.72401,3.39461,4.89623,2.47903,1.2952,1.10333,19.41924
2.10086,3.64793,3.56628,2.44104,4.73949,3.29306,31.97662
2.54135,1.63648,1.14711,2.91556,1.34242,2.80261,11.26562
1.25411,3.09888,1.19985,3.53396,1.55246,1.61318,10.63098
3.1828,1.11382,1.9693,1.74693,3.25554,3.02651,16.8382
4.76251,3.79243,1.57668,4.84372,3.83786,1.65557,32.05238
4.46494,3.16843,1.93219,4.79284,3.77975,3.01085,34.78783
4.37417,2.44155,4.76645,3.41632,1.5541,4.29811,33.64316
1.26223,1.4774,3.16887,2.50345,2.48642,2.71058,16.53757
1.19876,3.11263,4.54768,4.12327,4.1192,2.25588,31.77508
3.42521,2.66777,2.71609,1.09763,4.64325,2.59869,24.18528
4.0564,4.18111,4.87768,4.84891,2.89949,3.07964,49.54108
4.80679,2.52994,4.49443,3.0552,2.92455,3.85148,37.15616
2.62944,2.31993,3.25288,2.21473,4.27777,1.13794,18.17222
4.16371,4.66694,3.81123,2.47269,1.41205,1.06568,30.36058
4.40132,1.60585,4.27841,1.33076,2.26133,1.46751,16.0799
1.82739,4.63131,3.79548,3.65201,3.5103,3.80518,35.68167
2.18734,3.2863,2.19774,4.60534,3.98737,2.83233,28.60311
2.33734,3.98373,4.33878,3.83046,4.25433,2.7838,37.77408
3.43465,4.23286,2.97443,2.02433,1.10353,2.9956,23.86534
3.5111,2.40202,4.64257,2.41469,4.1948,2.59395,30.52523
2.52438,2.3121,4.5028,4.65624,2.777,1.47876,30.9093
1.53483,4.96123,2.43816,4.77853,3.56808,1.62355,25.05841
1.92053,2.74408,2.84736,1.85641,3.92308,4.74519,29.17174
4.55814,3.35321,1.20688,4.41941,1.48646,2.55901,24.42195
4.76099,2.48475,3.78658,2.20031,3.86572,4.40001,37.1707
1.93484,1.4114,1.39519,2.95728,3.75456,3.13612,18.63156
2.696,2.62624,3.14193,3.27845,4.82504,3.67067,35.09212
