1.47511,3.73201,2.65435,3.72863,4.9438,69.24611
1.67393,2.09795,1.46172,3.77158,1.9413,62.66277
3.30926,1.2234,2.31287,3.65727,4.95593,43.41729
1.99718,1.11298,2.18064,1.14824,3.46686,10.08712
1.27325,1.06595,3.9496,3.98559,2.31899,57.8866
2.4018,3.08547,1.21667,2.22322,4.01858,31.34152
3.68513,1.46154,2.0145,3.36092,3.95169,57.98129
1.97676,1.28082,1.75156,3.61547,2.95709,34.06809
2.42561,2.12052,1.92928,3.85116,2.7626,86.91847
1.89864,1.42834,1.2517,4.6221,4.16172,23.68757
2.52611,1.27966,1.17261,4.11333,3.07493,31.85955
2.76529,1.89285,2.82625,4.05938,3.86358,97.66024
3.061,3.63451,4.27767,1.28411,4.24707,90.40807
1.69772,2.90257,1.09037,1.91863,2.68722,24.10394
4.00636,3.08984,2.3346,1.23683,4.76097,47.17295
1.23903,2.81773,3.59638,3.38036,4.87844,54.6651
1.60148,2.65996,3.84103,1.68719,3.63721,47.68884
1.76721,1.51021,1.90545,3.38676,3.70689,29.1929
4.53207,1.32885,1.71933,1.29975,2.21939,38.10092
4.5888,1.78428,2.70564,1.47648,2.19631,93.57238
3.74273,1.96824,3.48108,1.34339,3.81658,56.71393
2.59384,3.14962,1.15714,2.71375,3.23242,49.86656
1.12877,1.31339,4.94903,3.70749,4.68723,36.464
2.7857,3.62573,1.97752,1.17127,3.42191,42.95551
3.74365,1.45861,1.48916,1.2644,1.35889,47.53951
3.06262,3.67208,2.08845,2.72545,4.42367,90.92093
1.10079,3.26946,4.46385,2.58581,4.19327,62.24657
4.0114,2.81905,2.06746,1.23201,3.78751,47.7834
2.30895,1.73842,3.76379,2.22346,3.92394,53.78756
2.68025,3.96562,2.45093,1.49987,3.27372,74.99099
1.20842,3.95062,3.60702,2.5533,4.59742,60.08956
2.06149,1.68016,2.01334,3.96334,2.14004,81.14619
1.59893,3.35965,1.7437,2.8205,1.87333,88.61072
3.76025,2.2178,2.49607,1.65333,2.18154,99.12285
1.94898,4.61451,2.16438,2.83659,4.41311,78.61342
3.54314,2.49214,4.32258,1.11046,4.74503,56.12399
2.94157,4.42219,2.91855,1.20675,3.95158,72.84659
2.07793,4.60517,1.43566,1.52717,4.4106,29.88807
1.12268,4.06121,1.35918,3.54451,4.54062,30.39546
2.74859,1.54316,4.22809,1.93162,4.33435,50.2159
2.58235,1.60212,2.61594,4.31663,4.1283,71.10341
3.27065,3.48473,4.99353,1.24138,4.72928,93.86415
1.62525,4.45792,1.35333,1.58347,4.70921,20.71564
1.58996,2.80833,2.42654,3.20681,2.22121,98.2847
2.8238,2.22571,1.4577,2.57543,2.05276,72.22099
2.14791,2.24574,4.28224,1.96848,3.3895,75.37412
3.56951,3.2324,3.88558,1.30386,4.96104,74.03351
1.10014,1.14417,3.7281,1.02179,2.21699,13.5895
3.02916,3.86722,1.26107,3.85399,4.17186,85.74762
2.2583,2.96305,2.36746,3.31918,4.40484,75.00386
1.65842,3.63853,2.11905,2.78825,3.11553,71.90189
4.68841,1.56746,2.21634,1.76379,3.33525,54.11991
3.78462,1.27711,1.43024,3.0423,3.82529,34.5444
3.6164,1.12923,3.11856,4.27536,4.20089,81.438
4.457,3.15432,2.78792,1.00331,3.35339,73.68149
3.11247,3.00171,1.68182,2.35953,2.4107,96.6308
1.52752,1.85781,1.80587,1.61075,4.46191,11.62421
1.36897,3.00568,2.20732,3.552,4.89658,41.39639
1.10293,3.5198,1.03866,4.97587,4.46383,28.24101
2.75563,4.4534,1.78191,1.11557,4.36931,35.0803
4.38693,3.31657,1.35905,2.97341,4.41946,83.58953
1.90209,4.92413,1.61581,3.10466,4.8216,61.22826
1.78121,1.79165,3.66005,2.97922,4.70213,46.49911
1.23495,2.39919,3.14176,1.17478,1.07126,64.14056
2.91712,3.76401,1.80246,1.6495,2.15079,95.36829
4.65297,1.85922,1.22102,1.44666,3.2427,29.609
1.98123,1.38907,2.53549,1.72275,4.28654,17.62047
2.60493,4.29687,1.85025,3.00535,4.67396,83.66947
3.57283,1.91077,1.05402,4.61585,2.85294,73.14898
1.58715,1.98628,4.21916,3.83769,4.83722,66.30383
3.00309,3.24176,1.37582,3.20552,3.40922,79.1281
2.42069,1.35205,2.16613,1.4497,2.04973,31.50504
3.41077,4.75236,1.51804,2.59445,4.70371,85.27646
4.53679,2.25438,1.59335,1.44509,1.88257,78.59785
2.07035,1.38627,3.91048,1.68666,2.76989,42.94069
2.72256,1.90202,1.68273,3.3975,3.9864,46.66254
1.04569,2.46101,1.52935,3.57735,3.97415,22.2598
3.32027,1.71318,3.01531,2.17184,2.85153,82.07984
1.85244,3.40507,1.94379,1.96663,2.65074,57.15473
