4.63635,3.71871,4.29048,2.99837,2.25757,13.54624
2.1767,1.93546,4.55636,3.26566,2.83808,1.33619
4.56826,1.62855,1.50832,2.06318,3.62808,0.81379
4.35749,4.93814,2.71418,1.28855,1.8041,41.35385
2.91977,2.43557,1.32585,1.57535,4.77075,1.0185
2.15944,4.39976,4.84182,4.19484,2.50785,6.41315
1.48976,2.13029,1.76243,3.38172,2.39706,0.48997
4.6127,1.08298,3.78093,4.32072,3.82722,0.41232
2.62227,1.43138,2.83292,4.80638,2.94961,0.35787
2.93167,1.83966,2.77024,1.70031,3.609,1.49305
4.88992,3.49648,2.16259,3.00604,1.38556,10.34657
1.67971,1.30178,2.97138,1.46948,1.15128,1.66648
4.78922,1.31962,4.79194,1.18624,1.1109,10.10889
3.01204,1.10025,4.43208,3.80423,1.25241,1.13062
1.70736,4.91587,1.61877,4.4365,4.77379,1.05121
4.70115,4.536,3.72126,3.65742,4.92117,6.66614
2.08881,2.75252,3.97403,4.57669,3.8826,1.17976
4.72508,4.45379,1.39345,1.37911,1.71019,18.45844
1.96783,3.22818,3.17559,1.27629,4.94834,3.43714
2.47926,1.70933,4.35552,1.47693,4.02021,1.77126
4.39766,1.4936,2.50921,2.12691,3.86821,0.99735
3.95732,2.07371,3.79893,2.83337,1.92795,3.94492
1.21802,2.0552,2.10106,1.11745,3.37745,0.95469
4.48362,2.4308,4.71666,1.80867,1.39526,16.50539
3.9147,2.983,4.77356,3.48813,4.52031,3.51531
2.39209,2.49789,1.57886,3.4115,1.04994,2.193
3.64448,1.59758,2.0578,4.20675,4.71189,0.32188
4.08138,2.66713,1.73839,2.81521,1.18454,5.045
2.13723,4.63415,1.29227,1.40703,3.42234,4.10577
4.09416,1.5166,1.08992,1.11616,1.98998,1.5403
2.2484,2.13223,4.79219,1.65889,2.44519,4.02556
4.99957,1.30771,3.30611,3.10968,3.79775,0.79783
3.5967,2.89077,3.43446,1.55963,4.3391,5.08451
1.12543,1.7605,3.60877,1.57203,3.17271,0.84127
1.51635,3.79472,2.22615,3.60063,4.45895,1.00921
4.56356,3.68924,1.74038,4.53026,1.77471,4.48178
2.33977,1.66161,1.23837,4.15396,2.70024,0.23774
4.86404,2.92602,3.65712,3.32738,2.47987,6.15233
3.20716,1.57375,1.30162,4.73013,4.2978,0.16952
4.34145,1.42776,4.10245,3.64172,2.35206,1.4129
3.21335,3.39224,1.0177,3.77694,3.42832,0.96874
1.24738,3.43062,1.32185,3.37887,2.50852,0.76317
1.78985,4.84481,1.8498,1.17825,2.50332,8.78258
1.30739,2.11397,3.56409,3.63604,2.97083,0.64257
4.21529,3.55054,4.8869,1.61739,2.00831,26.649
1.15029,1.72293,1.85243,2.17073,2.37343,0.40924
1.74354,3.98878,4.57931,1.23978,4.07916,8.37284
3.2697,3.52837,3.33748,3.77933,1.61875,7.40219
2.22224,3.29753,3.50386,3.10658,3.26602,2.78159
1.91134,1.58208,1.76489,4.27356,2.71982,0.24214
1.25638,1.25279,4.40336,1.73684,2.926,0.56951
1.76339,2.42738,1.54089,2.02615,3.63086,0.72543
3.50555,1.73686,4.7604,4.96389,4.35474,0.77629
1.52565,2.84768,1.2213,4.07411,1.5089,0.8193
2.32273,2.2045,1.37741,3.05263,1.06694,1.59129
4.81362,2.27674,3.69126,3.31779,4.04581,2.28716
4.9626,2.09479,2.75834,4.36725,1.41837,3.23235
4.17981,1.62126,4.03828,2.78106,3.24787,1.63729
2.56175,1.54029,1.05101,3.75939,3.90279,0.14512
4.1657,2.36724,3.09099,1.38388,2.10669,8.24989
1.78763,1.49944,1.40843,3.57384,2.2948,0.23008
4.37536,3.63319,2.98661,3.88548,1.32768,11.14576
4.672,4.65843,4.99061,3.75848,4.52517,9.91672
3.96082,2.59295,2.98317,3.26958,3.34063,2.42443
3.71253,1.62993,1.46975,1.97482,3.29836,0.74183
3.41105,1.52544,1.85597,1.71337,3.38902,0.84567
1.19448,3.39662,4.57794,3.91579,1.7566,3.05723
4.21485,2.31575,2.19163,1.68678,3.65281,2.67995
4.86015,3.22737,1.60128,3.34622,4.60316,1.75421
2.05824,4.73855,4.5226,4.70242,1.293,11.45866
1.67171,4.65515,4.2495,2.41466,2.37478,8.94878
3.2442,2.51086,3.03704,1.69934,1.92443,6.33137
1.20072,4.3362,2.99719,1.61675,1.46564,9.51879
4.80536,4.47421,1.53708,4.16062,3.00819,3.93795
4.33662,4.38527,1.60861,1.54672,4.18468,6.90875
1.88548,2.56895,2.23073,3.80958,2.85529,0.85061
4.92987,3.14217,1.06955,1.84,2.68582,3.51141
1.72447,3.32786,3.2652,1.71291,2.83334,4.28294
3.13846,1.78627,1.24139,4.83232,4.555,0.18826
1.30726,3.82161,3.96926,3.05861,2.61748,3.15526
4.85578,3.31332,3.73644,3.46681,4.03553,4.74561
4.78423,3.31557,1.83838,3.28253,1.40986,6.96398
2.58004,2.7447,4.82577,4.63329,3.86149,1.7475
2.70064,2.32605,2.24455,1.4088,2.74859,2.82329
3.02051,4.04594,1.53005,1.71222,4.97414,2.96092
2.14144,3.00263,1.83795,2.14728,1.73791,3.16961
3.54698,2.92534,2.99494,1.67355,4.78974,3.78032
4.99614,3.98103,2.64938,2.98028,3.30358,7.10242
