4.7601,2.26562,3.14858,1.86314,20.48382
2.17622,3.92081,1.35555,4.61518,13.5049
1.62635,1.53709,4.24596,2.63123,8.49978
4.10828,2.43346,1.4481,2.58441,15.75025
4.5022,4.56601,4.08828,2.02757,29.06395
3.63818,4.18225,1.14081,3.13603,19.46593
3.40726,3.40111,3.73959,1.56458,18.0295
3.35356,4.41185,1.40227,1.90332,16.78569
3.02243,1.35373,1.87603,1.29581,8.0144
1.03883,3.57896,3.71865,4.77147,7.30176
4.04066,1.37183,1.41541,2.40228,12.55614
2.29022,1.9553,4.19942,3.01849,12.6626
4.91698,4.97403,4.78077,3.65702,38.39353
4.90472,2.16739,2.2029,2.05937,18.21451
3.27349,4.14955,4.46708,4.01588,23.89894
2.46019,3.96091,1.85893,2.79267,12.77014
4.7179,3.6952,3.77227,1.89292,26.46558
2.61932,3.45881,2.71778,1.71797,12.36949
2.15476,4.01007,3.58527,4.54177,15.16968
4.31755,1.65318,2.28944,1.05887,13.02133
2.98372,3.75778,4.99552,4.49106,22.96605
4.49585,3.12306,2.06628,3.40855,22.7657
4.64686,1.24843,4.53308,1.19298,22.54112
4.44298,1.54518,1.08532,2.36857,13.45836
4.0591,1.26995,1.9958,2.4579,13.84697
3.90065,3.54069,2.506,2.4255,19.38573
3.89472,3.21881,2.43311,1.65193,16.98102
3.2179,3.06099,3.19242,4.53371,20.38122
1.303,3.08031,1.67506,4.02897,6.95939
1.75646,1.6983,2.4323,3.35121,7.86121
3.30744,2.9753,2.94021,2.41878,15.98138
3.37031,3.64398,2.31839,4.15501,20.19872
4.26413,2.09477,2.66221,4.93356,25.51912
1.46777,4.64024,2.73118,2.55973,8.75057
3.86306,3.49903,1.68843,3.87092,21.18638
4.77792,4.2276,1.60483,4.20971,29.5188
3.94412,3.43206,1.66056,4.20791,22.39587
2.35088,3.62379,1.62111,2.49537,11.02326
2.91341,4.67173,1.0567,2.60178,15.88033
3.74112,4.5606,4.52204,1.22702,24.46178
2.56356,2.07306,4.55913,3.54307,15.72711
4.75065,2.39468,1.55414,4.16301,23.98044
1.76648,2.49382,3.63975,1.47723,8.2192
3.45933,3.36131,1.20592,4.81088,20.72632
2.34011,2.1423,2.11557,3.71735,11.19438
2.93383,4.64663,4.43914,1.98434,19.73202
3.16997,2.40319,4.2316,1.14626,15.84846
3.3718,3.05612,4.68943,3.46335,22.19387
1.73714,3.4086,1.59771,2.48559,7.83628
1.2396,2.74396,3.97487,2.4488,6.71282
1.10747,1.80332,3.91424,1.98947,5.25683
4.9559,3.03351,2.43758,3.04105,24.47631
3.82395,2.75732,1.58892,2.20881,14.81321
4.64814,2.43551,2.08694,2.71511,19.53262
2.97537,1.13606,1.90486,1.65596,8.23555
3.9314,1.50147,1.2107,2.02567,10.99636
3.20267,2.06463,1.95313,2.03277,11.19084
3.44166,3.32786,1.98264,2.99725,16.85677
4.32686,4.01574,2.96262,1.65686,22.75141
2.10263,2.68228,1.57509,2.64291,8.58236
2.71759,1.09165,3.84553,4.10633,15.57388
4.33974,4.33248,4.82477,2.33097,29.90402
3.6842,3.4598,4.14509,2.51369,21.94206
3.32044,2.08831,2.20767,2.85009,13.83389
4.43481,1.31276,4.65723,3.78091,27.23291
1.26022,3.0164,3.88693,2.2288,6.80685
2.18961,2.60421,3.08833,2.20311,10.07542
4.1077,4.49116,3.40515,1.05667,23.55477
1.42461,4.50771,4.40027,1.39755,9.19231
1.85829,2.2211,1.12954,1.21353,5.15044
3.10232,4.86096,4.35956,3.7633,23.38029
2.26416,4.92942,4.22258,1.95224,15.34635
4.56899,4.61345,1.67429,4.51863,30.48076
2.95714,2.80679,4.43249,2.3316,16.97752
3.16281,4.56977,2.61035,4.8003,22.52922
1.09303,3.0904,4.03756,3.05765,6.48507
1.72541,3.11945,1.29629,3.96661,8.9896
1.35169,4.18319,3.39362,4.26311,9.28539
4.14469,1.61191,2.62547,3.12885,18.19944
1.97343,3.17563,3.41797,4.98437,13.47303
1.84834,1.47634,2.66154,2.11777,6.8534
1.68846,3.49574,1.38968,2.26152,7.41115
4.1867,4.34232,3.23536,4.86882,30.48789
2.75507,4.88391,4.13614,4.38273,21.37066
1.63612,1.57062,1.68774,3.21651,6.47482
1.2827,1.38307,2.1269,3.83895,5.90238
2.55682,4.94342,3.26926,4.20815,18.58473
3.93294,2.86413,4.58853,3.75753,25.90276
4.68666,4.28855,1.84856,1.86768,23.57211
4.46602,3.74486,3.95563,4.05212,30.31983
3.53941,1.39137,4.84345,3.83911,22.42259
1.66294,3.31831,3.65884,4.31369,10.9054
3.13134,4.50497,1.35448,2.96625,17.41429
2.12886,1.72483,1.45116,4.52044,10.75344
4.99609,4.64064,4.73637,2.47597,35.36269
4.46741,4.68543,4.24492,1.42767,28.95586
4.15227,1.52753,4.29036,4.88647,27.73583
2.87867,3.62535,3.50463,2.11356,15.73891
1.86917,4.95906,4.50165,4.90627,15.51846
1.54496,3.81047,3.97197,4.96484,11.45211
2.84775,2.1472,3.16308,4.1033,15.97092
3.3079,3.34878,3.96697,1.87853,18.2625
1.72476,4.59854,2.07496,2.01924,9.37248
4.50601,1.4752,3.44413,2.77376,21.0059
3.90943,3.13773,1.06764,4.6717,22.39325
2.23913,2.65545,2.85037,1.11549,9.0734
1.74826,1.05098,2.28187,1.72204,5.32486
3.67788,1.31691,3.56185,3.92064,20.07477
3.9442,3.81049,1.93124,2.37002,19.26875
1.93758,4.88517,3.24711,1.86761,11.92775
1.69599,1.07744,1.37892,3.71633,6.96666
1.60024,4.82754,2.46973,3.01285,9.92692
3.32256,3.94592,1.47563,1.31748,14.66583
2.39438,4.85734,2.60201,1.57318,13.7211
1.73588,1.25549,3.92716,1.34664,7.52907
1.16135,3.87966,3.88231,4.30385,8.10012
4.48291,1.95937,1.00736,2.28952,14.24394
3.83891,1.67243,4.79342,1.65083,20.49386
4.70338,4.88771,4.71842,1.20636,32.45285
4.70846,1.57814,2.47246,1.58804,15.705
3.60426,1.47035,3.96783,4.87122,23.25638
4.81911,2.30796,1.54182,2.44096,17.81256
2.4184,2.03246,3.65509,1.67933,10.8991
4.22072,4.73629,4.676,3.05313,30.90617
2.12576,3.38403,3.98683,2.71636,12.52667
2.67703,2.26481,4.4649,1.85186,14.28995
4.58306,3.62913,1.77149,3.02801,23.13316
2.46544,3.31181,4.95177,1.87881,15.40023
2.3842,1.2517,3.27322,3.60577,11.98812
4.98205,4.30751,4.43787,2.44754,33.13713
4.56944,2.66244,4.28942,2.45089,25.64371
4.2854,3.88485,2.62989,1.45758,21.05215
1.37193,1.75592,2.38221,1.77024,4.73108
4.96093,1.51452,1.73357,3.84648,22.23827
1.25547,2.43172,1.1231,4.31336,6.37449
3.62876,3.51856,2.24395,2.84499,18.32779
4.76394,4.85901,2.46255,3.56821,31.0228
1.45388,2.91481,3.90079,3.92421,9.09247
1.5535,3.36094,2.47556,1.14213,6.72306
3.48289,2.3068,3.17502,2.18711,15.64803
4.94511,4.8113,2.60516,3.74865,32.79762
3.45942,3.57248,1.94237,3.67739,18.96653
1.29011,3.32093,4.26527,4.34617,8.9484
3.79126,3.74193,3.1846,3.70531,23.33178
3.65131,1.87713,3.77039,2.3363,17.58619
4.26534,2.15626,2.40473,3.70561,20.96696
2.18206,3.07222,3.16275,4.73588,14.11946
3.13868,1.83528,3.78385,4.25595,18.7794
2.29828,2.45379,4.44231,2.58554,13.09017
1.82775,4.51084,4.17989,2.33864,12.02546
2.28443,4.3791,2.63264,3.1931,13.76419
1.49919,1.13927,2.67056,1.6541,5.00958
1.26016,3.04405,1.02453,2.30071,4.97868
3.88473,1.97081,2.65333,1.84853,14.71144
4.41159,4.1391,2.34645,4.37589,28.51758
4.49797,3.60702,3.79579,4.30067,30.47829
4.1254,2.94367,3.90575,1.91609,21.66972
4.76847,3.93433,2.2604,3.92366,28.60422
2.45214,4.14315,3.88594,3.74467,16.68333
4.25743,1.41629,2.19888,4.91361,23.69845
3.64361,4.1273,2.58023,3.03252,20.8955
3.44459,3.33818,1.36924,1.80523,13.89718
4.09898,1.27888,4.66887,1.48803,20.7589
3.25424,1.27073,4.24018,4.68339,20.97103
4.48455,3.9439,3.05692,4.44368,29.9645
3.6296,4.21456,4.20229,1.11738,21.97942
4.9433,3.17067,1.50092,1.91062,19.74621
4.44734,1.70462,2.0445,4.03384,21.49387
2.41695,4.23755,3.74073,2.42427,14.86511
2.9171,2.9337,4.4974,1.8129,16.53245
4.01176,2.24622,2.79983,1.47406,15.56718
2.04361,1.90388,1.31431,2.46045,6.90185
1.39829,4.56503,3.18789,3.95412,9.54911
