v1,v2,v3,v4,v5,v6,resultado
2.8515944727549742,1.086105404457694,2.734957439094795,1.8903184902151786,3.8805966012266677,4.795158737907729,16.217790855533494
1.3988512654783014,2.894774565430147,1.9151319329274807,2.9846351314704846,4.055698092478195,4.657890566314968,14.594606948325989
2.951218397647688,1.760142358641297,1.5951484598746437,2.0291657294756966,2.7164842405947316,3.5314182201272883,22.241801594782725
1.5949649781242743,1.4424682850627035,2.4882809813778044,1.4558185549270017,1.8218773696686954,1.4441438065421908,22.941324680800573
2.5819368638014035,1.6484415401177424,1.6093999497745746,1.990979782295402,3.9324356970985934,4.852152484385198,17.947423036491017
1.7290184726403066,1.6314246369634304,1.923529884808097,2.731008708272422,2.548917947745022,4.612461334484502,2.656747586225018
2.5526789859288783,2.787166503298276,2.4085705053562956,1.6672110321111173,1.3192402450421135,1.9830458020130037,51.944538288996945
1.48942941644139,2.253680244617784,2.9059552240148974,2.293953859409582,1.8189532933841228,3.337579799639725,3.5528392414113683
1.0886198894754953,1.0418354053401406,2.3154082090798624,1.4452579241402117,4.176545015886508,4.567503108965841,10.658003384743457
2.169130791867975,1.5415747517348475,1.3971812383719808,2.5808405992876597,2.9628123437293215,3.12240752939192,11.327172879991483
1.4921368104479709,2.6373338233816774,1.5973476809238136,1.1714337565083923,2.7589953603494717,3.978572204415697,24.31433998004314
2.0580985858981853,1.9208256699459467,1.1079383574728825,1.4628418803473386,1.7549140451443068,4.396602463789017,8.683610308625061
1.4014905813060157,1.8305557004656117,1.3494437820071659,1.1816227275548092,3.3168665078649187,2.972053522784129,18.079192828430052
1.7695651479619376,1.289427027678259,1.3944486779111684,2.315802525794242,4.495918222251925,1.7738561171257157,2.1492423850426623
2.046100878189944,2.268260591574241,1.0002300299703917,2.859239359895314,3.7148599227115886,1.9482698481026652,7.80827942239852
1.667920064817881,2.1558134665808204,1.0915868458590265,2.7768114057847963,3.9113735111022367,2.8720865701082694,7.968730062175883
2.0617072575524285,1.5951053556093686,2.4647925858246174,1.859172693732409,3.571963340061544,2.4932541538031714,14.614696685921384
1.3943530472190286,2.0662961826700723,1.7479067259145569,1.8050095968162927,3.4518007559374757,3.668132040093945,17.32220337764686
2.2727772868946685,2.760262546960008,1.0254673413556104,1.128140804576595,2.8265308267519207,1.9308341246373302,33.38067708446382
1.1567638051821818,2.542103881794155,2.3995895877029367,2.0836498303696427,4.169969369321388,1.3139160185717311,0.14332947772323124
1.6284775585445428,2.455446578983347,2.5983312211581167,1.0330413749207936,2.140009466444029,2.173383629559971,63.15340372047845
2.363173595688743,1.9255576831934433,1.8429443890726653,1.0125123134462062,3.9067286898318363,3.5684554939213724,50.3770070177981
1.1448146468652312,2.504389934377124,1.2436313964620158,1.1642307087259605,2.6738013176814888,3.873987434858604,15.92538460386678
1.6795486954899734,2.603360028529793,1.7934272982506096,2.7438132610401986,1.6506185728724025,3.20826217969613,8.92834737689375
1.2746748484226258,2.800741184828734,1.7395589386130494,1.4421419710252905,2.8591613809661363,2.7035509742628556,26.89241865707686
1.1074771385281226,1.094004663560447,1.2251989477809435,2.902465474963176,2.0730663913843714,4.157906440042659,1.8050161421250037
1.4867193305141342,1.270801550372903,2.1669112750222084,2.1472422773905526,4.837305141093539,1.268740818031664,0.3522365418373674
1.4462690357267673,2.818702948848798,2.7332106182039793,2.5064409022239493,3.2441672751503305,1.460540129907387,1.9699407126972366
1.093794428884262,2.7440217228205572,2.4773478442122006,2.534493822892616,3.176187777278526,2.3998756634445275,13.407658609295702
1.2374219764422616,1.6272020118817692,1.1628971931979708,2.547279510970657,4.042213449266116,4.377762633698792,5.702775651287042
1.7705895819842883,2.496343984380484,1.671613563262608,1.290020348039807,2.308094914416789,4.344286823324415,12.212662523978805
1.0913486022506245,2.4920774100375267,1.1960278751226932,2.513353792860978,3.6099004716985172,4.242938726266285,7.7507907814214505
1.8126822341974855,1.38027949185878,1.917093539338692,1.996434788253371,4.123947462444807,3.365141966793507,12.614577992057164
1.794490330879427,1.5547959494410877,1.6320717572542076,2.4013279926714053,4.181398002093362,3.8799193977705517,11.676228561586226
1.8781174080030834,2.8194367052400047,1.3086327987787898,2.5659269273510024,2.426978833548591,3.53725506941471,14.185551209753223
1.428972091377658,2.203865973230223,2.4624687970078023,1.32614091258944,2.530413507692536,1.8392474387996738,28.686686223250437
2.8474566475233374,2.4231953093591385,2.7238387356875897,2.1940654179338264,2.34616319438682,3.6399717564536305,16.708167084918106
2.9690295150726413,2.4820463454354864,1.5815185130693445,2.9778529665323816,3.2590773122324763,4.822049884594943,14.359766773927076
2.487773503155853,1.4858687848319776,1.1265613737647702,1.3808066904334741,1.123984591248398,1.1956420772728742,18.93901013577489
2.817375251932371,2.0686764241149556,2.0487963290529,2.0826880297619548,2.1942131403014646,3.3090082770589104,22.847327065398876
2.875053307963844,2.954514482333579,1.8599059586369484,1.6570826080168948,2.387726409948632,4.579973382935737,11.481415008472162
2.1681787470335525,1.7275830740501386,2.350543655420271,1.8169858407140258,4.08027401486402,1.9286900864714775,1.5755585542074975
1.5103427660352107,2.442219264754578,1.373081924256503,1.4387603724205795,3.3318970391993266,3.9223491913769317,20.932829585575515
2.5661661998375185,1.0517838928970773,2.4702657897073776,1.7548272785892407,1.715599698896626,4.278489924190016,0.0013625645986005816
2.9969233229175725,1.8017200767133947,2.7641359492012354,2.031632772520319,4.025288829814913,2.3120787839672894,4.021359434435917
2.795893236415045,1.7937587151980385,1.7388749589981212,1.424305253018811,2.0191909393706746,3.6263166830614324,19.116739093908055
1.9987909843653768,2.0965572961428327,2.0197936011037396,2.171715047292607,3.6590947883719083,2.4986267722427145,15.140444896754971
2.3659874309775404,1.4038117647377022,1.2456207146186458,2.623644791707144,3.5789928724007716,1.8188505768442949,6.523189715595823
2.6366149907192815,1.7635934628100958,2.9238077072733795,1.2697976947276912,2.8079398377139806,2.2662472631592037,54.334907211242026
1.032503564243478,2.218519800404488,1.1628975432509396,1.9291602436042612,2.8591050266586593,2.32628624412595,8.40172753119709
2.2261353578200858,2.8918991311346964,1.4199062141484764,1.643046985551078,4.269153715332886,3.645414230366526,32.73020622057759
1.0036674003434425,1.453629898866674,2.453639469910819,1.7888236449135746,3.80598714392551,2.759554441178212,7.017864855117382
1.859996889660368,2.1433699290693102,2.602242348735119,1.034863244313659,2.5693705736616734,3.123475058755683,52.80314422941624
2.450406495749456,2.9356591481047367,2.288700465966839,2.51307273816397,3.5400023172756843,1.6148672495986571,5.5195334062849915
2.0588428886495374,1.4404086093997277,1.3712252368651765,2.508749158279797,3.7309837287379017,3.9047625087095277,10.136414398676772
2.477000063754219,1.172592670768774,1.4739036473176685,2.9045392540445283,1.0765606085113864,1.9893490702377736,7.9455030687737525
2.216900679920317,2.184690301672934,1.7741663583721476,2.4975699426101805,2.546186530331157,2.89768928638454,20.925302301985834
2.022859486076271,2.035346706650098,2.5909275144052333,1.9427115034683553,4.27745209073795,2.404639803443027,2.521883677488947
1.0053842339758776,2.2687008390904557,1.290330908428213,2.5070811392583763,1.0953347802422493,4.921743132505686,0.470174566112699
1.6742803592083437,1.6391293578890527,1.8452578883466433,1.7098649695952655,3.7712088914080075,2.145486476533096,8.229761607652001
2.29208242774982,1.4319737830015478,1.2775117711331934,1.202612406851145,4.746834732438093,1.2403462820711395,2.6871750491920947
2.606694872543151,2.428551187248565,1.1276290924896701,2.8660935556538,2.8571279543783676,2.7328217314863834,15.623633254486244
2.5844719312154387,1.7256733299222324,1.2252276156720192,2.861139326960499,3.0835402133108483,3.3459539760703016,11.897168887584947
1.4689467361193704,1.4552395547700965,2.406164491026752,2.0791806946331564,1.8197860655121718,2.233014743110973,14.304559069827546
2.1367620806434715,1.6686026963516722,1.7943807627283495,1.5201193870052978,4.051902310677612,2.324444538406353,11.004020255808285
2.815413667469607,1.441195456895974,1.8589692612802045,2.991568225803043,3.9462675013453365,4.995779938777597,11.41311460297858
1.5225638891163145,2.941372933509758,1.298353394887896,2.4821767567845354,2.9765211107928558,3.2790714116759294,14.530280656637537
2.1918904873727163,1.8160110956876563,2.531169188602311,1.3170567243446623,3.857129731902657,2.296979856592951,10.42624534849113
2.374574051165837,1.0048873459580947,1.0031939533441956,1.3591093813437871,4.669287782771789,1.4480261771768834,4.230315256691255
2.655188394854745,2.7160738124706874,2.922194004538395,1.78269935009505,2.5195090860673983,3.6354873285281464,27.837258461375633
2.240311852671329,2.284899419496769,1.3914662749732625,1.561881458643468,1.4993576525716374,1.6984248450942037,28.470916622095558
