2.50006,4.88658,3.85118,2.45447,3.29297,-0.18391
2.34114,4.44082,4.17779,1.67485,1.0376,-2.15917
2.09133,4.48791,2.88346,3.10633,2.59565,-0.1962
4.93693,1.2368,3.88244,3.20938,1.27947,-0.00568
2.85642,2.88393,4.04229,3.65021,1.05331,-0.10225
3.67588,2.46438,2.39948,1.34878,3.86433,-0.10835
3.06062,1.19508,3.81751,3.62663,3.23462,-0.00039
2.8288,4.01547,2.067,4.92682,1.40649,-0.4481
3.00843,3.48153,2.42914,4.72057,3.30636,-0.03844
1.48804,2.06338,1.31271,1.19803,2.12205,-0.30273
2.02673,2.16196,2.21933,1.60885,3.78997,-0.03022
2.79781,3.83831,3.92798,3.82733,3.05487,-0.03599
4.71631,3.69444,4.70138,2.76017,2.50767,-0.10372
4.69364,2.07263,4.47447,1.55943,4.46219,-0.01117
2.00834,3.31786,1.6696,4.5729,1.48162,-0.23774
1.48665,3.87778,1.06095,1.23211,4.05495,-1.49551
3.19621,3.17301,1.76009,3.71703,3.96916,-0.06006
4.56672,3.50067,2.7123,3.75344,1.3842,-0.4317
3.17892,2.11686,4.02849,4.47251,4.71286,-0.00111
1.06797,4.13149,4.22264,3.4438,1.81615,-0.05576
3.92102,1.55069,4.61241,3.40969,2.21967,-0.00233
3.98993,1.30953,1.47494,1.46695,2.42241,-0.05339
1.89319,4.43952,2.94625,1.57513,3.35338,-0.37958
1.0225,3.84691,4.33262,4.69795,2.59813,-0.01001
1.99274,2.44899,2.55358,4.33008,2.23575,-0.01466
3.69443,3.77691,4.21886,1.86705,4.58408,-0.07208
1.57193,2.69071,1.59525,1.988,1.37556,-0.54121
3.66231,3.46577,3.59641,3.90937,1.22091,-0.22415
1.60235,3.97461,1.46092,3.15731,2.81229,-0.29706
4.14122,1.8055,3.8914,2.89667,4.3007,-0.00234
1.42089,2.74849,1.99365,1.49077,1.80645,-0.35162
3.28755,4.55466,2.17579,1.73208,3.47176,-1.03308
1.82954,2.0566,4.09466,3.53093,2.54992,-0.00301
3.19242,3.62734,4.97655,1.30607,4.39527,-0.08465
2.17044,3.91474,4.02973,4.17139,3.55368,-0.01786
3.50345,4.66573,1.18036,2.29588,3.65212,-2.11867
1.55428,2.72318,1.08059,4.39709,2.58778,-0.07067
3.56884,2.49219,3.76742,4.1455,2.62487,-0.01024
2.20209,1.41801,1.36742,4.21571,2.8747,-0.00405
1.51841,2.50962,3.73379,2.74972,1.90095,-0.01977
4.76012,3.19173,4.97365,2.96323,4.61887,-0.01333
2.26892,4.4214,4.57202,2.27375,1.52553,-0.43095
1.49916,1.63203,4.38207,2.20044,1.14783,-0.01085
4.06551,3.82215,2.33357,1.18969,3.95151,-0.9012
3.76315,4.30897,2.56727,3.91407,2.18309,-0.33699
2.64579,1.15193,3.35936,3.87173,4.7187,-0.00015
3.66623,4.55418,2.76156,2.63848,3.00133,-0.41222
3.87897,1.15595,2.59396,4.09153,4.74986,-0.00034
2.32917,1.19598,2.51355,3.36296,1.19661,-0.00582
1.57603,1.26605,3.37672,2.81915,3.4371,-0.00047
2.69511,3.59872,2.21424,3.61915,4.83308,-0.03767
4.46909,3.39113,1.98059,2.45433,4.61551,-0.14676
4.09612,1.10177,2.4748,4.92333,1.82822,-0.00152
3.36972,2.34592,1.88001,4.39991,2.26091,-0.03647
4.95344,3.19654,2.74516,3.24941,3.54235,-0.06475
1.67635,3.46882,2.99455,4.68192,4.76973,-0.00678
2.9018,4.97019,2.5169,2.36974,4.85469,-0.26401
2.37663,3.24465,4.79026,3.31781,4.26414,-0.00717
4.74457,2.0452,2.77266,3.12479,2.58506,-0.02069
2.09973,3.41757,2.57784,2.49416,4.72921,-0.03873
1.69307,1.59167,3.09797,1.36297,3.24151,-0.00725
4.21657,4.34508,2.67672,3.70582,2.32175,-0.3542
2.82629,3.45067,1.61922,1.79635,4.5082,-0.2913
4.24535,1.63636,4.06318,2.84495,1.48936,-0.01284
4.57215,4.18598,3.65685,3.09173,2.99589,-0.15295
3.49566,3.04788,2.71985,2.20382,2.72121,-0.14173
4.92373,1.63488,3.77665,4.00768,3.87234,-0.00128
2.23528,2.87229,4.3824,1.8612,2.42997,-0.04841
4.38834,1.11909,2.25304,4.58239,2.28106,-0.00155
4.47296,4.31005,1.69653,3.27387,2.45426,-1.03836
2.25062,1.82299,4.56215,2.61856,2.39318,-0.0038
4.31,1.5397,2.54227,4.36065,2.88805,-0.00295
2.36755,3.55466,1.42158,3.213,2.05322,-0.53724
4.54258,2.68313,3.29703,3.1659,1.75539,-0.08766
4.62192,4.58483,1.90803,1.82635,3.62873,-1.59653
4.16632,2.28132,2.99656,2.60159,2.28861,-0.04431
4.56943,1.3814,2.72022,2.9753,2.29346,-0.00604
2.86884,3.89482,3.69734,4.60111,1.613,-0.1096
3.43126,2.91663,2.37818,3.30187,3.81648,-0.03456
4.06269,3.19564,1.95405,2.74613,1.55581,-0.75985
4.15035,3.4019,4.91857,4.56578,4.37597,-0.00719
1.34118,4.4219,3.74797,1.43965,3.7572,-0.15595
1.75713,2.95129,3.91841,1.71367,1.88777,-0.1037
3.47591,3.60809,1.2068,2.50955,3.43736,-0.67948
4.62236,1.16209,4.22941,4.52193,2.36143,-0.00052
3.10287,2.67401,1.70738,4.08552,1.129,-0.31973
4.15736,4.48994,1.28473,4.59133,2.30203,-1.14543
3.66644,3.89405,1.33116,2.29779,1.60117,-4.39341
4.30528,2.32521,4.21884,3.26499,1.45864,-0.03897
1.38855,3.19169,2.47577,3.76036,3.30126,-0.01907
2.23837,1.90548,3.66882,4.99433,1.57252,-0.00444
3.33374,1.36634,3.43687,2.24914,4.45578,-0.00122
3.77811,2.91163,4.7017,4.20177,1.84014,-0.02568
2.22219,1.78994,2.0504,1.91261,1.74238,-0.06107
3.5908,1.6362,4.62351,2.12933,2.8813,-0.004
1.83084,4.86083,1.87816,4.57786,4.82871,-0.07412
2.93334,3.15704,2.43824,4.23443,4.35112,-0.01805
4.55557,1.62446,1.96768,3.93969,2.01336,-0.01628
4.46511,4.68784,4.992,3.63719,3.87367,-0.05449
2.61496,1.48609,3.61556,1.26586,4.27226,-0.00417
3.58754,4.19599,4.98572,3.70414,3.30771,-0.03725
3.25941,4.01335,3.9581,2.57878,4.28073,-0.05537
4.06087,1.9791,4.82068,2.2253,4.08443,-0.00406
2.41509,3.13707,3.6985,2.8988,1.9579,-0.06635
3.29241,2.52857,3.07568,1.32726,2.18499,-0.21146
1.4433,3.22193,4.39758,1.97543,1.5092,-0.11311
3.07401,3.79702,2.33427,3.39337,4.75968,-0.05619
4.15488,2.39177,3.85994,1.81331,2.17707,-0.0732
3.80538,2.98913,4.98711,4.97639,1.41871,-0.03063
4.24855,4.47334,3.9225,3.99721,2.51528,-0.13673
1.15157,2.68508,1.63717,2.82323,3.95779,-0.02236
3.57255,2.49625,1.72715,3.12731,2.80581,-0.0755
2.06403,4.34418,2.71405,1.95655,4.12709,-0.19132
2.58737,2.82943,3.07773,1.39016,2.75375,-0.14932
4.86318,2.37662,2.17738,4.66279,3.91955,-0.01225
2.92049,1.66899,1.31912,3.36765,4.02259,-0.00887
3.38105,3.52835,1.8896,4.71769,1.65206,-0.30199
1.16128,2.19401,2.86627,4.17814,2.68598,-0.00325
2.41384,1.78752,3.31716,3.81133,2.77866,-0.0025
2.34867,4.60551,4.12366,2.01662,3.38201,-0.16699
2.56576,1.38569,3.12552,3.53864,4.53317,-0.00047
4.86579,2.38388,4.97766,1.9346,2.88645,-0.02542
1.18997,4.41265,1.24908,1.11651,4.4364,-1.47323
2.52851,1.39017,4.05282,1.85514,4.86424,-0.00088
1.6794,4.91063,2.55809,4.64509,2.80349,-0.11
2.88303,2.23613,4.22355,3.66291,1.15104,-0.02842
1.84423,4.37762,3.21436,1.14156,1.29128,-3.77097
2.89625,4.58317,4.91535,3.70774,1.64152,-0.17848
1.24761,2.05691,3.00982,2.59689,2.71597,-0.00619
4.78412,4.59184,2.77927,2.73859,4.13719,-0.26812
2.20949,1.24532,4.22772,4.40434,3.21387,-0.00019
4.82282,4.79904,4.12617,1.08513,2.84356,-1.97264
4.4848,4.4045,2.9872,3.32513,3.10212,-0.22222
3.828,1.5561,2.26753,4.56675,4.06548,-0.00158
4.90699,4.89725,4.20562,2.6154,1.72162,-0.98383
3.77292,4.16297,2.68366,4.07483,3.05856,-0.12662
4.71971,4.78868,2.6548,4.65255,1.12898,-1.5954
2.84733,3.38441,3.32747,3.45814,3.52739,-0.02834
3.04568,4.96787,1.67656,3.2045,1.5563,-3.31687
4.29607,1.85312,3.38288,1.62213,1.70378,-0.07245
3.39098,2.24372,4.25604,3.69515,1.25596,-0.02753
1.37773,3.08969,3.25328,3.24099,3.97013,-0.00896
3.41765,2.73163,2.83867,2.85363,4.40573,-0.01868
2.06154,4.28656,4.2012,4.1924,3.35033,-0.02499
4.6666,2.63845,3.10702,2.25017,4.32147,-0.03097
2.79529,1.57128,4.44933,4.14272,3.65754,-0.00047
1.69911,1.40688,2.15447,4.67888,2.01363,-0.00202
2.99571,2.68518,2.21863,3.75315,3.6215,-0.02141
4.38464,1.22611,1.89199,1.01745,4.33499,-0.01779
3.19949,2.63843,1.82683,1.10843,3.51284,-0.38304
2.57569,3.38214,1.68936,1.58968,4.27568,-0.31951
1.21809,1.07748,1.90837,4.3894,4.64639,-0.00014
3.68731,1.84382,4.60334,1.06144,2.19291,-0.0464
4.26137,4.79835,1.79533,2.30534,3.01657,-1.81153
4.41247,2.81593,2.78993,3.86763,4.65969,-0.01372
3.11445,4.23062,4.86248,1.77013,4.91879,-0.06958
4.99887,3.20569,4.2269,2.88113,4.56874,-0.02132
2.59208,4.09804,3.61513,2.62581,2.22958,-0.20401
3.52983,2.10746,4.6118,3.91596,3.41663,-0.00229
1.46411,1.30001,1.13437,3.04443,2.25051,-0.00865
4.84659,3.21818,2.74055,2.05175,4.91804,-0.08497
4.76257,3.9459,3.80257,3.9747,1.31012,-0.36809
4.33783,1.58078,3.02791,2.39507,4.56733,-0.00309
4.26472,3.89174,3.01076,3.81777,3.48734,-0.07611
3.99053,1.4969,1.97986,3.22727,1.45065,-0.02915
2.7779,3.94133,1.46843,3.00733,3.96597,-0.27317
1.32262,4.94431,1.95735,3.10804,2.53477,-0.41551
3.23714,1.82422,2.27855,1.68785,3.75461,-0.02149
1.17626,1.03567,3.43908,1.53543,2.79209,-0.00078
1.23247,3.82357,1.14124,3.138,1.32512,-1.46214
4.63552,1.15021,3.86604,3.81321,4.80155,-0.0002
3.8981,3.7698,3.59735,3.25553,3.63321,-0.05436
1.7495,2.7352,1.16082,1.85251,2.07629,-0.61398
1.98079,1.07434,2.38257,4.21221,3.4562,-0.00027
4.0738,1.61462,3.58692,4.1386,3.31659,-0.00143
4.27637,3.23993,4.41306,4.74344,1.07521,-0.11627
4.21431,1.50739,2.24855,4.59603,1.71297,-0.00868
4.91219,3.51839,2.63904,1.31626,4.21908,-0.43807
3.73084,2.09804,4.93965,1.06531,2.58744,-0.04874
4.64271,2.05617,3.65459,3.40044,1.0204,-0.06451
1.80828,4.49035,1.82116,4.00701,1.39214,-0.89041
4.66943,3.22208,1.25506,1.08468,2.56763,-5.14895
1.82001,1.74298,1.62621,1.87471,3.03,-0.02461
2.97607,2.00423,2.51431,3.25908,4.0016,-0.00558
1.8834,1.45657,2.70628,3.48547,3.45985,-0.00099
4.50769,2.46993,4.61343,2.59587,3.4709,-0.01214
3.15517,2.72581,1.25428,4.81578,1.58452,-0.23768
1.47258,1.20278,4.01477,4.30835,4.01953,-8e-05
1.68051,4.45317,4.61135,1.89575,2.51125,-0.17141
3.51099,3.14893,3.14129,4.16535,3.12392,-0.02583
1.0674,3.40913,2.65756,3.32662,3.48326,-0.019
3.99221,3.40164,2.78769,1.39303,3.66788,-0.32933
2.43876,4.50096,4.18258,3.60245,3.44928,-0.04632
