1.51023,1.09626,6.38022,1.53303
3.95263,1.76282,9.68811,4.01973
2.55199,1.53474,4.77468,2.695
4.32794,1.04664,5.4819,4.40905
2.82707,1.54462,5.99311,2.92592
2.90956,1.72421,9.98017,2.95397
4.37324,1.02354,5.36039,4.45521
1.18886,1.04836,5.38201,1.21207
3.39993,1.95279,3.77328,3.97344
1.6422,1.02081,3.06468,1.74166
3.54026,1.1899,6.07855,3.61011
2.28878,1.73316,9.63813,2.32671
1.46454,1.40682,8.56797,1.48469
1.77798,1.14879,4.4254,1.84109
2.67986,1.84123,6.09509,2.8112
4.12937,1.23815,7.83693,4.18189
4.54734,1.40848,7.6033,4.62743
3.74402,1.29178,9.0417,3.78282
1.38571,1.10126,5.54009,1.41392
4.15126,1.63018,4.67256,4.42959
2.93687,1.05844,8.66278,2.95904
3.23573,1.77002,8.53881,3.30757
1.09744,1.74203,5.68501,1.1529
3.87651,1.69349,6.81174,4.00217
4.11844,1.81383,5.94023,4.32499
3.23474,1.22496,4.42708,3.36616
2.71719,1.14224,5.38133,2.78055
2.44439,1.59679,7.31678,2.50476
2.31995,1.67661,5.1836,2.45174
3.50356,1.82896,3.08638,4.34952
2.67216,1.8114,9.29936,2.72435
2.61698,1.83717,6.14953,2.74222
4.3669,1.10003,6.57257,4.42938
3.98956,1.86207,8.64223,4.08552
3.26876,1.43847,5.36482,3.39301
3.87888,1.25992,5.95738,3.96865
1.39674,1.06959,6.06282,1.419
2.85041,1.58393,7.06572,2.92485
3.46621,1.86002,3.91771,3.93839
1.57996,1.43637,7.6205,1.60879
3.41083,1.64884,5.15404,3.60003
4.00934,1.34788,7.35765,4.07836
3.62828,1.77199,3.06955,4.44345
2.49799,1.45931,7.14728,2.55174
4.4017,1.75333,7.54382,4.52563
2.68498,1.88655,6.19136,2.81904
4.74821,1.68392,6.73088,4.90416
3.48868,1.75067,6.09514,3.64215
4.05848,1.40571,5.01039,4.2283
2.17213,1.02886,7.0386,2.19571
3.40925,1.69874,6.65673,3.526
3.87259,1.4226,9.88656,3.91331
2.239,1.22434,4.9992,2.30933
2.4606,1.2185,9.90891,2.47942
2.46901,1.0483,6.79825,2.4989
1.64688,1.36912,4.05909,1.7494
3.32038,1.6352,4.53469,3.55988
3.21909,1.24084,7.43205,3.26492
4.64145,1.82381,9.95604,4.72134
3.78407,1.93688,9.19549,3.87091
2.11576,1.11393,6.43456,2.14819
2.03175,1.37838,5.20457,2.10698
4.39286,1.72957,9.72852,4.46397
4.57399,1.15824,5.91155,4.6644
2.91869,1.335,3.09285,3.23563
4.04084,1.45417,3.18279,4.5427
4.93318,1.74506,9.43004,5.01988
4.29939,1.48504,3.82184,4.66604
1.61602,1.05598,3.60118,1.69033
4.82131,1.62228,5.29999,5.06439
2.06409,1.12808,4.67931,2.12682
2.43241,1.04551,9.57283,2.44705
2.37123,1.59225,4.23762,2.55873
2.22016,1.64558,4.41252,2.39278
4.30339,1.95579,5.63677,4.58844
4.42744,1.79722,6.02916,4.63831
1.66229,1.5808,8.14163,1.69454
4.86462,1.54461,6.38627,5.01346
3.77125,1.67779,7.88322,3.85968
1.65487,1.86739,6.0389,1.74016
1.77177,1.81805,7.78096,1.82221
2.95203,1.87563,8.11819,3.03412
2.74287,1.95365,6.20439,2.88988
1.4745,1.12891,8.0513,1.48921
2.34329,1.53704,7.56242,2.39324
3.24144,1.53699,3.57991,3.58906
3.51166,1.92801,6.02586,3.70651
1.8538,1.81818,8.48066,1.89793
2.00247,1.12575,3.55677,2.111
3.65697,1.21922,6.46207,3.72385
1.01072,1.88067,7.19685,1.0471
1.61671,1.36512,3.97691,1.7213
2.53217,1.56244,9.68573,2.56578
4.57341,1.0956,4.24255,4.73398
4.83359,1.51555,3.31064,5.43671
4.34295,1.76412,6.96349,4.4894
3.01447,1.8621,5.14373,3.23381
1.29718,1.65395,6.69031,1.33873
4.62936,1.73051,8.86081,4.72026
3.74134,1.03163,5.78708,3.80224
1.06684,1.04547,3.6384,1.11381
3.7328,1.83221,3.21656,4.54163
2.55716,1.22791,6.00891,2.61229
1.23659,1.1089,4.24537,1.28107
1.27092,1.35714,9.32018,1.28462
3.2548,1.46378,9.87138,3.29119
2.96931,1.39426,5.99417,3.05304
3.23611,1.55956,9.27798,3.28282
2.96941,1.60308,7.21342,3.04557
1.41847,1.53405,5.39565,1.47953
2.42779,1.28744,3.02377,2.68314
4.74123,1.3077,7.07248,4.82442
3.57142,1.78806,5.87404,3.74935
1.42666,1.84109,7.38964,1.47312
4.19022,1.19569,5.01337,4.31473
3.99089,1.82776,3.70732,4.58712
3.8781,1.72167,9.68869,3.94082
2.33146,1.61415,8.15162,2.37856
2.93943,1.93427,8.65055,3.01578
2.83212,1.77822,9.47376,2.88337
3.36125,1.36888,4.03819,3.57278
1.74203,1.30691,6.98511,1.77335
4.09608,1.48984,5.20991,4.27458
3.83799,1.6874,8.49705,3.91598
2.4238,1.46416,8.09567,2.46444
1.92187,1.37604,4.95918,2.00042
2.1832,1.28836,6.1658,2.23248
4.66405,1.3613,5.65955,4.80513
3.89777,1.64907,7.94122,3.98463
2.16351,1.30309,4.52455,2.25924
4.67829,1.78841,8.74011,4.77941
4.33364,1.50718,3.73718,4.73585
4.66235,1.70748,8.405,4.76164
4.88043,1.6789,3.88021,5.4134
2.16831,1.87118,3.29094,2.63584
2.85757,1.55104,7.59147,2.91915
2.69499,1.45503,7.66777,2.74486
3.00009,1.75016,7.11006,3.09533
3.48048,1.29657,3.47889,3.7507
4.07508,1.59241,9.71421,4.13096
2.32066,1.46076,5.9942,2.3928
1.85281,1.74586,6.26407,1.92926
4.34491,1.47494,6.74105,4.4528
4.70061,1.93993,4.13396,5.32311
4.29112,1.66918,9.22785,4.36309
2.4028,1.5757,5.47684,2.50887
2.84143,1.06301,9.20057,2.86059
4.47901,1.2711,3.84344,4.74608
4.04403,1.50016,7.70645,4.1229
1.02769,1.10761,3.88651,1.07215
4.29193,1.03092,9.23014,4.31895
1.62057,1.00457,3.38948,1.69681
2.77141,1.03034,9.39355,2.78823
3.96715,1.04213,7.26946,4.00856
4.49138,1.82315,9.64908,4.57377
4.85884,1.4318,7.46528,4.95075
1.78369,1.63461,5.79743,1.85912
3.36217,1.31225,5.24879,3.47244
2.1211,1.25657,3.94127,2.23789
3.84084,1.19087,4.51974,3.98153
2.99023,1.93298,8.08928,3.07944
2.49232,1.70638,9.63848,2.53232
4.11601,1.79328,7.5029,4.23887
4.66769,1.35556,4.70482,4.87439
4.94523,1.1555,9.15179,4.98512
4.54021,1.24477,7.05337,4.61261
2.26764,1.26343,9.42387,2.2883
3.95756,1.34864,8.08637,4.01378
1.69315,1.87661,5.70692,1.79286
2.83593,1.01043,4.09252,2.92653
4.17045,1.17433,3.51016,4.42546
4.2981,1.47808,5.37565,4.47041
1.37535,1.80018,6.62138,1.42918
3.85475,1.83558,5.79066,4.06435
3.02809,1.22908,8.50905,3.06018
4.91423,1.62075,8.21586,5.01274
3.6508,1.26459,5.9313,3.73671
2.89026,1.97748,4.75467,3.17818
4.67621,1.34215,3.76902,5.00425
2.96998,1.3535,4.01825,3.15431
3.34114,1.41815,5.47709,3.4591
4.44157,1.15163,7.9603,4.48879
3.60668,1.36436,6.12625,3.69959
4.81081,1.96637,8.48296,4.94551
1.03582,1.51876,7.13423,1.06012
3.86947,1.23362,6.94097,3.93207
4.97467,1.03645,4.57423,5.10751
1.59172,1.53129,6.13205,1.6438
3.57601,1.2022,5.55499,3.66281
3.37599,1.51899,5.74194,3.50071
4.33588,1.9733,5.38286,4.66032
2.21071,1.06809,4.906,2.26504
3.63071,1.00322,6.65367,3.67269
1.288,1.11076,3.76379,1.34804
4.57374,1.73685,5.30035,4.84102
2.39203,1.7712,9.87921,2.43143
2.98936,1.61832,6.30808,3.09287
3.33878,1.34563,7.06717,3.401
2.26687,1.49295,6.555,2.32805
3.55819,1.9783,3.64636,4.2358
2.2123,1.52556,3.80501,2.41489
3.89819,1.88445,6.35631,4.08169
4.81657,1.79417,3.80022,5.46385
3.34726,1.86705,8.42409,3.43263
1.75408,1.68259,6.12688,1.82422
4.83237,1.97366,4.38011,5.41304
1.9776,1.46008,8.59405,2.00677
2.42146,1.48962,7.30339,2.47345
3.0563,1.82632,7.39839,3.15391
4.97063,1.28089,7.91115,5.03709
2.49667,1.75899,3.9315,2.79166
2.4156,1.15329,6.54122,2.45405
4.24212,1.73575,5.6439,4.45819
1.20599,1.72135,5.32404,1.27444
1.45531,1.16481,3.395,1.54936
2.41058,1.15982,3.85508,2.52769
4.67148,1.94297,8.63392,4.79445
4.30758,1.22202,9.76059,4.34174
3.6843,1.17779,5.81812,3.76219
4.623,1.57493,9.95374,4.68198
2.53438,1.03783,9.06185,2.55117
4.06879,1.95296,6.9707,4.23854
1.48353,1.7827,3.24828,1.77467
4.0906,1.9263,4.02926,4.65731
4.55566,1.32299,5.25739,4.70714
2.9921,1.18466,5.25896,3.07103
2.1788,1.6639,9.24231,2.21499
4.48027,1.73243,4.22677,4.9118
1.41371,1.7404,7.72121,1.45106
3.13418,1.01979,9.86511,3.15106
2.82847,1.95694,7.87262,2.92013
2.29146,1.37081,5.37242,2.3699
4.01369,1.0918,4.44014,4.14083
4.32323,1.09239,4.78695,4.44039
3.43763,1.16187,9.66666,3.46274
3.90291,1.1099,4.08686,4.05533
2.90309,1.04706,8.84664,2.92364
2.41252,1.35514,5.54996,2.48782
4.5788,1.06689,5.10375,4.68225
4.0765,1.43253,6.69228,4.17323
1.04896,1.41096,8.51393,1.06366
1.81153,1.15831,9.35092,1.82559
4.02913,1.93973,7.10927,4.18804
3.20567,1.26778,5.5923,3.29137
4.93843,1.07253,3.54863,5.18072
4.07428,1.40375,5.31926,4.22402
3.71015,1.18045,7.84039,3.75293
2.79246,1.65716,9.86371,2.83272
2.11624,1.26581,9.17654,2.13666
2.55603,1.66676,5.46413,2.68395
2.67708,1.20105,5.35643,2.74702
3.60663,1.49344,7.77076,3.67514
1.66702,1.83511,7.88534,1.71409
3.72144,1.2958,4.43643,3.89111
4.30429,1.11381,4.71032,4.42992
1.20048,1.3921,3.59727,1.30192
1.20253,1.92355,4.05845,1.36567
2.37165,1.1652,9.48064,2.38977
3.30042,1.31284,4.99779,3.42055
2.46269,1.66499,9.22923,2.50377
2.13539,1.1263,7.35486,2.16087
2.87323,1.65156,4.85466,3.05548
2.543,1.38271,6.72744,2.59848
1.59762,1.42345,9.1485,1.61731
1.46226,1.11831,7.46801,1.47894
1.86399,1.81412,8.09188,1.91268
2.8711,1.91468,9.71281,2.92856
3.80848,1.39521,9.96001,3.8464
2.72211,1.75965,8.04914,2.78959
4.68186,1.10914,9.19786,4.71628
3.38124,1.17121,7.55457,3.42263
1.3324,1.7404,5.8266,1.39614
4.58396,1.2844,5.47319,4.71565
2.20819,1.48879,3.22347,2.48964
4.96513,1.9669,7.02719,5.17185
4.85491,1.41754,6.96541,4.95868
3.38021,1.3443,5.03442,3.50757
2.23006,1.15002,5.08941,2.28927
2.98513,1.82311,3.46285,3.51113
2.83151,1.21405,9.17842,2.85661
2.60295,1.20433,4.24151,2.71468
4.50939,1.6154,7.89352,4.60689
4.89076,1.51773,5.96275,5.05733
4.29543,1.74531,9.41899,4.37113
1.59895,1.68887,4.37287,1.73346
3.36443,1.61374,3.69757,3.73935
1.5003,1.52767,7.53045,1.53216
3.45357,1.69361,7.47001,3.5459
2.09962,1.6215,6.08846,2.17829
1.0321,1.29416,7.1381,1.0495
1.2722,1.13195,5.25351,1.3028
1.1785,1.1752,6.10233,1.20098
2.99194,1.97521,4.52789,3.32499
3.90622,1.24712,9.7238,3.93875
3.98437,1.45877,7.51728,4.06158
1.34351,1.20691,3.87302,1.41391
1.08237,1.20297,9.72316,1.09075
4.23478,1.33557,3.89998,4.50732
3.4112,1.681,7.06296,3.51212
3.87602,1.35876,3.19169,4.28358
3.07331,1.6217,3.40052,3.49653
1.56194,1.26902,8.71062,1.57878
1.57851,1.58449,5.90554,1.63859
4.25241,1.80997,5.27166,4.52764
3.47577,1.26757,5.34654,3.57777
1.59546,1.44661,8.11959,1.6214
4.77592,1.61543,7.30448,4.89718
3.95621,1.32255,9.12883,3.99839
2.86777,1.07163,9.53453,2.88606
1.71945,1.4197,7.47044,1.75136
2.54661,1.49205,5.61865,2.64145
4.28936,1.29558,8.9918,4.33459
3.28007,1.17898,8.26233,3.31398
2.92656,1.83931,3.16461,3.59638
4.95891,1.2548,8.47081,5.01423
4.2411,1.42301,4.29825,4.49456
3.76509,1.99714,8.03251,3.88715
4.28904,1.26105,4.41316,4.47565
2.10647,1.32781,3.61203,2.26507
1.67841,1.9385,7.84091,1.73218
1.98944,1.10851,6.06366,2.02354
4.64336,1.32202,4.14813,4.8988
4.73046,1.51974,5.25911,4.94127
1.49079,1.4459,3.62021,1.62612
1.7154,1.46923,8.42232,1.74211
2.3324,1.07096,9.55179,2.3472
3.48209,1.30464,3.04999,3.85232
1.18945,1.05984,8.27698,1.19933
1.3823,1.85626,8.59706,1.4157
4.66823,1.59807,7.53009,4.77705
2.06022,1.19517,3.22029,2.21868
2.00972,1.47228,5.17865,2.09622
4.61261,1.24701,4.93488,4.76733
4.38595,1.61172,3.5973,4.9059
1.4042,1.14733,4.40601,1.45438
4.5201,1.41248,8.79024,4.57961
4.7928,1.68947,6.46903,4.96512
4.92653,1.37744,5.83619,5.06975
4.49724,1.44971,3.5956,4.91439
1.39783,1.06039,9.39633,1.40682
3.72504,1.66787,5.06457,3.9451
2.28386,1.78374,5.57912,2.41037
2.76083,1.72023,5.52022,2.9055
3.21598,1.21501,9.82693,3.24084
3.02951,1.41724,5.5183,3.13465
3.22528,1.38513,3.31883,3.54917
3.51992,1.49004,8.46561,3.57575
3.91442,1.33796,7.3275,3.98135
1.99583,1.96046,6.20432,2.10361
1.77625,1.7303,7.7932,1.82172
4.71708,1.80258,7.90827,4.84461
1.77518,1.14515,9.5697,1.78803
1.76884,1.41414,4.9002,1.84745
3.47973,1.04426,3.20948,3.67997
3.62178,1.75035,3.90447,4.05172
4.48734,1.31497,9.57172,4.5303
2.91774,1.71537,8.16972,2.98426
1.82776,1.37446,6.92963,1.86481
3.24631,1.66537,3.86229,3.59797
3.95812,1.71889,5.81961,4.14296
4.85745,1.39155,3.87159,5.20531
2.47753,1.26655,3.9833,2.61314
2.74586,1.73265,8.09617,2.81098
1.88849,1.16834,9.31776,1.90351
4.81724,1.44728,6.53327,4.93998
4.60373,1.38892,5.61353,4.75146
1.97448,1.5962,9.76458,2.0014
3.05331,1.71224,3.83896,3.41143
1.2926,1.46498,7.24937,1.31983
4.7136,1.95421,7.97792,4.86171
3.41719,1.37971,9.07574,3.45738
3.61204,1.95085,5.55886,3.85738
4.8622,1.18602,4.60351,5.03207
3.4538,1.11819,7.52176,3.49261
2.5021,1.01782,4.70045,2.56291
4.4773,1.29976,3.67865,4.78599
1.67918,1.65489,3.41201,1.92015
4.36114,1.79673,4.66211,4.72623
1.9529,1.76208,5.31178,2.07012
2.96295,1.91176,3.15921,3.72173
3.73045,1.78778,4.62182,4.04535
4.54418,1.81611,7.69319,4.67635
2.12726,1.61995,6.98794,2.18684
4.99769,1.49873,8.76818,5.07234
1.79513,1.55666,8.70183,1.82456
1.74933,1.281,3.64855,1.86827
2.65665,1.88083,9.60437,2.7091
4.88653,1.87509,3.99884,5.53247
4.15234,1.34864,4.89695,4.31938
3.5595,1.34846,7.73697,3.61482
4.1216,1.99802,3.06122,5.44015
1.07842,1.4967,9.54892,1.09191
4.18722,1.54374,9.09338,4.2489
2.72558,1.82724,4.8075,2.94672
1.90117,1.68744,4.08004,2.08812
4.14136,1.48919,6.67704,4.24837
3.98421,1.84796,8.91619,4.07264
3.35546,1.58053,4.54423,3.57891
2.10597,1.43674,8.61674,2.13587
3.65984,1.59137,9.32102,3.71437
3.22575,1.81992,4.08856,3.60231
4.04955,1.20174,5.82947,4.13845
2.56797,1.82983,8.5225,2.62928
3.40898,1.67295,8.0969,3.48417
2.45356,1.65108,4.8814,2.60723
3.55842,1.58905,9.75979,3.60654
3.37319,1.05338,5.2841,3.44229
4.75662,1.77302,7.95232,4.87945
4.22933,1.16821,3.17228,4.54902
1.06843,1.62122,9.52441,1.08425
2.63994,1.71847,6.79876,2.72854
2.04631,1.10344,5.61757,2.08697
1.70999,1.41742,5.571,1.76818
4.47586,1.07159,7.10354,4.52767
1.20918,1.59783,6.56916,1.24662
3.43908,1.68772,8.09398,3.51637
2.83306,1.51484,7.87743,2.88694
2.84105,1.6159,8.38916,2.89527
1.7784,1.09247,9.79339,1.78957
1.31785,1.89012,6.41015,1.37917
3.77909,1.30193,3.06132,4.17552
4.8588,1.52843,6.62799,4.99338
4.52627,1.47898,5.79694,4.68119
1.82364,1.75821,3.62166,2.08594
3.5366,1.42514,6.91741,3.61413
4.43427,1.23895,7.77374,4.49168
4.39379,1.421,8.38616,4.45826
