v1,v2,v3,v4,v5,resultado
1.6412838443241546,4.750260327815484,4.243292772515726,1.28512244928219,4.185543328486362,-0.20052321142242507
4.976871371757861,1.2909954654749218,1.0564239927339685,2.7869534434933305,3.7547363224315786,-0.014140685693584171
4.538647087219717,1.4876508193762579,2.507156814243022,4.250943505403441,1.5830781978397774,-0.009761173934550912
2.1768820682471586,3.6862096361504917,1.2695827169355423,4.90000457277635,3.346056363258789,-0.11595341848422654
4.501934241248932,2.2619677975496923,4.005481246145457,1.0847480662923705,3.665469279785822,-0.05808025154474707
4.203994653018604,3.5415413819361663,2.999035277144927,3.4116380702973097,1.2644110090370901,-0.49394189246331166
1.5982089835048798,1.9392189718432733,4.7134519545596545,3.878919829570313,2.769597963185562,-0.0011018380025266219
2.699774204963026,2.9315468773503293,4.081274096342366,1.7346330391061904,2.814444897499501,-0.06278162830663282
1.4615626540027584,4.035154945083368,3.6391798721252866,3.819850734313333,1.2592844993161703,-0.15805956026565213
3.0333335645649204,3.034774243900178,3.1558463433960613,4.594439126715683,2.250376223391962,-0.03020847337900377
4.772214754664786,4.268300633923617,1.3488662583272624,4.557339232902532,3.57976623191165,-0.4088652168417363
4.03236945277941,1.6067774702272337,2.761278691053019,1.2147610392863242,3.8273505166266406,-0.02038424339195974
3.7010610880436623,1.7194407987637637,2.0892933835096934,4.972001156797241,2.1202200636099096,-0.008336082353894101
2.005913669166974,2.54888887490168,1.515342331211972,1.8150197801505055,3.784082335664348,-0.09770582753744701
3.435725080973717,4.666804827098886,4.878018557013747,4.213875172905737,1.6044501751932478,-0.18728555090998283
4.806820456204221,4.998787074205617,2.30045168211594,2.323987574655657,2.9804838978264057,-1.47760744707749
1.79077862765801,1.419364846874005,3.6852499893304964,1.174912618556022,4.878349391050175,-0.002036278841669619
1.3041814794273603,3.323122013477661,2.5143267172611683,4.4116686583179145,1.3097228421900406,-0.09419442357666231
1.2625378526984035,1.5969623666662152,2.1215388837662834,2.053827105806369,3.9280704117389442,-0.003503844836432037
1.146796743071525,2.3514011130761205,1.9219994358867574,4.824139334054321,2.189720293793952,-0.010631140492444277
4.822901173609983,3.9295824321935906,2.489814491738292,4.892871773285096,4.5991537130247115,-0.045791670895043136
2.973484066455324,3.6311774833852453,3.1485583242962427,1.2098217698954605,1.0133782030414902,-4.336667673619658
2.646666468950613,2.8903459894739076,1.6414429399623711,2.3624032948646265,4.52259505284918,-0.0750712235561292
3.3084747111084636,2.1757116699349677,4.8593765209868,2.066144574946158,3.2531662437277458,-0.008686566849424402
1.4544771448398315,3.260225876936548,1.433662974503699,1.691974359484035,2.885645332813573,-0.41921815026218734
2.253206555136309,2.1459115239208484,4.851416005660256,3.613716974250948,2.2383067592426715,-0.0038785888975708723
1.9665606461410916,1.004502723035642,1.4910616268569545,4.568840955082077,4.090463495297218,-0.0003223098073503798
1.97907927660872,4.258237002142986,1.7052524051579159,1.6333427443710509,4.687015485008871,-0.4772739694293673
2.199880987058657,4.7052917481617085,2.5876394929499114,4.728118615804734,4.573194534551535,-0.043055814204508366
4.8305053043202815,1.4528760614891953,1.75980458212705,1.9787174506386882,4.301644551141002,-0.011990888093604803
1.369626768676088,4.691896339141242,3.793690597468892,1.0242614306757245,3.238282341517551,-0.5239996584216212
3.713874321130695,3.6042375385885452,4.78004014387085,4.526300952175756,4.386234622329711,-0.00869875661672354
1.9416735229810018,3.604934949557607,1.6621041622753658,2.524050023777692,3.688403287786482,-0.1711932986038034
2.409199996020978,3.01348452176342,4.298120996749507,1.2930749378143038,2.4261973793309495,-0.1365846221794087
4.7129157593451225,2.6819874554674628,2.204032146258636,3.1773841450935945,1.8132306526516841,-0.18903632128850226
4.45508065851403,3.5504811780926375,4.681424837859095,1.397075469344026,1.771202083807855,-0.6594507550511889
1.5934590524204286,3.80360208432263,4.3023126580655,4.317917225926623,3.561386269630152,-0.009524463145086691
2.2035930676309703,3.7072888779265627,3.915401866735572,2.070995481937711,2.4414042555021402,-0.13276290267945523
3.068399595688743,2.333169085491158,2.947565890266269,3.3697769542407663,1.4286013518538732,-0.05644887797288299
1.077843242414449,3.1786901527899123,3.7158263554005737,4.314704013857396,4.694135962869636,-0.002428478340351388
1.3215083396110932,4.953778746511128,2.329286776176111,4.095420169923064,2.934212027482497,-0.12696982045602898
1.094941010761345,1.7804259691515019,4.611882774693775,4.330208276696824,1.7561377686921746,-0.0011181631066107985
2.3032882669319332,3.637449878164651,1.6228665244772569,2.9828339362419154,4.232708528561758,-0.12005656067457998
3.404546060737742,4.5487542329444555,2.1781831333482327,1.5242528656652907,1.7139335235378073,-5.626629895813899
2.871681958491727,1.773283645185158,4.23826504015138,4.100844696111565,3.6387165827903662,-0.0008874417550206215
1.440092380036924,3.4827292461435397,3.425533210991227,1.6928839477040363,3.953727858545787,-0.050379625255839354
3.714794566619013,2.1823045889303625,3.522247248235035,1.2205542835280965,2.1467962108942236,-0.12364334980164673
2.7556711059357957,1.2121014203522749,3.8086604713016308,2.706980627210461,4.734693684795629,-0.00031202877724079007
4.097309317754764,2.831345834768517,4.367045326728463,3.372264863652921,1.5514002249388783,-0.06305419535040273
1.93210030832206,3.1050005317794485,4.545383411620106,1.9072085409319692,4.47886721793333,-0.014890614225854968
4.322296607666068,2.4357522991191636,3.008148573003498,4.394870924549272,4.444252992932803,-0.005508948377414806
4.122414507810795,1.9309802293166967,4.308782603649963,1.32252996058609,4.76018756716325,-0.00973653981959746
1.5878118399792513,2.4452359733110245,3.6866185047044318,2.7032006692398203,3.6455763666870635,-0.005375845566800802
4.335307464458104,2.8244128882852695,3.650283573356059,3.242719504005392,1.7558097400449388,-0.0798391255389343
4.693790607364889,4.867442977511137,1.934574123282089,1.1767536440496524,2.600224446242741,-9.39882769091736
3.973255548606572,2.7020795024038935,2.521550006911965,2.18529930329123,1.2643029603916416,-0.5454936109923688
2.535984340536972,3.9930379425730864,2.6983438717205215,2.04322513605602,2.969075772223367,-0.30074660371715306
4.908024117941329,3.7812279272523726,3.771878430311792,2.2614590150269227,3.9307704635814225,-0.11155780082320303
1.0971437593620381,4.221240836525162,4.465565275831194,1.6179294701712954,1.3910287620921231,-0.4311116890409535
1.6295586202041665,2.7321552539005105,1.9316816637400844,3.9958299387822342,4.295527527708709,-0.010324841126013631
3.693602512603985,4.750407501312944,4.180285635503511,1.7307828828130356,3.9891784198531677,-0.28224068257139123
1.518612052856514,1.8287835184627022,3.375669730423968,4.488558324391818,4.033897092126699,-0.0005683590474153358
4.13345523126251,2.3027744930240064,3.345932619369104,3.606030044116108,1.6200018016838076,-0.03802811810314605
4.849935494332078,1.7167996755718642,1.5700064741476347,3.2955835389261514,2.2195927554061994,-0.03993101337057402
2.067504979358319,4.636781958716033,3.432484042741794,3.1978309803357137,4.3766518129975465,-0.05176201963980415
3.2261978544910694,1.277707977464361,4.91363254749635,4.552446199630314,2.5972041604131197,-0.0003184346075839787
3.524725767060085,4.705075671419274,1.6344381368846443,4.896500647189475,1.7942911240041508,-1.0471463228596638
1.0896032084163636,3.260881244171118,3.770490711065895,3.680912565551602,4.868568343008051,-0.0033729431585589557
2.636695903334136,3.4846933908928013,1.9651540934962588,1.3337248374987558,1.0582277448317399,-6.31748701528815
3.533838597092286,2.276550483198009,1.4243199877730928,3.0209889285293365,4.759444656909457,-0.02829045269100862
4.377482594883299,2.1521610835951797,3.7920753017021513,3.349553131314133,4.73601181772775,-0.0032439961825427924
1.0961140994904799,4.866753620901086,2.120718378228891,4.037958321593553,4.271476945975811,-0.05744833184654579
2.9175070361843694,4.43397367672184,2.8808034946450394,2.4004453594903814,1.7398083403260935,-0.973824351635619
4.487630527592923,4.6702153620906,4.882593527175767,1.97585601697843,1.933158589729652,-0.7672343564418457
4.5905207424986605,1.0471575225515335,3.2032795920350465,1.9427262724683159,4.74039615644478,-0.0007928259192122985
3.1973012267103975,1.9816580117604303,2.634093690667706,3.1169484015628863,2.898100157845771,-0.0108857900490733
4.238951984538463,2.0511925704096994,3.437587158833499,4.438677403678641,3.9780068220868006,-0.0025459425586550014
3.689819891913293,3.658513871214899,2.5297468804738332,2.2426371755873262,1.3140376051767988,-1.4867784051195165
2.1244875578703053,3.7145330456906254,1.4940011067043226,1.136850020812683,1.7812955552468246,-5.5233295381433365
3.520452547117077,4.219391764335935,3.1214427872621062,4.820771594618036,3.6641837701367646,-0.04587853575383029
1.2033257802203612,4.150985927964219,1.1025371595212903,1.556387110284526,3.0483833273032053,-1.6320648112746294
4.4155331063204395,2.791885970514601,1.4623121156721939,3.90056602814469,2.3289111106931073,-0.19003894626120882
4.791424830948749,2.3809297619328835,4.302798618209456,4.539364215715374,1.4981662565536475,-0.022477546491681023
2.295752468714897,3.8381241004617257,1.6236729307893825,4.980723256253826,1.5561315946085204,-0.39322087005645834
4.569880837949711,1.499820547339684,3.50032976311014,3.526731152866875,4.284743228194403,-0.0010331416098120964
1.375177924043777,2.643994034271227,1.108426042233527,2.107137276159122,1.2068330399658103,-1.0573464309606777
1.2531905971393646,3.467902950442507,3.8673119257271757,4.170814856219313,3.836591471393326,-0.005916209426105113
1.5292452356431605,4.030304800747314,1.724741966607434,4.362144828537222,2.7163730566350366,-0.12075676377933905
3.172487088640096,3.850033406048935,2.3441775862122247,1.7362983790077546,3.445774588974855,-0.4429598891413457
4.846780106398102,2.6271517081689306,4.175796574671315,2.9341629590886473,1.571686391990792,-0.07782605656571415
3.914584094374799,2.99383999422911,2.9113184691315794,1.7999661233993143,3.9606165485943987,-0.09125912360574459
1.363163968803963,4.185882615483475,2.8710909164624745,1.947647710080787,1.2460532904418646,-1.0775026828218164
1.9126543196943304,1.9536007266884887,4.687835836879657,3.248896284110167,4.66183260915145,-0.0006908120368133114
1.9765076493344411,1.8645567220912955,4.616773655796682,3.0491803621173164,4.115683427863608,-0.00088957709580753
2.388177019858056,2.838111026179247,1.9049367459382798,2.8335452814376154,4.4270153491344075,-0.033919587575261985
4.031442801843412,2.4695162133690256,1.4643280686035776,1.0124250896909333,3.1767690609359995,-0.8449756253651499
4.996119190931791,1.3960261468155384,3.3866387407099006,4.1008266876801915,4.240937283076381,-0.0006837742456371218
3.2136076180364257,3.7107631436967567,1.4292624180139026,4.669614052666686,4.402552999587078,-0.08821870741618658
3.534466865178149,2.6696049897466243,2.9393625849442993,1.2011302438456042,1.2369135237189486,-1.1766755924042174
4.370390932913614,3.128115287539691,4.802029428345584,1.652402690397448,2.5423362910731555,-0.128532775975169
