4.54336,2.60322,11.82736
2.94972,3.34869,9.87768
4.96878,3.24923,16.14472
1.19471,4.9735,5.9419
2.9799,2.43638,7.26016
4.27523,2.48075,10.60578
2.23221,3.81626,8.5187
4.99683,4.52592,22.61524
4.89132,4.8171,23.56195
2.07865,2.88445,5.99576
1.45119,3.58796,5.20682
1.67482,1.76102,2.94939
2.56898,3.88837,9.98915
4.00248,1.21862,4.87749
4.85324,4.54064,22.03684
4.77033,2.68787,12.82201
1.99819,1.18936,2.37658
4.20483,1.97742,8.31473
4.99936,1.12002,5.5994
3.76026,1.56241,5.87506
1.74069,3.29025,5.7273
3.86039,1.03519,3.99625
3.75849,2.95129,11.09237
4.4634,2.08981,9.32765
3.1784,2.98467,9.48648
3.62587,3.97493,14.41256
2.41126,3.49319,8.42301
4.64638,4.89483,22.74323
2.83012,2.80605,7.94144
4.39027,3.08286,13.53459
2.71454,2.15106,5.83914
3.67734,2.66114,9.78591
2.91822,2.81935,8.22748
1.05436,2.50675,2.643
4.50079,4.69869,21.14779
2.10484,4.86533,10.24075
3.92911,3.68445,14.47658
1.67592,4.64941,7.79202
1.49962,4.37767,6.56483
3.56227,4.68164,16.67725
2.48654,3.11828,7.75372
4.9807,2.11533,10.53585
1.19169,4.73895,5.64736
2.05632,2.82085,5.80058
2.77749,2.62213,7.28294
2.86436,4.82685,13.82582
1.40743,1.23064,1.73203
3.86715,1.12174,4.33794
3.98138,1.2963,5.16105
1.07492,4.90758,5.27526
4.48227,4.38206,19.64155
3.57597,3.36768,12.04273
2.03123,3.24825,6.59792
4.20521,1.54925,6.51491
2.96891,2.21639,6.58026
4.93606,2.75388,13.59331
4.62533,4.13734,19.13655
1.89109,1.61408,3.05238
3.29104,2.11019,6.94471
3.05217,1.80216,5.50048
3.46244,2.82225,9.77187
2.43211,4.80504,11.68638
2.89055,2.94689,8.51814
3.73723,4.41898,16.51476
2.76657,3.28529,9.089
1.71516,4.48791,7.69748
1.18057,2.56872,3.03256
3.08419,2.97324,9.17002
2.29814,1.64823,3.78786
2.65752,3.71165,9.86378
2.94364,4.80567,14.14614
3.02492,2.44994,7.41088
4.76623,4.1474,19.7675
2.07466,4.9746,10.32059
4.50577,4.98766,22.47322
2.79528,1.11398,3.11388
2.77616,3.23484,8.98043
2.12075,2.879,6.10562
3.15947,1.49555,4.72515
1.51821,1.8971,2.88019
3.62473,3.53026,12.79626
1.96298,3.77462,7.4095
4.09605,2.91429,11.9371
1.41448,2.89829,4.09959
2.42825,4.58196,11.12614
4.78066,3.5208,16.83174
1.38135,3.50988,4.84836
3.79917,4.47195,16.98969
4.32714,3.92683,16.99196
2.02547,4.26264,8.63385
2.96939,2.735,8.12127
1.07326,2.01024,2.15751
1.50971,1.21263,1.83072
4.17316,4.57889,19.10842
1.41935,2.75102,3.90466
3.97898,2.78472,11.08034
3.44696,4.84513,16.70098
2.92603,3.42407,10.01893
3.17618,2.38629,7.57929
4.46306,1.74621,7.79342
3.70105,1.86214,6.89188
1.87997,1.27785,2.40231
4.38654,1.95419,8.57215
4.63953,2.15799,10.01207
3.3351,4.31952,14.40603
3.98127,2.25308,8.97013
3.18824,3.43971,10.96663
3.18055,3.39089,10.78489
1.19498,2.93603,3.5085
3.07923,4.21559,12.98077
4.2242,4.76541,20.13003
4.33446,3.87409,16.79211
4.7342,1.19314,5.64858
2.54366,1.31422,3.34293
3.35472,2.52819,8.48136
2.13655,1.00063,2.13789
4.45766,1.92821,8.59531
3.40621,1.07623,3.66585
4.12467,3.49062,14.39762
4.04096,4.92771,19.91266
2.17099,1.13193,2.45741
2.65427,1.41403,3.75323
1.35905,3.88489,5.27978
2.23182,3.71604,8.29354
3.69067,2.10678,7.77542
4.14758,1.03983,4.31278
3.16453,2.27452,7.19777
2.58688,4.27098,11.04849
2.8891,2.21611,6.40256
1.54452,1.26842,1.95911
2.88629,1.36231,3.93202
1.85973,4.43837,8.25418
1.59396,2.86984,4.57441
1.57292,2.9352,4.61684
1.80415,4.41731,7.9695
2.45659,2.3904,5.87222
2.98177,3.98108,11.87068
4.06918,4.33127,17.62475
1.28593,1.29982,1.67147
1.37099,2.87561,3.94244
2.31421,3.9947,9.24458
4.54524,2.32753,10.5792
2.32086,4.16956,9.67697
1.81712,2.81237,5.11043
2.71712,4.61525,12.54021
2.4358,1.37345,3.34545
4.77842,2.77003,13.2364
4.84106,1.00703,4.8751
2.11972,4.83516,10.2492
3.00602,1.72425,5.18313
3.03199,1.68872,5.12018
4.27701,4.02133,17.19928
3.9122,3.80202,14.87428
3.34925,3.83289,12.8373
2.8475,3.92033,11.16313
1.29294,1.88948,2.44299
4.2032,3.42162,14.38174
2.64542,3.93628,10.41312
2.29523,2.36674,5.4322
4.2533,1.3509,5.74577
1.3631,3.66388,4.99425
3.78153,4.99517,18.88936
1.25544,2.24494,2.81838
2.48142,1.22168,3.03151
3.04262,2.6195,7.97015
3.99611,3.11989,12.46742
2.76574,3.28593,9.08801
1.51092,2.68938,4.06343
1.38535,3.01377,4.17513
1.09623,2.58052,2.82885
1.4823,1.77621,2.63287
2.71733,3.50353,9.52025
1.54003,4.83972,7.4533
1.93607,4.7265,9.15086
2.02787,2.15913,4.37844
4.96143,3.86886,19.19507
1.98273,4.3821,8.68852
3.45923,3.57036,12.35072
2.20307,4.21334,9.28228
4.16003,4.40938,18.34317
1.29102,1.3966,1.80304
2.26708,1.75445,3.97749
3.56238,3.2319,11.51323
2.06087,1.24968,2.57543
3.99878,1.0257,4.10155
1.93511,1.00465,1.94411
1.37952,2.4424,3.36933
3.54649,1.96652,6.97424
3.20041,4.31403,13.80667
2.76528,1.48363,4.10264
4.07642,2.19697,8.95577
3.0183,1.24222,3.74938
3.35187,2.99545,10.04036
3.18018,1.48198,4.71297
2.32077,2.01688,4.6807
2.35579,1.56932,3.697
3.37607,3.28305,11.08381
1.78241,1.33472,2.37901
2.25283,2.25191,5.07318
1.33685,4.74437,6.34249
2.92485,3.79105,11.08823
2.62933,2.70161,7.10342
3.64206,3.97163,14.4649
1.94317,4.47683,8.69926
1.00159,1.33995,1.34208
3.57178,2.09633,7.48763
1.78279,3.42271,6.10197
4.47103,4.45562,19.92124
4.53989,1.54826,7.02896
1.51577,4.38597,6.64811
1.3099,2.23026,2.92142
4.4999,2.86058,12.87232
4.76347,4.38001,20.86405
1.15064,1.02772,1.18253
4.84649,2.7123,13.14516
2.97731,3.98713,11.87093
1.01138,1.7068,1.72622
4.36203,2.09411,9.13459
2.74178,3.82337,10.48284
4.08294,4.15543,16.96639
4.3856,1.89755,8.32188
3.66767,4.38166,16.0705
4.42975,4.91599,21.77661
1.24604,4.68289,5.83506
3.76074,4.4088,16.58037
2.91056,4.90952,14.28944
1.28566,3.88031,4.98876
3.05626,2.73001,8.34361
4.65291,3.76662,17.52576
1.69224,1.5148,2.5634
2.59104,2.53596,6.57078
3.42721,1.82757,6.26346
1.00952,4.75708,4.80235
1.72926,4.37744,7.56972
1.71778,4.98572,8.56438
2.57331,2.73054,7.02652
4.58672,3.55492,16.30544
3.13553,3.723,11.67357
3.59152,3.06487,11.00754
1.37169,3.36142,4.61082
3.63457,3.76515,13.6847
3.59721,1.87149,6.73213
1.28523,4.93944,6.34831
4.67529,3.55226,16.60785
3.69991,4.50651,16.6737
1.99572,4.53802,9.05663
1.50795,4.8889,7.37222
2.11107,2.66181,5.61925
4.22625,4.00674,16.93347
4.05816,2.72098,11.04218
1.10097,3.43969,3.787
4.37457,2.83959,12.42201
2.94566,4.99512,14.71392
1.6814,2.67712,4.50131
1.82639,3.3152,6.05486
1.42154,4.98197,7.08208
3.49627,3.87099,13.53403
4.50006,3.46517,15.5935
1.1274,3.8837,4.3785
1.26257,1.85033,2.33617
1.92766,3.70112,7.13451
4.745,4.4016,20.8856
3.19027,1.1273,3.5964
3.17477,2.7154,8.62076
3.6273,2.5686,9.3171
1.73985,3.12478,5.43665
3.06681,1.9203,5.8892
3.17594,3.25351,10.33293
2.18888,3.6374,7.96183
1.43532,1.38923,1.99398
4.87041,3.55928,17.33516
4.06531,2.22813,9.05805
4.50099,3.41786,15.38377
2.36806,4.37024,10.349
3.60814,1.08181,3.90331
4.13199,2.62595,10.8504
1.60753,4.26612,6.85794
1.43657,2.50524,3.59896
3.51974,4.59855,16.18571
1.48286,2.3028,3.41472
1.86152,4.79584,8.92756
2.31036,4.35186,10.05436
3.04101,2.67122,8.12321
3.92737,1.48644,5.83781
4.0016,4.41516,17.6677
