3.52667,0.48801
3.59423,0.49275
0.99094,0.21125
3.16121,0.46074
0.78802,0.17558
1.04227,0.21978
3.44763,0.48235
3.22916,0.46602
2.82645,0.43308
2.11787,0.36403
1.71942,0.31727
1.14804,0.23680
1.34339,0.26637
1.73018,0.31862
0.52669,0.12461
3.86843,0.51113
3.86017,0.51059
2.37671,0.39112
3.54326,0.48918
2.53027,0.40613
2.37982,0.39143
0.99423,0.21180
2.76489,0.42768
0.75368,0.16923
0.81508,0.18052
0.57614,0.13473
0.97859,0.20916
2.73005,0.42458
1.16714,0.23980
3.12619,0.45797
2.38112,0.39156
2.98471,0.44650
0.65610,0.15062
3.16393,0.46095
2.05748,0.35736
2.75991,0.42724
2.06851,0.35859
1.54886,0.29509
2.19836,0.37271
3.35907,0.47585
3.06656,0.45319
3.26652,0.46889
1.50181,0.28871
3.78580,0.50573
2.70552,0.42237
3.03144,0.45034
1.28066,0.25713
1.83545,0.33158
3.49093,0.48546
0.84697,0.18627
2.35084,0.38851
3.26933,0.46910
3.34352,0.47469
1.47170,0.28457
2.46273,0.39962
2.18569,0.37136
3.28162,0.47004
0.91473,0.19822
2.52476,0.40560
3.50579,0.48652
2.96193,0.44461
3.46681,0.48373
2.56215,0.40915
1.40906,0.27580
1.38345,0.27215
0.75073,0.16867
2.85918,0.43590
2.93594,0.44243
3.54443,0.48926
3.05355,0.45214
2.69667,0.42157
0.57508,0.13452
2.00087,0.35098
2.49004,0.40227
3.75268,0.50353
1.63108,0.30596
1.47201,0.28461
3.98414,0.51849
2.00729,0.35171
3.24629,0.46734
1.61722,0.30415
3.21024,0.46456
2.56960,0.40985
1.72482,0.31795
0.70878,0.16077
1.09854,0.22893
2.98022,0.44613
2.03371,0.35469
1.72431,0.31789
2.58730,0.41151
0.65257,0.14993
1.14702,0.23664
2.96165,0.44458
2.81105,0.43173
0.58023,0.13556
3.29314,0.47091
1.56107,0.29672
2.86337,0.43627
1.37646,0.27115
2.39527,0.39297
