3.70830,1.50168
2.84571,1.30423
1.27474,0.76873
2.29712,1.14911
2.54884,1.22367
3.31328,1.41729
0.79908,0.53283
2.36422,1.16959
2.90531,1.31953
3.19631,1.39044
2.89337,1.31649
2.48817,1.20626
3.76548,1.51316
2.56709,1.22884
1.74266,0.96056
1.85581,1.00209
1.97491,1.04402
0.78003,0.52234
1.33523,0.79553
0.65583,0.45169
0.80085,0.53380
0.72403,0.49098
2.83767,1.30215
2.44147,1.19261
0.92847,0.60180
2.31739,1.15535
1.15655,0.71443
0.66590,0.45757
1.58218,0.89860
3.66885,1.49366
3.13584,1.37621
1.27018,0.76668
3.25380,1.40375
3.33342,1.42182
2.93907,1.32808
0.81232,0.54007
3.42983,1.44316
3.09625,1.36675
3.65668,1.49117
1.08629,0.68088
3.58216,1.47573
2.01617,1.05814
3.15504,1.38075
3.61588,1.48275
2.91834,1.32284
3.64284,1.48832
3.02179,1.34865
2.32195,1.15674
2.56759,1.22898
2.38087,1.17460
1.04417,0.66029
0.64643,0.44618
0.85155,0.56127
1.76011,0.96707
0.73999,0.49999
0.55122,0.38898
3.07152,1.36078
1.28764,0.77450
1.24519,0.75540
3.75989,1.51204
1.31735,0.78768
2.16865,1.10859
2.87849,1.31268
3.16404,1.38288
2.44493,1.19363
0.56256,0.39593
2.32244,1.15689
3.63644,1.48701
0.82372,0.54627
0.70826,0.48200
1.05012,0.66322
1.56784,0.89287
1.74217,0.96037
2.53685,1.22025
3.08406,1.36381
1.27858,0.77045
3.88102,1.53582
0.56432,0.39700
2.54228,1.22180
3.67240,1.49438
2.42690,1.18832
0.61477,0.42744
3.83959,1.52777
3.03967,1.35304
1.19007,0.73010
1.88123,1.01119
3.30196,1.41473
1.00934,0.64298
3.72314,1.50468
2.33667,1.16124
3.03232,1.35124
1.83753,0.99550
3.63379,1.48646
2.57242,1.23035
2.50156,1.21013
3.69587,1.49916
2.79192,1.29018
2.63186,1.24696
2.76396,1.28279
3.00135,1.34362
