3.46375,2.22943,1.70168,0.06267
0.78383,1.93472,1.39345,0.08399
2.89849,1.39724,3.35129,0.05937
3.27709,1.39080,1.23961,0.05886
3.24615,1.14966,3.04986,0.05794
2.86855,2.64818,2.73020,0.06809
1.55971,3.00593,3.26936,0.08366
1.84671,3.80174,2.88570,0.08462
0.63694,3.06610,2.09310,0.10478
1.13074,1.90099,3.14440,0.07620
1.71785,1.40191,3.89903,0.06181
2.31756,0.82184,1.25254,0.05548
0.99616,3.34974,1.19397,0.09708
2.83378,3.23831,2.56643,0.07166
3.21598,0.87958,2.89760,0.05742
2.10062,0.71762,1.93153,0.05410
1.43650,3.53730,3.29984,0.08946
2.04119,2.57120,2.92588,0.07392
3.59587,3.22561,1.62089,0.06656
2.05283,1.12803,1.78944,0.05755
2.90597,1.95774,2.58757,0.06322
2.27946,0.69088,1.62344,0.05483
2.75465,1.53987,2.58776,0.06060
1.92015,3.97141,1.40492,0.08437
3.01897,3.70361,1.41145,0.07224
3.08411,2.45792,3.57764,0.06568
0.69484,3.50400,0.58632,0.10609
2.13043,0.88382,3.99586,0.05530
1.66257,0.92764,0.61710,0.05446
0.80255,3.96214,3.09686,0.10515
2.33765,1.88934,2.21848,0.06513
1.47017,1.09335,3.30667,0.05710
2.39402,0.76164,1.35913,0.05549
0.79550,2.19768,0.78691,0.08878
1.76505,1.75863,1.65736,0.06691
2.12153,1.69713,2.97018,0.06410
1.84382,2.32241,1.22932,0.07337
0.61053,2.89126,0.75567,0.10401
3.12061,1.04207,1.81730,0.05762
1.57292,1.80535,0.50242,0.06914
0.76272,2.81787,3.92758,0.09846
0.86105,3.23289,3.48723,0.09959
3.80567,0.51307,1.11998,0.05933
2.67013,0.67864,0.94375,0.05633
3.42436,2.19693,1.45805,0.06265
2.41456,1.59241,2.98089,0.06191
2.44485,1.19110,1.25837,0.05822
3.79391,0.76635,2.42305,0.05797
0.85978,1.80049,0.65998,0.07925
3.01835,2.71674,1.46866,0.06757
1.11849,3.74640,2.26240,0.09670
1.35211,0.99899,1.97547,0.05529
2.14277,0.93089,2.96190,0.05572
2.84953,1.42896,2.63086,0.05964
1.90211,3.48378,1.71140,0.08225
3.14137,3.18635,0.91454,0.06920
1.76290,1.37193,3.06234,0.06119
0.93103,3.04699,2.55133,0.09623
3.88377,1.36828,1.00660,0.05802
2.31345,0.67037,0.92336,0.05494
0.86600,2.13772,3.98610,0.08591
2.68716,1.82472,2.27299,0.06304
0.86647,3.48483,2.47955,0.10118
1.38325,1.42893,3.81777,0.06403
3.80468,3.51856,2.90594,0.06639
3.59426,2.74626,2.95657,0.06458
3.28606,1.44367,1.33145,0.05909
1.67670,3.17481,1.73756,0.08328
1.62894,2.83348,1.54623,0.08114
3.58357,3.06184,3.86422,0.06598
3.60361,2.43586,2.82284,0.06311
1.94159,2.22879,2.03403,0.07141
2.64583,2.82378,3.07776,0.07074
3.28828,2.78247,2.41728,0.06636
3.59582,1.23539,3.48213,0.05800
2.23911,1.14159,1.12927,0.05775
3.52863,3.19056,0.71536,0.06681
3.34113,0.87761,3.53591,0.05753
2.68201,3.57921,2.58818,0.07451
1.20535,1.05190,3.42210,0.05666
2.02512,1.84929,3.91523,0.06641
3.35409,3.79898,3.96457,0.07012
1.94316,1.36065,1.66173,0.06054
2.28766,3.83463,2.50078,0.07944
3.58484,3.11467,1.09537,0.06619
1.06003,2.49592,1.89203,0.08708
3.97032,2.58116,1.02828,0.06219
2.75846,3.71068,1.05333,0.07440
0.88945,1.24018,0.87711,0.06404
3.79081,1.71830,1.86691,0.05929
2.78381,3.78448,0.63598,0.07447
1.41201,1.55914,0.81790,0.06632
3.70931,3.89225,0.52580,0.06807
2.06052,3.80256,1.78595,0.08189
2.30410,1.69147,1.98173,0.06327
2.82853,2.20974,2.84490,0.06537
2.97548,3.89717,2.75216,0.07328
2.87227,2.96803,3.75865,0.06995
3.11468,2.89015,3.72720,0.06793
1.09646,3.82079,3.57879,0.09753
3.86703,2.89619,1.51776,0.06387
1.55283,1.76287,2.07698,0.06864
2.78432,2.76125,1.09750,0.06935
2.79940,2.02737,0.71639,0.06417
3.16378,2.31788,3.42799,0.06445
2.50653,2.18078,0.86937,0.06689
2.36170,2.80353,0.97526,0.07288
2.95467,2.67923,3.36651,0.06774
3.07991,0.77328,3.61759,0.05726
3.96633,2.17732,2.81358,0.06061
3.13356,1.56681,1.76742,0.06000
1.33996,3.43499,2.38072,0.09053
1.76177,1.16916,1.86249,0.05813
3.90472,1.86852,1.46419,0.05959
3.92288,2.22345,2.62657,0.06094
2.85009,0.69285,0.74828,0.05684
1.88448,2.01989,3.59149,0.06947
0.57010,1.34450,1.24135,0.07375
0.51906,1.46032,0.79290,0.07920
1.77439,2.86967,1.95186,0.07954
1.57912,1.37223,2.26573,0.06189
2.25951,2.74156,3.20904,0.07332
0.69868,2.90450,1.99579,0.10130
3.08561,3.49896,0.90982,0.07095
0.55238,3.71687,3.02134,0.11160
2.93235,3.59248,1.50325,0.07249
3.55784,3.56981,0.52085,0.06803
2.19732,3.00402,2.93864,0.07583
2.14779,3.15374,3.36890,0.07735
3.02655,2.85080,1.53460,0.06827
2.88171,1.43591,3.58789,0.05964
2.68286,2.04149,2.50683,0.06481
2.48998,3.09765,3.42634,0.07370
1.68995,1.71838,3.07371,0.06686
1.65424,2.95758,1.63053,0.08188
3.13988,3.45617,2.34916,0.07038
2.04349,1.48805,3.86008,0.06189
2.72342,3.14883,1.89546,0.07205
1.57182,1.03738,1.91104,0.05607
2.93787,2.34176,1.69711,0.06572
0.66151,3.47442,2.01234,0.10693
1.48775,3.06664,2.97433,0.08529
2.03789,2.89302,2.54127,0.07666
2.32329,3.31261,3.14859,0.07651
1.81714,3.50605,2.80010,0.08349
2.87963,0.96121,0.50671,0.05720
0.76511,3.81726,2.40429,0.10560
2.07401,3.79308,1.27003,0.08169
2.17446,0.94797,1.44744,0.05594
3.76801,2.18555,2.46568,0.06132
0.60208,3.67740,1.49974,0.10983
3.81155,0.98102,3.40494,0.05762
1.42439,2.19865,0.93469,0.07670
3.48125,1.28527,3.11600,0.05824
2.02478,0.86718,0.59644,0.05484
1.31911,3.82779,3.60638,0.09311
1.31569,2.18258,2.83095,0.07802
3.95394,3.27695,0.91825,0.06479
1.76947,0.55435,3.42482,0.05121
3.49139,2.09486,2.27881,0.06187
1.44557,1.77347,3.54627,0.06983
1.46276,2.33119,3.52968,0.07796
3.47649,2.36164,0.97776,0.06329
1.09134,2.91132,3.20800,0.09123
0.79682,0.59542,0.62729,0.04320
3.07095,3.61758,2.41458,0.07152
2.07063,2.68479,1.09458,0.07463
0.96173,2.53752,2.64763,0.08983
0.78591,2.48888,1.10679,0.09367
0.98104,0.59380,2.73401,0.04452
2.86815,1.09789,3.95373,0.05772
0.64450,2.38850,3.88466,0.09645
3.85160,2.83296,3.54013,0.06369
3.42942,3.92611,3.35144,0.07000
2.33244,2.52319,1.59821,0.07096
2.64229,0.97189,0.97397,0.05694
