3.74542,1.00610
3.12271,0.91539
1.43005,0.55752
3.96268,1.03428
1.68592,0.62605
2.57653,0.82100
1.90747,0.68033
3.99926,1.03887
2.61383,0.82797
1.66267,0.62009
3.70835,1.00113
1.85139,0.66700
1.29621,0.51888
3.46360,0.96700
2.76551,0.85547
3.82796,1.01700
1.26055,0.50823
1.32455,0.52723
1.64244,0.61487
0.69675,0.31694
3.44972,0.96499
3.19424,0.92664
1.16589,0.47921
3.67086,0.99605
2.47153,0.80095
0.73125,0.33004
1.25878,0.50770
2.21902,0.74979
1.94402,0.68888
2.35663,0.77820
1.68002,0.62454
1.02488,0.43382
3.06046,0.90540
0.96521,0.41379
2.34875,0.77661
3.40429,0.95838
1.30763,0.52225
2.41671,0.79020
2.59082,0.82368
3.06176,0.90561
2.65606,0.83576
0.99174,0.42276
3.91729,1.02853
0.93145,0.40223
2.00046,0.70186
1.73533,0.63854
3.49501,0.97151
1.85355,0.66752
0.96422,0.41346
2.52520,0.81128
2.83447,0.86754
0.93379,0.40304
2.64883,0.83443
2.93899,0.88537
1.91864,0.68295
3.59858,0.98610
0.81346,0.36046
1.18145,0.48406
0.51998,0.24644
2.42352,0.79154
0.65329,0.30014
0.96573,0.41397
2.15690,0.73653
1.43327,0.55842
1.21470,0.49431
1.34942,0.53448
2.00988,0.70400
3.17178,0.92313
2.71366,0.84621
2.17691,0.74083
2.04931,0.71289
0.61135,0.28360
2.03864,0.71050
2.05154,0.71339
0.86208,0.37793
3.77528,1.01007
3.90457,1.02690
1.37082,0.54067
3.07842,0.90830
2.17925,0.74133
3.32692,0.94691
1.25867,0.50767
0.79268,0.35287
3.44867,0.96484
0.81836,0.36224
2.52882,0.81197
3.22568,0.93151
1.34277,0.53255
1.20315,0.49077
3.79660,1.01289
3.03608,0.90144
2.58033,0.82172
0.90985,0.39474
2.82459,0.86583
1.22442,0.49729
3.45542,0.96582
2.20337,0.74648
3.64840,0.99298
1.57017,0.59587
0.87780,0.38350
