3.91088,1.02771
3.47558,0.96872
1.11113,0.46190
1.59382,0.60214
1.12913,0.46763
3.42177,0.96093
1.14317,0.47207
1.96441,0.69360
2.12454,0.72951
3.70906,1.00122
0.71089,0.32234
3.44042,0.96365
0.62593,0.28938
2.38978,0.78485
2.92082,0.88231
0.66306,0.30394
3.86608,1.02195
1.61116,0.60671
3.73562,1.00479
0.86587,0.37928
3.85669,1.02074
1.49223,0.57479
0.88357,0.38554
3.97375,1.03567
3.17513,0.92366
1.40879,0.55152
0.69634,0.31678
2.61922,0.82897
3.61775,0.98876
1.44444,0.56155
3.00858,0.89694
1.41762,0.55402
1.25431,0.50635
2.12734,0.73012
3.62044,0.98913
2.63257,0.83144
0.89927,0.39105
2.75848,0.85422
2.77199,0.85661
2.73898,0.85075
1.09335,0.45620
0.51490,0.24432
3.17112,0.92303
3.38369,0.95535
1.10217,0.45903
1.39702,0.54817
3.11154,0.91361
3.69548,0.99939
2.87643,0.87477
2.41543,0.78995
2.94836,0.88694
2.91511,0.88135
2.62155,0.82940
2.62352,0.82977
1.23281,0.49984
0.57763,0.27007
2.05761,0.71475
2.07311,0.71819
1.58152,0.59889
2.17869,0.74122
3.30825,0.94410
0.59172,0.27575
0.59487,0.27701
3.26368,0.93734
1.11424,0.46289
2.96869,0.89034
3.51469,0.97432
1.67426,0.62307
1.96470,0.69366
2.42389,0.79162
1.51342,0.58059
3.41173,0.95947
1.75451,0.64332
1.42305,0.55555
1.37307,0.54132
3.67499,0.99661
2.28808,0.76421
0.93040,0.40187
2.86863,0.87343
2.77449,0.85705
1.75994,0.64467
3.71555,1.00210
2.61028,0.82731
0.96177,0.41262
1.06559,0.44720
3.26942,0.93822
2.33777,0.77438
1.53365,0.58607
3.95838,1.03374
0.84206,0.37078
2.03525,0.70973
1.38767,0.54550
1.70765,0.63157
3.49717,0.97182
2.99302,0.89437
3.62013,0.98909
1.03602,0.43751
0.56282,0.26406
3.34436,0.94951
3.07896,0.90839
