2.81420,1.72804
3.42970,1.92418
1.83579,1.32649
2.28249,1.52611
1.37240,1.08225
2.89936,1.75736
1.07567,0.90096
3.27969,1.87956
2.94057,1.77127
1.20167,0.98062
1.11815,0.92828
2.50815,1.61604
0.73568,0.66342
3.29222,1.88336
1.25782,1.01482
1.06225,0.89223
1.71263,1.26566
0.51628,0.48979
1.28545,1.03136
2.27926,1.52478
3.26962,1.87650
2.46776,1.60042
3.57815,1.96652
2.41390,1.57928
0.85698,0.75223
2.36309,1.55900
3.45386,1.93119
0.57037,0.53426
1.23913,1.00352
0.59528,0.55436
1.27931,1.02770
2.43882,1.58911
2.46873,1.60080
1.42427,1.11179
1.26332,1.01813
0.71857,0.65050
1.37135,1.08164
3.09516,1.82198
2.15766,1.47340
2.47915,1.60485
3.73125,2.00841
2.62430,1.65982
3.73176,2.00855
1.54466,1.17808
1.23269,0.99961
3.85527,2.04110
1.04964,0.88398
2.91985,1.76430
2.02860,1.41647
2.40264,1.57482
1.94200,1.37682
2.48922,1.60875
1.91840,1.36580
1.93628,1.37416
3.64988,1.98636
2.17273,1.47988
1.79259,1.30546
2.58101,1.64369
2.92715,1.76676
3.53247,1.95367
3.73335,2.00897
1.10635,0.92074
3.68303,1.99540
2.07804,1.43858
1.15664,0.95262
3.25362,1.87161
1.49417,1.15065
1.94596,1.37866
0.69124,0.62966
0.80918,0.71781
1.64820,1.23271
1.07169,0.89838
2.13499,1.46358
2.99905,1.79073
0.53818,0.50794
1.45511,1.12906
2.66181,1.67362
2.20702,1.49450
3.44397,1.92832
1.49538,1.15131
2.20552,1.49387
3.66641,1.99088
0.76831,0.68778
0.76523,0.68550
0.55986,0.52571
3.69405,1.99839
2.84322,1.73812
2.38166,1.56645
1.26411,1.01860
3.01218,1.79505
1.65723,1.23738
0.62599,0.57881
0.56440,0.52940
1.55795,1.18521
1.87494,1.34526
2.31862,1.54096
2.87872,1.75032
1.04076,0.87814
3.71565,2.00422
3.03590,1.80282
