Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
5,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(3.950 + ((-375156672.000) * (exp((((-0.070) * X1) * 0.050)) / (exp((((-2.244) * X1) / ((-0.125) * X1))) * (1.499 - ((-0.405) * X1)))))),3.95 - 375156672.0*exp(-0.0035*X1)/(25346007.6925187*X1 + 93811519.8298408),1.0050713634367012e-05,0.041130115161732705,3.8856000900268555
1,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(4.049 + ((-707.904) * ((exp(((-3.129) - ((-0.073) * X1))) / (7.653 - ((-2.068) * X1))) / exp((0.070 * X1))))),(8.373332*X1 - 30.9789670291189*exp(0.00299999999999999*X1) + 30.986997)/(2.068*X1 + 7.653),1.421482473414865e-05,0.041130115161732705,4.17696213722229
13,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(3.952 + ((-0.137) * (exp(((2.710 + 2.197) + ((-0.003) * X1))) / (exp(1.549) - ((-1.272) * X1))))),3.952 - 18.5269355127778*exp(-0.003*X1)/(1.272*X1 + 4.70676106735819),1.421482473414865e-05,0.041130115161732705,4.1410675048828125
7,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",((-2.574) + ((-7.015) * (((((-0.293) * X1) - 1.011) / ((0.733 * X1) - (-2.754))) - ((0.400 * X1) / ((0.745 * X1) - (-2.754)))))),(2.182444485*X1**2 + 8.194704267*X1 + 0.00927822599999928)/(0.546085*X1**2 + 4.070412*X1 + 7.584516),1.4215028069830176e-05,0.041130115161732705,3.496133327484131
8,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(3.996 + (1.975 * (exp(exp((((-0.012) * X1) - 3.703))) / ((((-0.071) * X1) - 0.507) - (0.066 * X1))))),(0.547452*X1 - 1.975*exp(0.024649467035625*exp(-0.012*X1)) + 2.025972)/(0.137*X1 + 0.507),1.4215028069830176e-05,0.041130115161732705,4.002838373184204
10,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",((-12.944) + ((-0.206) * (((3.447 / (-0.055)) + ((-0.004) * (0.047 * X1))) + (((-3.106) * X1) / ((0.160 * X1) - (-0.592)))))),(6.19648e-6*X1**2 + 0.634512017885091*X1 - 0.0197835636363643)/(0.16*X1 + 0.592),1.4215028069830176e-05,0.041130115161732705,3.6344940662384033
26,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(3.991 + ((-4.742) * ((3.437 - exp((0.002 * X1))) / (2.069 * (1.400 - ((-0.378) * X1)))))),(3.121289262*X1 + 4.742*exp(0.002*X1) - 4.7379234)/(0.782082*X1 + 2.8966),1.4215028069830176e-05,0.041130115161732705,3.794485569000244
27,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(4.021 + ((-13.426) * (exp((((-0.004) * X1) * (-0.337))) / (((1.643 * X1) / (0.492 * X1)) + (0.902 * X1))))),(3.626942*X1 - 13.426*exp(0.001348*X1) + 13.4278516260163)/(0.902*X1 + 3.33943089430894),1.4215028069830176e-05,0.041130115161732705,3.766002655029297
28,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(14.599 + (12.655 * (((-0.147) / ((0.126 * X1) + 0.464)) + (-0.838)))),(0.50325786*X1 - 0.00701795999999932)/(0.126*X1 + 0.464),1.4215028069830176e-05,0.041130115161732705,3.5492427349090576
16,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(16.842 + (12.842 * ((3.533 - (exp(0.614) - (0.347 * X1))) / ((-1.285) - (0.347 * X1))))),(1.388*X1 + 0.000732634163636448)/(0.347*X1 + 1.285),1.7409032814793592e-05,0.041130115161732705,3.8190104961395264
18,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(34.365 + ((-4.543) * (7.564 + ((0.626 * X1) / ((-2.630) - (0.711 * X1)))))),(2.845160828*X1 + 0.00459723999999788)/(0.711*X1 + 2.63),1.7409796530749618e-05,0.041130115161732705,3.3582189083099365
23,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(0.282 + (0.038 * (exp(((-0.230) * X1)) + (((3.347 * X1) - (((-1.134) * X1) + 1.429)) / ((0.046 * X1) + 0.169))))),(0.18325*X1*exp(0.23*X1) + 0.001748*X1 - 0.006644*exp(0.23*X1) + 0.006422)*exp(-0.23*X1)/(0.046*X1 + 0.169),2.842588799983513e-05,0.041130115161732705,3.983003854751587
17,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(5.041 + ((-1.854) * (((((-0.174) * X1) / (-1.287)) * exp(((-0.275) * X1))) + exp(exp(((-0.263) * X1)))))),-0.250657342657343*X1*exp(-0.275*X1) - 1.854*exp(exp(-0.263*X1)) + 5.041,9.949123859080449e-05,0.041130115161732705,4.210373878479004
6,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(7.076 + (3.765 * ((exp(((-0.345) * X1)) / 1.190) - exp(exp(((-0.211) * X1)))))),-3.765*exp(exp(-0.211*X1)) + 7.076 + 3.16386554621849*exp(-0.345*X1),0.00015075395638000156,0.041130115161732705,4.2109293937683105
0,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(3.008 + ((-0.808) * ((exp(((-0.328) * X1)) - (0.107 * X1)) + exp(exp(((-0.328) * X1)))))),0.086456*X1 - 0.808*exp(exp(-0.328*X1)) + 3.008 - 0.808*exp(-0.328*X1),0.00015764126276368196,0.041130115161732705,4.1753315925598145
12,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(1.980 + ((-1.992) * ((exp(((-0.456) * X1)) + ((-0.052) * X1)) + (((-0.058) * X1) * exp(((-1.372) * X1)))))),0.103584*X1 + 0.115536*X1*exp(-1.372*X1) + 1.98 - 1.992*exp(-0.456*X1),0.00021648963025309062,0.041130115161732705,4.1004414558410645
20,4*x1/(x1+3.7),"add,sub,mul,div,exp,constant,variable",(1.592 + ((-0.001) * ((exp(((-0.556) * X1)) - (0.105 * X1)) * ((((-1.445) * X1) / ((-0.000) * X1)) - exp(exp((0.332 * X1))))))),(-0.001*(zoo*X1 + exp(exp(0.332*X1)))*(0.105*X1*exp(0.556*X1) - 1) + 1.592*exp(0.556*X1))*exp(-0.556*X1),0.0002350575182187701,0.041130115161732705,4.550930738449097
