Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
21,((x1 / (x1 + 3.7)) * x1 + (2 * x2 / (x2 + 3.7)) * x2 + (3 * x3 / (x3 + 3.7)) * x3) / (x1 + x2 + x3),"add,sub,mul,div,exp,constant,variable",((-0.043) + ((-0.166) * (((((-0.723) * X3) + (exp(((-0.478) * X3)) * ((-0.555) * X2))) + ((-0.300) * X1)) * exp(exp(((-0.243) * X1)))))),((0.09213*X2 + (0.0498*X1 + 0.120018*X3)*exp(0.478*X3))*exp(exp(-0.243*X1)) - 0.043*exp(0.478*X3))*exp(-0.478*X3),0.01807750108375506,,8.318867921829224
18,((x1 / (x1 + 3.7)) * x1 + (2 * x2 / (x2 + 3.7)) * x2 + (3 * x3 / (x3 + 3.7)) * x3) / (x1 + x2 + x3),"add,sub,mul,div,exp,constant,variable",(0.377 + ((-0.071) * ((exp(((-0.697) * X1)) + 1.438) * (((-1.416) * X3) - (((0.434 * X2) - exp(((-0.132) * X1))) / (0.522 * X3)))))),0.071*(1.438 + exp(-0.697*X1))*(1.416*X3 + 1.91570881226054*(0.434*X2 - exp(-0.132*X1))/X3) + 0.377,0.02200409976502973,,6.9642720222473145
17,((x1 / (x1 + 3.7)) * x1 + (2 * x2 / (x2 + 3.7)) * x2 + (3 * x3 / (x3 + 3.7)) * x3) / (x1 + x2 + x3),"add,sub,mul,div,exp,constant,variable",(0.189 + ((-0.114) * ((exp(((-0.708) * X1)) * (((-0.822) * X3) - ((-0.845) * X1))) + (((-1.713) * X3) - (exp(((-0.470) * X3)) * (1.474 * X2)))))),-0.09633*X1*exp(-0.708*X1) + 0.168036*X2*exp(-0.47*X3) + 0.195282*X3 + 0.093708*X3*exp(-0.708*X1) + 0.189,0.0220520970245845,,6.903547286987305
8,((x1 / (x1 + 3.7)) * x1 + (2 * x2 / (x2 + 3.7)) * x2 + (3 * x3 / (x3 + 3.7)) * x3) / (x1 + x2 + x3),"add,sub,mul,div,exp,constant,variable",(0.083 + ((-0.059) * (((((-2.125) * X2) + ((-1.602) * X3)) * exp(((0.107 * X3) / exp((0.963 * X1))))) * exp(exp(((-0.554) * X2)))))),(0.125375*X2 + 0.094518*X3)*exp(0.107*X3*exp(-0.963*X1) + exp(-0.554*X2)) + 0.083,0.02209754816780987,,9.705048322677612
14,((x1 / (x1 + 3.7)) * x1 + (2 * x2 / (x2 + 3.7)) * x2 + (3 * x3 / (x3 + 3.7)) * x3) / (x1 + x2 + x3),"add,sub,mul,div,exp,constant,variable",(0.166 + (0.301 * ((exp(((1.407 * X1) / ((-0.472) * X3))) - ((-0.654) * X3)) - (((-0.553) * X2) * exp(((-0.462) * X3)))))),0.166453*X2*exp(-0.462*X3) + 0.196854*X3 + 0.166 + 0.301*exp(-2.98093220338983*X1/X3),0.022743352020976677,,7.785448789596558
13,((x1 / (x1 + 3.7)) * x1 + (2 * x2 / (x2 + 3.7)) * x2 + (3 * x3 / (x3 + 3.7)) * x3) / (x1 + x2 + x3),"add,sub,mul,div,exp,constant,variable",(0.243 + ((-0.140) * (((exp(((-0.519) * X3)) + ((-1.281) * X3)) + (((-0.586) * X3) / (2.198 * X1))) + (exp(((-0.523) * X3)) * ((-1.306) * X2))))),0.18284*X2*exp(-0.523*X3) + 0.17934*X3 + 0.243 - 0.14*exp(-0.519*X3) + 0.0373248407643312*X3/X1,0.023107736607119664,,7.298053979873657
7,((x1 / (x1 + 3.7)) * x1 + (2 * x2 / (x2 + 3.7)) * x2 + (3 * x3 / (x3 + 3.7)) * x3) / (x1 + x2 + x3),"add,sub,mul,div,exp,constant,variable",(0.154 + ((-0.375) * ((((-0.534) * X3) + ((-0.378) * X2)) - ((((0.092 * X3) / ((-1.548) * X1)) * ((-0.534) * X3)) - (((-0.229) * X2) * ((-0.406) * X3)))))),-0.03486525*X2*X3 + 0.14175*X2 + 0.20025*X3 + 0.154 + 0.0119011627906977*X3**2/X1,0.023257817798014658,,6.4903244972229
5,((x1 / (x1 + 3.7)) * x1 + (2 * x2 / (x2 + 3.7)) * x2 + (3 * x3 / (x3 + 3.7)) * x3) / (x1 + x2 + x3),"add,sub,mul,div,exp,constant,variable",(0.126 + (0.266 * (((0.333 * X3) * exp(((-0.871) * X1))) + ((((-0.309) * X2) * (0.424 * X3)) + ((0.804 * X3) - ((-0.533) * X2)))))),-0.034850256*X2*X3 + 0.141778*X2 + 0.213864*X3 + 0.088578*X3*exp(-0.871*X1) + 0.126,0.02351745623587162,,7.804906845092773
16,((x1 / (x1 + 3.7)) * x1 + (2 * x2 / (x2 + 3.7)) * x2 + (3 * x3 / (x3 + 3.7)) * x3) / (x1 + x2 + x3),"add,sub,mul,div,exp,constant,variable",(0.126 + ((-0.174) * ((((-0.678) * X3) * ((-0.296) * X2)) + ((((-1.204) * X3) + ((-0.815) * X2)) - (((-0.402) * X3) / ((-1.874) * X1)))))),-0.034919712*X2*X3 + 0.14181*X2 + 0.209496*X3 + 0.126 + 0.0373255069370331*X3/X1,0.02426400499914056,,7.200069904327393
24,((x1 / (x1 + 3.7)) * x1 + (2 * x2 / (x2 + 3.7)) * x2 + (3 * x3 / (x3 + 3.7)) * x3) / (x1 + x2 + x3),"add,sub,mul,div,exp,constant,variable",((-0.978) + (1.083 * ((((0.167 * X2) - ((-0.258) * X3)) * exp(((-0.032) * X1))) + exp((((-0.437) * X2) * (0.144 * X3)))))),0.180861*X2*exp(-0.032*X1) + 0.279414*X3*exp(-0.032*X1) - 0.978 + 1.083*exp(-0.062928*X2*X3),0.02427127419032454,,7.938499450683594
11,((x1 / (x1 + 3.7)) * x1 + (2 * x2 / (x2 + 3.7)) * x2 + (3 * x3 / (x3 + 3.7)) * x3) / (x1 + x2 + x3),"add,sub,mul,div,exp,constant,variable",(0.339 + (0.204 * (((0.232 * X3) - ((-0.490) * X2)) + (((1.591 * X3) - 1.805) * (exp(((-0.315) * X2)) / exp((0.219 * X1))))))),(0.324564*X3 + (0.09996*X2 + 0.047328*X3 + 0.339)*exp(0.219*X1 + 0.315*X2) - 0.36822)*exp(-0.219*X1 - 0.315*X2),0.02451716016946479,,12.016006469726562
