Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
23,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(1.930 + ((-0.276) * ((1.721 - exp((0.007 * X1))) / (((0.046 * X1) + 0.168) / 1.629)))),(0.054499693063229*X1 + 0.276*exp(0.007*X1) - 0.275953642725599)/(0.0282381829343155*X1 + 0.103130755064457),1.4142490883300154e-05,-2.237693885665716,5.2405476570129395
0,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(11.462 + ((-9.462) * ((4.459 - ((-0.995) * X1)) / ((1.385 - ((-0.995) * X1)) + 2.296)))),(1.99*X1 + 0.000564000000004228)/(0.995*X1 + 3.681),1.4143704831368647e-05,-2.237693885665716,4.4695727825164795
3,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(2.338 + ((-3.923) * (((0.040 * X1) + exp(((-0.001) * X1))) / ((0.696 + (0.227 * X1)) + (0.982 + (0.227 * X1)))))),(0.904532*X1*exp(0.001*X1) + 3.923164*exp(0.001*X1) - 3.923)*exp(-0.001*X1)/(0.454*X1 + 1.678),1.4143704831368647e-05,-2.237693885665716,4.051969766616821
6,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(14.420 + ((-14.924) * ((exp(0.112) + (0.260 * X1)) / (exp(0.147) + (0.313 * X1))))),(0.63322*X1 + 0.010778214623862)/(0.313*X1 + 1.15835396302986),1.4143704831368647e-05,-2.237693885665716,4.0394127368927
7,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",((-18.732) + (16.810 * ((((1.067 * X1) - (-3.568)) / (0.791 + 0.390)) / ((0.733 * X1) - (-2.711))))),(1.45680217104149*X1 + 0.00339050635055571)/(0.733*X1 + 2.711),1.4143704831368647e-05,-2.237693885665716,3.923097848892212
11,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(2.011 + (6.260 * (exp(((0.108 * X1) / (3.082 / 0.041))) / (((-0.841) * X1) - ((2.201 * X1) / (0.707 * X1)))))),(1.691251*X1 - 6.26*exp(0.00143672939649578*X1) + 6.26055304101839)/(0.841*X1 + 3.11315417256011),1.4143704831368647e-05,-2.237693885665716,4.025332689285278
17,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(2.017 + ((-6.241) * (exp((0.002 * X1)) / ((2.304 - ((-0.620) * X1)) + ((0.216 * X1) - (-0.790)))))),(1.686212*X1 - 6.241*exp(0.002*X1) + 6.240598)/(0.836*X1 + 3.094),1.4143704831368647e-05,-2.237693885665716,4.218573570251465
19,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(2.000 + ((-9.039) * (((-1.419) / ((-1.350) - (0.364 * X1))) - (((-1.350) - (-0.229)) / ((-1.351) - (0.364 * X1)))))),(0.264992*X1**2 + 0.985849592*X1 - 0.0015160409999968)/(0.132496*X1**2 + 0.983164*X1 + 1.82385),1.4143704831368647e-05,-2.237693885665716,3.6984872817993164
20,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(2.230 + (27.889 * ((0.976 * ((-0.246) + ((-0.007) * X1))) / (exp(((-0.007) * X1)) - (((-0.817) * X1) - 1.997))))),-27.889*(0.006832*X1 + 0.240096)/(0.817*X1 + 1.997 + exp(-0.007*X1)) + 2.23,1.4143704831368647e-05,-2.237693885665716,4.143144845962524
22,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",(22.099 + ((-22.099) * (((((-0.831) * X1) / (-1.848)) + 1.830) / ((0.494 * X1) + 1.830)))),0.979531*X1/(0.494*X1 + 1.83),1.4143704831368647e-05,-2.237693885665716,4.084149360656738
26,2 * x1 / (x1 + 3.7),"add,sub,mul,div,exp,constant,variable",((-0.469) + (0.583 * (((((-0.615) * X1) - 1.833) / (((-0.626) * X1) - 2.277)) - ((2.001 * X1) / (((-0.615) * X1) - 2.277))))),(0.770225823*X1**2 + 2.804649408*X1 + 0.00165310199999968)/(0.38499*X1**2 + 2.825757*X1 + 5.184729),1.4143704831368647e-05,-2.237693885665716,3.7627692222595215
