Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
27,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.001) * ((sin((0.002 * X3)) / (((-1.680) * X1) * (2.000 * X4))) / (sin((0.002 * X2)) * sin(sin((0.002 * X2))))))),0.000297619047619048*sin(0.002*X3)/(X1*X4*sin(0.002*X2)*sin(sin(0.002*X2))),2.2473330854662965e-05,,60.41116118431091
4,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.002 * ((sin(((-0.001) * X3)) / sin((0.002 * X2))) / (sin(((-0.001) * X2)) * ((8.024 * X4) * (0.700 * X1)))))),0.000356074633243128*sin(0.001*X3)/(X1*X4*sin(0.001*X2)*sin(0.002*X2)),2.2517789285309523e-05,,60.54871964454651
9,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-9.658) * (((((0.875 * X3) - (0.859 * X3)) / (1.443 * X2)) / ((1.020 * X2) * (0.546 * X4))) / ((-1.187) * X1)))),0.161993399441318*X3/(X1*X2**2*X4),2.2517789650630506e-05,,36.10704302787781
0,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.003) * ((((0.832 * X3) / (3.819 * X4)) / (1.983 * X2)) / ((0.638 * X1) * sin(((-0.003) * X2)))))),0.000516596583572193*X3/(X1*X2*X4*sin(0.003*X2)),2.2539984944821136e-05,,41.31216025352478
17,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.010 * (((((-1.037) * X3) / (3.573 * X1)) / (((-1.208) * X2) * ((-1.208) * X2))) / ((0.729 * X4) - (0.742 * X4))))),0.15299192859128*X3/(X1*X2**2*X4),2.253998535606518e-05,,37.461522817611694
23,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.000) * ((((2.135 * X3) / sin(((-0.002) * X2))) / sin(((-0.002) * X2))) / (((-2.343) * X4) * (0.850 * X1))))),0,2.256215905456619e-05,,41.76283311843872
6,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.001) * ((((1.020 * X3) / (1.186 * X2)) / ((-0.150) * X4)) / ((1.804 * X2) * ((1.275 * X1) - (1.264 * X1)))))),0.288931575224358*X3/(X1*X2**2*X4),2.2562160892115462e-05,,38.11451196670532
1,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.000 * ((((1.781 * X3) / (0.527 * X1)) / (3.705 * X4)) / ((((-0.419) * X2) - ((-0.426) * X2)) * (((-0.413) * X2) - ((-0.419) * X2)))))),0,2.2584310886170715e-05,,40.67183208465576
3,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.001 * (((2.290 / ((-0.085) * X2)) * (0.075 / ((-0.210) * X1))) * ((((-2.545) * X3) / ((-0.085) * X2)) / (2.626 * X4))))),0.109706576954513*X3/(X1*X2**2*X4),2.2584311633147404e-05,,41.14780831336975
5,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.005) * ((((0.892 * X3) / (1.443 * X2)) / (2.777 * X2)) / (((0.051 * X4) * (0.119 * X1)) * (-1.184))))),0.154890152725103*X3/(X1*X2**2*X4),2.2584311633147404e-05,,36.27939462661743
12,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-9.280) * (((((-0.005) * X3) / (1.136 * X2)) / (((-0.104) * X4) * ((-0.826) * X2))) / (2.918 * X1)))),0.162944976141718*X3/(X1*X2**2*X4),2.2584311633147404e-05,,36.71992754936218
13,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.495 * ((((1.356 * X3) / (1.288 * X2)) / (1.381 * X3)) * (((1.356 * X3) / (1.288 * X2)) / ((2.876 * X1) * (0.868 * X4)))))),0.159144108781634*X3/(X1*X2**2*X4),2.2584311633147404e-05,,41.01120114326477
15,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-2.919) * (((((-0.468) * X3) / ((-0.948) * X4)) / ((-1.969) * X2)) / ((2.394 * X2) * (1.918 * X1))))),0.159387091498819*X3/(X1*X2**2*X4),2.2584311633147404e-05,,36.03269839286804
19,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.004) * (((1.414 / (1.443 * X2)) / ((0.681 * X4) * (1.772 * X2))) / (((0.089 * X1) * (-0.387)) / (1.553 * X3))))),0.146454501290096*X3/(X1*X2**2*X4),2.2584311633147404e-05,,40.33256196975708
21,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.000) * (((((-1.768) * X3) / ((-1.002) * X1)) / ((0.032 * X2) + ((-0.031) * X2))) / (((-0.265) * X4) * ((0.033 * X2) + ((-0.031) * X2)))))),0,2.2584311633147404e-05,,40.843095779418945
24,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (1.227 * ((((1.130 * X3) / ((-0.995) * X2)) / ((-2.682) * X4)) * ((((0.740 * X4) / (1.432 * X4)) / ((-1.696) * X1)) / ((-0.995) * X2))))),0.15910393653064*X3/(X1*X2**2*X4),2.2584311633147404e-05,,40.87213635444641
26,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.001) * ((((1.710 * X3) / (1.632 * X2)) / (2.225 * X1)) / (((1.632 * X2) * sqrt(0.272)) * ((-0.005) * X4))))),0.110655073220356*X3/(X1*X2**2*X4),2.2584311633147404e-05,,39.897244691848755
29,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.008) * ((((1.702 * X3) / ((-0.453) * X2)) / (((-4.262) * X1) * ((-0.453) * X2))) * (((-1.682) * X3) / (((-0.481) * X4) * (0.326 * X3)))))),0.166994823210266*X3/(X1*X2**2*X4),2.2584311633147404e-05,,39.4652361869812
25,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.001 * (((((-0.538) * X3) / ((-0.205) * X2)) / (((-0.249) * X4) + (0.239 * X4))) / ((-2.202) * (((-0.632) * X2) * ((-1.776) * X1)))))),0.106182038868903*X3/(X1*X2**2*X4),2.2584311745984542e-05,,41.30939078330994
16,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.011 * ((((0.325 * X3) / (1.782 * X1)) / ((1.772 * X2) * (0.974 * X4))) / (((-0.004) * X2) + ((0.715 * X2) + ((-0.703) * X2)))))),0.145296678041188*X3/(X1*X2**2*X4),2.2584312972674614e-05,,40.126580476760864
2,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.665) * ((((0.508 * X3) / (0.586 * X2)) / (2.440 * X4)) / ((1.772 * X2) * ((-0.334) * (2.507 * X1)))))),0.159233117137733*X3/(X1*X2**2*X4),2.260644216837609e-05,,37.44755434989929
7,1/(4*pi*epsilon*c**2)*2*I/r,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.189) * (((((-2.225) * X3) / (0.682 * X4)) / (2.709 * X2)) * ((log(2.165) / (1.772 * X2)) / (0.625 * X1))))),0.158748056992962*X3/(X1*X2**2*X4),2.260644216837609e-05,,52.47946810722351
