Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
12,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.427) * (((-2.029) * X1) / ((0.866 * X2) + (((-0.835) * X2) * ((-1.037) * X3)))))),0.866383*X1/(X2*(0.865895*X3 + 0.866)),2.2686966393350834e-05,,31.91359853744507
11,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.034) * (((1.443 * X1) / (((-0.218) * X3) - 0.218)) / (0.226 * X2)))),0.995818787042299*X1/(X2*(X3 + 1)),2.2707644658385387e-05,,33.181421756744385
24,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (2.381 * ((((5.938 * X1) / (0.926 * X2)) / 3.894) / (((2.719 * X1) / (0.693 * X1)) + ((2.721 * X3) + (1.201 * X3)))))),3.92096219359462*X1/(X2*(3.922*X3 + 3.92352092352092)),2.272831315523469e-05,,41.11455726623535
9,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.439 * (((-4.494) * X1) / ((((-1.359) * X3) - 1.359) * (1.453 * X2))))),0.99910818600171*X1/(X2*(X3 + 1)),2.2728354437729034e-05,,39.69342637062073
2,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.533) * (((4.425 * X1) / ((-1.666) - (1.666 * X3))) / (1.415 * X2)))),1.00048146467067*X1/(X2*(X3 + 1)),2.274896733877419e-05,,31.279836654663086
17,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.453 * ((2.584 * X1) / ((1.170 * X2) + ((1.245 * X2) * (0.939 * X3)))))),1.170552*X1/(X2*(1.169055*X3 + 1.17)),2.2749005808875023e-05,,30.768664121627808
21,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.004) * ((((1.443 * X1) * (-0.554)) / (((-1.001) * X3) + (-1.001))) / ((-0.003) * X2)))),1.06483116883117*X1/(X2*(X3 + 1)),2.2769601752432936e-05,,33.537328243255615
13,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (1.652 * ((((-5.666) * X1) / ((-1.227) + ((-1.227) * X3))) / (7.627 * X2)))),1.00020334826869*X1/(X2*(X3 + 1)),2.2769641165645026e-05,,31.953572511672974
3,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (3.133 * ((0.385 * X1) / (((0.693 * X3) * (1.741 * X2)) - ((-1.206) * X2))))),1.206205*X1/(X2*(1.206513*X3 + 1.206)),2.2769643080361618e-05,,31.561192750930786
5,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-6.063) * ((((2.421 * X1) - (2.947 * X1)) / (4.921 * X2)) / (0.324 - (((-0.648) * X3) - 0.324))))),1.00010348694559*X1/(X2*(X3 + 1)),2.2769645460397267e-05,,37.85893535614014
29,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.330) * (((2.829 * X1) / (1.069 - ((-1.069) * X3))) / ((-0.874) * X2)))),0.999212249519965*X1/(X2*(X3 + 1)),2.2790208024677484e-05,,31.528857469558716
16,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.927 * (((4.787 * X1) / ((-2.251) + ((-2.251) * X3))) / ((-1.971) * X2)))),1.00018662431106*X1/(X2*(X3 + 1)),2.2810853837052335e-05,,31.750458240509033
1,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-1.131) + ((-1.278) * (((((-0.615) * X1) / (0.434 * X2)) / ((1.810 * X3) - (-1.810))) + ((-1.810) - sin((-1.181)))))),0.552486187845304*(1.81099078341014*X1 + 8.55860696233934e-5*X2*(X3 + 1))/(X2*(X3 + 1)),2.2831423986879275e-05,,52.933326959609985
10,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (12.514 * (((((-0.401) * X1) + (0.334 * X1)) + (((-0.318) * X1) + (0.436 * X1))) / ((0.637 * X2) + ((1.425 * X3) * (0.447 * X2)))))),0.638214*X1/(X2*(0.636975*X3 + 0.637)),2.2831432973879482e-05,,36.57576036453247
15,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.520) * ((4.351 * X1) / ((1.416 - ((-1.416) * X3)) * ((sin(((-0.015) * X2)) - (1.414 * X2)) + ((-0.168) * X2)))))),1.59782485875706*X1/((1.582*X2 + sin(0.015*X2))*(X3 + 1)),2.285194640528219e-05,,37.23033046722412
8,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (9.784 * (((((-1.026) * X1) + (1.195 * X1)) / (0.855 - ((-0.855) * X3))) / (1.934 * X2)))),0.999955248341468*X1/(X2*(X3 + 1)),2.2851965686397294e-05,,37.79912304878235
4,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (1.599 * ((((-0.137) * X1) / ((0.693 * X3) + 0.693)) / ((-0.316) * X2)))),1.0003424845197*X1/(X2*(X3 + 1)),2.285199734374555e-05,,31.875293254852295
0,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-3.001) * (((0.697 * X1) / ((1.443 * X3) + 1.443)) / ((-1.450) * X2)))),0.999687910722393*X1/(X2*(X3 + 1)),2.285200684985978e-05,,32.5756938457489
19,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.072 + ((-0.072) * ((((1.167 * X1) / ((-0.116) * X2)) / ((0.724 * X3) - (-0.724))) + cos(sin(((-0.002) * X3)))))),1.38121546961326*(0.724344827586207*X1 + 0.052128*X2*(1 - cos(sin(0.002*X3)))*(X3 + 1))/(X2*(X3 + 1)),2.287244800484849e-05,,39.332026720047
27,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (3.517 * ((((-0.542) * X1) / (((-0.985) * X3) + (-0.985))) / (1.935 * X2)))),1.00012539513897*X1/(X2*(X3 + 1)),2.2893005192196647e-05,,31.796715259552002
18,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (1.802 * ((((5.262 * X1) / (5.615 * X2)) / log(0.198)) / ((-1.044) - (1.044 * X3))))),0.998797784174719*X1/(X2*(X3 + 1)),2.2913518266072923e-05,,37.7153058052063
7,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.000) * (((((-0.640) * X1) / ((((-1.031) * X3) + (-1.031)) * (-0.002))) / (0.016 * X2)) + (0.016 * X3)))),0,2.297495877497459e-05,,38.02457928657532
26,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.040 + (0.034 * (((1.258 + (1.256 * X3)) + ((8.668 * X1) / ((-0.275) * X2))) / ((-0.862) * (1.256 + (1.256 * X3)))))),1.0*(0.989847340653494*X1 + 0.000556844547563815*X2*X3 + 0.000494036975187323*X2)/(X2*(X3 + 1)),2.359986589942665e-05,,56.67146039009094
23,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.221 * ((((1.443 * X1) / (0.434 * X2)) / sin((-2.113))) / (sin((-2.113)) - (0.857 * X3))))),0.857835834413637*X1/(X2*(0.857*X3 + 0.856573611981096)),2.3699335775764995e-05,,49.81229090690613
14,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.028) * ((((3.467 * X1) / ((-0.974) * X2)) / (0.749 - ((-0.749) * X3))) / sin(((5.674 * X2) / ((-1.733) * X2)))))),1.00723673874105*X1/(X2*(X3 + 1)),2.41506360168681e-05,,48.33899688720703
6,sigma_den/epsilon*1/(1+chi),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.186) * ((((0.823 * X1) / ((-0.152) * X2)) * cos((0.003 * X3))) / ((cos(0.866) + 0.356) + (1.004 * X3))))),1.00709210526316*X1*cos(0.003*X3)/(X2*(1.004*X3 + 1.00387869622977)),2.534614494831974e-05,,53.54130578041077
