Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
6,rho_c_0*v/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (2.208 * ((((-0.001) * X3) - (0.292 * X2)) * (((2.090 * X3) / (((2.057 * X3) - (2.185 * X2)) / ((-0.243) * X1))) + ((-1.254) * X1))))),2.208*X1*(0.292*X2 + 0.001*X3)*(2.73999*X2 - 3.087348*X3)/(2.185*X2 - 2.057*X3),0.004328397531534971,,39.52277636528015
7,rho_c_0*v/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.001) + (0.158 * ((((1.220 * X1) / 1.050) * ((5.365 * X2) + (0.009 * X3))) / cos((((-2.705) * X2) / ((-2.495) * X3)))))),(0.98491180952381*X1*X2 + 0.00165222857142857*X1*X3 - 0.001*cos(1.08416833667335*X2/X3))/cos(1.08416833667335*X2/X3),0.007381160892659379,,50.56784272193909
17,rho_c_0*v/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.003 + ((-1.010) * ((((-1.683) * X1) * (0.578 * X2)) - (((((-0.543) * X1) * (0.578 * X2)) / (((-1.230) * X3) - ((-1.369) * X2))) * (0.581 * X2))))),(-0.18417266574*X1*X2**2 + (1.369*X2 - 1.23*X3)*(0.98250174*X1*X2 + 0.003))/(1.369*X2 - 1.23*X3),0.009095746156809683,,41.008278131484985
15,rho_c_0*v/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-3.635) * (((0.245 * X2) - (-0.002)) * (((((-0.182) * X1) * (0.828 * X3)) / ((0.828 * X3) - (0.858 * X2))) - (0.911 * X1))))),3.635*X1*(0.245*X2 + 0.002)*(0.781638*X2 - 0.905004*X3)/(0.858*X2 - 0.828*X3),0.011517148396010575,,40.775540828704834
28,rho_c_0*v/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.005) + (0.366 * (((((-0.270) * X1) * ((-1.016) * X2)) / (log((1.323 * X3)) + ((-0.582) * X2))) - ((2.554 * X1) * ((-1.019) * X2))))),(-0.10040112*X1*X2 + (0.952524516*X1*X2 - 0.005)*(0.582*X2 - log(X3) - 0.279901885132819))/(0.582*X2 - log(X3) - 0.279901885132819),0.019373187256497896,,45.59753966331482
23,rho_c_0*v/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.006) + ((-2.867) * ((((-0.015) * X2) - (((-0.001) * X3) - (0.078 * X2))) * ((((-0.520) * X1) * (1.812 * X3)) / ((0.196 * X3) - (0.091 * X2)))))),(-2.70140208*X1*X3*(0.063*X2 + 0.001*X3) - 0.000546*X2 + 0.001176*X3)/(0.091*X2 - 0.196*X3),0.0266950626696104,,48.15893030166626
3,rho_c_0*v/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.123 * ((((1.471 * X2) * (0.781 * X1)) - ((-0.300) * X1)) * (log((18.252 * X3)) + ((0.624 * X2) / (0.105 * X3)))))),0.123*X1*(1.148851*X2 + 0.3)*(5.94285714285714*X2 + X3*(log(X3) + 2.90427466306516))/X3,0.031295651290086234,,62.38833165168762
25,rho_c_0*v/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.114) + (0.096 * ((((6.769 * X1) + (0.318 * X2)) * (1.524 * X2)) + (((4.946 * X1) * (0.306 * X2)) / ((0.675 * X3) - (0.828 * X2)))))),(-0.145293696*X1*X2 + (0.828*X2 - 0.675*X3)*(0.146304*X2*(6.769*X1 + 0.318*X2) - 0.114))/(0.828*X2 - 0.675*X3),0.03294140563134738,,44.05761384963989
22,rho_c_0*v/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.001) + (0.514 * (((2.214 * X2) + (-0.070)) * ((((-0.132) * X1) / sin(log(((1.599 * X2) / (1.414 * X3))))) + (0.785 * X1))))),0.89332686*X1*X2 - 0.150215472*X1*X2/sin(log(X2/X3) + 0.122955866377436) - 0.0282443*X1 + 0.00474936*X1/sin(log(X2/X3) + 0.122955866377436) - 0.001,0.03952057316255733,,53.96931600570679
10,rho_c_0*v/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.016 + (0.278 * ((((1.507 * X2) - ((1.900 * X2) / ((-0.674) * X3))) + ((1.900 * X2) / (((-0.767) * X2) - (0.436 * X3)))) * (2.515 * X1)))),0.69917*X1*(1.507*X2 - 1.9*X2/(0.767*X2 + 0.436*X3) + 2.81899109792285*X2/X3) + 0.016,0.04595502255384036,,40.82318043708801
18,rho_c_0*v/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.001 + (0.116 * (((2.076 * X1) * ((4.511 * X2) - 0.600)) + (((2.310 * X1) - ((-2.488) * X1)) / ((1.945 * X3) - (2.592 * X2)))))),(-0.556568*X1 + (2.592*X2 - 1.945*X3)*(0.240816*X1*(4.511*X2 - 0.6) + 0.001))/(2.592*X2 - 1.945*X3),0.05430279548081719,,42.661951780319214
26,rho_c_0*v/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.006 + (0.901 * (((0.750 * X2) * (1.469 * X1)) - ((log((0.974 * X2)) * (1.443 * X1)) / ((0.434 * X3) * ((-0.452) * X3)))))),(6.62770176583337*X1*(log(X2) - 0.026343975339602) + X3**2*(0.99267675*X1*X2 + 0.006))/X3**2,0.05712447065466892,,56.76253652572632
21,rho_c_0*v/sqrt(1-v**2/c**2),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.127) + (0.407 * (((0.059 * X3) - ((0.862 * X1) * ((-2.585) * X2))) - (((0.466 * X1) * ((-2.564) * X2)) * ((0.708 * X2) / (0.693 * X3)))))),0.49681919847619*X1*X2**2/X3 + 0.90690589*X1*X2 + 0.024013*X3 - 0.127,0.06062407800094933,,44.13136959075928
