Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
14,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.011 * (((1.210 * X2) / (0.457 * X4)) * (cos((1.000 * X3)) / (((-0.362) * X1) * ((-0.982) * X4)))))),0.0819297815851742*X2*cos(1.0*X3)/(X1*X4**2),2.1657490852468832e-05,,67.55436849594116
18,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.038 * ((((1.166 * X2) / ((0.250 * X4) * (-1.845))) / ((-1.441) * X1)) * (cos((1.000 * X3)) / (0.831 * X4))))),0.0802196500850927*X2*cos(1.0*X3)/(X1*X4**2),2.170362057797063e-05,,50.85778617858887
2,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.000) * ((cos((1.000 * X3)) / (((-1.209) * X1) * (((-0.088) * X4) / (1.019 * X2)))) / sin(sin(((-0.004) * X4)))))),0,2.1772630903504452e-05,,62.94651913642883
13,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.075) * (cos(((-1.000) * X3)) / ((((-1.651) * X4) * ((-1.742) * X1)) / ((5.064 * X2) / ((-1.651) * X4)))))),0.0799857576997608*X2*cos(1.0*X3)/(X1*X4**2),2.179558518484445e-05,,50.20877718925476
1,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.035) * ((cos((1.000 * X3)) / (3.448 * X1)) / ((((-0.211) * X4) * ((-1.553) * X4)) / ((-2.600) * X2))))),0.0805415946781173*X2*cos(1.0*X3)/(X1*X4**2),2.179558523937319e-05,,54.33619213104248
4,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.000) * ((cos(((-1.000) * X3)) / sin(((-0.007) * X4))) * ((((-0.815) * X2) / ((-0.974) * X4)) / sin((0.004 * X1)))))),0,2.18643049165535e-05,,69.56154894828796
24,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.000) * (((((-0.191) * X2) / (0.998 * X1)) / sin((0.007 * X4))) * (cos((1.000 * X3)) / sin((0.007 * X4)))))),0,2.190999631012449e-05,,54.179255962371826
28,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (3.632 * ((cos(((-1.000) * X3)) / (2.386 * X1)) * (((0.318 * X2) / (0.707 * X4)) / (8.611 * X4))))),0.0795114214369593*X2*cos(1.0*X3)/(X1*X4**2),2.2091829863492813e-05,,48.693209171295166
16,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.001 * ((((2.953 * X2) / ((-0.509) * X1)) * cos((1.000 * X3))) / ((2.165 * X4) * ((1.882 * X4) - (1.916 * X4)))))),0.0788149940121422*X2*cos(1.0*X3)/(X1*X4**2),2.2159626054948066e-05,,58.80800247192383
19,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.435 * ((cos(((-1.000) * X3)) / (0.000 + (1.857 * X4))) * ((((-3.076) * X2) / (2.250 * X4)) / ((-4.022) * X1))))),0.0796231032676945*X2*cos(1.0*X3)/(X1*X4**2),2.240647217680395e-05,,50.10469627380371
9,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.204 * ((cos((1.000 * X3)) / (1.033 * X4)) / ((5.846 * X1) * (((-1.430) * X4) / ((-3.373) * X2)))))),0.0796803693614016*X2*cos(1.0*X3)/(X1*X4**2),2.2914026959640098e-05,,51.40238404273987
15,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.104 * ((((1.326 * X2) / ((10.885 * X4) * (0.553 * X1))) * cos((1.000 * X3))) / (0.287 * X4)))),0.0798254548680939*X2*cos(1.0*X3)/(X1*X4**2),2.319598065268089e-05,,48.95101261138916
8,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.186 * ((cos(((-1.000) * X3)) / ((-0.579) * X4)) * (((1.858 * X2) / (2.135 * ((-1.838) * X1))) / (1.909 * X4))))),0.0796765966912782*X2*cos(1.0*X3)/(X1*X4**2),2.3260569935356245e-05,,58.69634222984314
11,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (0.000 * ((cos(((-1.000) * X3)) * ((1.630 * X2) / ((-0.519) * X4))) / (((0.330 * X4) + ((-0.334) * X4)) * (1.645 * X1))))),0,2.332496658578415e-05,,63.52806234359741
25,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.014 * ((((0.067 * X2) / ((-3.892) * X4)) / ((0.128 * X4) + ((-0.127) * X4))) * (cos(((-1.000) * X3)) / ((-2.644) * X1))))),0.0911524940410757*X2*cos(1.0*X3)/(X1*X4**2),2.3580830772933382e-05,,50.12963628768921
23,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + (0.303 * ((cos(((-0.009) * X4)) / (6.742 * X4)) * (cos(((-1.000) * X3)) * (((1.276 * X2) / (1.659 * X4)) / (0.434 * X1)))))),0.0796468197136625*X2*cos(1.0*X3)*cos(0.009*X4)/(X1*X4**2),2.37077240220152e-05,,52.4098162651062
17,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (140.349 * (((1.284 / (1.772 * X4)) * (sin((0.009 * X2)) / (2.659 * X4))) * (cos((1.000 * X3)) / (4.141 * X1))))),9.23606670730904*sin(0.009*X2)*cos(1.0*X3)/(X1*X4**2),2.4270531406293023e-05,,54.25906205177307
29,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.044) * ((cos(((-1.000) * X3)) / (1.169 * X1)) * (((3.710 * X2) / (1.226 * X4)) / ((-1.439) * X4))))),0.079151802764786*X2*cos(1.0*X3)/(X1*X4**2),2.4373334641873428e-05,,52.70729875564575
27,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-0.017) * ((cos((1.000 * X3)) * (cos(((-0.014) * X4)) / (1.655 * X4))) * (((3.243 * X2) / ((-0.089) * X4)) / (4.609 * X1))))),0.0812084380031775*X2*cos(1.0*X3)*cos(0.014*X4)/(X1*X4**2),2.5021242087178537e-05,,52.47215294837952
0,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.414) * (((cos(((-0.005) * X2)) / ((-0.981) * X1)) / (2.118 * X4)) * (((0.845 * X2) / (2.118 * X4)) * cos((1.000 * X3)))))),0.0794943259375674*X2*cos(0.005*X2)*cos(1.0*X3)/(X1*X4**2),2.5338980289804958e-05,,66.19403958320618
3,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.003) * (((sin((0.010 * X2)) / (1.658 * X4)) / sin((0.020 * X4))) * (cos(((-1.000) * X3)) / sin(((-0.013) * X1)))))),0.00180940892641737*sin(0.01*X2)*cos(1.0*X3)/(X4*sin(0.013*X1)*sin(0.02*X4)),2.5594239609117116e-05,,80.18804883956909
5,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-0.745) * ((cos(((-1.000) * X3)) / (2.173 * X4)) * ((0.404 / ((-1.399) * X1)) * ((1.747 * X2) / (2.173 * X4)))))),0.0795963908131123*X2*cos(1.0*X3)/(X1*X4**2),2.6231059940145244e-05,,67.31887531280518
