Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999999999993602,0.399*exp(-0.49995161213776*X1**2),2.620381955651744e-09
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9852474103475191,0.068*cos(0.648*X1 - 0.514*X2) + 0.086 + 0.162679425837321*cos(1.01*X2)/X1,0.004945637324983204
q2*Ef,0.9999999999999739,0.99711374*X1*X2,2.1415062309177094e-07
q*(Ef+B*v*sin(theta)),0.9739888790814402,0.71546419*X1*X4*(1.42*X3 - 0.177*X5 + sin(0.661*X5))*sin(0.962*X5) + 5.494,4.016570241624129
1/2*m*(v**2+u**2+w**2),0.9339345399426329,(1.065*X1 + cos(sin(0.276*X2 - 0.749*X4)))*(0.788527389*X2*X4 + 2.220246*X3) - 8.274,5.248503446812775
G*m1*m2*(1/r2-1/r1),0.9555345774942694,(0.423*X4 + 3.25816*X5*(0.51*X3 - 0.557*X4)*(0.666*X1 + 0.536*X2 - 0.529*X3))/X4,1.5869921705878034
m*g*z,0.9999999999999825,0.99872783472*X1*X2*X3,7.763229662181325e-07
1/2*k_spring*x**2,0.9999999999999674,0.50040070632*X1*X2**2,1.8045142285416235e-05
(x-u*t)/sqrt(1-u**2/c**2),0.9995568423596145,1.023642*X1 - 1.01311587*X2*X4 - 3.219*cos(1.40760869565217*X2/X3) + 3.048,0.0292753590888253
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9990227279135037,(-0.768426183844011*X1 + X2*(0.078075*X1 + 0.910875*X4 - 0.004) + 0.814338440111421*X4)/X2,0.040618441431581644
m_0*v/sqrt(1-v**2/c**2),0.9992577647229606,0.43731449957965*X1*X2**2/X3 + 0.927380314*X1*X2 + 0.011,0.04973545848503913
(u+v)/(1+u*v/c**2),0.977700096326702,(-0.816867*X1*(0.945*X1 - 0.881*X2) + (2.907*exp(sin(0.296*X1)) - 3.261)*exp(exp(0.419*X3)))*exp(-exp(0.419*X3)),0.1788891944180215
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9779515388541129,0.266998932004272*X1**4*exp(0.426*X1)/(X1**3 + 0.447014626608345*(0.990066225165563*X2 - X3)**2)**2 + 0.031,0.006422331235844921
(m1*r1+m2*r2)/(m1+m2),0.9740569911453845,(X1*(0.680225*X3 + 0.30394*X4 + 0.075) - 0.11192513368984*X2*(1.478*X3 - 1.443*X4))/X1,0.14745188329327963
r*F*sin(theta),0.9999999594167749,0.994182600000001*X1*X2*sin(1.0*X3) + 0.001,0.0013724493053159654
m*r*v*sin(theta),0.9999985019219313,0.741859224480083*X1*X2*X3*sin(1.0*X4) - 0.015,0.02597461131320747
1/2*m*(omega**2+omega_0**2)*1/2*x**2,0.9926743533305061,0.219683181564*X1*X4**2*(1.044024*X2**2 + exp(0.805*X3)) - 0.47,0.6880370611010944
q/C,0.9999999999999797,1.00017647058824*X1/X2,3.458538842391871e-08
np.arcsin(n*sin(theta2)),0.997198420540669,0.101887588*X1**2*(0.885787128712871*X1 + 1)**2*cos(0.559*X2) + 0.97383*X1*sin(0.98*X2) - 0.004,0.016973125173270057
1/(1/d1+n/d2),0.9824386786048803,0.0804734439834025*X1*X2/X3 - 0.18*exp(cos(0.582*X2)) + 0.18*cos(0.54*X3) + 0.667,0.044514712060092144
omega/c,0.9999999999999855,1.00034254143646*X1/X2,3.006553766265322e-08
sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),0.40815295064562285,0.037750394979372*X1**2*(0.941924011323485*X3 - X4)**2 + 2.845,1.4954814135098395
Int_0*sin(n*theta/2)**2/sin(theta/2)**2,-0.012535073506143135,16.6224736842105*X1/(X2*(2.284*X2 + 1.387*X3)*(sin(0.532*X2) + sin(0.707*X2))) + 0.759,1.5068359792420531
sqrt((x2-x1)**2+(y2-y1)**2),0.05159739875274327,2.653 - 1.28*cos(0.724*X1 - 0.073*X3 + exp(exp(exp(-0.4*X2)))),0.8008554997550373
np.arcsin(lambd/(n*d)),0.9999016155126169,-0.40896*X1/((2.303*X2 - exp(-1.803*X2))*(0.0377358490566038*X1/X2 - 0.189*X3)) + 0.005,0.0013643081907029795
q**2*a**2/(6*pi*epsilon*c**3),0.6094790816792978,0.215811305361305*X1*X2/X4**2 - 0.0357777777777778*X1/X4 - 0.166463601532567*X3/X4 + 0.085,0.557879612542664
(1/2*epsilon*c*Ef**2)*(8*pi*r**2/3)*(omega**4/(omega**2-omega_0**2)**2),-0.20061554521615377,1.9*exp(exp(((0.482*X1 + 1.747*X5 - 0.926*X6)*exp(1.18*X3) - 1)*exp(-1.18*X3))) - 2.141,6.563768725489355
q*v*B/p,0.9999999999999913,1.02829313169647*X1*X2*X3/X4,3.90156213233877e-07
omega_0/(1-v/c),0.9958189375610462,0.767385568820225*X3 + 0.011 + 2.38897204353933*X2*X3/X1 + 0.844974948423224*sin(0.858*X1)/X1,0.11968909662733038
(1+v/c)/sqrt(1-v**2/c**2)*omega_0,0.9949976870714609,0.881716*X3 - 0.983984*X3*exp(-0.192*X1) + 0.014 + 3.29896774193548*X3/(X1*cos(0.449*X2)),0.12147179787146205
(h/(2*pi))*omega,0.9999999999999549,0.159201216*X1*X2,3.884640663808247e-08
I1+I2+2*sqrt(I1*I2)*cos(delta),0.9959856310057212,0.957396*(X1 + X2)*(cos(0.999*X3) + 1.03206412825651) + 0.079,0.19536024202495783
4*pi*epsilon*(h/(2*pi))**2/(m*q**2),0.9999999999999869,0.318371673346481*X3**2*X4/(X1*X2**2),2.0419240877309226e-08
3/2*pr*V,0.9999999999999881,1.499901568*X1*X2,4.1818979555273846e-07
G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),0.7935683727550257,0.0250000000000000,0.048967843054070176
1/(gamma-1)*pr*V,0.9998931523249176,0.113340384*X2*X3 + 0.002 + 3.53827599243856*X2*X3/X1**2,0.041857377835876446
n*kb*T/V,0.9999999999999654,0.999335532975265*X1*X2*X4/X3,3.0471146590557187e-07
n_0*exp(-m*g*x/(kb*T)),0.8890844889606272,(0.235912925*X3*X4**2 - 0.371*X3*(-0.143641*X1**2 + 2.618*X2 + 1.285*X5) + 4.19044188537761*X6)/(X3*(-0.143641*X1**2 + 2.618*X2 + 1.285*X5)),0.22098360036994505
h/(2*pi)*omega**3/(pi**2*c**2*(exp((h/(2*pi))*omega/(kb*T))-1)),0.9961625108781993,(0.330633523924097*X1**2*X4*(0.303*X2 - 0.028*X3) + 0.017*X5**2)/X5**2,0.05924833514696211
mu_drift*q*Volt/d,0.999999999999989,1.00104498794417*X1*X2*X3/X4,3.473130644090316e-07
mob*kb*T,0.9999999999999705,1.000024688*X1*X2*X3,9.382845368728475e-07
1/(gamma-1)*kb*v/A,0.9995869012481412,0.011 + 1.277266590424*X2*X4/(X1*X3*sin(0.35*X1)*cos(0.029*X2)),0.03937008031065492
"n*kb*T*log(V2/V1,e)",0.9495636571843654,-0.246279744*X1*X3*(0.533*X4 - 0.539*X5)*(0.434*X1 + 2.862*X2 - 0.533*X5) + 0.109,5.782819379581204
sqrt(gamma*pr/rho),0.995885022586369,(0.154266520787746*X1**2 + 0.4007808*X1*X2*X3 + 0.469567059080963*X1*X3 + 0.357151831509847*X3**2)/(X3*(0.518*X1 + 0.771*X3)),0.03954786383989307
m*c**2/sqrt(1-v**2/c**2),0.9999286209554163,(43.908849*X2 + 34.935017472*X3**2)*sin(sin(0.029*X1)) - 1.566,0.7296200202787765
m_0/sqrt(1-v**2/c**2),0.999765154862856,2.01757721509191*X1*X2**2/X3**3 + 1.01001*X1 + 0.052428*X2 - 0.079,0.019246989105884522
x1*(cos(omega*t)+alpha*cos(omega*t)**2),0.4541810108841975,-0.009888520068*X1*X3**2*exp(1.368*X2)*sin(0.807766*X2*X3) + 0.815,1.2182288478304288
kappa*(T2-T1)*A/d,0.9999997103125741,(-0.678981566820276*X1*X4*(1.472*X2 - 1.473*X3) - 0.003*X5)/X5,0.0031890931701927996
