Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999999999967313,0.399*exp(-0.499510106951477*X1**2),2.620381955651744e-09
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9967429368362556,(-0.005659641*X1**2 + 2.654262*X1 - 0.000833569*X2**2 - 1.090122*X2)/(5.659641*X1**2 + 0.833569*X2**2),0.0023167495849316026
q2*Ef,0.9999999999999885,1.00014075*X1*X2,2.1415062309177094e-07
q*(Ef+B*v*sin(theta)),0.9691617360224004,0.1999004*X1*X4*(6.44*X3 - 0.188356*X5**2)*sin(sin(0.96*X5)) + 6.31,4.373425516153126
1/2*m*(v**2+u**2+w**2),0.9476493558858141,(0.45474*X1*(1.474*X2**2 + 0.759562841530055*X3)*(0.838*X3 + 1.208*X4) + 0.717*X2)/X2,4.6720750650653065
G*m1*m2*(1/r2-1/r1),0.9999999999999825,1.00360945007513*X1*X2*X5*(X3 - X4)/(X3*X4),2.0371009739948263e-07
m*g*z,0.9999999999999906,0.99932790528*X1*X2*X3,7.763229662181325e-07
1/2*k_spring*x**2,0.9999999999999593,0.498767168484*X1*X2**2,1.8375354116540035e-05
(x-u*t)/sqrt(1-u**2/c**2),0.9931356861433903,(-2.10269387755102*X1 + X3*(1.02*X2 - 2.325*X3)*(1.00602*X1 - 0.9820359*X2*X4 - 0.105))/(X3*(1.02*X2 - 2.325*X3)),0.11522813550504417
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9979393262611248,(X2*(-0.039298*X1 + 0.915082*X4 + 0.35) - 1.18814814814815*sin(1.045*X4) - 0.742592592592593*cos(1.106*X3))/X2,0.0589791248653269
m_0*v/sqrt(1-v**2/c**2),0.9992607744747009,0.434876650289157*X1*X2**2/X3 + 0.927448452*X1*X2 + 0.011,0.04964073285400295
(u+v)/(1+u*v/c**2),0.9566325458144648,-1.15529661016949*X1*exp(-0.527*X2)/X3 + 5.74*sin(0.267*X1) - 5.74*cos(exp(-0.783*X2)) + 4.905,0.2494762031286568
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.8186244421666126,0.133 + 1.25*exp(-1.389*X1)*sin(0.941*X1)*sin(0.763*X3)*sin(1.294*X2 - 0.537*X3),0.01843565301826092
(m1*r1+m2*r2)/(m1+m2),0.9805569536863746,0.562896*X3 + 0.01728*X4*(0.525*X1 - 0.659*X2)*(1.864*X3 - 1.799*X4) + 0.433728*X4 + 0.022,0.12763698897731562
r*F*sin(theta),0.9999997391626227,15481.646*sin(0.007*X1)*sin(0.009*X2)*sin(1.0*X3) + 0.003,0.003459375653035319
m*r*v*sin(theta),0.9999999520103242,1.000606160904*X1*X2*X3*sin(1.0*X4) - 0.003,0.004662790939428844
1/2*m*(omega**2+omega_0**2)*1/2*x**2,0.9922389148051634,0.039672488898*X1*X4**2*(1.876*X2 + 1.772*X3)*(1.986*X2 + 1.786*X3) + 0.464,0.7081882654579152
q/C,0.9999999999999827,1.00034375*X1/X2,3.458538842391871e-08
np.arcsin(n*sin(theta2)),0.9967574648440044,1.236888*X1*cos(0.507*X2) - 0.409016*X1*cos(1.471*X2)*cos(cos(1.183*X1)) + 0.005,0.018253689944274832
1/(1/d1+n/d2),0.979792190123974,0.0790066562150056*X1*X2/X3 + 0.12474*X2 - 0.087219*X3 + 0.099*sin(0.734*X2) + 0.313,0.04775346304339851
omega/c,0.9999999999999809,0.99362962962963*X1/X2,3.006553766265322e-08
sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),0.5735157151890062,0.650084*X1 + 1.964*exp(0.205*X2) - 1.964*sin(0.587*X3) - 1.964*sin(1.038*X3)*sin(1.069*X4) - 0.367,1.2695030207724305
Int_0*sin(n*theta/2)**2/sin(theta/2)**2,0.7361436038697008,-2.356*cos(1.00224*X2*X3) + 0.228 + 0.389318527331615*(X1 + 0.347236*X2**2)**2/X2**2,0.769200103062511
sqrt((x2-x1)**2+(y2-y1)**2),0.9134789026283769,0.21524625*(X1 - X2)**2 - 0.954*cos(0.922*X3 - 0.91*X4) + 1.771,0.24188274813595237
np.arcsin(lambd/(n*d)),0.9995766205246146,1.02269476216333*X1/(X2*X3) - 0.002 + 6.04*exp(-1.814131*X2*X3),0.002832369699526203
q**2*a**2/(6*pi*epsilon*c**3),0.9897525747088033,(X1**2*(0.181651837379921*X2 - 0.137712783022867*X4) + 0.033*X3*X4**2)/(X3*X4**2),0.09037012909622434
