Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999957929122141,0.184*exp(cos(1.017*X1)) + 0.184*cos(sin(exp(-1.174*X1)*sin(2.083*X1))) - 0.247,0.0001673314327627491
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9938864877869114,X2*(3.1338788981289*X1 - 1.20996673596674*X2)/(X1*(2.082249*X1**2 + 5.938969*X2**2)),0.0031843380072746523
q2*Ef,0.9999999999999769,1.00159105*X1*X2,2.1415062309177094e-07
q*(Ef+B*v*sin(theta)),0.9789659312332953,49.803*(0.410786*X3*X4 + sin(0.878*X5))*sin(0.05*X1)*sin(0.949*X5) + 3.547,3.6119169554946184
1/2*m*(v**2+u**2+w**2),0.9429252903806674,0.271*X1*(0.822237*X3 + 1.384446*X4)*(0.209*X1 + 1.754*X2 + 0.565*X3) + 3.686,4.878313470176168
G*m1*m2*(1/r2-1/r1),0.9999999999999925,0.998001335843412*X1*X2*X5*(X3 - X4)/(X3*X4),2.0371009739948263e-07
m*g*z,0.9999999999999727,1.000978065*X1*X2*X3,7.763229662181325e-07
1/2*k_spring*x**2,0.99999999999998,0.501066147582*X1*X2**2,4.7555958275540566e-07
(x-u*t)/sqrt(1-u**2/c**2),0.9953774794614616,1.00912*X1 + 0.660997732426304*X1/(0.497198879551821*X2 - X3)**2 - 0.983554125*X2*X4 - 0.114,0.0945665137569638
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9971633930347424,(-0.01404*X1 + 0.03588*X2 + 1.01504*X4)*exp(exp((-0.507018528916339*X1 - 0.455*X2*X3)/X3)) - 0.352,0.0691852135596506
m_0*v/sqrt(1-v**2/c**2),0.9998995874353905,0.992592081*X1*X2 + 0.465227193895248*X1*exp(0.6498*X2**2)/X3**2 + 0.016,0.018295013894114642
(u+v)/(1+u*v/c**2),0.9724038720252154,0.18244344*X1*X2 - 0.169538904*X2*X3 + 0.74164*X3*sin(0.322*X1) + 0.992,0.1990046176494415
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.8497901446829236,0.191*exp(-0.435*X1 + cos(0.613*X2 - 0.603*X3)) - 0.005,0.016784327623372876
(m1*r1+m2*r2)/(m1+m2),0.7866756035376569,2.8359492932e-5*X2**4*exp(0.188356*X4**2) + 0.513472*X3 + 0.404088*X4 + 0.212,0.4227747137828751
r*F*sin(theta),0.9999999880199437,1.02916442799997*X1*X2*sin(1.0*X3) + 0.001,0.0007452088275746829
m*r*v*sin(theta),0.9999998899010429,0.910286962368001*X1*X2*X3*sin(1.0*X4) + 0.004,0.007030994606801176
1/2*m*(omega**2+omega_0**2)*1/2*x**2,0.9832362492509692,0.25223308336*X1*X4**2*(0.564*X2 + exp(0.571*X3))*exp(0.318*X2) - 0.118,1.0408267782606817
q/C,0.9999999999999839,1.0001200224341*X1/X2,3.458538842391871e-08
np.arcsin(n*sin(theta2)),0.997561405835906,3.226*(exp(0.541*X1) - cos(0.436390532544379*X1/X2))*sin(0.483*X2)*cos(0.502*X2) + 0.011,0.015821801803813228
1/(1/d1+n/d2),0.9791868922794631,0.0796388888888889*X1*X2/X3 + 0.087561*X2 - 0.086339*X3 - 0.047*sin(1.55*X2) + 0.471,0.04845666638768455
omega/c,0.9999999999999765,1.00170731707317*X1/X2,3.006553766265322e-08
sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),-0.23742998601540855,(0.126731923620934*X1*X3*(0.334*X1 + cos(1.554*X3)) + X4*(0.219*exp(0.544*X2) + 1.763))/X4,2.162437079461327
