Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999985604243701,0.166*cos(0.417*X1 + 7.24990647054734*exp(-0.422*X1)) + 0.168,9.831917174380594e-05
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9978795959629349,(0.001*X1**2 + (0.448426402554245*X1 - 0.166981603353533*X2)*cos(0.563181526619628*X2/X1))/X1**2,0.0018753658903237181
q2*Ef,0.999999999999981,1.000564656*X1*X2,2.1415062309177094e-07
q*(Ef+B*v*sin(theta)),0.9861777792664997,0.44712*X1*(2.574*X2*cos(0.417*X5) + 2.152643*X3*X4)*sin(0.967*X5) + 4.81,2.927966931579338
1/2*m*(v**2+u**2+w**2),0.9547515738373712,(-2.432*X2 + 0.28*(1.094*X3 + 1.346*X4)*(X1*X2*(1.781004*X2 + 1.855) + 1.47757255936675*X3))/X2,4.343600368522811
G*m1*m2*(1/r2-1/r1),0.8584217747304346,3.5261556768585*X2*X5/X4 - 3.0897502713067*X2*X5/X3 - 1.32,2.831817922297059
m*g*z,0.9999999999999765,1.001000674296*X1*X2*X3,1.826748778843519e-05
1/2*k_spring*x**2,0.9999999999999728,0.499219926612*X1*X2**2,1.8375354116540035e-05
(x-u*t)/sqrt(1-u**2/c**2),0.988024722420668,(1.006544*X1 - 1.503194*X2 - 1.52306*X4)*exp(1.687*X2*exp(-0.755*X3)) + 2.303,0.15220276987147588
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9952918951487821,1.02135*X4 - 0.123 + 0.0962736962936307*X3**4*X4**2/(X1**2*X2**2),0.08915003515511394
m_0*v/sqrt(1-v**2/c**2),0.996999334241145,1.268490916*X1*X2 - 0.252076*X1 + 0.674*(0.196*X1 - cos(1.08*X2))*cos(0.381*X3) - 0.008,0.10002766398189758
(u+v)/(1+u*v/c**2),0.9333814500007956,(-0.673134*X1**2 + (1.254759*X1 - 0.24)*(0.423*X1*X2 + 2.27320954907162*X3))/(0.423*X1*X2 + 2.27320954907162*X3),0.3092028033633718
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9564243016209817,(0.113*exp(1.096*X1) + 0.4035*cos(1.374*X2 - 1.374*X3) + 0.4035)*exp(-1.096*X1),0.009038436554277043
(m1*r1+m2*r2)/(m1+m2),0.9419156241032361,0.494999*X3 + 0.374504*X4 + (0.08587*X1 - 0.136838*X2)*sin(1.009*X4) + 0.421,0.22061531012533164
r*F*sin(theta),0.9999981793814253,(0.997272768*X1*X2 + 0.000878848*X3**2)*sin(1.001*X3) + 0.012,0.009157726545959848
m*r*v*sin(theta),0.9999996783473459,0.989568083556*X1*X2*X3*sin(1.0*X4) + 0.007,0.012041431301527758
1/2*m*(omega**2+omega_0**2)*1/2*x**2,0.9574225432582267,0.744201552*X1*X4*(0.797*X3 + 0.319*X4)*(0.504723*X2*X4 + 0.278*X3) - 0.38,1.658756755002036
q/C,0.9999999999999807,0.997793893129771*X1/X2,3.458538842391871e-08
np.arcsin(n*sin(theta2)),0.9984357281771058,0.901672*X1*(0.381*X1 + cos(exp(-0.402*X2 - sin(1.404*X2))))*sin(0.997*X2) - 0.002,0.012677103740254068
1/(1/d1+n/d2),0.9962384842685139,(0.139854*X2 + 0.52812*X3 + (1.97064*X2 - 0.70584*X3)*sin(sin(0.279*X1)))/(0.429*X2 + 1.62*X3),0.02060554972498921
omega/c,0.9999999999999815,0.999223555070883*X1/X2,3.006553766265322e-08
sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),0.8700775270664205,0.64974*X1 + 0.66453*X2 - (0.37128*X1 + 0.32742*X2)*cos(1.014*X3 - 1.015*X4) + 0.198,0.7006773398692893
Int_0*sin(n*theta/2)**2/sin(theta/2)**2,0.14142367040082304,(5.758*(1.526*X1 - 0.318*X3)*exp(exp(0.475*X2))*sin(0.597*X3) + 0.914*exp(2.446*X2))*exp(-2.446*X2),1.3875508519608526
sqrt((x2-x1)**2+(y2-y1)**2),0.8474533673703762,0.162595044914518*X1/X2 - 1.023*sin(1.097*X1 - 0.616*X2) - 1.023*cos(1.015*X3 - 0.994*X4) + 2.423,0.3211848260931778
np.arcsin(lambd/(n*d)),0.9998953656239186,(-1.28268375827292*X1 + 0.050359999999273*X2*X3)/(0.492629945694337*X1 - 2.376*X2*X3),0.0014087830885329469
q**2*a**2/(6*pi*epsilon*c**3),0.9467123254779907,(X2**2*(0.193176493031237*X1 - 0.124319682553579*X4) + 0.014*X3*X4**2)/(X3*X4**2),0.2060825872057586
(1/2*epsilon*c*Ef**2)*(8*pi*r**2/3)*(omega**4/(omega**2-omega_0**2)**2),0.9237269920979674,2.40055205*(0.724953095684803*X3 + X4)**2*(0.499849*X5**2 - cos(0.589*X1))**2*sin(0.678*X6)**2 + 0.634,1.6543853153845776
q*v*B/p,0.9999999999999772,0.997641287275862*X1*X2*X3/X4,3.90156213233877e-07
omega_0/(1-v/c),0.9974272919620235,1.416*exp(2*exp(-exp(-0.34*X3) + 0.56064880112835*X2/X1)) - 2.981,0.0938959345828681
(1+v/c)/sqrt(1-v**2/c**2)*omega_0,0.9999955416588665,(0.550788*X1*X3 + (0.001 - 0.261569*X3)*(0.434*X1 - 0.316*X2))/(0.434*X1 - 0.316*X2),0.0036214002842758545
(h/(2*pi))*omega,0.9999999999999792,0.159459632*X1*X2,3.884640663808247e-08
I1+I2+2*sqrt(I1*I2)*cos(delta),0.9267363459988646,-6.297*exp(-0.1695*X1*X2 - 0.095125*X2*X3) + 6.297*cos(0.989*X3) + 7.332,0.8345529250779891
4*pi*epsilon*(h/(2*pi))**2/(m*q**2),0.9999999999999934,0.32478224782891*X3**2*X4/(X1*X2**2),2.0419240877309226e-08
3/2*pr*V,0.9999999999999795,1.497774236*X1*X2,4.1818979555273846e-07
G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),0.843775905085674,(1.23700267503459*X1*X2*X3*(0.328*X7 + 0.225*X9) - 0.001*X4*X8)/(X4*X8),0.04259493865114116
1/(gamma-1)*pr*V,0.99989315269255,0.11298336*X2*X3 + 0.002 + 3.49883454734651*X2*X3/X1**2,0.04184042423891446
n*kb*T/V,0.9999999999999762,0.990336755245283*X1*X2*X4/X3,3.0471146590557187e-07
n_0*exp(-m*g*x/(kb*T)),0.7996538270627397,(-0.074*X2*(0.646*X3 + 0.059*X4) + 0.5596256*X6*(0.434*X1 + 0.464*X4 - 0.423*X5))/(X2*(0.646*X3 + 0.059*X4)),0.297013233073843
h/(2*pi)*omega**3/(pi**2*c**2*(exp((h/(2*pi))*omega/(kb*T))-1)),0.997161027991592,0.102244948955479*X1**2*X2*X4/X5**2 - 0.115140708283197*X1**2*X2*exp(-0.371*X2)/X5**2 + 0.024,0.0509355873513081
mu_drift*q*Volt/d,0.9999999999999888,1.350018427*X1*X2*X3/X4,3.473130644090316e-07
mob*kb*T,0.9999999999999744,0.99993513312*X1*X2*X3,9.382845368728475e-07
1/(gamma-1)*kb*v/A,0.9999228497021244,(-0.001*X1*X3 + 0.194695594125501*X2*X4 + 1.01434000890076*X2*X4/sin(0.327*X1))/(X1*X3),0.017010163518625297
"n*kb*T*log(V2/V1,e)",0.9389127890170458,(-1.093192893*X3*(X4 - X5)*(0.286*X1*exp(1.111*X5) + 1)*exp(0.36*X2) + 0.25*exp(1.111*X5))*exp(-1.111*X5),6.364192727866483
sqrt(gamma*pr/rho),0.9966965077153324,4.229 - 3.647*exp(-0.123156862745098*X1*X2/X3),0.035443372739343906
m*c**2/sqrt(1-v**2/c**2),0.9999808501494323,(-1.001*X3 + 0.062*(2.191*X3**2 + 0.778816199376947*exp(0.951*X2))*(7.332654*X1*X3 + 0.577*X2))/X3,0.3779224333325277
m_0/sqrt(1-v**2/c**2),0.999421666224479,0.968303*X1 - 1.343*cos(0.524287861271676*X1*X2/X3) + 1.428,0.030227300826549907
x1*(cos(omega*t)+alpha*cos(omega*t)**2),0.09875870508285989,-0.008365224*X1*X3*(0.342*X1 + 1.117*X4)*exp(1.248*X2)*cos(1.383*X3) + 0.33,1.56540155958745
kappa*(T2-T1)*A/d,0.9999999330445433,(-0.002058071344*X1*X4*(X2 - X3) + 0.002*sin(0.002*X5))/sin(0.002*X5),0.0015367614009626585
Pwr/(4*pi*r**2),0.9999999999999888,0,1.562961437684401e-09
q/(4*pi*epsilon*r),0.999999999999996,0.0926488766135942*X1/(X2*X3),1.0373829821631594e-09
1/(4*pi*epsilon)*p_d*cos(theta)/r**2,0.9998487707446451,0.0799420844973765*X2*cos(0.991*X3)/(X1*X4**2),0.00024289933100348052
p_d/(4*pi*epsilon)*3*z/r**5*sqrt(x**2+y**2),0.9423400380427284,0.011 + 14.2179071379071*X6*exp(-0.142*X1 + 0.581*X2 - 3.272*X3)/(X1*X3),0.046342429627999275
p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,0.6670342860320299,(-0.142500982069445*X4**2 + 0.012*(0.179651162790698*X1 + X4)**4 - 0.454403641803077*cos(2.707*X3))/(0.179651162790698*X1 + X4)**4,0.009118461328674594
3/5*q**2/(4*pi*epsilon*d),0.9999999999999263,0.0462930214983195*X1**2/(X2*X3),2.5058513732212035e-09
epsilon*Ef**2/2,0.9999999999999757,0.49881313419*X1*X2**2,1.834376776767325e-05
sigma_den/epsilon*1/(1+chi),0.9994217111758757,0.125567010309278*X1/X2 + 0.611785714285714*X1*exp(-0.538*X3)/X2 + 0.001,0.006838811175816469
x1*y1+x2*y2+x3*y3,0.9403895482649587,1.014494208*X1*X4 + 2.921536*X6 + (3.11712*X3 + 3.612192*X5)*sin(0.302*X2) - 5.769,2.3860401195355836
q*Ef/(m*(omega_0**2-omega**2)),0.9985463882938717,222.236577477466*sin(0.056*X1)*sin(0.056*X2)/(X3*X4*(0.835*X4 - 0.64*X5)),0.004498035631153078
n_0*(1+p_d*Ef*cos(theta)/(kb*T)),0.9301462306486613,(0.051156*X1*X2 - 0.37926*X2*X3 - 0.163749421028254*X5*exp(0.675*X6)*cos(0.962*X4))/(X2*(0.029*X1 - 0.215*X3)),0.6354636135291611
n_rho*p_d**2*Ef/(3*kb*T),0.999999999999965,0.33049422*X1*X2**2*X3/(X4*X5),1.4477985557802704e-07
n*alpha/(1-(n*alpha/3))*epsilon*Ef,0.9979678822819058,5.216683095*X1*X2*(0.386*X3 + 0.042*X4)*(0.256854*X1*X2 + 0.468*X4) - 0.022,0.03965284760841093
1+n*alpha/(1-(n*alpha/3)),0.9999983651731658,1.024*exp(exp(0.35621*X1*X2)) - 1.784,0.0002516553038592624
1/(4*pi*epsilon*c**2)*2*I/r,0.9999999999999587,0.158745371120803*X3/(X1*X2**2*X4),5.638986868251575e-10
rho_c_0/sqrt(1-v**2/c**2),0.9992372980209028,0.396547049429658*X1*X2/X3 + 0.940842*X1 - 1.026*cos(0.035*X3) + 0.995,0.03212823656046587
rho_c_0*v/sqrt(1-v**2/c**2),0.9994138218408061,1.20695803325062*X1*X2**2/X3**2 + 0.992725632*X1*X2 - 0.025,0.051820602047388906
-mom*B*cos(theta),0.9999961458319769,-1.9896*X1*(0.537*X2 - sin(sin(0.035*X2)))*cos(1.0*X3) + 0.005,0.01005634617381333
-p_d*Ef*cos(theta),0.9999999924538426,-297.654489999996*X1*sin(0.003*X2)*cos(1.0*X3),0.0005211771183625398
mu*Nn,0.9999999999999712,0.999361602*X1*X2,3.174932453087495e-07
q/(4*pi*epsilon*r*(1-v/c)),0.9429870545651352,(0.002*X2*(0.946729*X3**2 + 0.852*X5) + 0.208103448275862*X4*(1.949*X1 - sin(0.639*X3)))/(X2*(0.946729*X3**2 + 0.852*X5)),0.008937691868245135
sqrt(omega**2/c**2-pi**2/d**2),0.9995134607638635,0.03609144*X1*X2 + 0.992269565217392*X1/X2 - 0.046872*X2 - 0.845205882352941*X2/X3 + 0.067,0.02039352874151519
epsilon*c*Ef**2,0.9999999999999858,1.00145423136*X1*X2*X3**2,1.782005421260718e-05
epsilon*Ef**2,0.9999999999999871,1.00003595688*X1*X2**2,1.79414372184096e-05
q*v/(2*pi*r),0.9999999999999776,0.159344732824427*X1*X2/X3,1.5211753221424446e-08
q*v*r/2,0.999999999999983,0.500772803076*X1*X2*X3,2.739571347486793e-07
g_*q*B/(2*m),0.9999999999999782,0.498699535724673*X1*X2*X3/X4,2.5801799168094398e-05
q*h/(4*pi*m),0.9999999999999762,0.0796168421052632*X1*X2/X3,9.770673465747773e-09
g_*mom*B*Jz/(h/(2*pi)),0.999999999999965,6.28591077781333*X1*X3*X4*X5/X2,2.9570304095025162e-05
n_0/(exp(mom*B/(kb*T))+exp(-mom*B/(kb*T))),0.843241390412014,0.161852520458265*X1*X2/X4 + 0.161539860583016*X1*X3/X5 - 0.109,0.11510040973743878
