Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999980533569645,-0.002 + 0.401*exp(-8*sin(0.06214*X1**2)),0.00012382748538489015
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9957294505180189,0.338*exp((1.05623329401124*X1 - 0.483601067564532*X2)/(X1 + 0.0526315789473684*X2)**2) - 0.318,0.002648458966945158
q2*Ef,0.9999999999999744,1.002364688*X1*X2,2.1415062309177094e-07
q*(Ef+B*v*sin(theta)),0.9680535886515781,0.674658992*X1*X4*(1.461*X3 + sin(4.05349794238683*X5/X2))*sin(0.95*X5) + 6.044,4.451306909450958
1/2*m*(v**2+u**2+w**2),0.9553617599615176,(0.609*X4 + 21.046*(0.71*X2 + 0.426*X3)*(0.511111111111111*X3 + 0.865*X4**2)*sin(0.065*X1))/X4,4.3142219380571625
G*m1*m2*(1/r2-1/r1),0.9999999999999937,1.00958843731355*X1*X2*X5*(X3 - X4)/(X3*X4),2.0371009739948263e-07
m*g*z,0.9999999999999734,0.999987345*X1*X2*X3,7.763229662181325e-07
1/2*k_spring*x**2,0.9999999999999789,0.496272063168*X1*X2**2,4.7555958275540566e-07
(x-u*t)/sqrt(1-u**2/c**2),0.9836174673829952,0.992706*X1 + 1.90963390729088*X1/X3**2 - 1.511042*X2 - 1.55038*X4 + 2.513 - 2.12775060066443/X3,0.17802933190654785
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9991275127666478,1.008745*X4 + 0.004 - 6.77831649114083*cos(0.541*X3 + 2.01790633608815*X4/(X1*X2))/X2**2,0.03837256873000789
m_0*v/sqrt(1-v**2/c**2),0.9998453994317807,(3.756*X1*(1.558725*X3 + 2.969*sin(2.208*X2) + 0.706)*sin(0.086*X2) + 0.000525*X3 + 0.001*sin(2.208*X2))/(0.525*X3 + sin(2.208*X2)),0.022706024461499177
(u+v)/(1+u*v/c**2),0.9494703016022389,3.94*(sin(0.318*X1) - sin(sin(0.338*X1*exp(-0.614*X2 - 0.764*X3))))**2 + 0.575,0.26928717317096584
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.8220007065664741,0.101*exp(-0.947*X1 + sin(0.681*X2) + sin(0.434*X2*exp(sin(1.201*X3)))) + 0.102,0.018263189283319284
(m1*r1+m2*r2)/(m1+m2),0.9109316374246123,0.010881675*X2*X4**2 + 0.499845*X3 + 0.35062*X4 - 0.124 + 1.78030303030303*exp(-0.35*X4)/X2,0.2731882966432538
r*F*sin(theta),0.9999999917139474,1.00048695*X1*X2*sin(1.0*X3) + 0.001,0.000616746354054675
m*r*v*sin(theta),0.9999973779841438,65.2156448*X1*X3*sin(0.015*X2)*sin(1.001*X4) + 0.02,0.03436202132525194
1/2*m*(omega**2+omega_0**2)*1/2*x**2,0.9675214166993434,0.027952251768*X2*X4**2*(0.925*X1 + 1.791*X3)*(5.094*X1 + 1.575*X3) + 0.771,1.4487207013741852
q/C,0.9999999999999797,1.00023239917977*X1/X2,3.458538842391871e-08
np.arcsin(n*sin(theta2)),0.9970489185053593,0.8591*X1*exp(0.234256*X1**2)*sin(0.999*X2)/cos(exp(-sin(0.538*X2))) + 0.001,0.017402261329526852
1/(1/d1+n/d2),0.9833724798321926,0.0813205862660944*X1*X2/X3 + 0.094105*X2*sin(0.47*X2) - 0.085491*X3 + 0.479,0.04330273416516602
omega/c,0.9999999999999865,0.996772413793103*X1/X2,3.006553766265322e-08
sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),0.4426732584640706,0.179898165*X1*X3 + 2.465*exp(0.172*X2) - 2.465*sin(1.065*X3)*cos(0.612*X4) - 2.086,1.4512216635227602
Int_0*sin(n*theta/2)**2/sin(theta/2)**2,0.07379319029274167,1.499 + 0.405152925960183*(X1 + 0.87719298245614*sin(1.509*X2))**2*sin(0.632*X3)/(X2**2*sin(0.623*X2)),1.441162745618784
sqrt((x2-x1)**2+(y2-y1)**2),0.9217199498969366,0.203118592*(0.986280487804878*X1 - X2)**2 + 0.203738328*(0.998477929984779*X3 - X4)**2 + 0.993,0.23008491079367727
np.arcsin(lambd/(n*d)),0.9999380680671327,(-0.861462*X1*X2 + 0.0932602179836513*X1 - 0.00139445000000005*X2**2*X3)/(0.36716621253406*X1 - 0.858505*X2**2*X3),0.001082590016968993
q**2*a**2/(6*pi*epsilon*c**3),0.9778217343422658,0.0370807833530106*X1**2*X2**2/(X3*X4**2) - 0.033,0.1329386445226899
(1/2*epsilon*c*Ef**2)*(8*pi*r**2/3)*(omega**4/(omega**2-omega_0**2)**2),0.5060457974630426,(0.341*X3**2 + 134.10789896*(0.291451536597268*X1 + X3*(-X5 + 0.2461257976299*X6))**2*exp(1.546*X1 - 1.212*X6))/X3**2,4.210127923994964
q*v*B/p,0.9999999999999691,0.999625264*X1*X2*X3/X4,3.90156213233877e-07
omega_0/(1-v/c),0.999864151069156,0.97395*X3 + 4.499649*X3/(exp(-1.387*X2) + 3.84615384615385*(1.03*X1 - 0.943*X2)/X2) - 0.002,0.02158264093268844
(1+v/c)/sqrt(1-v**2/c**2)*omega_0,0.9997329025500753,(1.585082049*X2*X3 + (1.458*X1 - 0.821*X2)*(0.973617*X3 + 0.013))/(1.458*X1 - 0.821*X2),0.02806959556161883
(h/(2*pi))*omega,0.9999999999999812,0.159645267*X1*X2,3.884640663808247e-08
I1+I2+2*sqrt(I1*I2)*cos(delta),0.9365545790101227,0.514624*X2 + 5.984*cos(0.997*X3) + 4.621 - 3.98987595646341*cos(0.521*X1)/X3**2,0.7766239109210841
4*pi*epsilon*(h/(2*pi))**2/(m*q**2),0.9999999999999565,0.319209311813761*X3**2*X4/(X1*X2**2),2.0419240877309226e-08
3/2*pr*V,0.999999999999977,1.5003294*X1*X2,4.1818979555273846e-07
