Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.999999999963861,0.399*exp(-0.499758*X1**2),2.620381955651744e-09
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9504205246451445,(0.123*X1 - 0.51159793814433*(0.043*X2*cos(0.776*X1) - cos(exp(0.129*X1)))*cos(0.876*X2))/X1,0.009050598066395047
q2*Ef,0.9999999999999714,0.997246605*X1*X2,2.1415062309177094e-07
q*(Ef+B*v*sin(theta)),0.9869668698604099,28.554316*X1*(0.032*X2*sin(0.872*X5) + 0.03488*X3*X4)*sin(0.939*X5) + 2.182,2.8431593288322987
1/2*m*(v**2+u**2+w**2),0.9409754968219697,0.409*X1*(1.05814*X2 + 0.473445*X3)*(0.208*X1 + 0.687*X3 + 1.517*X4) + 3.797,4.960932741829462
G*m1*m2*(1/r2-1/r1),0.9999973441215239,0.999027564184956*X1*X2*X5/X4 - 1.00104308717928*X1*X2*X5/X3 + 0.022,0.012254713845618518
m*g*z,0.9999999999999726,1.00135697652*X1*X2*X3,7.763229662181325e-07
1/2*k_spring*x**2,0.9999999999999488,0.44633122443*X1*X2**2,1.8045142285416235e-05
(x-u*t)/sqrt(1-u**2/c**2),0.9996604153998544,0.0510784596299535*X1**2*X2**2/X3**2 + 0.982708*X1 - 1.05081422*X2*X4 + 0.248,0.025629241580610168
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9981491709407206,-0.352088495575221*X1/X2 + 1.007214*X4 + 0.041 + 0.412780210533175*X3**2*X4/X2**2,0.055900225274514166
m_0*v/sqrt(1-v**2/c**2),0.9995509250909834,(0.3395927*X1*X2 - 0.095*cos(0.113*X3))*exp(exp(sin(0.423326959847036*X2/X3))) + 0.242,0.03868694183074701
(u+v)/(1+u*v/c**2),0.9600936427142394,0.021361664*X1**2*X3 + 0.148748*X2*cos(0.458*X3) + 3.628*sin(0.368*X1) - 0.868,0.2393109605206421
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.7686017681413599,(0.123*exp(0.362952*X1**2) - 0.163*cos(X2*(0.662 + 1.62672811059908/X3)) + 0.163)*exp(-0.362952*X1**2),0.02083720083414079
(m1*r1+m2*r2)/(m1+m2),0.882417439998877,0.027696*X2*X4 + 0.510645*X3 + 0.440828*X4 - 0.577*sin(0.123984*X2*X4) + 0.357,0.3138864060672799
r*F*sin(theta),0.9999999248894601,0.996245781282069*X1*X2*sin(1.0*X3) - 0.002,0.001856429278079633
m*r*v*sin(theta),0.9999998672859253,-0.00500000000000000,0.007736852612112167
1/2*m*(omega**2+omega_0**2)*1/2*x**2,0.9715884353503681,0.159914916*X1*X4*exp(0.395*X3 + 0.422*X4 + exp(0.25*X2)) - 1.097,1.3549902301547148
q/C,0.9999999999999667,1.00046077684692*X1/X2,3.458538842391871e-08
np.arcsin(n*sin(theta2)),0.9990051653731984,4.125*exp(cos(exp(cos(0.608*X1))))*sin(0.603*X1)*sin(0.999*X2) - 0.004,0.010109367860548406
1/(1/d1+n/d2),0.9792196593719813,0.0790685245901639*X1*X2/X3 + 0.092*X2 - 0.0878*X3 - 0.04*sin(1.594*X2) + 0.466,0.048411882569061655
omega/c,0.9999999999999913,0.999283996299723*X1/X2,3.006553766265322e-08
sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),0.6950893824184117,(2.264*X4 + (0.959633027522936*X3 - X4)**2*(0.09552145785*X1*X4 + 0.0923320034*X2*X4 - 0.59405*cos(1.193*X4)))/X4,1.0734260559329858
Int_0*sin(n*theta/2)**2/sin(theta/2)**2,-0.041619144998164215,(1.806*X2 + (0.105328467153285*X1 - 0.0468613138686131*X3)*exp(1.66251039068994*exp(sin(0.556*X3))/X2))/X2,1.5283178271974978
