Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999999999999731,0.399*exp(-0.500212390515116*X1**2),2.620381955651744e-09
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9835888694125027,0.126 + 0.05*cos(1.057*X2)/sin(0.322*X1) + 0.05*exp(-0.22*X1)*sin(1.61855670103093*X1/X2),0.005203780921985727
q2*Ef,0.9999999999999789,1.00010813*X1*X2,2.1415062309177094e-07
q*(Ef+B*v*sin(theta)),0.9723538690851853,3.230356*X1*(0.298485*X3*X4 + sin(0.875*X5))*sin(exp(0.335*X5)) + 1.53,4.140887423604134
1/2*m*(v**2+u**2+w**2),0.9727176777256263,2.55421*X1*(0.601*X2 + 1.465*X3 + 0.879*X4)*exp(0.141*X2 - cos(0.174*X4)) - 0.311,3.3727773506728633
G*m1*m2*(1/r2-1/r1),0.9999999999999497,0.999855907552195*X1*X2*X5*(X3 - X4)/(X3*X4),2.0371009739948263e-07
m*g*z,0.9999999999999807,0.99940620654*X1*X2*X3,7.763229662181325e-07
1/2*k_spring*x**2,0.9999999999999726,0.502897478292*X1*X2**2,1.8375354116540035e-05
(x-u*t)/sqrt(1-u**2/c**2),0.9915979156057545,(1.57801927194861*X2*(0.281*X1 - 0.753*X4) + X3*(0.945565*X1 - 1.62193*X2 - 1.383015*X4 + 2.509))/X3,0.12748320277589978
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9938482053918307,-0.013134744*X1*X4 + 0.103806*X3 - 0.029528208*X4**2*sin(0.203*X2) + 1.243701*X4 - 0.505,0.1018937726881217
m_0*v/sqrt(1-v**2/c**2),0.9991915680187835,(-2.058202512*X2**2 + 0.971056*X2 + (1.299*X1 - 2.686*X3)*(1.00608416*X1*X2 - 0.131))/(1.299*X1 - 2.686*X3),0.051900280641417974
(u+v)/(1+u*v/c**2),0.9261816996688651,7.31*exp(0.0466549295774648*X3/X2) + 7.31*sin(0.255*X1)*sin(cos(cos(sin(0.358*X2)))) - 8.252,0.32547704820221246
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.951566201564594,0.086*exp(exp((0.25*X1 - cos(0.504*X2 - 0.504*X3))**2)) - 0.108,0.009532611125484676
(m1*r1+m2*r2)/(m1+m2),0.9181862747724907,0.038452065*X2*X4 + 0.442795*X3 + 0.43766*X4 - 0.2 + 0.493014956610764*X3/(X2*X4),0.26182588818952984
r*F*sin(theta),0.9999963648141591,(94.689*(0.758*X2 + sin(0.055*X2))*sin(0.013*X1)*sin(1.001*X3) + 0.015*cos(0.014*X3))/cos(0.014*X3),0.01295904987446044
m*r*v*sin(theta),0.9999859098008194,-0.0460000000000000,0.07967057701875566
1/2*m*(omega**2+omega_0**2)*1/2*x**2,0.9539731938133746,0.25793964*X1*X4*(1.138*X2 + 0.931*X4)*(0.297297*X2*X4 + 1.772*X3) - 2.895,1.7246282318438415
q/C,0.999999999999964,1.00013617021277*X1/X2,3.458538842391871e-08
np.arcsin(n*sin(theta2)),0.9978047741009628,1.966*X1*(0.183184*X1 + 0.448)*sin(0.998*X2)*cos(sin(cos(1.002*X2))**2) - 0.003,0.015017401073830915
1/(1/d1+n/d2),0.9932822343387755,(0.38*X3 + (1.168*X1 + sin(0.678*X1))*(0.0661047619047619*X2 + 0.011*X3*(1.818*X2 - 1.404*X3)))/X3,0.02754177567130453
omega/c,0.999999999999974,0.999777307649482*X1/X2,3.006553766265322e-08
sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),0.39072583762276225,0.454534022727273*X1*X3/X4 + 0.10209585*X2*X4**2/X3 + 0.841,1.5173578499232048
Int_0*sin(n*theta/2)**2/sin(theta/2)**2,0.18299946595248096,((0.264192*X1 - 0.0645*X3)*sin(0.607*X3) + 1.053*sin(0.595*X2)*sin(0.101124*X2**2))/(sin(0.595*X2)*sin(0.101124*X2**2)),1.3535379382668096
sqrt((x2-x1)**2+(y2-y1)**2),0.8250563485668473,0.203091525*(0.983150183150183*X1 - X2)**2 - 0.549 + 0.422480620155039*exp(0.512*X3)/X4 + 0.958853968253968*X4/X3,0.3439624100703915
np.arcsin(lambd/(n*d)),0.9998772010663564,2.1*exp(0.445130278065839*X1/(X2*X3)) - 2.095,0.001523920024450321
q**2*a**2/(6*pi*epsilon*c**3),0.9467726563963373,(X2**2*(0.17378450711342*X1 - 0.11199446013976*X4) + 0.014*X3*X4**2)/(X3*X4**2),0.20594370147444094
(1/2*epsilon*c*Ef**2)*(8*pi*r**2/3)*(omega**4/(omega**2-omega_0**2)**2),0.9451245633338534,0.019729915794*X1*X3*X4*exp(10.0359712230216*X5/X6) - 0.043941906*X1*X4*exp(-0.967*X2 + 10.0359712230216*X5/X6) - 0.501,1.4032776662531552
q*v*B/p,0.9999999999999617,1.00143422107826*X1*X2*X3/X4,3.90156213233877e-07
omega_0/(1-v/c),0.9999552250533768,(0.037185*X1 - 0.039109*X2 - 0.645*(0.004*X1 - 0.957*X3)*(1.651*X1 - 0.224*X2))/(1.005*X1 - 1.057*X2),0.012385176983667779
(1+v/c)/sqrt(1-v**2/c**2)*omega_0,0.9974591304672823,0.893564*X3 - 0.388*sin(0.244*X1) + 0.429 + 1.60959777251185*X2*X3/X1 - 1.37454976303318*X2*exp(-1.266*X2)/X1,0.08657916553243125
(h/(2*pi))*omega,0.9999999999999495,0.159457428*X1*X2,3.884640663808247e-08
I1+I2+2*sqrt(I1*I2)*cos(delta),0.9119469814623911,3.3*cos(0.857*X3) + 3.3*cos(1.134*X3) + 11.354 - 3.3*exp(-sin(0.113*X2 - cos(0.2*X1))),0.9149222950939675
4*pi*epsilon*(h/(2*pi))**2/(m*q**2),0.9999999999999883,0.318705041499039*X3**2*X4/(X1*X2**2),2.0419240877309226e-08
3/2*pr*V,0.9999999999999902,1.50013536*X1*X2,4.1818979555273846e-07
G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),0.8440054001452149,(0.807204544242412*X1*X2*X3*(0.502*X7 + 0.345*X9) - 0.001*X4*X8)/(X4*X8),0.04256882704705512
1/(gamma-1)*pr*V,0.9998792519006058,(0.003241*X1**2 + 0.494268432*X1*X2*X3/sin(sin(0.306*X1)) - 3.39147286821705e-5*X3)/(0.463*X1**2 - 0.00484496124031008*X3),0.04448221311096486
n*kb*T/V,0.9999999999999919,1.00128711746522*X1*X2*X4/X3,1.835829306169673e-05
n_0*exp(-m*g*x/(kb*T)),0.7894886325797822,(-0.096*X3*(1.939*X2 + 0.285*X4) + 1.58906505759737*X6*(0.406*X1 + 0.598*X4 - 0.437*X5))/(X3*(1.939*X2 + 0.285*X4)),0.3044358482033239
h/(2*pi)*omega**3/(pi**2*c**2*(exp((h/(2*pi))*omega/(kb*T))-1)),0.9961239729053075,(0.0527395249372847*X1**2*X4*(1.897*X2 - 0.174*X3) + 0.017*X5**2)/X5**2,0.05953529181843192
mu_drift*q*Volt/d,0.9999999999999828,0.997126186039808*X1*X2*X3/X4,3.473130644090316e-07
mob*kb*T,0.9999999999999738,1.00015162632*X1*X2*X3,9.382845368728475e-07
1/(gamma-1)*kb*v/A,0.9999931879504484,0.5506153562346*X2*X4*(2.019*X1**2 + 6.36100309784445)/(X1**3*X3),0.005048267908150506
"n*kb*T*log(V2/V1,e)",0.9590741050771967,-0.157109860864*X1*X2*X3*(2.132*X4 - 2.166*X5)*exp(exp(-1.083*X5)) + 0.036,5.20915045071124
sqrt(gamma*pr/rho),0.9872590390622517,0.210528234200744*X1*X2/X3 + 1.172 - 0.29619906323185*X3/(X1*X2),0.06960135131243257
m*c**2/sqrt(1-v**2/c**2),0.9999939583605697,0.59673716064*X1*X2**2 + 0.999649922832*X1*X3**2 - 0.061,0.21227574139651478
m_0/sqrt(1-v**2/c**2),0.9991281765652915,X1*(0.994401*X2*X3**2 + 4.70434988696857*X2 - 4.69474938821963)/(X2*X3**2),0.037125743472549655
x1*(cos(omega*t)+alpha*cos(omega*t)**2),0.3144605211288416,5.244 - 5.986*sin(sin(exp(0.183438*X2*X3))**2),1.3652739676154977
