Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999837159444876,0.238*exp(cos(0.98*X1)) + 0.238*exp(cos(exp(-0.796*X1 + sin(0.272*X1)))) - 0.718,0.0002988865887979821
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9945340757627623,0.052*(3.543*X1 - 1.649*X2)/((3.57*X1 + 1.095*X2 - sin(1.12*X1))*sin(0.12*X1)) + 0.022,0.002995607716509245
q2*Ef,0.9999999999999841,0.999574992*X1*X2,2.1415062309177094e-07
q*(Ef+B*v*sin(theta)),0.9694967935283991,(6.85556*X3*(2.453*X1 + 0.241*X4)*(0.056*X4*exp(2.046*X1) - 1)*sin(0.969*X5) + 8.372*exp(2.046*X1))*exp(-2.046*X1),4.349603169554381
1/2*m*(v**2+u**2+w**2),0.9242834826952478,1.432719132*X1*X2*(0.131*X2 + 0.544*X3) + 0.526972693104*X1*X4**2 + 2.11,5.618796186291229
G*m1*m2*(1/r2-1/r1),0.9999999999999919,0.998927447692275*X1*X2*X5*(X3 - X4)/(X3*X4),2.0371009739948263e-07
m*g*z,0.999999999999986,1.001675055024*X1*X2*X3,7.763229662181325e-07
1/2*k_spring*x**2,0.9999999999999808,0.49977833472*X1*X2**2,4.7555958275540566e-07
(x-u*t)/sqrt(1-u**2/c**2),0.9852468633379777,0.135999036175272*X1**2/X3**2 + 0.989055*X1 - 1.503789*X2 - 1.55271*X4 + 2.403,0.16894060637424813
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9976776608520836,(-0.353889344262295*X1 + X2*(0.035414388*X3*X4 + 0.912717*X4 + 0.036) + 0.461142857142857*X4)/X2,0.06261170248468245
m_0*v/sqrt(1-v**2/c**2),0.9998259280797724,(0.059*X2*(8.954*X1 + 0.208849*X2**2)*(2.377284*X2 - 1.979826*X3 - 0.457) - 0.104468*X2 + 0.087002*X3)/(1.274*X2 - 1.061*X3),0.024077919343215504
(u+v)/(1+u*v/c**2),0.9704093355688753,2.342 - 6.285*exp(-exp(exp(-0.599*X3 + cos(0.519*X2))))*cos(0.652*X1),0.2060694023260715
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9646142342474963,0.043*exp((X1*sin(1.479*X1) + 1.41442715700141*cos(exp(0.477481*(X2 - X3)**2)))/X1) + 0.12,0.008150583861887765
(m1*r1+m2*r2)/(m1+m2),0.8960925098572117,0.058520748*X2*X4 - 0.14761*X2 + 0.500856*X3 + 0.308454*X4 + 0.51,0.29507384626722677
r*F*sin(theta),0.999997982454298,62.411258*X1*sin(0.016*X2)*sin(1.001*X3) + 0.008,0.009659458793239572
m*r*v*sin(theta),0.9999892645451756,1.220859768*X1*X3*(0.819*X2 - 0.001*X4)*sin(0.999*X4) - 0.053,0.06953921581450563
1/2*m*(omega**2+omega_0**2)*1/2*x**2,0.9717171196290597,0.389510485056*X1*X4**2*exp(0.434*X2 + 0.403*X3) - 0.228,1.3519168633272731
q/C,0.9999999999999805,0.999854488353834*X1/X2,3.458538842391871e-08
np.arcsin(n*sin(theta2)),0.9986713832632917,0.464*X1*(0.917764*X1*cos(cos(1.0*X2)) + 1.793)*sin(1.0*X2) - 0.002,0.011672333720166732
1/(1/d1+n/d2),0.9999999764353837,0.171912*X1*X2/(0.170752*X1*X3 + 0.171*X2),4.830380330333807e-05
omega/c,0.9999999999999895,1.00954285714286*X1/X2,3.006553766265322e-08
sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),0.7935744429803835,0.2636984*X1**2/X2 + 1.09998*X2 - 2.037*cos(1.1*X3 - 1.097*X4) - 0.382,0.8832040485961492
Int_0*sin(n*theta/2)**2/sin(theta/2)**2,-0.0035205951388843637,0.354105090311987*X1*sin(0.609*X3)/(X2*sin(0.161*X2)*sin(0.623*X2)) + 1.077,1.5000959234690967
