Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.999999999981192,0.399*exp(-0.499433*X1**2),2.620381955651744e-09
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9847027571317506,0.127*sin(2.36131411853325*cos(0.743*X2 + (0.221*X1 - cos(0.567*X1))**2)/X1**2) + 0.118,0.0050383852600486495
q2*Ef,0.9999999999999883,1.000268775*X1*X2,2.1415062309177094e-07
q*(Ef+B*v*sin(theta)),0.9711095544069654,0.20394*X1*(5.438268*X3*X4 - 1.597*X5)*sin(0.964*X5) + 7.197,4.233053569085649
1/2*m*(v**2+u**2+w**2),0.9417176663101592,0.1*X1*(3.137666*X2 + 2.193736*X4)*(0.452*X2 + 1.55*X3 + 0.847*X4) + 3.019,4.929655814090552
G*m1*m2*(1/r2-1/r1),0.8701239616292805,0.208917793*X1*X5*(0.633*X2 + cos(0.455625*X4**2))*(1.178*X3 - 1.045*X4) - 0.758,2.712244344387754
m*g*z,0.9999999999999851,0.9997623889*X1*X2*X3,7.763229662181325e-07
1/2*k_spring*x**2,0.9999999999999838,0.495310204928*X1*X2**2,4.7555958275540566e-07
(x-u*t)/sqrt(1-u**2/c**2),0.9981329006447717,1.020559*X1 + 1.720392*X2*cos(0.693*X4) - 2.194091*X2 - 0.418 + 0.739*exp(-0.187*X3),0.06007889345692866
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9987371217192491,(-0.176512*X1 + 0.182784*X4 + (0.986496*X4 + 0.012)*(0.755*X2 - 0.85*X3 + cos(0.85*X3)))/(0.755*X2 - 0.85*X3 + cos(0.85*X3)),0.04617919545609392
m_0*v/sqrt(1-v**2/c**2),0.9996461719193619,0.520236258253521*X1*X2**2/X3 + 0.909405242140845*X1*X2 - 0.173 + 0.0374097719869707*X3/X2,0.0343502486136007
(u+v)/(1+u*v/c**2),0.940835450532841,1.081*exp(2*cos(0.19*X1 - cos(sin(sin(0.103492884864166*X2/X3))))) - 3.662,0.29139015927995277
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.8134747144276723,(0.117665*X1 - 0.008585*X2 + 0.288*sin(1.26*X2*exp(-0.123201*X3**2))*cos(0.376*X1))/(1.165*X1 - 0.085*X2),0.018706035533073127
(m1*r1+m2*r2)/(m1+m2),0.881652680753719,0.506272*X3 + 0.513344*X4 - 0.416*sin(sin(0.15484*X2*X4)) + 0.352 - 0.0981086705202312*X4/X2,0.3149029724721198
r*F*sin(theta),0.999999998648296,1.000189323*X1*X2*sin(1.0*X3),0.0002588200249774014
m*r*v*sin(theta),0.9999998339130673,1.00020401404*X1*X2*X3*sin(1.0*X4) + 0.005,0.008637505780817236
1/2*m*(omega**2+omega_0**2)*1/2*x**2,0.9922401468375194,0.053704117404*X1*X4**2*(1.561*X2 + 1.489*X3)*(1.67*X2 + 1.489*X3) + 0.463,0.708141548368589
q/C,0.9999999999999843,1.00088323353293*X1/X2,3.458538842391871e-08
np.arcsin(n*sin(theta2)),0.9977606144381139,2.13032*X1*exp(0.239121*X1**2)*sin(sin(0.489*X2))*cos(0.501*X2) + 0.007,0.015174203122704101
1/(1/d1+n/d2),0.9960665641745892,(-6.603*X1*(0.020928*X1 - 0.226)*(0.793*X2 - 0.278*X3) + 0.264*X2 + 0.99968*X3)/(0.825*X2 + 3.124*X3),0.021064226621107376
omega/c,0.999999999999985,1.00058504829903*X1/X2,3.006553766265322e-08
sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),0.14617255003383467,(0.549188*X1 + 0.685938*X2 + 0.105*exp(0.892060660124888*sin(1.149*X3)/X4) + 1.094*sin(1.288*X3))*exp(-0.892060660124888*sin(1.149*X3)/X4),1.7962401107224795
Int_0*sin(n*theta/2)**2/sin(theta/2)**2,0.19365814846412877,2.5028961463096*X1*sin(sin(0.016*X1 + 0.588*X3))/(-X2*cos(1.12*X2) + X2) + 0.698,1.3446771965174662
sqrt((x2-x1)**2+(y2-y1)**2),0.38658500998511647,(-0.121925632*X3**2 + (1.532644*X4**2 - exp(1.088*X4))*(0.205937788*(0.972418670438473*X1 - X2)**2 + 1.272))/(1.532644*X4**2 - exp(1.088*X4)),0.6440589906188129
np.arcsin(lambd/(n*d)),0.9998773402399346,2.1*exp(0.445492126526878*X1/(X2*X3)) - 2.095,0.001523920024450321
q**2*a**2/(6*pi*epsilon*c**3),0.990644960413795,(-0.0869875102243984*X1**2*X2 - 0.015*X3*X4*(0.314*X2 - 1.522*X4))/(X3*X4*(0.314*X2 - 1.522*X4)),0.08634115712993096
(1/2*epsilon*c*Ef**2)*(8*pi*r**2/3)*(omega**4/(omega**2-omega_0**2)**2),0.9512140951776622,74.141978367517*X1*X3*X4*(X5 - 0.309920983318701*X6)**2*exp(-0.783*X6) + 0.153,1.323115462790411
q*v*B/p,0.9999999999999573,1.00555112769152*X1*X2*X3/X4,1.8264843516541948e-05
