Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.999999999998795,0.58*exp(-0.499422*X1**2 - 0.691823899371069*cos(cos(0.055*X1))),2.620381955651744e-09
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9968397812347575,(-0.002264192*X1**2 + 0.536326*X1 - 0.000376712*X2**2 - 0.216195*X2)/(1.132096*X1**2 + 0.188356*X2**2),0.0022853879599818877
q2*Ef,0.9999999999999835,0.993860346*X1*X2,2.1415062309177094e-07
q*(Ef+B*v*sin(theta)),0.9748513296551246,1.03946720262*X1*X3*X4*sin(0.927*X5 + exp(-0.170016*X1*X2)) + 9.506,3.949428122765488
1/2*m*(v**2+u**2+w**2),0.9472569540499727,1.24830684*X1*X2*(0.329*X3 + 0.533*X4) + 2.966612*X1*(0.436*X3 + 0.215*X4) - 0.801,4.689545211414588
G*m1*m2*(1/r2-1/r1),0.8257677583797793,(-48.946128*X4 + 6.480672*X5 + (7.978296*X1 + 10.05708*X2 + 31.18176*X4)*sin(0.318*X3))/(3.157*X4 - 0.418*X5),3.1414578000426654
m*g*z,0.9999999999999847,0.999787592376*X1*X2*X3,7.763229662181325e-07
1/2*k_spring*x**2,0.9999999999999806,0.49903747712*X1*X2**2,4.7555958275540566e-07
(x-u*t)/sqrt(1-u**2/c**2),0.999830618979162,(-0.045895976*X1*X2 + (0.464*X2 - 0.436*X3)*(0.997143*X1 - 1.023857492*X2*X4 + 0.004))/(0.464*X2 - 0.436*X3),0.01809131581004941
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9963305696727197,0.024864*X1 + 0.0264*X2 + 0.99171968*X4 - 0.403 + 0.589750857142857*X3*X4/(X1*X2),0.07869365590092885
m_0*v/sqrt(1-v**2/c**2),0.9992428402282908,0.439171062604384*X1*X2**2/X3 + 0.927688068*X1*X2 + 0.012,0.050233924175510924
(u+v)/(1+u*v/c**2),0.9439442947288081,5.347*sin(0.269*X1)*cos(exp(-0.27306*X2*X3)) - 0.721,0.28362902292260667
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.921576517809845,0.091 + 0.641*exp(-0.869*X1)*cos(0.778*X2 - 0.77*X3),0.01213426184856152
