Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999999999961088,0.399*exp(-0.499833*X1**2),2.620381955651744e-09
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9856362202075948,(0.261397683*X1**2 - 0.3977*X2 - 1.025*exp(0.932*X1) + 0.963*exp(0.94*X1) + 0.963*cos(0.171*X1))/(0.388*X2 + exp(0.932*X1)),0.004878182558140221
q2*Ef,0.9999999999999871,0.99871449*X1*X2,2.1415062309177094e-07
q*(Ef+B*v*sin(theta)),0.9729510103934913,0.574902328*X1*X4*(1.772*X3 - sin(1.397*X2 - 0.823*X5))*sin(0.96*X5) + 7.28,4.09593172524726
1/2*m*(v**2+u**2+w**2),0.9651601866235904,0.487864512135*X1*X3**2 + 1.610532*X1*exp(0.296*X2 + 0.277*X4) + 0.854,3.811422471831378
G*m1*m2*(1/r2-1/r1),0.9325961959441662,(-0.42914151317176*X1*X2*(0.492*X3 - 0.557*X4)*(0.528*X3 - 2.087*X5) + 0.097*X4)/X4,1.9539248329057255
m*g*z,0.9999999999999589,0.99893083297*X1*X2*X3,7.763229662181325e-07
1/2*k_spring*x**2,0.9999999999999675,0.496380712464*X1*X2**2,2.5728680390798256e-05
(x-u*t)/sqrt(1-u**2/c**2),0.9914906187270089,(1.52805248121496*X1 + X3**2*(0.99674*X1 - 1.580895*X2 - 1.564555*X4 + 2.469) - 6.36688533839567*sin(1.62*X2))/X3**2,0.12830332879952064
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9937805163198065,1.02336*X4 - 0.147 + 0.723903173347248*X3**2*X4/(X1*X2**2),0.10246471599103033
m_0*v/sqrt(1-v**2/c**2),0.9981050834258003,(2.444128113879*X2 + X3*(0.91984841*X1*X2 + 0.119) - 3.05516014234875*cos(0.267865*X1*X2))/X3,0.07946902335691201
(u+v)/(1+u*v/c**2),0.9470322671197938,0.083797704*X1*X3 + 0.5684*X1 + 0.180141176470588*X2/X3 + 0.524 - 0.291598222222222*X3/X1,0.2757058249841182
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.6916296170134021,0.091*exp(-0.888*X1 + sin(0.743*X2) + sin(1.42528735632184*X2/X3)) + 0.096,0.024036970811503675
(m1*r1+m2*r2)/(m1+m2),0.9269155610274983,-0.046837824*X2*X3 + 0.01501898598*X2*X4**2 + 0.661338*X3 + 0.19529*X4 + 0.42,0.247464029364546
r*F*sin(theta),0.9999999970438711,0,0.00037011679374112646
m*r*v*sin(theta),0.9963150852697187,2.207066232*X1*X3*(0.62*X2 - cos(0.989*X4))*cos(0.504*X4) + 0.372,1.288335499921326
1/2*m*(omega**2+omega_0**2)*1/2*x**2,0.9668724466959688,0.132036092558448*X1*X2*X4**2*(3.142*X3 + 1.93028322440087) + 0.22,1.4631320038911437
q/C,0.9999999999999776,0.999334233018444*X1/X2,3.458538842391871e-08
np.arcsin(n*sin(theta2)),0.9989987031364298,8.753*exp(cos(exp(exp(cos(0.129*X1)))))*sin(0.266*X1)*sin(0.999*X2) - 0.004,0.010140396614485084
1/(1/d1+n/d2),0.9937965899152953,(0.384*X3 + (0.437981818181818*X2 + 0.104*X3*(1.276*X2 - 0.997*X3))*sin(sin(0.273*X1)))/X3,0.026457744011958315
omega/c,0.9999999999999875,0.99978978978979*X1/X2,3.006553766265322e-08
sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),0.6835898283992721,0.75164*X1 + 1.748*exp(0.225*X2) - 1.748*sin(0.555*X4) - 1.748*sin(1.432*X3 - 0.912*X4) - 0.539,1.093464339690655
Int_0*sin(n*theta/2)**2/sin(theta/2)**2,0.5817713665989096,2.413 - 1.59615384615385*exp(0.318*X1)*sin(cos(0.972345*X2*X3))/(X2*sin(0.608*X2)),0.9684351106875069
sqrt((x2-x1)**2+(y2-y1)**2),0.610167552867926,-0.97*sin(1.07*X1 - 0.599*X2) + 0.97*cos(1.292*X4 + sin(1.212*X3) - sin(0.252*X4)) + 2.672,0.5134484119659545
