Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999942439734167,-0.00100000000000000,0.00018797154050160614
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9849548277301956,-0.03479*X1 + 0.041846*X2 - 0.049*exp(cos(1.081*X1)) + 0.158 + 0.242574257425743*cos(0.895*X2)/X1,0.004991492226424399
q2*Ef,0.9999999999999906,0.99564885*X1*X2,2.1415062309177094e-07
q*(Ef+B*v*sin(theta)),0.9780600695039942,0.751795632*X1*X4*(1.374*X3 + sin(0.77*X2 - 1.087*X5))*sin(0.953*X5) + 5.943,3.688881289828314
1/2*m*(v**2+u**2+w**2),0.9636932955061223,1.00406*X1*(0.115*X3 + exp(0.246*X2))*(0.801*X3 + 1.162*X4) + 0.568,3.8908178009105825
G*m1*m2*(1/r2-1/r1),0.9999999999999898,0.966833764203822*X1*X2*X5*(X3 - X4)/(X3*X4),2.0371009739948263e-07
m*g*z,0.9999999999999781,0.999806568576*X1*X2*X3,7.763229662181325e-07
1/2*k_spring*x**2,0.9999999999999551,0.5008773135*X1*X2**2,4.7555958275540566e-07
(x-u*t)/sqrt(1-u**2/c**2),0.9950799192612949,1.026564*X1 - 0.974077104*X2*X4 - 0.042834*X3 - 0.726*sin(exp(cos(0.133*X3))) + 0.878,0.09755218840205031
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9990394554189022,-0.325786466165414*X1/X2 + 1.00521*X4 + 0.083 + 2.754*exp(-4.04470306080324*X2/(X3*X4)),0.040269770907754535
m_0*v/sqrt(1-v**2/c**2),0.9992608073228707,0.436804394238748*X1*X2**2/X3 + 0.92864984*X1*X2 + 0.011,0.04964073285400295
(u+v)/(1+u*v/c**2),0.9615064420483677,2.896*exp((-0.057*X1 + 0.045*X2 + exp(0.149769*X3**2)*sin(0.308*X1))*exp(-0.149769*X3**2)) - 3.317,0.23502857557938114
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.6307679769373196,0.122 + 0.571*exp(-0.782*X1)*sin(1.36515513126492*X2/X3)*cos(0.452*X1),0.026310383725095015
(m1*r1+m2*r2)/(m1+m2),0.9048155051917951,0.563736*X3 - 0.849*cos(0.514*X4) - 0.849*cos(0.332407*X2*X4/(0.967*X1 + 1.382*X3)) + 2.082,0.2824121708899524
r*F*sin(theta),0.9999965203314674,24.398037*X1*(2.56e-6*X2**4 + sin(0.041*X2))*sin(0.999*X3) - 0.011,0.012676849905443707
m*r*v*sin(theta),0.9999999960880097,1.0003818279*X1*X2*X3*sin(1.0*X4) - 0.001,0.0013260612952069974
1/2*m*(omega**2+omega_0**2)*1/2*x**2,0.9999999999999382,0.26286233524416*X1*X4**2*(X2**2 + X3**2),5.351870359731307e-07
q/C,0.999999999999987,0.997352331606218*X1/X2,3.458538842391871e-08
np.arcsin(n*sin(theta2)),0.9975340249010411,0.251304*X1*(exp(0.874*X1) + exp(cos(cos(1.005*X2))))*sin(0.999*X2) - 0.001,0.01592003099057738
1/(1/d1+n/d2),0.9969745095238286,(0.040716*X2 + 0.154791*X3 + (0.440128*X2 - 0.172592*X3)*sin(0.319*X1))/(0.116*X2 + 0.441*X3),0.018483710334609084
omega/c,0.9999999999999818,0.999445717403164*X1/X2,3.006553766265322e-08
sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),0.7074043901261597,0.650832*X1 + 0.116436944*X2**2 - 2.384*sin(1.195*X3 - 0.713*X4) - 1.192*cos(0.952*X3) + 0.506,1.0515022770339197
Int_0*sin(n*theta/2)**2/sin(theta/2)**2,-0.07658955616309404,(1.702*X3*(1.137*X2 + cos(1.076*X3)) + 0.905349794238683*exp(0.809925093632959*X1/X2))/(X3*(1.137*X2 + cos(1.076*X3))),1.5537614691968358
sqrt((x2-x1)**2+(y2-y1)**2),0.9230287672362943,0.198969048*(0.988179669030733*X1 - X2)**2 + 0.208487768*(0.997690531177829*X3 - X4)**2 + 0.99,0.22815451934988373
np.arcsin(lambd/(n*d)),0.9998760281569667,2.103*exp(0.44560291890865*X1/(X2*X3)) - 2.098,0.0015368820561956144
q**2*a**2/(6*pi*epsilon*c**3),0.9535270007955865,-0.05416974*X1*X2/((0.102*X2 - 0.594*X4)*(-0.202*X1 + 0.383*X3 + 0.756*X4)) - 0.049,0.19244266302107849
(1/2*epsilon*c*Ef**2)*(8*pi*r**2/3)*(omega**4/(omega**2-omega_0**2)**2),0.143927254643186,10073.911*exp(-4.4903129657228*X6/X5 + 0.484202682563338*(X1 + 0.507017543859649*X3)**2/X5) + 0.67,5.542521359681648
q*v*B/p,0.9999999999999684,1.00081397093434*X1*X2*X3/X4,1.827829644405892e-05
omega_0/(1-v/c),0.9999999965992266,0.68259385665529*(1.4647581*X1*X3 - 0.000842000000000009*X1 + 0.0029300000000001*X2)/(X1 - X2),0.0001238141615573428
(1+v/c)/sqrt(1-v**2/c**2)*omega_0,0.9974898732363863,(0.874091904*X1*X3 + 0.008064*X1 - 0.55606293*X2*X3 - 0.00513*X2 + 0.959778*X3/cos(0.526*X2))/(0.896*X1 - 0.57*X2),0.08604600868203986
(h/(2*pi))*omega,0.999999999999968,0.158983568*X1*X2,3.884640663808247e-08
I1+I2+2*sqrt(I1*I2)*cos(delta),0.9957754723071969,(1.945904*X1 + 1.919608*X2)*cos(0.501*X3)**2 + 0.251,0.20041604312623545
4*pi*epsilon*(h/(2*pi))**2/(m*q**2),0.9999999999999454,0.316401923849282*X3**2*X4/(X1*X2**2),2.0419240877309226e-08
3/2*pr*V,0.9999999999999739,1.500588606*X1*X2,4.1818979555273846e-07
G*m1*m2/((x2-x1)**2+(y2-y1)**2+(z2-z1)**2),0.8498848484258976,(0.871826625386997*X2*(1.323*X1 + 0.689*X7)*(0.497*X3 + 0.217*X9) - 0.065*X4*X8)/(X4*X8),0.041755119791927274
