Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999999999892412,0.399*exp(-0.499191*X1**2),2.620381955651744e-09
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9978594876245406,(-0.007124*X1**2 + 0.318*X1*exp(sin(cos(0.917582417582418*X2/X1))) - 0.00194737240537241*X2**2)/(1.781*X1**2 + 0.486843101343101*X2**2),0.0018836135077723996
q2*Ef,0.9999999999999852,1.000481025*X1*X2,2.1415062309177094e-07
q*(Ef+B*v*sin(theta)),0.9786951373825181,2.974291*X4*(2.05*X1 + sin(1.056*X3))*(0.224*X3 - 0.045*X5)*sin(0.963*X5) + 6.337,3.635094821885253
1/2*m*(v**2+u**2+w**2),0.9628877342719636,3.871*X1*(0.100098*X2 + 0.38)*(-0.235*X1 + 0.287*X2 + 0.989*X3 + 1.102*X4) - 4.616,3.9337532031548337
G*m1*m2*(1/r2-1/r1),0.955375156476263,(0.473*X4 + 2.13372165502418*X5*(0.867*X3 - 0.95*X4)*(0.598*X1 + 0.485*X2 - 0.479*X3))/X4,1.589838069801129
m*g*z,0.9999999999999887,1.00003044096*X1*X2*X3,7.763229662181325e-07
1/2*k_spring*x**2,0.9999999999999429,0.500722890486*X1*X2**2,1.8045142285416235e-05
(x-u*t)/sqrt(1-u**2/c**2),0.9908766560137371,(-0.274848*X1 + (2.303*X2 - 1.884*X3)*(0.998778*X1 - 1.545202*X2 - 1.538658*X4 + 2.31))/(2.303*X2 - 1.884*X3),0.13284761801958
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9987378948821597,(-2.592678*X1 + 2.264559*X4 + (1.011252*X4 - 0.044)*exp(0.757*X2) - 1.793*cos(0.576*X1 - 1.387*X2))*exp(-0.757*X2),0.04615605748997107
m_0*v/sqrt(1-v**2/c**2),0.9980234544680098,1.175335678*X1*X2 - 0.187066*X1 - 0.493559*X2 + 2.18829787234043*X2/X3 + 0.149212765957447,0.08117687656804208
(u+v)/(1+u*v/c**2),0.9787004848128569,0.149424075*X1*X2 + 0.154036152*X1*X3 - 0.136165428*X2*X3 - 1.719*cos(sin(0.498*X1)) + 2.452,0.17483202060976163
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9836846473542092,(-0.671212248*(X2 - X3)**2 + 0.114*exp(1.795*X1) + 5.208*sin(0.298*X1))*exp(-1.795*X1),0.005546050028673799
(m1*r1+m2*r2)/(m1+m2),0.9188012597365387,0.48138*X3 + 0.74015*X4 - 0.625 + 1.35980746089049*cos(0.538*X4)/X2,0.26084101485894495
r*F*sin(theta),0.9999997756812056,0.920367578*X1*X2*sin(0.996*X3) + 0.075086531*X1*X2*sin(1.047*X3) - 0.004,0.0032255530386105908
m*r*v*sin(theta),0.9999999706827679,0.992628032832*X1*X2*X3*sin(1.0*X4) - 0.002,0.00364649046370518
1/2*m*(omega**2+omega_0**2)*1/2*x**2,0.9877179328059564,1.35427212288*X1*X4**2*(0.807*X2 - cos(0.779*X3)) + 0.066,0.8908898581151002
q/C,0.9999999999999842,0.99958240119314*X1/X2,3.458538842391871e-08
np.arcsin(n*sin(theta2)),0.998133420285694,2.276104*X1*sin(sin(0.49*X2))*cos(0.501*X2)/cos(0.597529*X1**2) + 0.007,0.013851783188714429
1/(1/d1+n/d2),0.9856881223555004,(X2*(0.045831768*X1 + 0.28388)*exp(0.901*X1) + (0.009048*X2 + 0.046893*X3)*exp(0.901*X1) + 0.087)/((0.104*X2 + 0.539*X3)*exp(0.901*X1) + 1),0.04018632101390459
omega/c,0.999999999999977,1.00180073213433*X1/X2,3.006553766265322e-08
sqrt(x1**2+x2**2-2*x1*x2*cos(theta1-theta2)),0.7135727904123854,(0.99009900990099*X3 - X4)**2*(-0.066272051223*X1*sin(1.52*X3) + 0.098048890494*X1 + 0.093080830077*X2) + 2.328,1.0403705515377202
Int_0*sin(n*theta/2)**2/sin(theta/2)**2,0.7773991193227314,1.87355008488964*X1/X2 - 2.363*sin(0.674*X2) - 2.363*cos(0.999999*X2*X3) + 1.596,0.706517004188185
sqrt((x2-x1)**2+(y2-y1)**2),0.9454429974052109,-2.285*cos(0.477*X1 - 0.478*X2) - 2.285*cos(0.46*X3 - 0.455*X4) + 5.468,0.19207666635042572
np.arcsin(lambd/(n*d)),0.9999006978236299,-(0.00212*X1*sin(0.467*X3) + 0.149744*X1 + 0.0006517*X2*X3)/(0.035*X1 - 0.162925*X2*X3),0.0013825138251263678
