Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999951624789036,(0.208 + (0.074 * ((((((-0.520) * X1) - ((0.842 * X1) - (cos(((-1.507) * X1)) + ((sin((((sin(cos(((-1.797) * X1))) - (-0.692)) * cos(sin((0.835 - (-1.134))))) + 1.443)) / (-1.160)) / ((-0.520) * X1))))) + sin((((0.776 * X1) / (-1.167)) / sin((((0.776 * X1) / (-1.167)) / (-1.167)))))) + sin((((0.776 * X1) / (-1.167)) / (-1.167)))) + sin((((-0.642) * X1) / (-1.160)))))),0.10596774216545979
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.995286937495695,(0.054 + ((-0.082) * ((((((cos(((-0.888) * X2)) / 1.030) / 1.030) / (0.434 * X1)) - (0.155 * X2)) + (((0.594 * X1) - (cos((((-1.020) * X1) - (0.594 * X1))) * cos((0.434 * X2)))) - ((((cos(((-0.888) * X2)) / (((-0.888) * X2) - (0.207 * X1))) - (0.594 * X1)) - ((0.186 * X1) / ((-1.540) * X2))) - (((sin((0.434 * X1)) + (0.207 * X1)) + (0.272 * X1)) / ((-1.913) * X2))))) / (((-0.816) * X1) - ((0.207 * X1) / cos((0.434 * X2))))))),0.056822087806214915
q2*Ef,0.99999999999994,((-0.000) + (11.575 * ((0.160 * X2) * (0.539 * X1)))),7.853421574492598
q*(Ef+B*v*sin(theta)),0.997894744766614,((-8.805) + (2.226 * (((((((sin((0.990 * X5)) * ((-0.994) * X1)) * (-0.113)) * (2.808 * X3)) * (1.432 * X4)) + (1.465 * X2)) - sin(sin(sin(sin((sin((1.123 * X2)) * ((-1.143) * X1))))))) - ((-1.154) * X1)))),34.99638498967686
1/2*m*(v**2+u**2+w**2),0.9999474691623039,(0.114 + (0.171 * (((((((1.414 * X1) * ((-0.906) * X3)) + (((-0.687) * X4) * ((1.392 * X1) * ((-2.093) * X4)))) + cos(((-1.122) * X2))) + (((1.392 * X1) * ((-1.380) * X2)) * ((-1.380) * X2))) + (((-0.687) * X4) * ((1.392 * X1) * ((-0.973) * X4)))) + (((((2.303 * X1) * (1.373 * X3)) * (0.989 * X3)) + ((6.283 * X2) / (((((6.283 * X2) * ((-1.266) * X2)) / (((-1.084) * X1) * ((-1.483) * X2))) * (1.289 * X3)) * (0.936 * X3)))) + (((-1.084) * X1) * ((-1.483) * X2)))))),28.874102234202297
G*m1*m2*(1/r2-1/r1),0.9999999999999651,(0.000 + (0.025 * (((((2.008 * X2) * (((-0.802) * X1) / sin((-0.195)))) * (2.550 * X5)) / ((0.625 * X4) / (((0.824 * X4) / ((-0.701) * X3)) - (-1.145)))) - ((((2.008 * X2) * (((-0.802) * X1) / sin((-0.195)))) * (2.550 * X5)) / ((0.625 * X4) / (((0.824 * X4) / ((-0.701) * X4)) - (-1.145))))))),10.643423212265095
m*g*z,0.999999999999889,(0.000 + ((-2.359) * (((((-1.792) * X1) / 0.505) * (0.989 * X3)) * (0.121 * X2)))),25.832642484296056
1/2*k_spring*x**2,0.9999999999999584,((-0.000) + (0.338 * ((((-1.084) * X1) * ((-1.380) * X2)) * (0.989 * X2)))),19.02971966405415
(x-u*t)/sqrt(1-u**2/c**2),0.9984677613492099,((-1.636) + (0.293 * ((cos((0.086 * X2)) + (sin((sin((0.055 * X3)) + (sin((0.055 * X3)) + 6.283))) + (0.695 + ((((1.354 * X4) * ((-0.383) * X1)) * ((-1.799) * X1)) / ((((1.364 * X4) * ((-0.383) * X2)) + (((-0.676) * X4) * ((-0.849) * X3))) * (1.691 * X1)))))) + ((((6.378 * X4) * ((-0.343) * X2)) + (2.303 * X1)) + ((((-0.613) * X4) + (6.283 + (sin((0.055 * X3)) + (((6.490 * X4) * ((-0.383) * X2)) + (2.334 * X1))))) / 2.231))))),1.9713563965319678
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9979786692295619,(0.255 + (0.361 * ((((0.222 * X3) - (((-0.720) * X4) + ((((-1.198) * X4) + (0.054 * X1)) * 1.765))) - ((((sin(((-0.696) * X3)) + (0.054 * X2)) + (0.054 * X2)) * (0.693 * X1)) / ((((-1.198) * X4) + (0.262 * X3)) * (1.414 * X4)))) - cos((sin(cos(((1.443 * X1) / ((((-1.198) * X4) + (0.054 * X4)) * 1.772)))) / ((((((1.435 * X4) + ((-2.440) * X2)) * sin((-0.877))) * sin((-0.877))) + 3.142) - 1.911)))))),1.8304210944308175
