Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999978196336557,(0.398 + ((-0.401) * sin((sin(((-0.422) * X1)) * (3.149 * sin((sin(sin(sin(((-0.572) * X1)))) * 0.637))))))),0.10599417980918047
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9888752838089361,(0.138 + ((-0.031) * ((sin(sin((((cos((0.822 * X2)) / (0.382 * X1)) / sin(((0.434 * X1) + (0.382 * X1)))) * (0.434 * X1)))) - cos((0.956 * X2))) + ((((0.434 * X1) + (cos(cos((1.177 * (1.443 * X1)))) - sin(((0.424 * X1) + cos(sin(cos(((-1.635) * X2)))))))) - ((cos((0.931 * X2)) / (0.424 * X1)) / (0.424 * X1))) - sin(((0.020 * X1) + ((0.434 * X1) + cos((0.931 * X2))))))))),0.056256381896907626
q2*Ef,0.9999999999999295,(0.000 + (0.159 * (((-1.800) * ((-1.390) * X2)) / (0.467 / (1.174 * X1))))),7.853421445591003
q*(Ef+B*v*sin(theta)),0.9954331383088563,((-4.369) + (13.016 * (sin(((-1.024) * X5)) * ((((-0.027) * X2) * (cos(((-0.917) + ((-0.451) * X1))) * (((-0.562) * ((((-1.168) * X2) + ((-1.244) * X2)) / sin(((-1.024) * X5)))) - sin(((-0.902) * X5))))) + (((-0.355) * ((((-0.307) * X2) + (((-0.107) * X4) + ((-0.451) * X1))) / sin(((-1.024) * X5)))) - ((cos(sin(((-0.917) + ((-0.451) * X1)))) * ((((-0.027) * X4) * (((-0.166) * X4) + (3.598 * X1))) * (2.853 * X3))) / ((-0.823) + ((-0.553) * X1)))))))),35.29263851275369
1/2*m*(v**2+u**2+w**2),0.9834071836007411,(1.852 + (1.201 * (((((1.482 * X2) * ((-0.162) * X4)) - ((((-0.225) * X1) * ((0.083 * X1) + ((0.124 * X1) + (2.494 * X4)))) - (((-2.526) * X1) - ((((0.926 * X4) * ((-0.162) * X4)) * (0.887 * X4)) - (((-1.795) * X3) * ((-1.127) * X1)))))) - ((((((-0.225) * X1) * ((1.482 * X2) + ((0.176 * X2) + (2.445 * X4)))) + ((((-1.997) * X3) * ((-0.269) * X1)) * ((-0.162) * X3))) + (((-2.136) * X3) * ((-0.186) * X1))) * (0.881 * X2))) + (((0.917 * X2) * ((-0.162) * X4)) * (0.693 * X4))))),28.190893351992013
G*m1*m2*(1/r2-1/r1),0.9999999964494689,(0.001 + ((-0.423) * ((1.532 * X5) * (((2.718 * X2) * ((((((-0.709) * ((-0.004) * X3)) + ((2.001 * X3) + ((-1.002) * X4))) + ((-1.003) * X4)) * ((-0.467) * X1)) / ((1.281 * X4) + (((((-0.111) * X4) * ((-0.004) * X3)) * (((-0.153) * X4) * ((-0.004) * X5))) / (((2.001 * X3) + ((-1.003) * X4)) / (((-0.467) * X1) * ((-0.004) * X5))))))) / (1.289 * X3))))),10.643289115880096
m*g*z,0.9999999999998848,((-0.000) + (1.513 * ((1.459 * X3) * ((1.003 * X2) * (0.452 * X1))))),25.832644552754704
1/2*k_spring*x**2,0.9999999999999736,(0.000 + (0.706 * (((((-0.598) * X1) / (0.489 * X1)) * (((-0.292) * X2) * ((-1.284) * X1))) * ((-1.548) * X2)))),19.02971822570486
(x-u*t)/sqrt(1-u**2/c**2),0.9960808225697388,(2.417 + (0.103 * ((cos((((1.455 * X2) - (((-2.601) * X4) + (0.642 * X1))) + (0.638 * X1))) + (sin(cos((0.190 * X3))) + (((((0.949 * X2) - (((-1.003) * X4) + (0.638 * X1))) / (-0.058)) / 1.127) + ((((0.582 * X2) + cos(((-0.175) * X3))) * ((0.693 * X2) + cos((1.763 * X3)))) * (((0.582 * X2) + cos((0.334 * X3))) * (((-1.131) * X4) + (0.364 * X1))))))) - cos((((1.936 * X2) - ((1.812 * X4) + (0.693 * X1))) + (0.642 * X1)))))),1.9791822305513185
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9997818258652559,((-0.002) + (0.551 * (((0.184 * X4) / (((1.424 * X2) + ((-2.729) * X3)) + (1.226 * X1))) + (((0.184 * X4) / ((((1.424 * X2) + ((-2.168) * X3)) / (0.372 * X2)) + (cos(((0.428 * X2) / (1.226 * X1))) / ((((1.424 * X2) + ((-2.168) * X3)) / ((-0.119) + (0.184 * X1))) + (0.428 * X2))))) + ((1.772 * X4) - ((0.184 * X1) / ((cos(((0.434 * X2) / ((-1.187) * X3))) / ((-0.698) * X4)) + (0.434 * X2)))))))),1.8358621470253262
m_0*v/sqrt(1-v**2/c**2),0.999983051343688,(0.028 + ((-2.634) * (((((((-0.182) * X2) * (((2.310 * X1) - (0.246 * X3)) / ((2.310 * X1) + sin(((-0.193) * X3))))) * (((2.303 * X1) + (0.300 * X2)) / ((2.310 * X1) + cos((-1.109))))) * ((0.507 * X1) / (sin(sin(cos(((-0.626) * X3)))) + (sin((-2.351)) * ((((0.246 * X2) + ((-0.626) * X3)) - ((sin(((-0.626) * X3)) + (0.933 * X3)) / (0.246 * X2))) - (-1.625)))))) * (1.443 * X2)) + (((-0.337) * X1) * (1.112 * X2))))),2.5838975937180355
(u+v)/(1+u*v/c**2),0.9895112842178991,(1.161 + ((-9.277) * (((cos((0.707 * X1)) * cos((sin(sin((1.082 + ((-0.262) * X2)))) - ((((0.030 * X3) / 1.443) / ((-0.094) / ((-0.196) * X3))) - 0.693)))) * ((((-0.094) / cos((0.707 * X1))) / cos(((((0.030 * X3) / 1.443) / ((-0.094) / ((-0.191) * X2))) - 1.336))) + cos(1.262))) * cos(sin(sin(sin((cos(((-0.196) * X2)) - (0.707 * X1))))))))),1.6986977502959868
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9329302859459414,(0.074 + (0.287 * (sin((sin((((0.707 + 1.252) - (sin((0.802 * X2)) * ((-2.256) * X3))) / (2.153 * X2))) * sin((0.693 * X1)))) / ((1.435 * X1) + ((sin((((2.089 * X3) - ((-0.148) * X1)) + ((0.707 * 1.252) * ((-1.605) * X2)))) * ((((0.707 * X1) / (0.607 * ((-1.360) * X2))) - (-1.137)) / (((2.089 * X3) / (2.333 * X2)) * ((0.707 * X1) * ((-2.060) * X3))))) + (sin((0.802 * X1)) / (-1.019))))))),0.06199708073113411
(m1*r1+m2*r2)/(m1+m2),0.9566451373037326,(2.605 + (0.538 * ((((((0.941 * X4) + (0.930 * X3)) - 0.973) - 2.587) - 1.536) - ((((sin(((-1.081) * X2)) + sin(sin((((-1.369) * X1) + ((-0.462) * X4))))) / (((((0.941 * X4) + (1.009 * X3)) - 1.536) / ((((-0.462) * X4) * (0.202 * X4)) * (0.202 * X4))) - (sin(sin(((-1.768) * X2))) - 0.973))) - ((((((1.543 * X3) + (1.443 * X3)) / (3.142 * X2)) + (0.993 * X1)) / (2.303 * X2)) / (0.941 * X4))) / 1.321)))),1.2961227726599478
r*F*sin(theta),0.9999937973153724,((-0.094) + (0.080 * (sin(((-0.995) * X3)) * ((((sin((1.262 * X3)) + sin(((-0.895) * X3))) + ((8.075 * X1) * ((-1.544) * X2))) - ((sin((0.614 * X3)) + sin(((-1.438) * X3))) / sin(((-0.995) * X3)))) - (sin((0.614 * X3)) + ((((sin((0.693 * X3)) + sin(((-1.327) * X3))) / sin(((-0.994) * X3))) * sin((cos(((-0.678) * X2)) + ((-0.757) * X1)))) - ((sin(sin((0.693 * X3))) + cos((1.402 * X3))) / sin(((-0.995) * X3))))))))),9.610649117570665
