Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999854759782363,((-1.048) + (1.776 * sin(sin(sin(((cos(((-0.291) * X1)) + (-1.342)) / ((-0.307) * X1))))))),0.10603964141928832
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9919932981286952,(0.197 + ((-0.117) * (((cos((0.926 * X2)) / ((-1.501) * X1)) - (((cos((0.926 * X2)) / ((-0.437) * X1)) / ((-1.501) * X1)) - ((((((sin(((-1.061) * X2)) * (-1.044)) + 1.095) * (-0.037)) * cos(cos((3.142 * X1)))) * sin((0.894 * X2))) + sin(cos(cos(cos((0.530 + ((-1.178) * X1))))))))) - (((cos((0.926 * X2)) * sin(cos(cos((3.132 * X2))))) * cos(cos(((-1.653) * X1)))) / ((-1.377) * X1))))),0.057037352480522885
q2*Ef,0.99999999999999,(0.000 + (0.552 * (((-2.621) * X1) * ((-0.691) * X2)))),7.853421198640444
q*(Ef+B*v*sin(theta)),0.9995619044663849,((-0.476) + ((-0.228) * (((((((-0.680) + ((-0.532) * X2)) - ((sin((0.997 * X5)) * ((-0.445) * X4)) * ((-0.849) * X3))) + ((-0.532) * X2)) - ((sin((1.063 * X5)) * ((-0.497) * X4)) * ((-1.319) * X3))) * (cos(sin((1.235 * X5))) - ((-3.020) * X1))) - (((((0.444 * X3) * ((-0.504) * X2)) + ((-0.342) * X4)) - ((sin((0.974 * X5)) * (sin(sin((0.974 * X5))) + ((-0.858) * X4))) * ((-0.849) * X3))) * (cos(0.281) - (1.719 * X1)))))),35.09131550574771
1/2*m*(v**2+u**2+w**2),0.9953828551123668,((-4.443) + ((-0.598) * (((-1.588) * X2) + (((((1.498 * X4) + ((-0.273) * X4)) * ((1.389 * X1) * ((-0.788) * X2))) + ((((1.414 * X1) * ((-0.811) * X3)) - ((1.772 * X2) / (((1.364 * X2) + (0.707 * X1)) + (1.498 * X4)))) * (0.707 * X3))) + ((((1.389 * X1) * ((-0.788) * X2)) - (((((1.600 * X4) + cos((0.891 * X4))) + ((-0.957) * X2)) * (((1.498 * X4) + ((-0.788) * X2)) * (0.845 * X1))) / ((1.101 * X2) + (0.330 * X1)))) * ((1.600 * X4) / ((1.600 * X4) + ((-0.216) * X2)))))))),28.656977463703843
G*m1*m2*(1/r2-1/r1),0.9959433519924469,((-0.382) + ((-0.056) * (((((0.693 * X1) + (0.886 * X2)) + (((((0.233 * X5) + ((-0.420) * X4)) / (2.085 * X3)) + (((-0.574) * X3) + ((-0.342) * X4))) * (((((1.657 * X4) / (1.084 * X3)) + ((1.739 * X3) / ((-1.030) * X4))) * (0.693 * X1)) * (1.834 * X2)))) + (((((((1.657 * X4) / (1.084 * X3)) + ((1.739 * X3) / ((-1.030) * X4))) * (3.469 * X1)) * (1.834 * X2)) + (((2.718 * X3) / ((-1.173) * X4)) / (0.348 * X5))) + (((-0.581) * X4) + ((-0.342) * X4)))) * (0.693 * X5)))),10.521014101028728
m*g*z,0.9999999999998154,((-1.026) + (4.074 * ((1.196 + ((1.161 * X3) * ((0.239 * X2) * (0.883 * X1)))) + (-0.944)))),25.832640743180733
1/2*k_spring*x**2,0.9999999999999143,(0.000 + ((-2.073) * ((0.352 * X2) * ((0.670 * X1) * ((-1.024) * X2))))),19.029716261057025
(x-u*t)/sqrt(1-u**2/c**2),0.9896599575439131,(1.743 + ((-0.376) * (((((((1.979 * X2) - sin(sin(cos(((-0.155) * X4))))) - (((-0.613) * X4) - ((-0.701) * X1))) - ((-0.461) * X1)) + (((1.979 * X2) - ((0.911 * X1) + ((-1.260) * X4))) + (((-0.531) * cos((((-0.368) * X2) / (0.124 * X4)))) - ((((-0.613) * X4) - ((-0.747) * X1)) + ((-1.260) * X4))))) - (0.873 - ((-0.747) * X1))) - (((0.871 * X4) - ((1.029 - ((0.130 * X2) - ((-0.701) * X1))) / ((-0.419) * X3))) / ((-0.320) * X3))))),1.9953518654526183
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9979119330572072,((-0.794) + (0.605 * ((((1.005 * X4) / ((((((-0.533) * X2) * ((-0.143) * X3)) + sin(((1.387 * X3) + 0.607))) + ((((((-0.533) * X2) * ((-0.143) * X3)) + sin(((1.387 * X3) + 0.607))) - (((-0.452) * X1) + ((-0.143) * X2))) / cos(((-0.143) * X2)))) / ((1.398 * X4) / (cos((0.282 * X2)) + ((1.005 * X4) / cos(((-0.201) * X3))))))) + ((1.414 * X4) + cos(((-0.201) * X3)))) / cos((0.053 * X2))))),1.8268618885520584
