Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999973991627181,(0.520 + ((-0.523) * sin((sin((0.549 * X1)) + (sin(((sin(((-0.495) * X1)) + (sin((0.004 * X1)) * sin((6.675 * X1)))) + (sin(((-0.495) * X1)) * (0.143 * X1)))) * (sin(((sin(((-0.518) * X1)) + (((-0.086) * X1) * (0.163 * X1))) + (sin((0.004 * X1)) * sin((5.754 * X1))))) * (0.150 * X1))))))),0.1059795467567343
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9951560079451425,(0.309 + (0.022 * (((0.434 * X2) / sin(((-0.356) * X1))) + (((((((0.623 / (0.246 * X2)) - (1.582 * X2)) - sin((0.145 + 0.157))) / (((-0.350) * X1) * (-0.925))) + (((-2.059) * X1) - (((-0.224) + 0.527) - sin(((-0.371) * X1))))) + (cos(sin((sin(((-0.371) * X1)) * (0.633 / (0.197 * X2))))) * ((-0.848) - (0.434 * X2)))) - ((0.579 / (0.318 * X2)) - (1.582 * X2)))))),0.05787790316339123
q2*Ef,0.9999999999998592,(0.348 + ((-0.475) * (((1.507 * X1) * ((-1.395) * X2)) + cos(0.750)))),7.853420593370985
q*(Ef+B*v*sin(theta)),0.9999961116968059,(0.015 + ((-0.663) * ((((-1.121) * X2) * (1.348 * X1)) - ((((((-1.121) * X1) * (sin(((-1.013) * X5)) * (0.994 * X3))) * (1.414 * X4)) * (-0.216)) - (((-1.149) * (((-1.121) * X1) * (sin(((-1.003) * X5)) * (0.994 * X3)))) * (1.444 * X4)))))),35.22584665748838
1/2*m*(v**2+u**2+w**2),0.9928538392970405,((-2.624) + ((-0.596) * (sin(((-2.786) * X2)) + (((((((1.414 * X1) * ((-1.204) * X2)) - ((1.095 * X3) * ((1.066 * X3) + (1.802 * X1)))) * ((((1.066 * X3) + (1.003 * X1)) * 0.335) * 0.335)) + sin(((-1.524) * X2))) + ((1.561 * X1) * ((1.772 * ((-1.353) * X2)) + (0.779 * X1)))) - (((((((0.620 * X4) * ((-0.767) * X1)) * (-1.391)) * (1.276 * X4)) - sin(((-1.562) * X2))) - sin(((-1.562) * X2))) + sin((((-1.353) * X2) + (0.579 * X1)))))))),28.770894880930822
G*m1*m2*(1/r2-1/r1),0.983175005768235,(0.710 + ((-0.049) * ((((((((((-0.757) * X3) - ((-1.205) * X4)) * ((-1.082) * X2)) + (0.256 * X2)) * ((-1.082) * X5)) * ((-2.072) * X1)) + (((((((-0.798) * X4) / (0.707 * X3)) / (0.707 * X3)) * ((((-0.336) * X3) - ((-1.205) * X4)) * ((-1.082) * X2))) + (((((-0.809) * X4) / (0.685 * X3)) + (0.297 * X1)) * ((2.736 * X5) * (((-0.594) * X2) - (0.297 * X5))))) * ((-2.072) * X1))) - ((((1.220 * X2) - (((-0.558) * X4) * (2.303 * X5))) + (3.249 * X5)) * ((-1.082) * X2))) / ((-0.716) * X4)))),10.928177693783386
m*g*z,0.9999999999999184,(0.000 + ((-0.631) * (((0.885 * X3) * (2.324 * X2)) * ((-0.771) * X1)))),25.83264092098452
1/2*k_spring*x**2,0.9999999999999551,(0.000 + (2.118 * (((1.349 * X1) * ((-1.793) * X2)) * ((-0.098) * X2)))),19.02971827458571
(x-u*t)/sqrt(1-u**2/c**2),0.986537938148534,(2.929 + (0.811 * ((((1.195 * X1) - (1.726 * X2)) - (1.780 * X4)) - ((((((((1.726 * X2) * (1.772 * X2)) * (0.150 * X2)) / ((1.052 / ((-0.633) * X3)) + (0.534 * X4))) + ((1.831 * X4) * (0.534 * X4))) * (-0.018)) * (sin(((((1.650 * X2) * (0.534 * X4)) * (0.534 * X4)) - (6.283 * X2))) + cos((0.662 * X1)))) + sin(((1.052 / ((1.052 / ((-0.633) * X3)) + cos((0.044 * X1)))) + sin(((1.321 * X2) * (0.534 * X4))))))))),1.9546792614553052
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9953919637455754,(9.376 + ((-9.501) * (cos(((cos(((0.531 * X3) * (((-1.054) * X3) * (((-1.054) * X3) - ((-0.389) * X1))))) + ((0.685 * X4) / (-1.040))) / ((0.501 * ((0.406 - (-0.777)) + (1.443 * X1))) * ((-1.594) * X2)))) + ((-0.108) * X4)))),1.8367096505332585
