Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999985269166136,(0.392 + ((-0.501) * (sin(((sin((0.262 * X1)) + ((0.234 * X1) - 2.303)) * sin(sin((sin(((-0.003) * X1)) * (((((-0.003) * X1) + ((-1.283) * X1)) / ((-0.552) * X1)) + (((-1.283) * X1) / ((-0.552) * X1)))))))) - sin(sin(sin((sin(sin((0.582 * X1))) * ((-0.552) * X1)))))))),0.10601444463063184
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9954305022378042,(0.063 + ((-0.395) * ((((((cos(((-0.907) * X2)) - ((-0.055) * X1)) - ((-0.028) * X1)) - cos(((-0.814) + ((-0.863) * X1)))) - ((-0.028) * X1)) / ((((((-0.964) + ((-0.073) * X2)) + ((-0.073) * X2)) + ((-0.073) * X2)) + ((-0.058) * X2)) + ((-0.863) * X1))) / ((((-1.410) * X1) * ((-0.631) + ((-0.028) * X1))) * sin(((((((-0.123) * X1) + sin(((-0.691) * X2))) - (-0.335)) * ((((-0.990) + (-0.079)) + ((-0.055) * X1)) + ((-0.028) * X1))) - sin(((-0.691) * X2)))))))),0.05696545857172937
q2*Ef,0.9999999999999583,(0.000 + ((-11.557) * ((1.168 * ((-0.871) * X1)) * (0.085 * X2)))),7.853421150157909
q*(Ef+B*v*sin(theta)),0.9974076518789049,((-0.743) + ((-0.992) * (((-0.538) * X4) * (((sin(((-0.538) * X4)) + (sin(sin(((-1.089) * X1))) + ((((-0.538) * X1) * (0.881 * X3)) * sin(((-1.177) * X5))))) + ((((-1.093) / (0.434 * X4)) * ((-0.930) * X2)) * 1.772)) + (((((-0.538) * X1) * (2.871 * X3)) * sin(((-0.930) * X5))) + ((sin((0.881 * X3)) * cos(sin(((-0.538) * X4)))) + (((-1.363) * X1) * (((-1.093) / (0.423 * X4)) * ((0.103 * X2) * (sin(((-0.538) * X4)) * ((-0.538) * X1))))))))))),35.405193809329596
1/2*m*(v**2+u**2+w**2),0.9819053489462867,(1.641 + (2.251 * (((sin(((-0.827) * X2)) - (((((1.186 * X1) * ((-1.160) * X3)) - (((-0.265) * X4) * (((-0.819) * X2) * (1.576 * X1)))) - sin((1.443 * X2))) + (0.083 * X4))) + sin(sin((1.443 * X3)))) - (((sin(((-0.659) * X2)) * (((0.083 * X4) - 1.850) * (1.772 * X1))) - ((0.318 * X1) * ((-1.160) * X3))) * (cos((sin(((-0.659) * X4)) + ((-0.311) - 0.735))) / ((((-0.265) * X4) + ((-0.819) * X2)) - sin(((-0.659) * X2)))))))),28.68561695025183
G*m1*m2*(1/r2-1/r1),0.9999999941677036,(0.000 + ((-0.056) * ((((0.354 * X3) - (((-0.004) * X5) / (1.243 * X4))) - (0.354 * X3)) + ((((((-0.004) * X5) / (1.243 * X4)) / (1.772 * X3)) - ((0.542 * X1) * (((1.443 * X2) / (0.564 * X4)) / (0.354 * X3)))) * ((3.142 * X5) * ((1.443 * X3) - (1.443 * X4))))))),10.643377968874487
m*g*z,0.9999999999999277,(0.000 + ((-10.655) * ((1.949 * X2) * (((-0.190) * X1) * (0.253 * X3))))),25.83264114309697
1/2*k_spring*x**2,0.9999999999999556,(0.000 + (0.819 * (((1.186 * X1) * ((-0.917) * X2)) * ((-0.561) * X2)))),19.029719154729477
(x-u*t)/sqrt(1-u**2/c**2),0.9999322022670771,((-0.237) + ((-0.270) * ((((((2.216 * X2) * (1.680 * X4)) + ((-1.272) * X1)) + ((-1.272) * X1)) + ((-1.272) * X1)) + ((cos(((-0.109) * X2)) - cos(((-0.109) * X1))) - ((((-0.737) * X2) + (((-0.109) * X3) - cos((((-0.069) * X4) / ((-0.109) * X2))))) / ((((0.620 * X3) / (-1.098)) + ((1.414 * X2) - cos((0.146 * X4)))) + (((-0.069) * X4) * ((((2.216 * X2) * 1.214) + ((-1.268) * X1)) + (((6.283 * X2) - 1.206) + ((0.434 * X2) + (-1.792))))))))))),1.966856035578382
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9989631122892589,((-0.646) + (0.180 * ((((((1.937 * X3) - ((-1.161) * X2)) - ((-3.081) * X4)) / (((0.784 * X2) - (0.359 * X3)) - ((-1.061) * X1))) + (((-0.891) / (0.693 * X2)) - (((-1.576) * X4) / (-0.241)))) - ((sin(((((-0.357) - ((-0.054) * X1)) - (0.996 * X3)) - ((((6.054 * X3) - ((-2.746) * X4)) / ((0.784 * X2) - ((-1.161) * X2))) + ((0.818 + ((-0.054) * X1)) + ((-0.054) * X1))))) - ((1.055 * X3) - ((-2.746) * X4))) - ((((-1.576) * X4) / (-0.241)) - ((-2.746) * X4)))))),1.832473929504333
