Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999993927128481,(0.384 + ((-0.566) * (cos(((((((0.541 * X1) / (0.434 / 0.084)) * (-0.358)) * sin((0.693 * X1))) * ((0.541 * X1) * sin(sin(((-1.659) * X1))))) - (-0.066))) * sin(sin(sin(sin(((0.541 * X1) * sin(sin((0.536 * X1))))))))))),0.10601141592206088
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9977909354734162,(1.378 + ((-0.916) * ((((1.831 * X1) + (((-0.323) + 2.718) + (2.787 * X1))) + (cos((((-0.852) * X2) + (1.655 * X1))) / ((1.650 * X1) + sin(((((-0.683) / ((-0.336) * X2)) + (cos((((-0.852) * X2) - (1.650 * X1))) * 1.379)) / (0.707 * X2)))))) / (((1.650 * X1) + ((((-0.323) + 2.718) + (1.414 * X1)) + (((cos(((-0.852) * X2)) / (0.707 * X1)) / (0.347 * X2)) * (0.014 * X2)))) + (cos(((-0.875) * X2)) / (1.650 * X1)))))),0.05706420648935326
q2*Ef,0.9999999999998704,(20.085 + (6.000 * ((((-0.470) - 1.415) - ((0.822 * X1) * ((-0.203) * X2))) + (-1.462)))),7.853420414210722
q*(Ef+B*v*sin(theta)),0.9999734375834036,(0.288 + (0.322 * ((((((0.978 * X2) * (1.571 * X1)) * sin((-1.678))) - (((sin((0.978 * X5)) * (1.443 * X1)) * (0.740 * X3)) * (1.462 * X4))) / (-0.495)) - (((sin((((-0.350) * X5) / ((((-1.678) / (((0.978 * X5) * ((-0.495) * (1.388 * X5))) / ((((-0.780) * X4) - (0.889 * X3)) - (1.571 * X1)))) - (3.500 - 1.319)) / cos(((-0.335) * X5))))) * (1.571 * X1)) * (0.778 * X3)) * (1.772 * X4))))),35.169497375850796
1/2*m*(v**2+u**2+w**2),0.9972402336405736,((-7.479) + ((-0.868) * (((-1.528) * ((0.479 * X1) * (((0.434 * X4) - (cos((((-0.946) * X3) + ((-0.205) * X1))) * ((-1.180) * (0.569 * X2)))) - (((-1.724) * X2) - ((3.132 * X3) - ((1.202 * X4) * (0.331 * X1))))))) + (((((-1.083) * (0.569 * X2)) * ((0.693 * X1) * (1.217 * X2))) + ((-0.928) * X3)) + ((((0.479 * X1) * (1.327 * X2)) + ((((-0.946) * X4) + (((-0.129) * X1) * (1.362 * X4))) * ((1.217 * X4) * (0.331 * X1)))) + (((-0.946) * X4) + ((-0.928) * X3))))))),28.598026523968006
G*m1*m2*(1/r2-1/r1),0.9999999920578966,((-0.000) + (0.042 * (((6.283 * X1) + (((((-0.608) * X2) / (3.127 * X3)) / (3.142 * X3)) / ((0.313 * X4) - ((6.283 * X5) * ((-0.841) * X4))))) * ((((((-0.608) * X2) / (3.142 * X3)) * ((6.283 * X5) * (((-1.006) * X4) + (0.978 * X4)))) - ((((-0.608) * X2) / (3.142 * X3)) * ((6.283 * X5) * (((-1.006) * X4) + (0.978 * X3))))) / (0.313 * X4))))),10.643545692747354
m*g*z,0.9999999999999327,(0.000 + (1.528 * (((((-0.812) * X1) - (2.369 * X1)) * (0.778 * X3)) * ((-0.668) * (0.396 * X2))))),25.832639466715467
1/2*k_spring*x**2,0.9999999999999691,((-0.000) + ((-0.477) * (((0.822 * X1) * ((-0.203) * X2)) * (6.283 * X2)))),19.029719095874782
(x-u*t)/sqrt(1-u**2/c**2),0.9993946557596186,((-0.169) + ((-0.467) * ((((((((((-0.937) * X2) / (0.186 * X3)) - (1.846 / ((-0.382) * X1))) - ((-0.323) + (0.195 * X4))) + ((-0.391) * X4)) + ((-0.734) * X1)) + ((6.283 * X4) * (0.477 * X2))) + ((-0.734) * X1)) + (((((0.422 * X4) - ((1.366 * X4) * (0.477 * X2))) + (((-0.323) / ((-0.378) * X1)) / ((0.015 * X1) / ((-0.025) * X3)))) + (((-0.337) / ((-0.298) * X4)) / ((((0.015 * X1) / ((-0.025) * X3)) / (0.195 * X4)) / (0.195 * X4)))) + ((-0.734) * X1))))),1.9644749646626676
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9990591097661413,((-0.073) + ((-0.813) * ((cos((((-0.269) * X4) - ((3.146 * X4) / (((-1.178) * X1) - (((-0.269) * X4) - ((0.149 * X3) - (1.414 * X2))))))) - ((((-0.269) * X4) - ((0.042 * X4) / ((-1.271) - (sin((1.443 * X3)) - (0.936 * X2))))) - ((((-0.128) * X3) - (0.042 * X4)) - (1.443 * X4)))) - cos(cos((((((-1.178) * X1) - ((0.149 * X3) - (1.443 * X2))) - (((-0.386) * X2) - (((-1.711) * X3) - (((-0.269) * X4) - (1.443 * X4))))) / (sin((1.443 * X3)) - (1.443 * X2)))))))),1.8321125574500277
