Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999981481686787,((-1.105) + (2.126 * (sin(cos(sin(sin((sin((0.465 * X1)) + (0.154 * X1)))))) * sin(cos(sin(sin((sin(sin((0.466 * X1))) + sin(((-0.308) * X1)))))))))),0.10599229132978226
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9987212510339813,((-0.046) + (0.098 * ((((((cos((0.897 * X2)) / ((-1.159) * X1)) + (((-0.112) * X1) + ((-0.189) * X1))) * (-2.662)) + (((sin((3.274 * X1)) * ((-0.189) * X1)) / (6.017 * X2)) + sin((((-0.132) * X1) + (0.892 * X1))))) + sin(((((0.968 * X2) * ((0.968 * X2) * ((-0.132) * X1))) / ((-1.095) * X1)) + sin((((-0.132) * X2) + (0.844 * X1)))))) / (cos(cos(((cos((0.897 * X2)) + ((0.968 * X2) / ((-1.095) * X1))) / ((-1.178) * X1)))) + (0.661 * X1))))),0.05708951033122361
q2*Ef,0.9999999999999675,(0.000 + ((-1.354) * (((-1.662) * X2) / (0.648 / (0.288 * X1))))),7.853421018331165
q*(Ef+B*v*sin(theta)),0.999381254428245,(0.062 + (1.774 * ((((((-0.872) * X2) / (-0.556)) - ((((cos((0.561 * X1)) * (1.169 * X2)) - cos(((-1.029) * X5))) - cos((((-2.261) * X1) / 2.303))) / 2.239)) - ((cos((0.614 * X1)) * (1.234 * X2)) / 2.263)) - ((((-1.455) * X3) / (-0.663)) * ((0.693 * X4) * ((((((-2.499) * X1) / 2.718) / 2.718) / (-0.910)) * sin(((-0.989) * X5)))))))),35.11409690537035
1/2*m*(v**2+u**2+w**2),0.9887294459655942,(0.625 + ((-1.159) * (sin((((0.655 * X4) + (0.583 * X4)) - (0.707 * X2))) - (((0.434 * X3) + ((cos((cos((0.583 * X3)) - ((-1.078) * X4))) + ((0.583 * X4) * sin(sin((1.283 * X2))))) - sin(((((0.707 * X4) + (0.544 * X3)) + ((-0.011) * X2)) - (0.707 * X2))))) - ((((0.776 * X1) * sin((((0.583 * X3) + (0.583 * X3)) - (0.634 * X2)))) - ((-1.885) * X1)) - (((0.655 * X4) + (0.583 * X3)) * (((0.634 * X2) * (1.235 * X1)) - ((-1.702) * X1)))))))),28.552187493206496
G*m1*m2*(1/r2-1/r1),0.9999998507404437,((-0.000) + (0.000 * (((((((-0.536) * X1) * ((((1.681 * X4) + (0.972 * X4)) - (2.498 * X3)) * ((0.376 * X4) + ((0.193 * X2) / ((-0.014) * X4))))) - (((-0.536) * X1) * ((((1.038 * X4) + (1.443 * X4)) - (2.498 * X3)) * ((0.434 * X4) + (((-1.634) * X2) / ((-0.014) * X4)))))) - ((0.140 * X3) / (0.693 * X5))) / ((0.140 * X3) / ((-1.729) * X5))) + (((((1.681 * X4) + (0.972 * X4)) - (2.498 * X3)) - (2.498 * X3)) * ((0.376 * X4) + ((0.140 * X3) / ((-1.729) * X5))))))),10.64332795846995
m*g*z,0.9999999999999868,(0.000 + ((-0.595) * (((1.645 * X2) * ((-2.119) * X3)) * (0.482 * X1)))),25.83264097298233
1/2*k_spring*x**2,0.9999999999999767,((-2.453) + ((-2.113) * ((((1.659 * X1) * (((-0.130) * X2) * cos(0.092))) * (1.099 * X2)) - 1.161))),19.02971958129091
(x-u*t)/sqrt(1-u**2/c**2),0.9970670068450334,(2.472 + ((-2.119) * (((-0.471) * X1) + ((0.693 * X2) - (((cos(((0.434 * X2) - ((-1.761) * X4))) * (((((-0.471) * X1) / (((1.194 * ((-0.620) * X3)) * ((-1.025) * X1)) * ((0.074 + ((-0.620) * X3)) + 0.074))) * (((-1.025) * X1) - ((-2.248) * X4))) * (((0.434 * X2) - (-0.668)) - cos((0.693 * X2))))) + ((-0.751) * X4)) - (0.074 * cos((((-1.495) * X2) - ((-1.761) * X4))))))))),1.9878679778326147
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9970860784044543,(0.184 + ((-0.245) * (((((sin((1.173 * X3)) - (2.272 * X4)) - (((0.230 * X2) * 0.293) * (cos((0.230 * X2)) * cos(((-0.769) * X1))))) + (sin(sin((0.160 * X1))) - (2.272 * X4))) + (((-0.104) * X4) + ((((0.229 * X2) * 0.434) * ((-0.209) * X4)) * (-2.844)))) - (0.375 * (cos((0.693 * X2)) + ((cos((1.323 * X2)) - (2.128 * X3)) * (cos((0.229 * X2)) * (cos((0.229 * X2)) * cos(((-1.714) * X1)))))))))),1.8300680054738314
m_0*v/sqrt(1-v**2/c**2),0.9999936973692575,((-0.003) + (0.125 * ((((1.733 * X1) + ((1.772 * X1) + ((((1.028 * X1) / (0.628 * X3)) * (2.303 * X2)) / (((2.718 * X3) / (0.598 * X2)) / (0.598 * X2))))) * (2.303 * X2)) + (((((((1.028 * X1) / (0.628 * X3)) / (2.718 * X3)) * (2.279 * X2)) * (2.279 * X2)) / (0.628 * X3)) * (2.003 * X2))))),2.581981461469798
(u+v)/(1+u*v/c**2),0.9902174221619279,((-1.034) + ((-8.711) * ((sin((2.437 - (((((0.940 * X2) / (5.966 * X2)) * sin(((-0.889) * X2))) / (0.270 * X1)) / (0.270 * X1)))) * sin((2.826 * (((sin((sin(((0.940 * X2) * (cos(((-0.170) * X1)) - (-0.126)))) * ((-0.264) * X1))) / (6.283 * X2)) * sin(((-0.914) * X3))) / (0.634 * X3))))) - (sin((0.270 * X1)) * sin((2.437 - (((sin(((-0.889) * X1)) / (4.972 * X2)) * sin(((-1.006) * X2))) / (0.634 * X1)))))))),1.6839526012727788
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.7865246960343686,((-0.204) + ((-0.222) * ((((sin(((-0.802) * X2)) - sin((0.782 * X3))) * (3.151 / (2.527 * X1))) + ((((-0.587) / sin(((-0.772) * X3))) - sin(((((-1.048) * X3) + cos((0.649 * X2))) + sin(cos((0.649 * X2)))))) / (1.873 * X1))) + sin((cos(((sin(sin(((-0.774) * X2))) + ((-0.483) * X1)) * sin((3.142 / (2.718 * X1))))) / ((-0.172) * X1)))))),0.06096381771773486
(m1*r1+m2*r2)/(m1+m2),0.9635108160643313,((-0.351) + (0.467 * (((1.228 * X3) - ((-1.137) * X4)) - ((((0.387 * X3) + ((0.122 * X1) + ((0.122 * X1) + (((0.669 * X3) / ((-0.861) * X4)) - (0.707 * X2))))) * ((0.476 * X4) * (cos(((0.669 * X3) / (0.434 * X4))) / (((1.786 * X1) - (0.089 * X1)) - cos((1.685 * X4)))))) - (cos((0.476 * X4)) / ((cos((0.693 * X1)) * (0.089 * X1)) + (cos((0.434 * X4)) - (cos((0.476 * X4)) - (0.693 * X2))))))))),1.295149135208864
