Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999983679183996,(0.083 + (0.913 * ((((((-0.076) / cos(cos((1.813 * X1)))) / cos((0.434 * X1))) - (2.087 * X1)) / (((((0.805 * X1) - (2.697 * X1)) - (3.142 * X1)) - (3.142 * X1)) / sin((sin(cos((0.868 * X1))) / (0.805 * X1))))) - ((-0.076) / ((0.983 * X1) / sin(((-0.076) / cos(cos(((0.868 * X1) - (2.697 * X1))))))))))),0.10598712301391112
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9474703439920222,(0.107 + ((-1.548) * ((((0.091 * X1) + cos((0.876 * X2))) / (((cos((2.215 - ((-1.771) * X1))) / ((2.303 - ((-2.148) * X1)) * ((0.898 * X2) - cos((4.034 * X2))))) / ((0.091 * X2) + cos((0.898 * X2)))) + ((-1.771) * X1))) / ((1.772 - cos((0.658 * X2))) - (((cos((2.303 - ((-1.952) * X1))) / ((0.876 * X2) * (1.791 - cos((0.898 * X2))))) / ((0.091 * X1) + cos((0.876 * X2)))) + ((-2.755) * X1)))))),0.057490296171571614
q2*Ef,0.999999999999917,(0.000 + ((-0.900) * ((0.834 * X1) * ((-1.332) * X2)))),7.853421244800431
q*(Ef+B*v*sin(theta)),0.9999374092188639,((-0.128) + ((-0.171) * ((((((((-1.925) * X4) + ((-2.136) * X4)) * sin(((-0.996) * X5))) * (((sin(((-0.922) * X5)) / (((-1.642) * X3) + ((-2.285) * X4))) / ((-1.009) * X4)) + ((-1.105) * X3))) + ((-2.199) * X2)) + ((-2.199) * X2)) * (1.306 * X1)))),35.20901788849142
1/2*m*(v**2+u**2+w**2),0.9895640506253285,((-6.402) + ((-1.156) * (((((0.707 * X3) - ((-0.928) * X2)) * (((1.321 * X4) - ((((-0.666) * X2) - (0.693 * X3)) / (1.410 * X4))) * ((-0.512) * X1))) - (((((1.410 * X4) - (((-0.780) * X2) / (1.410 * X4))) - sin(((-1.646) * X3))) - ((-0.393) * X4)) - (((sin((1.410 * X2)) / (((-0.928) * X2) / (1.410 * X4))) * ((0.939 * X3) - ((-0.393) * X4))) / (1.410 * X4)))) - sin((((2.718 * X4) / (((-0.666) * X2) - (0.693 * X3))) - ((((-0.928) * X2) - (0.939 * X3)) / (1.410 * X4))))))),28.514753097761858
G*m1*m2*(1/r2-1/r1),0.9999999959101525,((-0.001) + (0.004 * ((((((((0.197 * X1) * (1.635 * X3)) * (1.076 * X2)) * (2.483 * X5)) / ((-0.346) * X3)) / ((-0.346) * X3)) - ((((((1.772 * X1) * (1.635 * X3)) * (1.076 * X2)) * (2.427 * X5)) / (((-0.202) * X4) + ((-0.202) * X4))) * (((((-1.850) * X4) + (1.804 * X3)) / ((-0.346) * X3)) / ((-0.346) * X3)))) - ((((0.085 / (((2.427 * X5) / ((-0.346) * X3)) * (1.076 * X2))) / ((-1.891) * X4)) * ((0.197 * X1) * (1.635 * X3))) * (1.076 * X5))))),10.643565059947653
m*g*z,0.9999999999999462,(0.000 + (98.424 * (((0.197 * X1) * (1.147 * X3)) * (0.045 * X2)))),25.832639276930184
1/2*k_spring*x**2,0.999999999999988,((-0.000) + (3.684 * ((1.558 * ((-0.088) * X2)) * ((1.410 * X1) * ((-0.702) * X2))))),19.02971895149609
(x-u*t)/sqrt(1-u**2/c**2),0.9878272498814656,(2.002 + ((-0.857) * ((((((((-0.322) * X2) - (((-1.839) * X2) + (sin(cos(cos((0.173 * X1)))) + (1.134 * X1)))) + ((((-0.069) * X1) / (0.191 * X3)) / (0.191 * X3))) + (-0.310)) - ((-0.310) / (0.191 * X3))) + (((-0.335) * X2) / (0.318 * X3))) - (((-0.335) * X2) - ((((-0.322) * X2) - (((((-1.811) * X4) + (((-1.837) * X4) + (1.141 * X1))) + ((-0.335) * X2)) + ((-0.310) / (0.191 * X3)))) + (((((-1.837) * X4) + (1.134 * X1)) + 0.479) + (-0.193))))))),1.9989909369585193
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.995866305131977,((-0.623) + (0.395 * (((((1.299 * X4) / (((0.059 * X4) + (cos((cos((0.451 * X1)) / (0.661 * X4))) + (0.090 * X3))) + (0.318 * X4))) + ((((1.967 * X3) * cos((0.502 * X3))) + ((-0.769) * X3)) + (0.090 * X2))) + (((((0.430 * X4) + (0.318 * X4)) / (((1.502 * X2) * cos((0.502 * X3))) + ((-0.705) * X3))) + ((0.661 * X4) + ((sin((-1.545)) + (1.772 * X4)) * cos((0.086 * X1))))) + (0.318 * X4))) / (cos((0.493 * X3)) + (0.298 * X3))))),1.837503583752036
m_0*v/sqrt(1-v**2/c**2),0.9998133412733697,((-0.125) + (0.257 * ((((((0.707 * X2) * ((0.693 * X2) * (0.726 * X1))) / (0.143 * X3)) + (((0.005 * X1) * ((cos(((-0.762) * X3)) / 0.185) + (((0.839 * X3) * (1.808 * X1)) - ((2.883 * X2) * (2.251 * X1))))) - ((0.693 * X2) * (0.985 * X1)))) + (((2.303 * X2) * (1.772 * X1)) + ((((((0.148 * X2) * ((-0.424) * X3)) + ((-0.586) * X2)) * (0.148 * X2)) + ((-0.586) * X2)) * (0.148 * X2)))) + (0.122 * X3)))),2.586466993784434
(u+v)/(1+u*v/c**2),0.9815411121255134,(5.918 + ((-4.303) * (((((((0.106 * X3) * (0.106 * X2)) + (sin((0.114 * X3)) * (0.106 * X2))) + (sin((0.106 * X2)) * (((-0.264) * X1) + ((0.053 * X2) * ((-0.264) * X1))))) + ((0.100 * X3) * (((0.106 * X3) * sin((0.106 * X2))) + ((0.114 * X3) * ((0.053 * X2) * (0.707 * X1)))))) + (cos((0.114 * X3)) * (cos((0.106 * X3)) * cos((0.114 * X3))))) + (sin(sin(sin(sin(sin(sin((0.100 * X3))))))) * cos((0.705 * X1)))))),1.695330641585039
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9929270700481362,((-0.243) + ((-0.641) * (((1.762 * X1) + (((-0.043) * X1) * ((cos(((0.693 * X3) - (0.693 * X2))) + cos(((-0.398) * X1))) * 7.014))) / (((cos(((0.693 * X3) - (0.693 * X2))) + (((-1.327) * X1) - cos(((0.252 * X1) - ((0.593 - sin(((cos(((-0.556) * X1)) / (0.732 * X2)) + (cos(((-0.376) * X1)) / cos((0.148 * X2)))))) - (1.009 * X1)))))) + ((-0.884) * X1)) + ((cos(((0.693 * X3) - (0.693 * X2))) + ((-0.506) * X1)) + ((-0.556) * X1)))))),0.06139251229328776
