Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999989824550158,((-1.357) + (2.044 * (cos(sin(sin(((sin(((1.073 * X1) / 2.814)) / (cos(((sin(0.371) * sin((((0.523 * X1) * cos(((-0.506) * X1))) + (0.523 * X1)))) - (-1.193))) * ((1.073 * X1) / 0.035))) * ((-0.030) * X1))))) * cos(cos(cos(sin((sin(((-0.506) * X1)) / cos((-0.686)))))))))),0.10599829886862316
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9973143016615893,(0.093 + ((-0.031) * ((((sin((cos((((cos((0.968 * X2)) - ((-0.611) * X1)) - cos(((-0.611) * X1))) / 1.651)) / sin(sin((0.318 * X1))))) + (cos((0.895 * X2)) / sin(sin(sin((0.324 * X1)))))) + (0.318 * X1)) - (0.273 * X1)) / sin(((-0.459) * X1))))),0.05772686223319583
q2*Ef,0.9999999999999672,(0.000 + (2.048 * ((1.004 * X2) * (0.486 * X1)))),7.8534207101540865
q*(Ef+B*v*sin(theta)),0.9989236049105095,((-7.286) + ((-8.917) * (((cos((0.983 * X5)) - (((sin((0.985 * X2)) * ((((-1.416) * X1) * (0.318 * X1)) * (-0.095))) - (sin((1.041 * X2)) * sin((0.983 * X1)))) - (sin((1.189 * X2)) * sin((0.983 * X1))))) * (-0.111)) - ((0.318 * X2) - ((((((-0.817) * X3) * (0.318 * X1)) * (0.280 * X4)) * (0.434 * (-0.095))) - ((0.312 * X1) - ((0.434 * X4) * ((((-0.817) * X3) * (0.318 * X1)) * sin((0.983 * X5)))))))))),35.07655697653889
1/2*m*(v**2+u**2+w**2),0.997019892480407,(0.093 + (1.970 * (((((1.016 * X3) * (((-0.684) * X1) * ((-0.450) * X2))) - ((((-0.776) * X1) * ((-0.492) * X3)) / (((cos(((-0.885) * X3)) * (0.434 * X2)) * (0.185 * X2)) + (0.872 * X3)))) + (((0.976 * X1) * ((0.318 * X3) + (((0.455 * X4) / 1.063) * (0.607 * X4)))) + ((((-0.693) * X1) * ((-0.450) * X2)) * (0.625 * X2)))) - ((((((-0.675) * X1) * ((-0.450) * X2)) * (1.772 * X2)) - ((1.016 * X3) * (((-0.675) * X1) * ((-0.450) * X3)))) / (((-1.625) * X2) / ((-0.247) * X3)))))),28.862898249994412
G*m1*m2*(1/r2-1/r1),0.9359390215500206,(4.595 + (0.737 * (((((0.362 * X1) / ((-0.654) * X4)) * (((3.905 - (1.770 * X3)) / ((-0.654) * X4)) - (((cos(((-0.389) * X4)) - ((0.786 * X4) / (0.256 * X3))) - ((2.580 * X3) * ((0.299 * X2) / ((-0.823) * X4)))) * (0.630 * X5)))) - ((0.848 * X2) / (0.256 * X3))) - ((((0.254 * X1) / cos(((-0.296) * X2))) - (((cos(((-0.421) * X2)) - ((0.693 * X4) / (0.293 * X3))) - ((0.848 * X2) / ((-0.464) * X4))) * (0.434 * X5))) - ((0.518 * X5) / ((-0.464) * X4)))))),10.23238345568211
m*g*z,0.9999999999999742,(0.000 + ((-0.513) * ((0.815 * X3) * (((-1.425) * X1) * (1.680 * X2))))),25.832641334831397
1/2*k_spring*x**2,0.9999999999999576,(0.000 + ((-3.663) * ((((-0.675) * X1) * ((-0.450) * X2)) * ((-0.450) * X2)))),19.02971757567065
(x-u*t)/sqrt(1-u**2/c**2),0.9997574645925504,(0.630 + (1.063 * ((((((-0.330) * X2) * (0.708 / (-0.196))) + (((((-0.469) - ((-0.330) * X2)) * ((-1.241) * X4)) + (-0.278)) + ((((-1.399) * X2) - (((-0.921) * X1) + (1.337 * X4))) + (0.143 * X2)))) + (((-0.486) - ((-0.330) * X2)) * ((-1.241) * X4))) + ((((0.145 * X2) / (((-0.016) * (((-2.260) * X3) + ((-1.287) * X1))) * (((-0.755) * X3) * (0.708 / (-0.196))))) * ((-1.364) * X2)) * ((((-0.934) * X1) + (1.337 * X4)) - ((-0.688) * X3)))))),1.9682413247055897
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9974290222427368,((-0.165) + ((-1.115) * (((((-0.068) * X4) * (((-0.068) * X4) * ((sin(((-0.297) * X2)) * ((-0.724) * X2)) - ((sin((1.095 * X2)) - ((-1.678) * X3)) + (((-0.207) * ((-0.368) * X1)) * (0.429 * X2)))))) + (((((-0.184) * ((-0.297) * X1)) + (((-0.068) * X4) * ((-0.278) * X1))) + (((((-0.184) * ((-0.297) * X1)) * ((-0.297) * X2)) + ((-1.163) * X4)) + (0.036 * X4))) + (((-0.068) * X4) * ((-0.278) * X2)))) + ((-0.175) * ((-0.297) * X1))))),1.825053512103285
m_0*v/sqrt(1-v**2/c**2),0.99999285660549,((-0.004) + ((-0.665) * ((((-2.432) * X1) - (0.178 / ((-0.079) / ((((0.617 * X2) * ((-1.256) * X1)) / (cos((1.203 * X2)) + (0.658 * X3))) / (((cos((cos(((-0.190) * X3)) - (0.148 * X3))) + ((-0.361) * X2)) + (0.658 * X3)) + (cos((1.203 * X2)) + (0.658 * X3))))))) * (0.617 * X2)))),2.581512070675375
(u+v)/(1+u*v/c**2),0.9825299271597907,(2.896 + (1.148 * (((((cos(sin(sin((0.191 * X2)))) - cos((0.602 * X1))) * (0.233 * X3)) - cos((0.602 * X1))) + (((sin((cos((0.029 * X1)) - cos((0.602 * X1)))) - cos(sin((0.268 * X1)))) - cos(sin((0.233 * X1)))) - ((((cos(((-0.097) * X2)) * cos((0.233 * X3))) - cos((0.611 * X1))) - cos((0.611 * X1))) - sin((0.282 * X1))))) + ((((0.873 * X1) + ((-0.505) * X3)) - (0.274 * X1)) * (0.222 * X2))))),1.7297399297563185
