Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999996174872462,(0.204 + (0.149 * (sin((((((-1.681) * X1) / ((-1.173) * X1)) - (sin(cos(2.526)) / (sin(((-0.538) * X1)) / (0.200 * X1)))) - (sin(sin(((-0.434) * X1))) / 2.718))) + (sin((((((-1.681) * X1) / ((-1.173) * X1)) - (sin(sin(((-0.538) * X1))) / (0.474 / (0.200 * X1)))) - (sin(sin(((-0.538) * X1))) / 0.413))) - (0.413 - sin((sin((((-3.507) * X1) / (0.040 * X1))) + sin(((-0.538) * X1))))))))),0.10600020392724363
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9966531762741195,(0.123 + ((-0.017) * (((((-0.030) * X2) - (((sin(sin(((-0.030) * X2))) - (cos(((-0.822) * X2)) * 0.670)) / (0.324 * X1)) + (((cos(((-0.873) * X2)) / (0.318 * X1)) + cos(((-0.873) * X2))) * 1.443))) / (0.318 * X1)) + cos(((((1.588 * X1) + ((cos(((-0.873) * X1)) * (-0.645)) * (sin((1.302 * X2)) / (0.318 * X1)))) + ((cos(((-0.245) * X1)) * (cos(((-0.245) * X1)) * (-0.461))) * cos((3.142 * X2)))) - (-0.461)))))),0.0570789162821914
q2*Ef,0.9999999999999906,(0.000 + ((-2.780) * ((cos((-1.289)) * (1.170 * X1)) * (((-1.853) * X2) / 1.674)))),7.853421112566491
q*(Ef+B*v*sin(theta)),0.9999979048841074,((-0.022) + (1.328 * (((((0.434 * X4) * (((0.454 * X4) * (sin((1.021 * X5)) + sin((1.021 * X5)))) + ((0.454 * X4) * sin((1.021 * X5))))) * (((1.830 * X3) / ((0.434 * X4) * sin(sin((1.021 * X5))))) * (sin((1.021 * X5)) - sin((1.018 * X5))))) + ((0.975 * X2) + (((2.717 * X3) * ((0.434 * X4) * sin((0.979 * X5)))) + ((0.979 * X2) + ((1.811 * X3) * ((0.434 * X4) * sin((1.021 * X5)))))))) * (0.384 * X1)))),35.22241386712374
1/2*m*(v**2+u**2+w**2),0.9661340829494888,((-3.543) + ((-5.155) * ((((((((((-1.434) * X2) * (0.970 * X4)) * (0.530 * X1)) / (((sin(((sin((0.693 * X4)) / 1.519) * (1.414 * X3))) - (0.970 * X4)) - (0.434 * X3)) - ((0.939 * X2) * (0.530 * X1)))) + (((-1.110) * X4) - (0.535 * X3))) * ((-0.106) * X1)) * ((-1.162) * X3)) - ((0.939 * X2) * (0.550 * X1))) - ((((0.434 * X1) * ((-0.293) * X4)) * (1.455 * X2)) * ((-0.104) * X4))))),28.665489373956415
G*m1*m2*(1/r2-1/r1),0.9999999999999603,((-0.000) + ((-0.172) * (((((((((-0.510) * X4) + (0.735 * X4)) / (0.668 * X3)) / (0.603 * X4)) - (((((-0.510) * X4) + (0.735 * X3)) / (0.668 * X3)) / (0.603 * X4))) * ((-1.349) * X5)) * (1.750 * X1)) * ((-1.349) * X2)))),10.643424013907422
m*g*z,0.9999999999999832,(0.000 + (0.794 * ((0.900 * X1) * (((-0.729) * X2) * ((-1.919) * X3))))),25.832641544807956
1/2*k_spring*x**2,0.9999999999999309,(0.000 + (1.709 * (((0.404 * X1) * (((-0.356) * X2) * 1.751)) * ((-1.162) * X2)))),19.029719345524377
(x-u*t)/sqrt(1-u**2/c**2),0.997138142951387,(2.781 + ((-1.813) * (((0.181 * X2) + (sin((cos((-1.358)) / (0.060 * X3))) + ((0.181 * X2) * ((0.181 * X2) * ((((-1.351) * X2) / (0.559 * X4)) + (0.909 * X4)))))) + (((sin(0.209) / (0.060 * X3)) * (sin(sin((((-1.351) * X4) / (0.559 * X4)))) + ((0.174 * X2) * (((-0.412) * X1) + (0.559 * X4))))) + ((0.693 * X4) + ((((((-0.412) * X1) + (0.617 * X4)) - ((((-0.412) * X1) + (0.707 * X4)) + (0.698 * X2))) + (1.705 * X2)) - (0.522 * X1))))))),1.980820527006773
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9966704192500193,((-0.340) + (0.320 * (((cos(((-0.202) * X1)) - sin((((((-3.077) * X4) + ((-0.407) * X3)) + (0.352 * X1)) / (cos((((-3.077) * X4) + (3.226 * X3))) + ((0.707 * X2) / (-0.558)))))) - sin(sin((((((-3.085) * X4) + ((-0.301) * X3)) - (((-3.077) * X3) + cos(((-0.842) * X1)))) / ((cos(((-0.219) * X1)) - ((0.707 * X2) / (-0.558))) - ((0.284 * X1) / sin((0.318 * X4)))))))) - (((-3.115) * X4) + ((-0.376) * X3))))),1.834710710665493
