Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.9999988496429598,(1.697 + (0.706 * (((-0.014) / cos((((-0.270) * X1) / 1.723))) - (sin(cos(((-0.014) / (sin((1.751 * X1)) - (((-0.270) * X1) - 0.525))))) - (sin(sin((sin(sin((0.707 * X1))) * ((-0.534) * X1)))) - cos(sin(sin(sin(((-0.533) * X1)))))))))),0.10600014130405835
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9970896209881817,(0.070 + ((-0.235) * ((cos((sin(((-0.675) * X1)) + cos(sin((0.972 * X2))))) * (cos((sin(((-0.886) * X1)) + cos(cos((1.414 * X2))))) * (sin((cos(cos((1.055 * X2))) + (0.479 * X1))) * (sin(((-0.684) * X1)) * ((cos((0.991 * X2)) / (1.607 * X1)) / (0.479 * X1)))))) - (sin(((-0.684) * X1)) * (sin(sin(((-0.675) * X1))) / (1.284 * X1)))))),0.0575192442941983
q2*Ef,0.9999999999999788,(0.000 + ((-2.826) * (((-0.493) * X1) * (0.718 * X2)))),7.853420757767903
q*(Ef+B*v*sin(theta)),0.9760589659561848,(5.022 + (1.747 * (((sin(((sin(((-1.056) * X5)) - (0.033 * ((-0.884) * X4))) - ((0.107 * X2) / cos((sin((((-0.557) * X3) + (-0.620))) / ((-1.871) + ((-0.620) / ((-0.572) * X3)))))))) / sin((0.707 / ((-0.572) * X3)))) * ((-0.779) * X1)) * ((-1.014) * X4)))),34.867296750368276
1/2*m*(v**2+u**2+w**2),0.9858259295797286,((-6.796) + ((-0.548) * ((((1.772 * X1) + ((-1.374) * ((1.608 * X3) + (((((-0.493) * X1) * (1.414 * X2)) * (((-0.291) * X2) + ((-0.436) * X2))) + (((1.048 * X4) + (1.942 * X3)) * cos((0.659 * X2))))))) - (((-0.493) * X1) * (1.414 * X2))) - ((((((-0.493) * X1) * (1.414 * X2)) - (((1.198 * X4) * (1.048 * X4)) * ((-0.493) * X1))) - ((((0.643 * X4) + (1.443 * X3)) * ((-0.731) + ((-0.375) * X2))) * (1.694 * X1))) - ((((-0.493) * X1) + ((-1.701) * X2)) + ((-1.605) * X2)))))),28.804032762289978
G*m1*m2*(1/r2-1/r1),0.9999999999997604,(0.000 + ((-632.465) * (((((0.165 * X3) - ((-1.065) * X3)) - ((0.165 * X4) - ((-1.065) * X3))) / (((((((0.256 * X1) - (0.165 * X1)) - ((-0.812) * X3)) - ((0.256 * X1) - (0.165 * X1))) / ((-0.353) * X1)) / (0.165 * X5)) / (0.165 * X2))) / (1.227 * X4)))),10.643424520752852
m*g*z,0.9999999999999815,((-0.000) + ((-150.531) * (((0.010 * X1) * ((-0.666) * X2)) * (1.048 * X3)))),25.83264206565802
1/2*k_spring*x**2,0.9999999999999571,(0.000 + ((-75.265) * (((0.010 * X1) * ((-0.666) * X2)) * (1.048 * X2)))),19.029717745499294
(x-u*t)/sqrt(1-u**2/c**2),0.9899242692601665,(2.336 + ((-0.233) * ((((1.443 * X2) - ((1.952 * X1) - (6.193 * X4))) - (((-1.269) * X2) + (((-2.931) * X2) + ((((-1.414) * X2) + (((1.174 * X1) - (-0.769)) - (0.049 * X4))) - ((-1.072) * X1))))) - (((1.896 - (((1.197 * X2) + ((-0.507) - ((-0.798) * X1))) - (sin((6.202 * X4)) - ((1.952 * X1) - (6.193 * X4))))) - ((1.197 * X2) - (1.772 - ((2.946 * X2) - ((1.174 * X1) - (-0.769)))))) / ((((-1.269) * X2) / (-0.758)) + ((-1.421) * X3)))))),2.010450718273127
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9962384744104126,((-0.440) + (0.374 * ((2.303 * X4) + (sin((((cos((0.277 * X1)) + cos(((-0.245) * X1))) + ((2.637 + ((-0.404) * X2)) + (((-0.943) * ((-0.242) * X3)) * (1.772 * X4)))) * sin(sin(sin(sin(((-0.242) * X3))))))) + ((((-0.177) * sin(sin(sin(((-0.630) * X3))))) * (3.372 * X4)) + (sin((0.318 * X4)) + (((0.434 * X3) / ((((-0.397) * X1) * ((-0.774) * X2)) + ((-0.538) * X1))) + cos((0.169 * X1))))))))),1.8354846788996306
