Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.999994421093488,(0.379 + ((-0.639) * sin(sin(sin(sin(sin(((sin((0.504 * X1)) * cos(0.059)) * sin((0.483 * X1)))))))))),0.10602930518199706
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9958111102821214,((-0.197) + (0.117 * ((((cos((0.375 * X1)) * ((0.802 * X1) + ((sin((0.545 * X2)) - sin((0.832 * X1))) * ((0.380 * X1) - cos((0.489 * X1)))))) / ((0.210 * X2) + cos((((-0.403) * cos(((-0.986) * X1))) + (sin((0.434 * X2)) - sin((0.832 * X1))))))) + ((0.378 * X2) + cos((0.434 * X2)))) + ((cos(((-0.961) * X2)) / ((0.894 * X1) + ((-0.403) * cos((0.986 * X1))))) + sin(cos((0.380 * X1))))))),0.05750780133293634
q2*Ef,0.999999999999959,((-0.000) + ((-6.115) * ((0.099 * X1) * ((-1.656) * X2)))),7.853421431064836
q*(Ef+B*v*sin(theta)),0.9998310745515391,(0.660 + ((-2.103) * (((((-0.019) * X2) + ((cos(((((-0.179) * X1) + (0.435 * X4)) * (-0.536))) / (cos(((-0.683) + (0.435 * X4))) - (((-0.194) * X4) / ((-0.020) * X2)))) + (sin(((((-0.020) * X2) - ((-0.019) * X2)) - ((-1.002) * X5))) * ((-0.174) * X3)))) * (0.434 * X1)) * (6.283 * X4)))),35.24069081745301
1/2*m*(v**2+u**2+w**2),0.9937139926698532,(0.079 + ((-0.558) * ((((0.099 * X1) * ((-2.427) * X2)) * (1.821 * X2)) + (((0.099 * X1) * ((((((5.825 * X4) * (6.543 * X4)) - ((5.825 * X4) * (1.747 * X2))) * (((0.348 * X4) / (-1.339)) / ((3.142 * X2) - (-1.679)))) - (2.916 * X2)) - (1.721 * X2))) + ((((-1.679) * (2.006 * X3)) * ((((0.434 * X1) * ((-0.971) * X2)) * (-0.121)) - (1.430 * ((0.099 * X1) * ((-1.656) * X3))))) + (((-0.140) * X1) * ((5.278 * X4) * (1.347 * X2)))))))),28.56599930405314
G*m1*m2*(1/r2-1/r1),0.9999999955040796,(0.001 + ((-0.373) * ((((0.678 * X1) * (((1.414 * X2) * ((0.678 * X5) * ((1.414 * X4) / ((-1.764) * X3)))) / ((-0.979) * X4))) + ((0.383 * X1) * (((((-0.831) * X2) * ((0.678 * X5) * ((1.414 * X4) + ((-1.764) * X3)))) / ((-0.973) * X4)) / (0.402 * X3)))) + ((0.678 * X1) * (((((-0.831) * X2) * ((0.678 * X5) * ((1.414 * X4) + ((-1.764) * X3)))) / ((-0.979) * X4)) / (0.402 * X3)))))),10.643270895826717
m*g*z,0.9999999999999801,(0.000 + ((-1.422) * (((0.440 * X3) * (((-0.402) * X2) / (-0.199))) * ((-0.792) * X1)))),25.832641339065425
1/2*k_spring*x**2,0.9999999999999443,(0.000 + (16.910 * ((((-0.265) * X2) * (0.484 * X1)) * ((-0.230) * X2)))),19.029719393356633
(x-u*t)/sqrt(1-u**2/c**2),0.9999204291422967,(0.007 + ((-0.849) * ((((((1.900 * X2) * (0.311 * X4)) - (0.318 * X1)) - (0.181 * X1)) + (((((0.497 * X1) / ((0.311 * X4) + (0.267 * X3))) / ((-0.452) / ((-0.654) * X2))) / ((((cos(((-0.654) * X2)) / (1.368 * X2)) / (0.318 * X2)) + ((0.267 * X3) + (0.318 * X4))) + cos((0.181 * X1)))) / ((-1.205) * X3))) + (((((1.900 * X2) * (0.311 * X4)) - (0.318 * X1)) - (0.181 * X1)) - (0.181 * X1))))),1.9700237194110886
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9990641132538813,(0.044 + (0.186 * ((((((((1.003 * X4) - (0.318 * X3)) / (2.323 * X2)) * (1.162 + (0.830 * X3))) * ((0.028 * X1) + (0.830 * X3))) * ((((0.106 + cos((0.318 * X1))) * ((0.028 * X1) + (0.830 * X3))) * ((1.162 + (0.830 * X3)) / (0.707 * X2))) * (((1.556 * X4) - ((-0.159) * X2)) / (2.323 * X2)))) + (1.468 * X4)) + ((((1.556 * X4) - (0.006 * X2)) - ((-2.462) * X4)) + ((((-1.197) * X1) - (2.104 + (0.430 * X1))) / (1.414 * X2)))))),1.8303984010125751
m_0*v/sqrt(1-v**2/c**2),0.999954852915228,(0.041 + ((-1.867) * (((0.192 + ((((-1.233) * X1) * (0.765 * X2)) * (0.318 * X2))) / ((((((((-1.161) * X2) + (2.452 * X3)) - (((-1.218) * X2) * ((-0.230) * X2))) + (0.101 * X3)) - (((-1.218) * X2) * ((-0.230) * X2))) + (0.232 * X3)) - cos((cos(((0.778 * X3) * sin((0.101 * X3)))) + (-1.180))))) + ((0.405 * X1) * ((-1.282) * X2))))),2.582971824125053
(u+v)/(1+u*v/c**2),0.987572039769128,(5.101 + (1.470 * (cos(((-0.667) * X1)) * ((cos((((((-0.571) - (0.164 * X3)) - (0.166 * X2)) - (0.179 * X3)) - (0.166 * X2))) + (((-0.583) - (0.177 * X2)) - ((cos(((0.179 * X3) - (0.177 * X2))) + cos(((0.166 * X3) - (0.177 * X2)))) / cos(((-0.667) * X1))))) - sin(((-0.241) * X2)))))),1.6560351073886272
exp(-((theta-theta1)/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9511045579909758,(0.027 + (0.078 * ((((1.477 - (0.402 * X1)) + sin(sin(((1.477 - ((-0.014) * X2)) - (cos(((-0.814) * X2)) / (0.447 * X1)))))) / (0.447 * X1)) - ((1.477 - ((-0.123) / ((-1.379) * X2))) - ((cos((cos(((-0.811) * X3)) / (0.402 * X1))) + sin((2.073 - (1.477 - (0.402 * X1))))) - sin(((1.471 - (0.402 * X1)) * ((cos(((-0.811) * X3)) / ((-0.376) * X1)) * (cos(((-0.813) * X2)) / (0.434 * X1)))))))))),0.06013192870901808
(m1*r1+m2*r2)/(m1+m2),0.9520722586224329,((-0.402) + (0.636 * ((((((-0.078) * X4) * (0.729 * X3)) + (((((-0.078) * X4) * (0.812 * X3)) * (((-0.078) * X2) * (0.891 * X1))) + ((((-0.078) * X4) * (0.795 * X3)) + (((-0.078) * X4) * (0.795 * X3))))) + ((((-0.078) * X2) * (0.812 * X3)) + ((0.977 * X4) - ((-1.508) * X3)))) + ((((-0.078) * X4) * (0.842 * X1)) + ((((-0.078) * X4) * ((-1.046) * X2)) + (((0.254 * X4) * ((((-0.078) * X4) * (0.434 * X3)) * (((-0.078) * X4) * (0.693 * X3)))) + (((-0.078) * X2) * (0.756 * X3)))))))),1.2884652623748298
r*F*sin(theta),0.9999999821553632,((-0.284) + (1.199 * ((((((-0.066) * X2) * sin(((-1.011) * X3))) * ((-0.545) * X1)) + 0.237) + (((-0.408) * X2) * (sin(((-1.000) * X3)) * (2.135 * X1)))))),9.609279865222398
m*r*v*sin(theta),0.9999999422786121,((-0.003) + ((-0.133) * (((((sin(((-1.001) * X4)) * ((-0.760) * X1)) * (2.718 * X3)) * (2.303 * X2)) + (((sin(((-1.001) * X4)) * (2.718 * X1)) * (2.718 * X3)) * (2.303 * X2))) + (((sin(((-1.003) * X4)) * ((-0.760) * X1)) * (2.718 * X3)) * (2.303 * X2))))),30.012756266611834
1/2*m*(omega**2+omega_0**2)*1/2*x**2,0.9961996515614381,(0.556 + (1.046 * (((0.110 * X1) + (0.239 * X3)) * (cos(((((-0.638) * X2) * ((-0.646) * X2)) / ((0.110 * X1) + (0.239 * X3)))) - ((((1.538 * X4) * (((-0.368) * X3) - (0.564 * X2))) * ((0.493 * X4) - (((-1.931) * X4) * (0.484 * X1)))) - ((((0.601 * X4) * ((-0.646) * X1)) * cos((((0.767 * X2) * (0.767 * X2)) / ((0.110 * X1) + (1.731 * X3))))) * (2.303 * X4))))))),11.360854757537714
q/C,0.9999999999999338,((-0.017) + ((-0.698) * ((cos((-0.135)) / (((-0.587) * X2) / (0.848 * X1))) + ((-0.404) * 0.060)))),0.9281803063171096
np.arcsin(n*sin(theta2)),0.9999212898232429,(0.001 + (0.847 * ((sin(((-1.001) * X2)) * ((-1.206) * X1)) / cos(((((sin(((-0.984) * X2)) * ((0.707 * X1) * sin(((-1.011) * X1)))) / (-0.834)) / cos((sin(((-0.393) * X2)) * (sin(((-1.001) * X2)) * (0.434 * X1))))) * sin(((-1.001) * X2))))))),0.4532522404784179
