Original,R2,Modelo,RMSE
exp(-theta**2/2)/sqrt(2*pi),0.999999566612278,(0.366 + (0.455 * sin((sin(((cos(((0.693 * (1.240 * X1)) / cos((-0.580)))) * (sin(0.699) + ((-0.599) + (-0.034)))) * (((-0.574) * X1) * sin(sin(sin((0.928 * X1))))))) + (0.034 - ((-0.018) - sin((((-0.574) * X1) * sin(sin((0.668 * X1))))))))))),0.10600873623904877
exp(-(theta/sigma)**2/2)/(sqrt(2*pi)*sigma),0.9942563537065355,(0.114 + ((-0.024) * ((cos(6.283) - ((cos((0.965 * X1)) + cos(cos((0.965 * X1)))) / (((-0.368) * X2) / cos((-1.053))))) * (((cos(((-0.023) * X1)) - ((cos(((-0.986) * X2)) / (0.600 + 0.600)) / (0.707 * X1))) * (((1.497 * X2) - ((((-0.369) * X2) + cos((3.265 * X1))) + cos(((-0.834) * X2)))) * cos(1.351))) + (((-0.715) + (-1.261)) - ((cos(((-0.986) * X2)) / (0.707 * X1)) + (-0.715))))))),0.05769000051617455
q2*Ef,0.9999999999999769,(0.000 + ((-1.014) * (((-0.764) * X2) * (1.290 * X1)))),7.853420863474249
q*(Ef+B*v*sin(theta)),0.995221244044451,(5.932 + ((-0.555) * ((((((-0.471) * X1) * ((0.434 * X2) - ((1.389 * X3) * cos((1.531 - ((-1.029) * X5)))))) + (0.445 * X5)) + cos(((((0.452 * X2) * cos(((0.693 * X4) * 0.707))) + ((0.434 * X5) - ((-1.029) * X5))) * (((((2.313 * X3) * (-0.366)) / ((0.436 * X5) - ((0.086 * X1) - (0.623 * X3)))) - (0.434 * X5)) / (1.554 - ((-1.029) * X5)))))) * (2.718 * X4)))),35.37177584316966
1/2*m*(v**2+u**2+w**2),0.990425048864149,((-5.174) + ((-1.475) * (((cos((1.957 * X3)) + (cos((1.748 * X2)) + (1.318 * (1.633 * X1)))) - ((-2.327) * X1)) + (((((((-0.415) * X1) / (-2.256)) / (((1.219 * X4) * ((-0.656) * X1)) * ((((-1.154) * X1) / (1.192 * X2)) / (1.866 * X1)))) - ((-1.797) * ((0.547 * X4) - ((-0.371) * X3)))) * (((-1.581) * X1) + (cos((-1.080)) * (((-0.750) * X2) * (1.028 * X1))))) + ((((-0.764) * X2) / (0.860 * X3)) + ((2.718 * X3) / ((-1.042) * (1.142 * X2)))))))),28.911375769497912
G*m1*m2*(1/r2-1/r1),0.9754019096194688,(0.524 + (38.198 * (((((-1.737) * X3) + ((((((-0.246) * X1) / ((-0.566) * X4)) * ((0.783 * X5) / (((-1.969) * X4) / (0.693 * X3)))) - (((-2.157) * X4) / (0.693 * X3))) * (0.764 * X4))) / (0.633 * X4)) * (((-0.049) - (0.092 * X2)) * (((-0.049) - (0.092 * X5)) * ((-0.049) - (0.092 * X1))))))),11.23616133371359
m*g*z,0.9999999999999305,((-0.061) + ((-0.050) * (((2.298 * X1) * ((1.218 * X3) / ((-0.074) / (0.530 * X2)))) + (-1.218)))),25.83263885266417
1/2*k_spring*x**2,0.9999999999999604,((-0.030) + ((-0.025) * (((2.298 * X1) * ((1.218 * X2) / ((-0.074) / (0.530 * X2)))) + (-1.218)))),19.02971910299393
(x-u*t)/sqrt(1-u**2/c**2),0.9998815882874629,(0.018 + (0.732 * ((((((1.211 * X1) - (1.199 * X4)) - (((0.707 * X1) - (1.199 * X4)) + ((1.314 * X4) * (0.503 * X2)))) + (((0.608 * X1) + ((-0.098) * X1)) + ((-0.098) * X1))) - ((((((1.211 * X1) - (0.123 * X4)) - (0.229 * X4)) - (0.957 * X1)) * (0.503 * X2)) / (((0.503 * X2) - (0.774 * X3)) - (-0.697)))) + ((((0.957 * X1) - (1.199 * X4)) - (((1.211 * X1) - (1.199 * X4)) + ((1.414 * X4) * (0.503 * X2)))) + (0.695 * X1))))),1.9677608565757108
(t-u*x/c**2)/sqrt(1-u**2/c**2),0.9983358290748259,((-0.383) + ((-0.786) * ((((sin(sin(cos((0.121 * X2)))) * (0.088 * X1)) - (1.281 * X4)) - sin(sin(cos(cos(sin(sin((0.399 * X3)))))))) + sin((sin((cos(sin((0.707 * X4))) - (1.397 * X4))) / (((sin(((-2.733) * X3)) + ((((-1.438) * X2) * 2.718) * sin((1.156 * X3)))) + (sin(((-2.733) * X3)) + sin(((-2.733) * X3)))) + (sin((1.156 * X3)) - (((0.092 * X1) - (1.397 * X4)) - cos((1.414 * X2)))))))))),1.8340202239486492
m_0*v/sqrt(1-v**2/c**2),0.9999813227495771,(0.058 + ((-0.180) * ((6.795 * X2) * (((-0.792) * X1) + (((((((-0.792) * X1) + (-0.336)) * (((-1.118) * X2) - 0.318)) + (-2.040)) + (0.345 * X2)) / ((((-2.102) / 2.297) * ((((1.772 * X2) - (6.795 * X2)) + (((-0.949) * X2) - (-0.336))) + ((((-1.667) * X3) * (-1.969)) + (((-0.949) * X2) - (-0.336))))) - ((((-1.667) * X3) * (-1.969)) - sin((((-0.510) * X1) + (((-0.949) * X3) - 0.368)))))))))),2.581813721718811
