v0,v1,v2,v3,v4,v5,resultado
2.52903405015213,2.8690335120577988,1.7241109290978167,1.7752599212839673,2.184446706600054,1.1972296915692882,2.257541089290338
1.8483794924331247,2.632642982928582,2.6899892665167533,2.3380357266180973,1.4423574685389653,2.358272235345658,1.2321120090128128
1.9832990209837784,1.9380445358594882,1.2547630521895687,2.6557196551507216,1.2142594745551074,2.778106558494694,-0.44950341597379795
1.500463462044653,2.803255871305396,1.4489452522124406,1.694412613281259,1.3596247374270378,1.8956878613297938,1.3830641237867431
2.0539874177070745,1.549294154533427,1.340055726696288,2.6124523040979746,1.4758215757091062,2.7815828259905846,-1.4519092857841474
1.665153402210005,1.8511920303592881,1.3413660544350785,1.5990018692585273,1.017844202468484,1.1808575992276524,1.6424227879097462
1.6369238648940554,2.2859584133873723,1.385484964631952,1.348631702129781,1.2886318387812323,2.0067758541251433,1.9314219570948925
2.9934025762173846,2.25293749511048,2.1226580840671136,1.0480108402379702,2.88338987992657,2.200977329799837,4.976812752765375
1.071058871654523,1.7695960468786474,2.5017729502889017,2.501214804065544,2.794607450630779,1.7529486936581244,0.12070505831733105
2.3996509418930745,1.0290678323369522,1.0627531462878101,1.1686999234204276,1.402755938292025,2.70939525992405,5.663196776716419
1.6539876705302992,2.3524164650161365,2.362510353067785,2.9387105048350057,2.0285950371358186,2.9362293962575166,-0.08233184314908645
1.0748398540208188,2.1489654980462327,2.9851694364310797,1.8072872287647233,1.3221690256596181,1.9906942973850645,0.9715172014570134
2.6765663546986076,2.3055456552704516,1.1068742144313934,1.803720899923609,1.3150243956526038,2.157105637765178,1.989826269948304
2.0928668363453338,1.3625081599770203,2.3853126429010336,2.9507602666825496,1.1877293184342794,2.9528030316733678,-0.12457792589190055
1.6152356599064888,2.0888029649098954,1.8348477162178918,1.4549597846274465,2.4875403435955654,1.788668188462483,1.831962263267305
1.4081463327649544,1.3090133327988385,1.8612941909025413,1.0631601417145398,2.794433106778305,2.208170037072318,3.1417589291912424
1.5160801948771805,1.2024362560921253,2.6744293379367217,2.4445403206541734,1.4021031186116912,2.979107193406878,0.006201891565746894
1.4879075161900184,1.4791021305935073,1.6621853784771419,1.1296978454846798,2.9888818936717527,1.121535076972412,2.3540308109858383
2.2181159790743137,2.659500737373522,1.225755479741964,1.1333175832429943,2.657446086757,1.8407138320038408,3.628201391010889
1.3177879552189968,2.2105942504723264,1.6486744394785702,1.3274803573476122,2.1271516268652104,1.5240535752017992,1.6001960681113614
1.831165713799931,1.2587653486435062,1.286192969727136,1.66318302168996,1.0148069646661666,2.8864052789416546,1.5255265970708753
2.732598356904205,1.6815825793422319,2.188159014321493,2.827369479851713,2.349505687522166,2.05983309893601,-0.6855000639833431
2.028084541846766,2.67714266639325,1.3909784139895074,1.3589515676311796,1.0263752262363037,1.8568594335478883,2.24632928750051
2.526845646790984,2.0203524075753325,1.0146818354889784,1.4660307585791867,1.3729815884960457,1.3540048474860638,2.766469725571058
1.2123929669978784,1.5700440758993914,2.2046248002616435,1.244086860549529,2.956265736333296,1.0712908419436902,1.5683976795296812
1.0422692827794224,2.9728080305103304,2.677353279349271,2.6184953275079392,1.9809535769036783,2.4074792707439094,0.5012652038928016
1.3811021138824215,1.4552460325765908,2.376725295220056,1.8302154198138103,2.5612221532704718,1.3961978170898053,1.014812728721765
1.749391279430974,2.261687865145419,2.3870143327526705,2.813103132666633,2.3192366918418754,1.5924800729466655,0.6165917544743068
2.860009541491972,2.35081465664424,2.849531211069296,2.154207052542977,2.9144214034509033,1.1605989623765716,2.0644691601287324
1.8748126527934699,1.8944360782654808,1.7906445201866015,2.4735564846199356,1.6723882337907547,2.2378843121512917,0.2510039013170904
1.882296038503661,1.6831165329370525,2.5961325347351156,1.7090295110219553,1.1845754545528668,2.781263827164608,1.686735998973674
1.3399179706178947,2.6423257070353237,2.726950312347128,1.27409172359807,2.580729653859782,2.899282862832561,1.7467181465064354
2.938898106961849,1.880748751984886,2.1053509664657346,1.4711533872685554,2.957759538245222,2.7662225094792747,3.542995339205747
1.5203359581864564,2.753629064376796,1.5566722111590676,1.1128647307400714,2.7105377697687847,2.631722507669993,2.6388640628673987
1.797301731011244,2.738646968925404,2.042195942185125,1.643059867989648,2.5521406440032646,2.872406720433464,1.6272115429943117
1.0053549400063544,2.2581584712842364,2.8986721315327,1.9733654780929808,1.2185918481174203,1.9581755627073951,0.8617657220327649
2.560611208371432,1.4017319695609496,1.592636493538869,1.512951996847559,1.1276071432119814,1.1714636517387516,2.6482037676099055
1.7909225744449422,1.6302743264231183,1.0850996968143463,2.419121383770107,1.2451424831660605,2.9115373114760947,-0.9623540699658132
2.7071586128753387,1.6943314262637759,2.4353695755738074,1.552260229219539,2.8853958986354407,1.007147261916711,2.7424966386411973
2.6253375659562996,1.1573446016045055,2.93499047700383,2.429955919130495,1.496700207706559,2.539879138872509,0.4003471646175408
2.281452697831428,2.9913941648198152,2.132784656901078,2.8973351277379487,2.9539765308491432,1.361582245737248,0.8858704181384606
1.7901857018048888,1.0506352685115472,2.701529861498104,2.6079840816481603,2.342448966351933,2.4489200724343494,-1.3249196406829848
1.3249543856488293,1.1740518689998467,1.3430568855158986,2.702254848813007,1.726516260764464,2.3832685234780406,-1.8042040275936295
1.1649331426413563,1.4265229215490207,1.7673741459971801,2.719486137092672,1.91307865798271,1.7392837281606648,-0.23755884808041033
1.5824938050348827,2.8374218277078667,1.4810155365479094,1.3115967282009362,2.7714093594500104,1.1072152912659614,1.8786710364243457
1.8069862485204622,2.4999638477905544,1.776645801462616,2.7446202879227286,1.5021830317939815,1.886383758802661,0.743785835217616
1.2019069820732355,2.268611818423494,1.0768066633687328,2.2884215364679923,1.3561608091808441,2.5184877177193865,0.09685153415934028
1.3614270894884826,2.137121010215897,1.971859500648199,2.2962787606235215,1.9592171408957968,2.8185833660439137,0.17772782535710022
