v0,resultado
2.211440641297055,0.03459059729968112
1.658162480729315,0.10089348329827424
2.0319700767248072,0.050620951376810004
1.2604547223902836,0.1802678304934458
2.6416039101297515,0.012179827952495021
1.7672084574068425,0.08370543250021344
1.6346280404855638,0.10487952709202626
1.6069739500325895,0.10968735675651176
2.9809420070581227,0.0046917662985408275
1.0100633311612024,0.23953577497801143
2.3797414457401307,0.023505444413581936
2.3328962177445627,0.02624864488808409
1.607102139410069,0.10966476291723262
1.8307482804379667,0.0746639301407158
2.453405101314072,0.01967243564690208
1.4097031734988283,0.14770030094700234
1.0043875174229102,0.24090908055435795
2.060366269456471,0.04776351978073829
1.4612010114360503,0.1371756947823741
2.0547647961615505,0.04831719792609811
1.3064436742046477,0.1699355434273783
1.9821280449792285,0.05594678395623478
2.1104955375332954,0.04302240552899903
2.7869080388346923,0.00821029239493493
2.723550833552471,0.009776212844177219
1.7796941852117438,0.08187232726567421
1.3259501116780024,0.16562809716801669
2.1219171887810937,0.04199499597593616
1.5075218536019648,0.12806086724357635
1.7860049253516441,0.08095633612056538
2.0688280087509505,0.04693633368130525
1.1655215218342732,0.2022686039945239
1.8870723805304856,0.06724183921105603
1.9285300008921795,0.06212837218620245
2.514384526628081,0.0169074097384895
1.4671738939590107,0.13598126626820833
1.4684696315247194,0.1357228876781497
1.7430432700618737,0.08733198928633791
2.5325599729515833,0.01614946201710091
1.0412877810878567,0.23198590702887475
1.3436541892405052,0.16175995153242842
2.2768799552183294,0.02986614547479935
2.9461481649643497,0.005201370979886786
1.3894324711543464,0.1519505972354255
1.3633938111779904,0.15749526646101003
1.5053747418821335,0.12847575237117972
1.1161496333261998,0.2139883862716092
1.3487815360148054,0.16064724395535437
2.065600624646485,0.04725052549699779
2.332411531573716,0.026278338521914687
2.138696910339655,0.040520357762740294
1.0448435725967706,0.23112708255467343
1.3648717664249972,0.15717805584433436
1.469480102460291,0.1355215759862005
2.0823504692082744,0.04563728370111349
2.885241467727336,0.006212153295069579
1.87259190149908,0.06909736044588495
1.8810299520871718,0.06801171062708168
1.702069590616714,0.09371856482853123
1.9600541899277895,0.0584347374325944
2.8127145237376707,0.007637995882750379
2.069829642361555,0.046839149058361146
2.8879494060487523,0.006163783908562228
1.9048855601097483,0.06500877411823348
1.5694200865392438,0.11642846403205316
2.5441647737137316,0.015680682611549705
2.330681074797506,0.02638457633181022
2.2911024096222956,0.028911563034245438
1.709491791451176,0.09253950674267578
1.5689325202962707,0.11651757490200709
2.710592195653811,0.010126560455789434
2.820496072462242,0.007472410952347515
2.8142831130656187,0.007604361965920279
1.6533607908127563,0.10169882948290354
2.491192552392068,0.017917834887380267
2.743099840472678,0.009267543764334588
2.5834031922972223,0.014179974443235233
2.898821198759155,0.005972911963643507
1.3828807946088817,0.153336844540254
1.9125005067268381,0.06407073142802076
1.4971587794532548,0.13007023064746093
1.9057648594392977,0.06489995277427164
1.298471557353887,0.1717092351750117
2.7635250402731577,0.008760749158506413
1.4764521896414375,0.13413693908854604
2.336076675283758,0.026054477368358336
1.5768078609631981,0.1150831868275678
1.8317563254098355,0.07452622880619222
1.0654048872052526,0.22616684043742083
1.5861181288007948,0.11340113346458165
2.5719387860134826,0.014605266550072105
2.7240874219584605,0.009761934663898096
1.146476197810079,0.20677120863461262
1.5176661960544944,0.12611086543113215
1.5705294842069877,0.1162258540034104
2.0530016638437116,0.048492484632468795
2.478990249951402,0.018469494333216745
2.2162292035396964,0.03422583623962969
1.1011311999680313,0.2175811285932176
1.7320847408151785,0.08901082317934433
