v1,v2,v3,resultado
1.313576680314044,1.887032998214727,0.2842131410146004,0.6950505837710914
3.161627452400652,1.424546911580007,0.11574193119433474,0.5201254344952766
2.8657775614833607,2.4768500666516045,2.2502761354215366,5.521610950474115
4.437831471080862,3.1419442872525836,1.93718691106052,13.017945563261634
3.722943534673889,2.2911597781395607,4.466935799524194,-8.27419562319782
2.236842209173148,3.2522097906884553,3.3783597506219696,-1.7063573253639015
3.3360016354615682,1.4127802074347295,2.6570544791804056,2.1953314675285154
2.5788586544959453,2.271654671554941,2.8808527494477247,1.5102373723726223
4.1113537079367894,3.138237696508147,2.710810734305278,5.387804587320693
1.3604237794380594,4.028280506855964,3.868583320253645,-3.642252340681777
4.150739570222697,3.5746907919451036,0.4527240175028563,6.49021938636879
3.7214730948988004,1.9164652707191174,2.3133306138546033,5.254607897603717
4.581207083378994,4.204916022105141,2.932502430676565,3.998544051734932
1.8290698787433768,4.391030677090493,4.037647102525709,-6.271544669945859
2.3598166645750567,4.5055338490402415,0.564734282208943,5.690279857614489
4.500649896780663,4.69728878327681,0.7667661108919915,14.667733853588441
1.4489060747086766,3.507907644354054,2.9541627952456766,0.9470684870557322
2.796512941599202,2.977286157424817,1.4527064931393325,8.268032664720792
2.5436374837022493,1.4838917859127934,0.3813766031162835,1.4048569008709266
4.758733557392556,4.851375513927756,3.4526054156647223,-7.064969687009991
3.0453741873997946,2.883266314068815,4.000137477239831,-6.645987739244556
1.1712495855984852,2.504221018976812,2.0610461353211162,2.58759721272688
3.3847652593425703,3.440138907523007,0.3590207864121897,4.091230163020898
1.9272623064510443,2.310955756819807,0.7224710501937942,2.9450443738574315
1.9317812432082948,1.2261634442977694,4.6154708067318335,-2.357563587765966
3.7046874826936347,2.1618827449102884,0.7860462375313565,5.666957923177703
1.9491116825348436,4.167006313333754,4.915734421465648,-7.95461952923731
3.1576658475697523,1.6781483181717274,3.893064299296256,-3.617727364389518
1.217811808589417,2.7189726210416176,2.870757404580405,0.8858654913777231
4.522346736970644,2.4013982913736616,4.120023980494331,-9.00966430172686
3.2960640270668113,3.9029373994186676,0.3965527941382868,4.9687316175304534
1.510274505221286,4.957442055440522,4.862101183861905,-7.403348000466284
4.376872113844266,4.624686660222643,3.7699721166164606,-11.898748247744958
2.004304663859194,4.56031563427007,0.6279402551892371,5.369713552809337
1.773913675839224,4.724836893389468,4.121391222769589,-6.959833942913301
2.719283678350144,3.5549880045816513,4.626289785987481,-9.631211829709615
4.73035186295362,4.847981747628314,3.601654987077765,-10.182191631680636
2.3084020122352475,2.0926310322587987,0.1338261185327022,0.6445370469323971
2.0933144038988125,4.194237117043262,2.513107873319604,5.161851252622001
1.0633654256536826,1.5119295822898948,4.7013444668434925,-1.6076355881234679
1.2930672481509755,3.9857729247014264,1.8648245489627158,4.932689998220983
3.654093741603975,2.9942682369845133,1.8600527549470685,10.486792517217733
1.0913780336894172,4.123908682103242,4.105682642076264,-3.697497484318006
1.1468107976477229,4.98160956620324,1.7744750429254896,5.594871539095251
4.878270488605533,4.555121773251129,1.5781952217687056,22.220507888763702
1.813507535088338,3.6672134835089376,2.5211585228153766,3.866535002154226
2.582201618045219,3.7574103580612794,2.6916256220610597,4.2199176986726155
3.3760463457890704,4.164579087608,0.8307239640989167,10.38204305969545
2.190555942792125,3.9992110015663638,3.4237530440086816,-2.4391957533466195
2.1130923058300137,3.2411701651343865,0.1743080479321213,1.1877807776879044
3.567902506082366,3.1357696690890133,4.114623216569575,-9.248045534880365
3.5291124341892144,1.0262778637178185,1.845730293270279,3.48582460946636
1.5922573302806318,1.6494452923293674,2.9839570374226887,0.4122924666283697
1.7562696666987705,4.12066065052404,3.3488040725853594,-1.488879063248782
4.802782080697883,1.1317963167033365,1.5997050678086193,5.433499848499934
1.7633728045430175,2.0084474192422364,3.3300670957894587,-0.6635639866817235
4.260261718012437,2.4808063259552755,1.5517896296682583,10.56697524905935
2.802806995696288,3.942598633155149,0.9290498805955927,8.851894583458241
2.904019169344771,3.450190326958753,3.1255201258589382,0.16103045399974303
1.5265147301329618,1.4896271515279342,0.3138203391040062,0.7019524040611159
1.4103167209472875,2.5698678352480178,1.7433984228326365,3.5704744274361775
4.659837828999489,3.630283582339922,4.903151362755381,-16.609666305283987
1.1009971159721035,4.9659646780972455,3.7711254620686816,-3.219092141161517
3.8149017265195657,4.456284961604776,2.026465798890958,15.26569221195936
2.9736351134716337,1.5909743636044449,3.0858935227959794,0.2633750881556357
3.9969502336432727,2.449627670127278,1.7916881258707218,9.5531415515201
