v0,v1,v2,v3,v4,resultado
3.6782836537957677,1.3854983629682378,3.727439046184188,1.2901416409057873,4.856605478663138,2.288366996472375
1.9878641724193864,3.963300969982205,1.3036371258239505,4.822400207688858,4.167134786834763,-6.118418187041097
1.0371459561500518,4.503933050796026,3.34884572958475,1.4424277747143224,3.8127253561952354,-0.45322436475089617
1.3274610609596595,2.0099836424941935,1.2776427812244822,4.029569088739065,2.3079046814829227,-1.6973671596473314
1.778223413812774,2.1925736075098445,1.3037687708417915,2.821584349637459,2.5621946591362756,-1.740498485693382
2.5831480836370626,3.2258684018650907,4.639457751307321,1.676192041432429,4.402889273947757,1.390140123462357
2.0711786535247305,2.1591610792080846,1.3935510199350891,3.4799670755938195,1.1348062608429914,-4.862712621844692
4.324987009776491,1.4659417783066102,3.7899329375195765,2.1602557682355465,3.0466100122569615,7.127013598452492
3.6365646772006257,1.448396874597751,2.9225996700237937,3.850279059363994,1.6065423580602807,12.848385928139479
4.681091340778517,4.339293202895451,3.7419622542536923,1.5662807848613505,4.873486477509062,-0.8986529140846646
1.9788989870361235,2.8511131577944906,1.7257475108392866,3.86424453195174,2.630175782264799,-3.2718780358876196
1.5007631878481873,4.316344499616386,3.3346906357342556,3.3475452825355902,2.8493774691728047,-1.7308005450672508
4.914157357311374,2.71807106519285,4.602235930375663,1.7602063297802162,3.940957280769216,4.135517007747203
4.624315805422173,1.2335887757395598,1.1447290644061505,4.446157879804831,1.789539983368159,-1.020929745352402
3.7807401567098142,1.1784979031052623,1.1048025871350768,2.464822425370895,4.9971787884255425,-0.13742870816471653
4.192516617444076,3.7378309660590663,2.979132724632882,4.208874038431631,3.9150052579514343,-3.419616854503635
3.099448199851922,1.9765337161546914,2.739839525627479,3.388517550210265,4.602305778788177,1.7418759369430292
1.4885806746291643,1.8774418870272553,4.776468575533388,2.157953559927359,2.1374670774868854,4.356796248628013
2.08607609915762,3.0484938307258234,2.230575630507189,3.311190536361599,4.166300105789377,-1.356043564101229
4.298818920021293,4.115451654506009,2.684978474818852,2.135211315124356,1.7642394949461186,-7.442386038839086
4.0225239574661265,3.424703108613329,2.444837705222712,3.241792714128787,2.7979841612217005,-4.566727036003879
1.1094262996553894,4.259437507065704,3.825298442578103,4.549034111213167,1.1253455339026024,-1.94697611917492
4.809765243951169,4.769124614769215,3.004694797115503,4.60403414475814,4.119185242078734,-9.485396315695379
2.7684674326569945,2.4438093174655626,2.701932390597211,3.599270397515697,4.599856967719955,0.5591603821440768
4.273914639861111,3.6584731958721477,3.39628782511147,3.7115437491582752,3.6407917730888975,-1.1423338405296317
4.847743488599244,2.237078683439123,3.167729469290379,4.50689795420721,2.8282662091370727,7.1892538742286645
2.186899402700195,3.4442154845306385,3.758916198026312,3.7551890389522513,4.123719918114867,0.6267136843409638
4.947015677571903,1.7122857153543762,1.4805500510272371,4.8808169440038185,4.006043641421304,-1.3967317563342363
2.301471234286815,1.200689253029624,2.616606622176069,2.600528068306326,3.511557263976463,2.4132663155016147
4.76136090679185,1.3655620909970212,1.7054535054589786,3.3542608736071733,1.6578794779144443,3.2742751880140184
1.9250111494531663,1.0440130760333277,2.6439389282922288,1.4240489315084108,1.2957591451873496,3.3848056308716017
2.9119623679540827,3.602093155538743,1.8565248260571923,1.7209451411865322,1.1141283628097716,-7.851532053663188
2.9680196968860244,1.0278260574212448,3.6881058468753833,2.114486773065405,2.801557821419737,5.959358006645337
1.6812752252809515,1.2558141821327422,4.010133762174806,2.4141953628968778,3.897785184080491,2.8681882597861756
1.6079883737130136,1.7933258539862171,4.695501901555877,4.273918405493893,4.921559943008168,4.052566083217941
2.9262449986663532,4.621860810093166,4.680158942726493,1.5756848481498569,3.664874019964145,0.07334586535539174
1.9354561056337731,1.5418404633765612,2.2132491852317324,4.661837351398885,1.8183523364572318,3.3315733792807536
3.3799083485515005,4.520525084927385,3.8662906467157008,2.4721679137351,2.130022301547931,-2.566446053840955
2.755971962856196,2.3698184778611138,1.4390492150125338,4.17116109179549,2.313746876961723,-4.624427182118404
4.456730794070278,2.842037355500696,3.948411968194991,4.495162495010199,4.193203492121531,5.285889256991383
1.2519505132990134,3.2896797895804735,1.5486511053170382,3.2521286685124,2.7204307424524923,-2.6056923313023055
1.915677087388373,2.5837258766706004,4.594777100420849,2.0092712798366823,2.2126477996833223,3.4984182019192724
2.3143235522323655,1.0461884550290836,3.263647434238135,4.203236438512848,2.059156253042861,10.475486150606764
2.845512141292013,3.201586078190295,3.1694784288185445,2.83506524693612,4.018091455224489,-0.06446324974454386
1.7024472710955156,1.8552510070173707,4.867652949587983,2.6166116771796695,1.7685194264993878,7.5878026888800445
1.3128852455479003,4.556771270719954,1.3949378731264361,4.990000912725515,3.0159895032486164,-6.8680990451940005
2.617547945182677,4.398701704007883,2.3183749884204734,3.3494430580001824,2.026264663078396,-9.001245773298105
4.099768737504856,1.319727329691264,3.4796363665544305,3.242221007697585,4.338637349184076,6.617349698112546
3.8658261066062027,4.656927449351718,2.2226000748464925,2.6934476859728984,2.177342024367968,-11.6413457319141
2.032402939095827,1.8319631187345475,2.208202926614704,4.857082559608946,4.290319036161287,0.8656861223760159
1.3395633387402976,4.4880354664287765,2.0901365032959953,2.068876356032868,3.5587058938797402,-1.8673966349291768
2.328430803952377,3.680182025639733,3.967509735757888,4.641970259590268,2.2730650817989715,1.3662536369050355
2.402777137789162,2.6968193211023284,3.963480581673594,1.118275227941024,3.1108142652966815,1.0940787981074627
2.7373538629365535,3.6001349203118416,4.289243528558096,4.907502737627324,1.0846919881103974,8.534394938040588
2.8010454302324512,4.955800663244871,4.577174464803766,2.6460255278980096,4.304916001369463,-0.6518687497451373
2.10735412752661,4.075257812319675,3.181737860843404,2.569586708250968,4.991686296656345,-0.9692990105684375
4.33482597653494,1.8943159719810252,2.338977398727135,4.987205824080927,3.9253208236131862,2.4489688339890634
2.8296912305398507,2.5974179759881117,4.60878806008764,3.1105249480367405,3.591074314453813,4.92992521953706
2.0234724017276577,3.1834155606626533,2.453267279974961,2.173252630599348,4.966506285545725,-0.6464985822625278
2.8921123289415016,1.9083909051871992,1.176189852148088,2.888546210388305,3.514756517801541,-1.7403218814805188
1.4989108552239565,1.4536507401055836,1.7012781938547183,4.295154093361645,1.0543914477969691,1.5119988866056
4.613145383631959,3.197644272694926,3.951909641295044,4.104389109895994,1.3732685434790493,10.399545613948307
4.928943676748894,3.599390457757556,3.6518074841556163,1.434481744473505,3.5577696626125013,0.10417018454731372
4.732324791590383,1.2404786669447585,3.3910550740908088,4.249951726207614,2.986330908674399,14.483565529857943
4.5733755439556685,3.631458228004793,2.2329743939019666,1.3289670972027792,4.5950481413155835,-1.849773180935755
2.5576667453461237,2.0366372478382475,2.15579334867358,1.1617519216908971,3.6970074740568655,0.09576863801485291
1.092158588439824,2.0403157920088386,3.3553149326034477,3.603162409129455,2.2293923541930285,2.3211783164818445
4.811676546499331,4.350237196910783,3.4453675707641036,2.268384729696821,3.8049805766927602,-2.5956534376860914
1.5586194371279776,1.598386179245285,1.978766636153995,1.2992863743018392,2.74144873644914,0.2809849366815732
3.9973620098342395,1.3460548270348158,1.3022510575342157,4.254983188305875,1.1300340302364749,-0.6593124732041415
2.032708462235787,4.442461457310196,2.188462289449479,3.0570992143951345,1.2862801407549256,-10.88937152774362
2.5189261934617653,2.331813753899155,4.666345249795779,1.108109729268267,1.8381145984025942,3.5450744791424875
4.525794784919366,3.3215811964133364,3.8098897984547335,4.595451582349556,4.3335070713977535,2.3435699337711275
3.326979815833176,4.5388056184180945,2.53036509589301,2.6885262426569954,3.1834229619425938,-5.643247225444704
4.386561683152349,2.2848082687460542,4.5101749478688795,2.9877932186129597,2.2463661200599985,12.983620665541215
4.213153978124212,3.0050275567576,3.024748979679408,2.7475362072192375,2.4177150582221874,0.09442432458423006
1.5432747834839216,1.2325802274484357,4.207252459369355,2.411914352926471,3.825297200071162,2.8945368227961588
3.904352874071993,4.527743941524454,1.6100735920210183,3.3550995949090137,1.0344784994616583,-36.94615364065727
3.631968470988682,4.452005609644021,4.712611136801304,1.8914255515320217,3.8519648746078325,0.4647641549670875
2.3093921901756977,4.903864925488664,2.9738522216747536,3.5556128354036938,1.3807086712103844,-11.478107117119219
1.371074068707752,2.1606526398347934,4.364167182445449,1.3313620059013718,1.9279429575158153,2.0863098906786366
2.306317664424802,4.635270480563367,3.366515855709068,4.835081717521248,4.541144771292329,-3.1155536538625497
3.0938227857460983,3.744745170234644,4.562929235670374,1.4553957782118325,4.9803379460816775,0.7397223630138028
3.887213131202985,1.5561716234102523,2.6143644370756176,3.2443101515749637,2.75345662655721,4.846712812293101
1.4486026899940776,2.6460968227895854,2.668029493153325,2.9469004208211325,1.495160169107562,0.06262078976884704
2.181974310046959,1.2402999029391806,3.6235981341422248,2.278063694050723,4.8873819563163625,2.4239162222027013
2.797249711610265,4.9511831714575685,1.3021499653189328,3.7671440802060716,1.343330622608713,-28.62453029074795
2.6090743412667536,3.5277370799102874,3.7631178411472463,3.724994242861733,4.3177113128243985,0.5298213088321307
1.7923029491197369,2.6989711673257886,2.836175457967085,4.263273985724078,2.292067106537574,0.45739880716599113
3.4575741725381914,3.0254756648059287,4.143721401338807,2.9593137782685193,2.645124409135529,4.325672837614686
3.809126934638354,4.701506432507309,1.1080087043183484,2.4160025299870425,2.3111843962950496,-14.308878890794128
2.533639566356005,3.942847777790139,1.6101156346011471,4.710831954329356,4.329182947300572,-6.431338662967762
4.301065791894809,1.8236031150012235,2.043383711252377,2.448088499322868,2.532506055630329,0.9137808540575784
1.3149762292768927,1.0582097268823776,1.1669949510604414,1.3662395834311702,4.908590774844825,0.03981602039474561
3.9298861014606405,2.3893677661545256,4.495495141865441,3.6524134012790244,2.717637418039421,11.123795874504125
2.658187642016969,2.0047435083375778,1.024408832157373,1.764748385172624,2.5558741082949594,-1.7992989809721638
1.7036104547918463,3.2981673100397098,4.8217665739105176,3.279695311367354,1.543155803377016,5.516514617551779
2.122120988563198,2.832458178617791,2.218972859442842,2.6710993733842665,3.7661302875740112,-0.9233556701420539
4.9928338662701455,4.057116120474488,3.336504733214975,1.6356982789379155,2.3584249616057327,-2.4953379409940593
3.7555610688951293,3.623062826611824,4.122686556734283,2.763596446805152,1.1947035582884404,4.3404259795821325
