v1,v2,v3,v4,v5,resultado
2.9283593763383733,1.9128924547866104,2.028008041223253,3.20270859295129,1.8114824970355135,0.39595575424552243
1.9464323796992595,1.307613286243752,2.1119687366449185,3.661854280745916,1.5374365153904255,0.1091056214986943
2.0496458316397757,2.422953305657116,1.8680391293750376,3.2661320269384078,1.8704610628330092,0.3708341254902984
2.133821684775798,1.2206210128679433,2.193537269779093,3.4234970929392987,1.6981231013410603,0.1343703140397214
1.4685619032790336,2.299853475312871,2.038210084190534,4.4338464996086735,1.9788190020185743,0.105256404824088
2.154752754452254,1.846782908320578,1.4475326440310856,3.1020245611649893,1.9853350926592133,0.483904948021523
2.309352234245176,1.1626751395987198,1.5123960498154512,4.626354843648333,1.7417113155563122,0.09664587259798936
1.5968917415066959,2.986740290113355,1.0733236452505963,3.155464983685463,1.0828695798156114,0.5058624835154301
2.9432856084706085,1.7968542889852777,1.6041221395021734,4.23884275562049,1.446015198642225,0.20765581445909836
2.8228622501384617,1.0822900623733462,1.6427797925196963,4.486521364079657,1.7338594347506362,0.10861358688243516
1.5504312584452185,2.6115780994176685,1.245698828374982,4.913659734313983,1.2173608085815357,0.1434308659008719
2.56874827857355,2.8359232388101523,1.9567960690901698,3.118605988325138,1.5544375623982145,0.5093157528118986
2.821711240850492,1.9474172600413162,1.1703727227310048,3.940404991968752,1.8071482845042892,0.38293165287121195
2.805252944930218,1.0989612919066722,2.4527686481401902,3.2283942872239653,1.6318471787104638,0.16197882807980943
1.1322291009630563,2.3009499480831157,1.239259263689806,3.197374637522718,1.3511538463987827,0.25033683352499947
2.940014776466338,1.4808234067729384,1.1771692587078708,4.768049417804207,1.2902460559991413,0.1755328473915769
2.73022280247409,2.481739565073111,1.6644372982260967,4.100343412974388,1.8158650690807314,0.3012009515167832
1.2646410060441111,2.6215913053050217,2.80877824832704,4.4807830916613325,1.8725893679709507,0.07123126103341666
2.186579235870041,2.9847280408809853,2.0039082135417043,3.4148558388952255,1.4541939630180578,0.3411498927599245
1.445989712313248,2.0049340108369718,1.8308896576170144,4.647784763363166,1.9891380162888792,0.08973786099609467
2.2628904006806128,1.5948444823900698,2.879858021057763,4.145219951362931,1.172746745659449,0.07927700256505044
2.246272933870592,2.1787912167443553,1.7065303930150564,4.839083905615806,1.3455293887140118,0.13273456722727484
1.0413374902926844,2.7448459598276607,1.6170617205208644,4.285557060388536,1.2966365073412605,0.10594089100394716
2.325348711814714,2.067853805431483,2.642088657990848,4.6855473305785615,1.2546564493150856,0.08930016980095655
2.9500978503504456,2.471771074431906,1.109218111078139,4.438030368293033,1.4621381269245022,0.3744088445083016
1.2529405018749118,2.7217998834663044,1.406015523337659,4.040546561307171,1.2903789985361702,0.16543780153021298
1.4004406665863707,1.9561073082792138,1.0215642850798363,4.241017201202533,1.324443841027707,0.16520288842191547
2.415025696110046,2.1132412116639956,1.011373191384972,4.501797184573558,1.6271754233422535,0.2864118620460224
1.8140922665267762,2.3368664145276137,1.637769502699029,3.6071100231849726,1.1810619392713697,0.22282880723485637
