v0,v1,v2,v3,v4,v5,resultado
1.236281446214978,1.8522676788769816,2.4093876980609332,1.5235138996232043,2.9615698767673475,3.702347905942148,17.319915742384318
1.1266628375172152,1.8577531182725098,1.389872483385773,2.0211889934423963,3.365273326423312,2.7167879918102695,8.447492742051407
1.1638351279680623,1.8552037867666828,1.4159429320808434,2.4525858749473137,3.6186113204204187,4.910048725240898,5.879031708868592
1.7202406106562944,2.2592749288694183,2.936613512508962,2.76995575108805,1.4516394682559266,1.449763575193427,25.888745758511565
1.7311598928580718,2.4846846188223637,1.5125427303210894,2.8902210610331505,3.749933175384282,1.9927609088181621,7.549474447798329
1.5026302484791396,1.075425592616716,1.976129466162301,1.2785767316601346,4.592573665907774,4.806152279023081,15.461245858477243
1.8949035932563978,1.7450470532195552,1.9166435093745726,1.5792895641038867,4.866195718189892,3.2841637283438456,10.937054155467077
2.911270056114607,1.0514786483050864,2.9930023508911896,1.6002038115705493,3.755132635456688,1.3883264942126226,0.43554883357641005
2.735690013259826,2.1806285994554404,1.2617835146769787,1.0281668501881551,2.7307519344567197,2.286899105782125,44.809330549805736
2.845102192111256,2.583194497657214,2.493150334388165,1.90207754449383,4.632428452436011,3.379475808879215,24.809297268895453
2.5196544930009543,2.5230711193141873,2.506132796876626,1.3168196847932905,1.726441169494557,4.973118880241088,2.936974404523546
1.9380834314138617,1.3303879660308395,1.4501972749197778,1.403717611489265,3.808488869216407,2.0672225486166593,9.532988380005456
1.4770200309371575,2.906116261189852,2.2385544923483525,2.57997474598485,4.836293897195277,4.838547466484918,23.40079073224611
1.735159919700871,2.0820647827917154,1.3544396139821082,2.1647336835217024,3.079125189761708,3.368195651331517,14.022122830199505
2.809229397665339,1.6264343067598335,2.8804440281049803,2.5908537232818105,1.785070330046095,1.2827452538112496,26.72289446062786
2.3762601724273416,2.3813365989411284,2.6929300722301237,2.8449525565950236,3.457260012436318,1.6425932283290647,2.3295603746088442
1.5477650223101969,2.43467569395119,1.333626430809157,2.629665945212288,3.274877775173661,3.590879443011331,11.831027618875112
2.735348280965429,2.6164559443862023,2.962601165996978,1.7458811966139933,4.551034352614252,4.008641072722883,61.237472955911294
2.8479886926671525,1.8284990974439768,1.01960830192702,2.906956171309499,3.587213218489245,1.1191296223200298,6.56364203234117
1.0020114227482992,1.3939171608395007,1.4152298410735527,1.4996903241056028,4.060835281134107,4.216118044409663,8.248335968157077
2.4237530771304576,1.1350720708297184,1.226326641532693,1.1647766690186274,3.011952796915334,3.561430700992216,17.52102809697069
2.5582525177584037,2.4952356510713845,2.4003657839654053,1.2533128276176093,3.3977657896830906,2.4369586116423716,48.26357710636812
2.8091873306641704,1.2572769027191761,1.4992282095401797,1.3685532701097698,3.5638749091563535,3.5396324481686294,24.308028548360255
2.639487607785298,1.7656332499156047,2.094581273834692,1.8989990367256488,3.0729732485686525,2.0647889601978466,21.94427019058761
2.3679599882408313,2.7153193408934486,2.8301614138764557,2.0441652969456157,3.0515607663092275,1.8074426325227937,17.40428793685449
1.610332975321928,2.208146977909877,1.0743062285750422,2.0635025100231728,4.602933272620817,4.403137420123899,11.58720292403573
2.9171101911513166,2.2257801004647746,2.6659428520652977,1.6771389178662952,3.2229287919855802,4.874882283595744,8.716540789261964
1.5340553280952245,2.8867770248318547,1.8183484439731163,1.6941106554034986,2.0592371966430973,1.888869187389489,29.62739424222139
1.4026408657068044,2.9881673144727037,1.172486688774749,1.3111386352346648,1.5458180246820503,4.7753914906855375,5.909679685511296
1.296539722059125,1.5640900295007623,1.0534715896090392,2.0377072956608835,3.9187468401497436,3.2647338450277936,6.33082136451627
1.1516061863548663,1.318716459381291,2.5512062911005877,1.967065750602787,3.049592861172625,3.4948090677874633,11.100898920499615
1.8943667730141343,1.271108204687135,1.6367540088356491,2.641670937393686,3.629399455078345,3.260904904560858,9.093386963336393
2.8970045032256744,2.640327395539658,2.7352189262950537,2.9289709505537687,2.1738748454890913,4.544805878568525,0.043325047317939916
2.3693665267051967,1.2344488440947987,2.365136744912758,2.2255698864501126,1.907531271396675,2.3775943587958643,17.599374706148904
2.627188521504826,1.9612228975776254,1.8791861716635834,1.8295118189481616,2.4939861164334935,4.3000723452635095,11.36428150134558
