Numero_iteracion,Funcion,Original,Simplificado,RMSE,R2,tiempo
20,6 * sin(x1) * cos(x2),(0.000 + (3.000 * ((cos((1.001 * X2)) * sin((1.001 * X1))) + (cos((0.999 * X2)) * sin((0.999 * X1)))))),3.0*sin(0.999*X1)*cos(0.999*X2) + 3.0*sin(1.001*X1)*cos(1.001*X2),6.378374478127014e-05,0.9999999997171392,11.02781057357788
25,6 * sin(x1) * cos(x2),((-0.000) + (3.000 * ((sin((0.998 * X1)) * cos(((-1.002) * X2))) - (sin(((-1.002) * X1)) * cos((0.998 * X2)))))),3.0*sin(0.998*X1)*cos(1.002*X2) + 3.0*sin(1.002*X1)*cos(0.998*X2),0.00011318067422248936,0.9999999987353397,11.738141775131226
16,6 * sin(x1) * cos(x2),(0.000 + ((-3.000) * ((sin(((-1.000) * X1)) * cos(((-1.000) * X2))) + (sin(((-1.000) * X1)) * cos(((-1.000) * X2)))))),6.0*sin(1.0*X1)*cos(1.0*X2),0.00011590416704616197,0.9999999986622795,9.993405103683472
24,6 * sin(x1) * cos(x2),((-0.000) + ((-8.434) * ((cos((1.000 * X2)) * sin((((2.528 * X1) / (0.177 * X1)) ^ 2))) * sin((1.000 * X1))))),-1.79211794861256*sin(1.0*X1)*cos(1.0*X2),0.00013099487380076517,0.9999999982295495,11.840439081192017
11,6 * sin(x1) * cos(x2),(0.000 + (6.000 * ((cos((1.000 * X2)) * sin((1.000 * X1))) * cos(((0.017 * X2) ^ 2))))),6.0*sin(1.0*X1)*cos(1.0*X2)*cos(0.000289*X2**2),0.00015507368826980756,0.9999999974682204,12.404300451278687
8,6 * sin(x1) * cos(x2),((-0.000) + (18.533 * ((sin((1.000 * X1)) * cos((((3.142 * X1) / ((-0.315) * X1)) ^ 2))) * cos((1.000 * X2))))),9.40963321780227*sin(1.0*X1)*cos(1.0*X2),0.0002024353129390592,0.9999999956734291,11.184407234191895
1,6 * sin(x1) * cos(x2),((-0.000) + (57.664 * ((sin((1.000 * X1)) * cos((((-2.660) * X2) / ((-0.046) * X2)))) * cos((1.000 * X2))))),16.6756622800212*sin(1.0*X1)*cos(1.0*X2),0.0002138550776648724,0.9999999951252357,14.498916864395142
6,6 * sin(x1) * cos(x2),(0.000 + ((-6.000) * (cos(((-1.000) * X2)) * (cos((0.002 * X2)) * sin(((-1.000) * X1)))))),6.0*sin(1.0*X1)*cos(0.002*X2)*cos(1.0*X2),0.00025565017523887355,0.9999999928589418,12.798157215118408
4,6 * sin(x1) * cos(x2),((-0.000) + (6.000 * ((sin((1.000 * X1)) * cos((1.000 * X2))) / cos((((-0.024) * X2) ^ 2))))),6.0*sin(1.0*X1)*cos(1.0*X2)/cos(0.000576*X2**2),0.0005860886661358239,0.9999999622499579,7.020347833633423
18,6 * sin(x1) * cos(x2),((-0.000) + (11.105 * (cos((1.000 * X2)) * (cos(cos((((0.193 * X1) / (0.869 * X1)) * (0.008 * X2)))) * sin((1.000 * X1)))))),11.105*sin(1.0*X1)*cos(1.0*X2)*cos(cos(0.00177675489067894*X2)),0.0006215612115826301,0.9999999574097344,17.06507396697998
10,6 * sin(x1) * cos(x2),(0.000 + (6.000 * (cos((1.000 * X2)) * (cos(((0.079 * X2) - (0.076 * X2))) * sin((1.000 * X1)))))),6.0*sin(1.0*X1)*cos(0.003*X2)*cos(1.0*X2),0.0006840428461409536,0.9999999480670138,10.715418338775635
5,6 * sin(x1) * cos(x2),((-0.000) + ((-17.445) * (sin((((-0.988) * X2) / ((-0.002) * X2))) * (cos((1.000 * X2)) * sin((1.000 * X1)))))),12.14349543822*sin(1.0*X1)*cos(1.0*X2),0.0007108707700228256,0.9999999442778674,11.188072443008423
22,6 * sin(x1) * cos(x2),(5.999 + ((-6.000) * (cos(((cos((0.604 * X1)) * (0.288 * X2)) * (0.004 * X1))) - (cos((1.000 * X2)) * sin((1.000 * X1)))))),6.0*sin(1.0*X1)*cos(1.0*X2) - 6.0*cos(0.001152*X1*X2*cos(0.604*X1)) + 5.999,0.0013504850371555985,0.9999997970508825,11.90643310546875
13,6 * sin(x1) * cos(x2),(0.000 + ((-5.999) * (sin((1.000 * X1)) * ((((-0.004) * X2) ^ 2) - cos((1.000 * X2)))))),(-9.5984e-5*X2**2 + 5.999*cos(1.0*X2))*sin(1.0*X1),0.0015058863001391725,0.9999997480073832,11.39438271522522
15,6 * sin(x1) * cos(x2),((-0.000) + (3.000 * (sin((((-1.000) * X2) - ((-1.000) * X1))) - sin((((-1.000) * X1) + ((-1.000) * X2)))))),6.0*sin(1.0*X1)*cos(1.0*X2),0.0016190134092627807,0.9999997094158534,8.818626403808594
3,6 * sin(x1) * cos(x2),(0.000 + (2.999 * (sin(((1.001 * X1) - (1.001 * X2))) - sin((((-1.000) * X1) - (1.000 * X2)))))),2.999*sin(1.0*X1 + 1.0*X2) + 2.999*sin(1.001*X1 - 1.001*X2),0.0044536166736165814,0.9999977942301717,6.832979440689087
27,6 * sin(x1) * cos(x2),(0.002 + (2.999 * (sin(((1.000 * X1) - (1.000 * X2))) + sin(((1.001 * X2) + (0.999 * X1)))))),2.999*sin(0.999*X1 + 1.001*X2) + 2.999*sin(1.0*X1 - 1.0*X2) + 0.002,0.00451180980038834,0.9999977383997932,8.134760856628418
7,6 * sin(x1) * cos(x2),((-0.002) + ((-3.002) * (sin((((-1.001) * X1) - (0.999 * X2))) - sin((((-1.001) * X2) - ((-1.001) * X1)))))),3.002*sin(1.001*X1 - 1.001*X2) + 3.002*sin(1.001*X1 + 0.999*X2) - 0.002,0.007381524917387156,0.9999939451153818,9.862953662872314
0,6 * sin(x1) * cos(x2),(0.006 + (2.995 * (sin((((-0.998) * X2) - ((-0.998) * X1))) + sin(((((1.074 * X2) * (0.738 * X2)) / (0.790 * X2)) - ((-0.997) * X1)))))),2.995*sin(0.997*X1 + 1.00330632911392*X2) + 2.995*sin(0.998*X1 - 0.998*X2) + 0.006,0.021452975194168118,0.9999488615581504,9.808268308639526
28,6 * sin(x1) * cos(x2),(0.477 + (4.546 * sin((sin(((cos(sin((0.733 * X1))) ^ 2) - ((-1.641) * X1))) - (((-0.809) * X1) - (1.078 * X2)))))),4.546*sin(0.809*X1 + 1.078*X2 + sin(1.641*X1 + cos(sin(0.733*X1))**2)) + 0.477,1.8299576101360644,0.627913521410827,7.730313777923584
