Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
4,1/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.361) + ((-0.334) * ((((1.043 * X3) / ((-1.247) * X1)) * ((-0.380) * X4)) / (((0.249 * X2) / ((-2.246) * X1)) - ((0.026 * X4) * (0.693 * X3)))))),(-0.006504498*X1*X3*X4 - 0.0400218165627783*X2 + 0.106156824378508*X3*X4)/(0.018018*X1*X3*X4 + 0.11086375779163*X2),0.019143408004630807,,34.80289912223816
21,1/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.340) + ((-0.403) * (((((-0.377) * X3) - log((((-1.011) * X1) * ((-1.049) * X4)))) / (0.325 * X1)) + (log((0.682 * X2)) / (0.312 * X1))))),1.0*(-0.34*X1 + 0.46748*X3 - 1.29166666666667*log(X2) + 1.24*log(X1*X4) + 0.567237741425215)/X1,0.06896480187392263,,55.4028799533844
27,1/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.039) + ((-6.513) * ((((-0.635) * X4) + (0.019 * X2)) / ((0.468 + (0.811 * X1)) * ((0.653 * X4) + ((2.342 * X2) / (0.693 * X3))))))),-0.039 - 6.513*(0.019*X2 - 0.635*X4)/((0.811*X1 + 0.468)*(3.37950937950938*X2/X3 + 0.653*X4)),0.07069010149072806,,32.735919713974
1,1/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.050) + ((-4.030) * (((((-3.795) * X4) * (0.035 * X3)) / ((-0.693) - (1.149 * X1))) / ((((-1.666) * X4) * (0.035 * X3)) - (0.318 * X2))))),0.53528475*X3*X4/((1.149*X1 + 0.693)*(0.318*X2 + 0.05831*X3*X4)) - 0.05,0.07149322298118502,,35.342928647994995
16,1/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.063 + ((-0.967) * (((((-0.362) * X4) + log((1.345 * X2))) / (0.753 * X1)) + ((((-0.474) * X3) + sin(((-0.482) * X1))) / (0.976 * X1))))),(0.063*X1 + 0.469629098360656*X3 + 0.464879150066401*X4 - 1.28419654714475*log(X2) + 0.99077868852459*sin(0.482*X1) - 0.38062816815807)/X1,0.08104682148504519,,47.77089071273804
15,1/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.052 + ((-3.270) * (((((-0.451) * X3) + log((0.917 * X2))) + ((-0.451) * X4)) / (((0.939 * X2) / (2.481 * X1)) + (2.718 * X1))))),(0.141336*X1**2 + 3.27*X1*(0.451*X3 + 0.451*X4 - log(X2) + 0.0866478067256722) + 0.0196807738814994*X2)/(2.718*X1**2 + 0.378476420798065*X2),0.08204756180907422,,41.576894760131836
13,1/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.041) + ((-0.068) * ((((2.541 * X3) / ((-0.099) * X1)) - ((2.567 * X3) + (0.518 * X2))) / (((0.601 * X2) / (0.285 * X4)) - ((-0.348) * X3))))),(0.035224*X1*X2*X4 - 0.086459649122807*X1*X2 + 0.160288*X1*X3*X4 + 1.74533333333333*X3*X4)/(X1*(2.10877192982456*X2 + 0.348*X3*X4)),0.08459896938279876,,34.94250845909119
17,1/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.139 + (0.455 * ((((0.984 * X4) + (1.001 * X3)) - (0.762 * X2)) / (((0.155 * X2) - log(cos((0.279 * X1)))) - ((-0.653) * X1))))),(0.090767*X1 - 0.325165*X2 + 0.455455*X3 + 0.44772*X4 - 0.139*log(cos(0.279*X1)))/(0.653*X1 + 0.155*X2 - log(cos(0.279*X1))),0.08509138999282265,,39.95849823951721
24,1/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.093 + ((-1.370) * ((((-0.458) * X4) + (log((1.012 * X2)) + ((-0.466) * X3))) / (((0.564 * X1) + (0.564 * X1)) + (0.137 * X2))))),(0.104904*X1 + 0.012741*X2 + 0.63842*X3 + 0.62746*X4 - 1.37*log(X2) - 0.0163421420854251)/(1.128*X1 + 0.137*X2),0.08513435932724261,,32.213212966918945
22,1/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.202 + ((-4.181) * (((log((1.772 * X2)) + ((-0.371) * X3)) - log((2.004 * X4))) / (3.308 * X1)))),1.0*(0.202*X1 + 0.468909008464329*X3 - 1.26390568319226*log(X2) + 1.26390568319226*log(X4) + 0.155506318040238)/X1,0.08520178237543022,,38.76456379890442
