Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
26,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.006) + (0.569 * ((((-1.155) * X3) * ((-1.518) * X4)) - (((log((1.772 * X4)) * (0.014 * X1)) - ((-0.377) * X1)) * (0.318 * X2))))),-0.180942*X1*X2*(0.014*log(X4) + 0.38500952393056) + 0.99762201*X3*X4 - 0.006,0.02965305044853249,,27.184182167053223
21,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.018) + ((-3.381) * (((((-0.014) * X2) * ((0.050 * X2) - ((1.472 * X1) + (0.126 * X3)))) + ((-0.004) * X3)) + (((-0.694) * X4) * (0.425 * X3))))),-0.047334*X2*(1.472*X1 - 0.05*X2 + 0.126*X3) + 0.99722595*X3*X4 + 0.013524*X3 - 0.018,0.03068624896325858,,29.076679468154907
6,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.006 + (3.253 * ((((-0.929) * X3) * ((-0.330) * X4)) - ((((-0.003) * X1) * cos((0.849 * X3))) - ((0.042 * X1) * ((-0.535) * X2)))))),-0.07309491*X1*X2 + 0.009759*X1*cos(0.849*X3) + 0.99727221*X3*X4 + 0.006,0.03153929034376361,,33.22410202026367
18,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.006 + (1.266 * (((((-0.668) * X4) + (1.436 * X4)) * (((-0.046) * X2) - ((-1.025) * X3))) + (((1.112 * X1) + ((-0.669) * X4)) * ((-0.051) * X2))))),-0.071797392*X1*X2 - 0.001530594*X2*X4 + 0.9965952*X3*X4 + 0.006,0.03191368403559312,,31.550875663757324
27,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.006 + ((-1.992) * ((((-0.358) * X4) * (1.399 * X3)) - (sin(((-0.028) * X1)) * (1.298 * X2))))),-2.585616*X2*sin(0.028*X1) + 0.997677264*X3*X4 + 0.006,0.032609251633644566,,36.09438228607178
24,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.005 + (1.366 * ((((0.833 * X1) * ((-0.099) * X2)) - ((0.299 * X1) * ((-0.099) * X2))) - (((-1.016) * X3) * (0.718 * X4))))),-0.072214956*X1*X2 + 0.996480608*X3*X4 + 0.005,0.03266481069685032,,30.18770408630371
20,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.005 + ((-1.190) * (((0.693 * X3) * ((-0.603) * X4)) + (((0.693 * X3) * ((-0.604) * X4)) + ((0.493 * X1) * (0.123 * X2)))))),-0.07216041*X1*X2 + 0.99537669*X3*X4 + 0.005,0.03266483697737915,,29.26695418357849
25,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.005 + ((-2.698) * (((((-0.166) * X3) * ((-1.639) * X4)) / (-2.827)) - ((((-0.166) * X3) * ((-1.639) * X4)) - (((-0.136) * X1) * ((-0.197) * X2)))))),-0.072284816*X1*X2 + 0.993714531377432*X3*X4 + 0.005,0.03266503164661505,,31.670809030532837
11,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.005 + ((-2.496) * (((0.009 * X1) * (3.049 * X2)) - (((0.397 * X3) + (0.841 * X3)) * (0.623 * (0.517 * X4)))))),-0.068492736*X1*X2 + 0.995276650368*X3*X4 + 0.005,0.03266541628583611,,28.544556379318237
3,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.005 + ((-0.671) * ((((0.164 * X1) / (-1.232)) * ((-0.809) * X2)) + (((-0.517) * X4) * (2.871 * X3))))),-0.0722610357142857*X1*X2 + 0.995969997*X3*X4 + 0.005,0.03266552743674105,,28.090616464614868
1,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.005 + ((-0.567) * (((0.153 * (2.303 * X2)) * (0.153 * (2.376 * X1))) - ((0.555 * X4) * (3.166 * X3))))),-0.072628369566984*X1*X2 + 0.99629271*X3*X4 + 0.005,0.032665834686451664,,27.886264085769653
29,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.004 + ((-2.557) * (((0.020 * X1) / ((-0.402) / ((-0.563) * X2))) + (((-1.199) * X4) * (0.325 * X3))))),-0.0716214427860696*X1*X2 + 0.996398975*X3*X4 + 0.004,0.032682693837530856,,32.3724091053009
19,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-3.007) + (3.115 * (cos(((0.103 * X1) - sin(((-0.126) * X2)))) + (((1.182 * X4) - (0.008 * X1)) * (0.271 * X3))))),-0.00675332*X1*X3 + 0.99780303*X3*X4 + 3.115*cos(0.103*X1 + sin(0.126*X2)) - 3.007,0.06641714849577533,,43.548789501190186
22,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.321) + (0.227 * ((((0.208 * X1) * (0.117 * X2)) - (2.123 * X4)) * (((0.208 * X1) * (0.117 * X2)) - (2.132 * X3))))),0.227*(0.024336*X1*X2 - 2.132*X3)*(0.024336*X1*X2 - 2.123*X4) - 0.321,0.08568729105909847,,29.447868824005127
16,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.701 + (2.167 * (((((-0.472) * X4) * ((-0.974) * X3)) + sin(((-0.106) * X1))) + sin(((-0.106) * X2))))),0.996230576*X3*X4 - 2.167*sin(0.106*X1) - 2.167*sin(0.106*X2) + 0.701,0.09506997010011725,,40.76815867424011
4,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.660 + ((-0.729) * (((((-1.918) * X3) - ((0.747 * X1) / ((-1.781) * X4))) * (0.713 * X4)) + (0.298 * X2)))),-0.218008657495789*X1 - 0.217242*X2 + 0.996932286*X3*X4 + 0.66,0.09527398189763706,,26.948901891708374
5,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.660 + (1.330 * (((-0.163) * X2) + (((-0.164) * X1) + ((2.956 * X4) * (0.253 * X3)))))),-0.21812*X1 - 0.21679*X2 + 0.99466444*X3*X4 + 0.66,0.09527719017361297,,25.59066367149353
9,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.660 + (1.366 * (((-0.159) * X2) + (((-0.159) * X1) + ((0.255 * X3) * (2.857 * X4)))))),-0.217194*X1 - 0.217194*X2 + 0.99517881*X3*X4 + 0.66,0.09527804873744264,,25.68767762184143
23,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.660 + ((-2.207) * ((0.098 * X2) + ((0.099 * X1) + ((0.436 * X4) * ((-1.036) * X3)))))),-0.218493*X1 - 0.216286*X2 + 0.996893072*X3*X4 + 0.66,0.09527827314911672,,25.40264916419983
14,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.660 + ((-0.501) * (((((-1.889) * X3) * (1.052 * X4)) - ((-0.434) * X1)) - ((-0.433) * X2)))),-0.217434*X1 - 0.216933*X2 + 0.995601228*X3*X4 + 0.66,0.0952788675575462,,25.43247628211975
28,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.660 + ((-0.804) * (((((-1.582) * X4) * (0.783 * X3)) + (0.270 * X1)) + (0.270 * X2)))),-0.21708*X1 - 0.21708*X2 + 0.995919624*X3*X4 + 0.66,0.0952789195766335,,25.707394123077393
15,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.660 + ((-7.361) * (((((-0.342) * X3) * (0.396 * X4)) + (0.030 * X1)) + (0.029 * X2)))),-0.22083*X1 - 0.213469*X2 + 0.996914952*X3*X4 + 0.66,0.09528002001111724,,25.474066257476807
2,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.659 + ((-0.977) * ((0.223 * X1) + ((0.222 * X2) + ((0.692 * X4) * ((-1.474) * X3)))))),-0.217871*X1 - 0.216894*X2 + 0.996547816*X3*X4 + 0.659,0.09528049712284996,,25.4363751411438
8,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.326 + (5.248 * ((((-0.014) * X2) + (((-0.014) * X2) + ((-0.014) * X2))) + ((((-0.015) * X1) + (0.454 * X3)) * (((-0.015) * X1) + (0.431 * X4)))))),-0.220416*X2 + 5.248*(0.015*X1 - 0.454*X3)*(0.015*X1 - 0.431*X4) + 0.326,0.11231005486460796,,31.2423837184906
