Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
10,sin(E_n*t/(h/(2*pi)))**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-1.000) * sin((((1.892 * X1) * 0.378) / ((0.093 * X3) / ((-0.816) * X2)))))),1.0*sin(6.27509264516129*X1*X2/X3),4.942604148159212e-05,,37.67331624031067
8,sin(E_n*t/(h/(2*pi)))**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-1.000) * sin(((((-1.252) * X1) * ((-1.007) * X2)) / (0.327 * ((-0.614) * X3)))))),1.0*sin(6.27939316060524*X1*X2/X3),5.6276866438057715e-05,,36.77100467681885
23,sin(E_n*t/(h/(2*pi)))**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-1.000) * sin(((((-1.383) * X2) * (0.328 * X1)) / (0.072 * X3))))),1.0*sin(6.30033333333333*X1*X2/X3),6.92104532875751e-05,,35.19920492172241
12,sin(E_n*t/(h/(2*pi)))**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.000) + ((-1.000) * sin(((((-1.876) * X2) * (1.222 * X1)) / (0.365 * X3))))),1.0*sin(6.28074520547945*X1*X2/X3),7.316850114005894e-05,,39.31466770172119
29,sin(E_n*t/(h/(2*pi)))**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + (1.000 * sin(((0.766 * X2) / ((0.239 * X3) / (1.958 * X1)))))),1.0*sin(6.2754309623431*X1*X2/X3),7.962876961809208e-05,,36.69346332550049
14,sin(E_n*t/(h/(2*pi)))**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-1.000) * sin(((((-0.613) * X1) * (1.711 * X2)) / (((-0.055) * X3) - ((-0.222) * X3)))))),1.0*sin(6.28049700598802*X1*X2/X3),9.388145775466727e-05,,39.371015548706055
22,sin(E_n*t/(h/(2*pi)))**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.000 + ((-1.000) * sin((((1.550 * X2) / (1.118 * X3)) * ((-4.531) * X1))))),1.0*sin(6.28179785330948*X1*X2/X3),0.0001971216805026165,,45.412201166152954
6,sin(E_n*t/(h/(2*pi)))**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.064) + ((-0.919) * cos(((((-0.069) * X3) + (((-1.841) * X2) / (0.799 * X3))) * (3.010 * X1))))),-0.919*cos(X1*(6.93543178973717*X2/X3 + 0.20769*X3)) - 0.064,0.23740714963045573,,41.78758692741394
25,sin(E_n*t/(h/(2*pi)))**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.567 + ((-0.857) * (cos(sin((0.961 * X3))) + cos(((((-1.330) * X1) * (1.753 * X2)) / sin((0.337 * X3))))))),-0.857*cos(2.33149*X1*X2/sin(0.337*X3)) - 0.857*cos(sin(0.961*X3)) + 0.567,0.2638859291722447,,59.79360246658325
20,sin(E_n*t/(h/(2*pi)))**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",(0.039 + (0.906 * cos(((((cos((0.318 * X3)) - (-0.547)) * ((-0.248) * X2)) / ((-0.039) * X3)) * ((-0.570) * X1))))),0.906*cos(3.62461538461538*X1*X2*(cos(0.318*X3) + 0.547)/X3) + 0.039,0.32594594027581547,,35.93367552757263
18,sin(E_n*t/(h/(2*pi)))**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.036) + ((-0.879) * sin(((((-0.708) * X3) - (cos(log((0.215 * X3))) + ((-2.929) * X2))) * (((-0.710) * X3) - ((-2.178) * X1)))))),0.879*sin((2.178*X1 - 0.71*X3)*(-2.929*X2 + 0.708*X3 + cos(log(X3) - 1.53711725085447))) - 0.036,0.3675358859592865,,51.040451765060425
13,sin(E_n*t/(h/(2*pi)))**2,"add,sub,mul,div,sqrt,constant,log,cos,sin,variable",((-0.109) + (0.812 * cos(((cos(((1.950 * X3) + ((-0.905) * X1))) - (3.015 * X3)) - ((2.321 * X1) * ((-1.178) * X2)))))),0.812*cos(2.734138*X1*X2 - 3.015*X3 + cos(0.905*X1 - 1.95*X3)) - 0.109,0.37913848720830196,,43.78083157539368
